@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {0, 1, 2, 3}


@data
99.0,55.0,?,206.0,62.0,13.0,222.0,30.0,25.0,180.0,225.0,722.0,?,?,?,3.0,?,196.0,0
88.0,44.0,?,?,56.0,11.0,157.0,43.0,20.0,?,176.0,363.0,175.0,?,5.0,?,?,?,?
100.0,?,81.0,197.0,67.0,6.0,?,34.0,22.0,158.0,206.0,?,198.0,74.0,6.0,1.0,?,?,?
81.0,44.0,72.0,?,?,6.0,153.0,44.0,19.0,?,?,347.0,?,?,?,?,182.0,186.0,2
86.0,?,66.0,133.0,56.0,6.0,136.0,?,?,136.0,?,274.0,?,?,?,?,183.0,?,?
93.0,?,?,159.0,63.0,8.0,144.0,46.0,19.0,150.0,?,309.0,134.0,67.0,4.0,9.0,?,203.0,?
?,54.0,98.0,?,?,?,218.0,?,24.0,169.0,?,?,216.0,71.0,14.0,?,?,197.0,1
94.0,?,66.0,?,62.0,9.0,?,?,?,127.0,159.0,?,115.0,66.0,8.0,7.0,?,201.0,?
105.0,?,106.0,215.0,68.0,10.0,208.0,?,24.0,?,217.0,640.0,?,69.0,14.0,23.0,189.0,199.0,?
86.0,41.0,64.0,148.0,61.0,5.0,?,?,?,?,165.0,?,?,?,5.0,8.0,?,185.0,1
?,?,47.0,?,55.0,?,?,?,17.0,122.0,136.0,?,139.0,89.0,5.0,?,180.0,184.0,3
?,33.0,?,?,57.0,3.0,112.0,?,17.0,119.0,?,?,127.0,86.0,12.0,?,181.0,183.0,1
81.0,44.0,68.0,120.0,53.0,?,151.0,45.0,?,147.0,?,333.0,?,86.0,4.0,5.0,179.0,183.0,2
100.0,52.0,104.0,?,?,10.0,208.0,?,?,?,220.0,?,197.0,70.0,?,22.0,187.0,198.0,1
?,?,64.0,?,68.0,?,134.0,49.0,?,142.0,163.0,268.0,?,71.0,7.0,13.0,192.0,?,?
?,48.0,78.0,?,?,11.0,?,43.0,?,167.0,?,366.0,185.0,76.0,?,14.0,182.0,192.0,?
96.0,37.0,?,199.0,74.0,?,?,?,?,128.0,?,419.0,?,?,?,3.0,196.0,200.0,2
85.0,?,?,128.0,?,8.0,151.0,45.0,19.0,145.0,170.0,?,?,81.0,1.0,10.0,179.0,?,?
100.0,55.0,101.0,?,?,10.0,?,30.0,25.0,177.0,225.0,731.0,211.0,71.0,7.0,?,188.0,197.0,0
79.0,?,?,141.0,?,7.0,?,43.0,19.0,149.0,175.0,?,?,?,?,10.0,?,?,2
89.0,36.0,?,?,62.0,8.0,?,?,19.0,125.0,?,367.0,126.0,63.0,?,?,?,?,?
?,?,?,164.0,59.0,?,159.0,42.0,?,?,182.0,379.0,188.0,65.0,?,?,?,?,?
85.0,42.0,?,?,58.0,?,149.0,?,?,144.0,166.0,320.0,172.0,?,8.0,?,?,?,2
101.0,55.0,108.0,?,?,12.0,?,31.0,24.0,168.0,?,684.0,?,?,2.0,?,188.0,?,1
85.0,47.0,?,121.0,?,9.0,157.0,?,?,?,168.0,?,176.0,77.0,1.0,?,182.0,?,?
?,?,?,124.0,51.0,7.0,?,49.0,18.0,141.0,?,284.0,?,77.0,5.0,15.0,184.0,185.0,?
?,36.0,73.0,191.0,73.0,?,?,41.0,19.0,?,184.0,?,?,71.0,?,?,199.0,?,?
?,39.0,83.0,176.0,?,7.0,169.0,?,20.0,?,190.0,?,142.0,?,0.0,24.0,?,199.0,?
103.0,55.0,?,211.0,65.0,?,212.0,?,24.0,?,?,?,249.0,?,5.0,16.0,?,?,0
85.0,34.0,?,127.0,?,6.0,116.0,?,17.0,?,137.0,197.0,127.0,70.0,3.0,?,185.0,189.0,1
95.0,38.0,?,126.0,52.0,?,133.0,52.0,?,140.0,158.0,253.0,140.0,78.0,11.0,?,?,183.0,?
104.0,58.0,103.0,?,69.0,?,219.0,30.0,?,?,?,716.0,?,?,?,4.0,187.0,196.0,?
84.0,44.0,?,140.0,58.0,11.0,?,?,20.0,?,166.0,349.0,176.0,?,5.0,?,183.0,193.0,?
94.0,?,68.0,?,?,6.0,142.0,46.0,18.0,142.0,164.0,310.0,177.0,65.0,10.0,8.0,?,?,?
?,47.0,?,161.0,65.0,?,?,?,19.0,?,179.0,?,178.0,76.0,?,?,?,?,?
112.0,?,110.0,186.0,56.0,11.0,?,?,24.0,159.0,?,?,?,71.0,?,?,?,?,?
91.0,36.0,77.0,157.0,?,?,155.0,?,?,?,177.0,?,?,65.0,?,15.0,195.0,201.0,1
92.0,43.0,69.0,?,56.0,7.0,149.0,44.0,?,143.0,170.0,?,?,?,14.0,18.0,198.0,203.0,0
?,48.0,104.0,?,?,?,201.0,33.0,?,152.0,221.0,?,?,?,8.0,4.0,188.0,197.0,1
98.0,?,?,208.0,65.0,12.0,?,30.0,25.0,182.0,?,748.0,216.0,?,6.0,1.0,?,?,0
?,37.0,54.0,118.0,55.0,4.0,129.0,52.0,?,?,?,245.0,140.0,81.0,4.0,13.0,?,?,?
91.0,?,?,?,63.0,9.0,175.0,38.0,21.0,132.0,197.0,457.0,?,?,0.0,?,?,198.0,1
89.0,40.0,60.0,131.0,56.0,?,?,56.0,?,137.0,?,?,153.0,65.0,10.0,8.0,?,199.0,3
?,35.0,70.0,?,58.0,?,126.0,53.0,?,128.0,147.0,237.0,?,?,4.0,?,?,207.0,?
?,?,?,?,?,10.0,?,?,22.0,160.0,202.0,518.0,178.0,62.0,13.0,8.0,198.0,208.0,1
?,?,71.0,128.0,56.0,7.0,?,45.0,19.0,147.0,?,?,?,?,3.0,16.0,?,187.0,?
?,42.0,65.0,?,?,6.0,152.0,45.0,19.0,?,?,?,?,85.0,5.0,4.0,?,183.0,2
100.0,46.0,81.0,?,?,?,166.0,40.0,?,?,189.0,415.0,175.0,63.0,13.0,?,198.0,207.0,?
?,39.0,60.0,140.0,?,7.0,?,?,?,?,140.0,212.0,?,?,7.0,8.0,?,207.0,?
?,37.0,62.0,?,53.0,6.0,?,55.0,?,?,?,218.0,?,79.0,?,7.0,?,185.0,3
82.0,?,?,?,69.0,?,?,?,19.0,144.0,?,?,?,80.0,?,?,181.0,184.0,?
93.0,47.0,88.0,200.0,66.0,7.0,173.0,38.0,21.0,?,?,?,205.0,?,0.0,?,195.0,?,?
91.0,?,88.0,157.0,61.0,9.0,149.0,?,19.0,?,?,326.0,140.0,64.0,1.0,?,197.0,?,3
?,?,80.0,162.0,63.0,9.0,146.0,46.0,19.0,148.0,161.0,?,161.0,64.0,?,10.0,199.0,207.0,3
107.0,57.0,?,179.0,?,8.0,257.0,?,?,?,275.0,?,?,?,2.0,20.0,181.0,?,2
87.0,44.0,?,?,?,?,146.0,45.0,?,141.0,?,326.0,?,69.0,6.0,1.0,?,?,?
?,?,73.0,137.0,59.0,6.0,?,45.0,?,?,167.0,327.0,?,75.0,?,?,?,?,?
86.0,?,66.0,?,?,7.0,135.0,50.0,18.0,136.0,?,266.0,?,?,3.0,?,?,187.0,0
109.0,?,109.0,225.0,68.0,11.0,214.0,?,?,?,?,675.0,212.0,?,?,?,?,202.0,1
94.0,?,?,186.0,71.0,7.0,?,42.0,?,?,?,362.0,?,?,?,?,197.0,206.0,?
?,?,93.0,193.0,62.0,?,186.0,35.0,22.0,147.0,202.0,?,151.0,?,0.0,?,193.0,198.0,0
?,?,73.0,?,65.0,?,?,?,?,143.0,178.0,341.0,160.0,?,5.0,11.0,?,189.0,2
86.0,?,?,125.0,57.0,6.0,151.0,45.0,?,147.0,170.0,334.0,188.0,82.0,?,?,180.0,?,2
116.0,?,?,231.0,?,12.0,217.0,31.0,24.0,165.0,?,692.0,222.0,67.0,?,28.0,?,206.0,1
89.0,46.0,?,?,52.0,10.0,156.0,?,?,160.0,?,351.0,177.0,78.0,?,17.0,183.0,191.0,?
89.0,?,85.0,189.0,64.0,8.0,169.0,39.0,?,?,188.0,?,?,?,?,?,?,201.0,1
?,41.0,70.0,?,65.0,?,?,?,19.0,?,168.0,309.0,147.0,?,4.0,?,188.0,195.0,?
?,?,84.0,136.0,55.0,?,?,44.0,19.0,?,?,350.0,164.0,73.0,6.0,2.0,185.0,?,?
96.0,?,?,?,69.0,10.0,200.0,33.0,23.0,147.0,?,598.0,200.0,?,6.0,6.0,?,?,?
88.0,?,?,132.0,62.0,6.0,?,50.0,18.0,?,151.0,265.0,144.0,?,16.0,16.0,180.0,?,1
98.0,38.0,66.0,130.0,?,7.0,130.0,51.0,?,138.0,160.0,?,123.0,69.0,?,?,191.0,?,3
89.0,?,81.0,?,102.0,43.0,?,44.0,20.0,?,?,347.0,177.0,?,9.0,?,?,192.0,?
87.0,42.0,76.0,?,65.0,?,155.0,42.0,19.0,138.0,?,?,157.0,76.0,6.0,?,?,193.0,2
93.0,?,63.0,?,?,8.0,?,50.0,?,?,158.0,260.0,121.0,67.0,3.0,27.0,193.0,?,3
?,55.0,?,169.0,51.0,6.0,241.0,27.0,26.0,165.0,265.0,870.0,247.0,84.0,10.0,?,?,183.0,?
?,?,75.0,164.0,64.0,7.0,?,43.0,19.0,131.0,?,345.0,?,66.0,?,0.0,195.0,204.0,2
98.0,52.0,?,207.0,?,?,192.0,33.0,?,?,212.0,?,?,75.0,4.0,?,?,195.0,2
?,37.0,66.0,?,54.0,?,?,?,18.0,127.0,148.0,?,142.0,72.0,?,?,?,187.0,?
91.0,40.0,98.0,192.0,64.0,?,177.0,38.0,21.0,?,194.0,465.0,165.0,?,9.0,35.0,195.0,205.0,1
98.0,40.0,77.0,171.0,61.0,?,172.0,37.0,21.0,?,?,?,141.0,72.0,?,?,199.0,?,2
106.0,53.0,?,193.0,?,10.0,?,?,24.0,?,?,681.0,?,?,8.0,?,?,197.0,?
?,?,?,166.0,59.0,?,?,?,?,141.0,182.0,?,?,?,15.0,2.0,193.0,197.0,0
94.0,37.0,?,?,?,?,158.0,41.0,19.0,133.0,184.0,385.0,127.0,70.0,0.0,14.0,?,204.0,?
89.0,?,68.0,?,?,8.0,?,50.0,18.0,134.0,153.0,?,?,62.0,6.0,18.0,201.0,?,3
85.0,?,?,130.0,58.0,?,151.0,45.0,19.0,146.0,?,334.0,?,79.0,2.0,5.0,181.0,?,2
86.0,45.0,73.0,152.0,63.0,6.0,?,44.0,?,?,?,?,176.0,?,6.0,?,189.0,196.0,2
?,?,?,202.0,61.0,10.0,207.0,32.0,24.0,?,?,?,200.0,70.0,5.0,?,?,203.0,1
?,?,?,186.0,57.0,?,214.0,?,?,162.0,?,?,189.0,?,?,5.0,?,198.0,0
109.0,51.0,100.0,197.0,59.0,10.0,192.0,34.0,?,?,210.0,?,195.0,64.0,14.0,3.0,?,202.0,0
109.0,?,107.0,215.0,62.0,?,205.0,?,23.0,?,222.0,624.0,?,?,?,32.0,?,206.0,0
90.0,50.0,90.0,188.0,?,?,181.0,36.0,21.0,158.0,211.0,?,220.0,?,?,?,191.0,?,1
93.0,?,?,?,56.0,10.0,?,?,20.0,?,180.0,?,?,75.0,1.0,?,184.0,197.0,?
?,?,?,155.0,?,7.0,148.0,45.0,19.0,?,172.0,?,152.0,72.0,5.0,17.0,?,195.0,?
96.0,52.0,?,222.0,?,9.0,?,33.0,23.0,163.0,217.0,?,?,?,?,?,192.0,?,?
90.0,?,63.0,126.0,55.0,7.0,?,?,?,142.0,?,336.0,173.0,81.0,0.0,?,180.0,184.0,2
?,40.0,62.0,?,49.0,7.0,131.0,52.0,?,?,160.0,?,156.0,?,8.0,6.0,184.0,184.0,?
91.0,41.0,?,?,56.0,9.0,126.0,53.0,18.0,144.0,159.0,237.0,?,?,3.0,?,191.0,194.0,?
95.0,?,?,208.0,64.0,10.0,187.0,36.0,?,150.0,202.0,520.0,?,64.0,7.0,32.0,?,211.0,1
89.0,?,51.0,?,?,5.0,120.0,56.0,?,?,138.0,?,?,82.0,7.0,4.0,?,183.0,?
?,51.0,92.0,?,?,?,?,30.0,25.0,162.0,247.0,?,209.0,?,7.0,?,188.0,186.0,2
105.0,?,100.0,220.0,69.0,10.0,?,30.0,?,170.0,232.0,718.0,202.0,?,?,?,187.0,199.0,?
113.0,57.0,?,194.0,56.0,6.0,260.0,?,28.0,175.0,288.0,982.0,261.0,85.0,11.0,?,182.0,183.0,?
87.0,43.0,65.0,?,56.0,8.0,149.0,46.0,?,143.0,?,?,171.0,85.0,6.0,?,180.0,?,?
98.0,?,?,203.0,66.0,?,188.0,?,?,157.0,207.0,533.0,231.0,?,?,1.0,?,199.0,1
94.0,38.0,?,179.0,60.0,?,170.0,39.0,?,131.0,?,?,144.0,66.0,2.0,28.0,?,?,?
?,?,?,?,?,?,?,?,?,147.0,166.0,?,?,?,3.0,4.0,179.0,182.0,?
106.0,49.0,96.0,201.0,61.0,?,181.0,36.0,?,?,197.0,494.0,180.0,62.0,?,?,?,209.0,0
?,44.0,82.0,136.0,54.0,6.0,?,?,?,?,170.0,332.0,168.0,68.0,?,14.0,?,?,0
93.0,?,88.0,?,?,9.0,150.0,45.0,19.0,?,164.0,334.0,?,?,?,?,196.0,206.0,?
89.0,?,?,?,59.0,7.0,161.0,41.0,?,?,?,389.0,137.0,?,5.0,15.0,?,197.0,?
98.0,?,78.0,160.0,63.0,8.0,?,47.0,?,?,160.0,300.0,171.0,63.0,19.0,2.0,?,207.0,?
104.0,?,?,?,59.0,?,188.0,35.0,22.0,?,?,530.0,?,67.0,?,8.0,?,?,0
99.0,?,109.0,220.0,66.0,?,?,?,25.0,176.0,?,?,236.0,70.0,?,25.0,?,?,0
?,?,65.0,?,54.0,?,150.0,45.0,?,140.0,?,327.0,172.0,85.0,2.0,8.0,?,182.0,?
107.0,57.0,102.0,184.0,55.0,7.0,?,28.0,?,171.0,243.0,?,?,?,7.0,?,187.0,187.0,?
109.0,54.0,?,205.0,?,11.0,?,30.0,25.0,?,229.0,720.0,?,71.0,6.0,?,187.0,?,?
89.0,44.0,?,?,54.0,10.0,156.0,?,20.0,151.0,?,352.0,176.0,76.0,?,?,184.0,193.0,?
99.0,51.0,88.0,188.0,62.0,?,203.0,32.0,?,?,?,625.0,219.0,?,?,26.0,191.0,?,2
97.0,?,?,?,?,10.0,151.0,?,19.0,?,166.0,334.0,?,65.0,18.0,?,197.0,205.0,3
87.0,41.0,73.0,?,64.0,?,151.0,44.0,19.0,138.0,?,341.0,152.0,?,3.0,?,?,?,2
89.0,40.0,?,?,63.0,7.0,146.0,?,19.0,135.0,175.0,321.0,?,?,4.0,?,192.0,?,?
86.0,?,75.0,?,?,6.0,?,48.0,18.0,?,?,?,162.0,?,?,?,183.0,190.0,0
?,37.0,54.0,131.0,?,?,?,50.0,18.0,127.0,152.0,271.0,141.0,85.0,?,?,180.0,?,1
102.0,?,101.0,?,?,10.0,?,30.0,25.0,?,224.0,728.0,203.0,71.0,13.0,6.0,?,?,?
99.0,?,101.0,?,68.0,?,224.0,30.0,25.0,178.0,?,?,213.0,74.0,11.0,?,?,?,0
?,54.0,106.0,188.0,?,7.0,?,28.0,26.0,164.0,256.0,?,?,81.0,6.0,14.0,185.0,185.0,2
?,52.0,110.0,228.0,65.0,?,?,?,24.0,?,228.0,?,220.0,?,21.0,?,194.0,205.0,?
?,44.0,77.0,?,59.0,?,151.0,44.0,?,145.0,?,343.0,?,64.0,?,12.0,202.0,?,?
95.0,44.0,?,158.0,?,?,145.0,46.0,19.0,148.0,?,?,166.0,64.0,?,?,?,?,?
89.0,40.0,69.0,147.0,58.0,6.0,132.0,50.0,18.0,?,155.0,?,?,?,16.0,?,203.0,209.0,0
97.0,?,101.0,210.0,66.0,?,192.0,?,?,151.0,208.0,?,?,66.0,?,32.0,191.0,?,0
88.0,?,?,137.0,60.0,5.0,148.0,46.0,19.0,?,?,319.0,157.0,86.0,12.0,0.0,?,183.0,1
?,46.0,?,148.0,?,9.0,?,45.0,?,152.0,168.0,323.0,199.0,70.0,?,11.0,189.0,?,?
81.0,?,?,146.0,64.0,6.0,?,44.0,?,?,171.0,340.0,195.0,75.0,?,?,183.0,188.0,?
?,50.0,90.0,?,63.0,?,177.0,37.0,?,155.0,195.0,?,197.0,?,?,1.0,?,201.0,?
?,?,?,188.0,62.0,10.0,183.0,?,?,?,208.0,504.0,168.0,70.0,3.0,?,189.0,?,?
?,45.0,?,171.0,?,7.0,?,44.0,?,?,170.0,?,179.0,?,?,1.0,195.0,201.0,2
?,49.0,?,193.0,59.0,?,207.0,?,24.0,156.0,225.0,635.0,213.0,?,13.0,?,191.0,202.0,?
?,45.0,82.0,?,60.0,8.0,156.0,42.0,?,?,181.0,?,?,70.0,?,2.0,190.0,?,?
?,49.0,?,206.0,63.0,?,186.0,35.0,?,?,202.0,?,176.0,?,3.0,?,?,205.0,0
108.0,52.0,109.0,182.0,55.0,12.0,216.0,31.0,24.0,171.0,229.0,687.0,214.0,?,10.0,28.0,189.0,?,?
101.0,?,105.0,195.0,61.0,10.0,198.0,34.0,23.0,150.0,213.0,?,?,66.0,?,?,192.0,?,1
?,47.0,?,176.0,?,?,168.0,?,?,152.0,?,425.0,?,67.0,?,?,?,?,?
89.0,47.0,?,147.0,58.0,10.0,153.0,?,19.0,?,175.0,349.0,186.0,?,?,7.0,?,197.0,3
87.0,45.0,?,153.0,59.0,7.0,154.0,?,19.0,145.0,181.0,?,172.0,75.0,15.0,?,184.0,?,0
108.0,54.0,?,203.0,62.0,11.0,202.0,?,23.0,164.0,?,608.0,235.0,68.0,12.0,?,190.0,200.0,1
?,?,?,149.0,?,?,?,?,19.0,?,?,355.0,186.0,75.0,1.0,5.0,185.0,?,3
?,37.0,59.0,134.0,?,?,135.0,51.0,?,?,?,?,143.0,82.0,?,?,179.0,?,1
84.0,45.0,68.0,148.0,64.0,?,146.0,?,?,?,168.0,317.0,?,75.0,5.0,?,?,187.0,2
89.0,47.0,?,?,57.0,?,161.0,?,?,149.0,?,388.0,?,?,9.0,15.0,187.0,193.0,0
?,41.0,77.0,177.0,64.0,5.0,177.0,36.0,21.0,?,205.0,485.0,?,?,?,4.0,196.0,?,?
97.0,?,?,187.0,71.0,5.0,?,?,20.0,?,?,?,186.0,70.0,7.0,?,196.0,?,2
?,47.0,87.0,164.0,64.0,9.0,156.0,?,20.0,149.0,?,359.0,182.0,68.0,1.0,13.0,?,?,?
96.0,47.0,77.0,?,?,?,167.0,38.0,20.0,150.0,?,?,?,69.0,6.0,16.0,199.0,?,2
?,?,?,117.0,58.0,4.0,118.0,57.0,?,125.0,138.0,?,138.0,?,9.0,15.0,180.0,183.0,3
?,?,?,?,58.0,?,227.0,29.0,25.0,?,?,776.0,217.0,82.0,0.0,?,?,?,?
104.0,?,?,193.0,?,11.0,217.0,31.0,24.0,163.0,232.0,694.0,203.0,72.0,?,22.0,190.0,201.0,?
?,37.0,60.0,132.0,?,?,128.0,?,?,129.0,154.0,243.0,132.0,?,1.0,14.0,186.0,?,?
82.0,36.0,?,?,?,7.0,?,54.0,?,126.0,?,?,128.0,?,?,5.0,?,?,?
105.0,?,?,209.0,64.0,?,217.0,?,24.0,173.0,?,?,216.0,72.0,2.0,19.0,?,?,0
80.0,39.0,60.0,122.0,56.0,?,?,?,?,?,151.0,281.0,142.0,?,?,?,179.0,186.0,0
?,54.0,100.0,227.0,?,4.0,250.0,27.0,27.0,?,280.0,?,262.0,88.0,5.0,11.0,182.0,182.0,2
?,46.0,?,141.0,?,7.0,153.0,?,?,148.0,?,347.0,190.0,?,1.0,14.0,182.0,187.0,2
?,51.0,?,?,67.0,?,?,30.0,24.0,?,238.0,?,206.0,?,6.0,18.0,189.0,?,?
?,44.0,?,145.0,56.0,?,142.0,48.0,?,143.0,159.0,296.0,174.0,?,?,18.0,188.0,197.0,?
?,?,87.0,159.0,64.0,10.0,157.0,43.0,20.0,158.0,?,363.0,203.0,75.0,?,0.0,183.0,194.0,3
99.0,?,?,195.0,?,8.0,?,?,?,?,?,?,?,68.0,6.0,?,?,?,1
90.0,47.0,85.0,?,?,9.0,152.0,?,?,155.0,?,345.0,?,73.0,4.0,?,186.0,?,3
94.0,47.0,85.0,333.0,?,49.0,?,?,19.0,155.0,?,?,187.0,?,12.0,?,?,196.0,?
?,?,?,207.0,63.0,?,227.0,?,25.0,180.0,234.0,?,205.0,?,?,19.0,186.0,198.0,0
86.0,42.0,65.0,113.0,?,?,152.0,?,19.0,141.0,?,332.0,171.0,?,4.0,16.0,?,?,2
91.0,?,?,160.0,66.0,25.0,140.0,47.0,18.0,139.0,162.0,296.0,?,67.0,4.0,11.0,192.0,202.0,3
?,?,?,?,?,?,?,44.0,19.0,?,?,348.0,?,66.0,9.0,17.0,194.0,?,3
?,47.0,75.0,165.0,68.0,?,154.0,?,19.0,?,176.0,356.0,?,74.0,7.0,3.0,188.0,194.0,2
?,49.0,?,?,63.0,?,?,37.0,?,154.0,?,467.0,222.0,70.0,1.0,2.0,189.0,?,?
97.0,37.0,76.0,?,60.0,?,?,41.0,20.0,131.0,189.0,391.0,?,?,0.0,0.0,188.0,192.0,0
108.0,57.0,106.0,177.0,?,?,?,26.0,28.0,?,?,?,261.0,?,11.0,?,182.0,?,2
?,41.0,75.0,162.0,66.0,?,153.0,?,19.0,?,175.0,352.0,?,?,?,0.0,188.0,?,2
?,38.0,70.0,?,68.0,?,?,39.0,20.0,136.0,?,413.0,?,71.0,?,17.0,200.0,?,?
?,?,?,?,64.0,?,133.0,50.0,?,141.0,157.0,265.0,?,67.0,?,0.0,?,?,?
107.0,53.0,108.0,?,?,12.0,206.0,32.0,23.0,163.0,?,?,202.0,65.0,?,22.0,194.0,205.0,1
85.0,37.0,80.0,?,?,8.0,?,44.0,19.0,?,?,?,136.0,69.0,?,21.0,191.0,197.0,0
101.0,?,?,162.0,?,10.0,212.0,?,?,163.0,?,?,?,74.0,12.0,?,186.0,194.0,?
?,39.0,?,160.0,62.0,?,140.0,47.0,?,150.0,161.0,294.0,?,?,15.0,3.0,?,?,3
103.0,?,?,204.0,?,?,200.0,?,?,158.0,215.0,?,?,66.0,8.0,22.0,192.0,?,0
88.0,?,?,173.0,68.0,?,?,44.0,19.0,137.0,174.0,341.0,151.0,69.0,?,?,196.0,200.0,2
?,38.0,?,?,?,?,?,51.0,18.0,126.0,?,259.0,?,?,1.0,23.0,179.0,188.0,?
?,38.0,?,136.0,?,?,?,?,?,?,?,?,?,69.0,?,7.0,?,191.0,?
86.0,?,71.0,?,66.0,7.0,?,?,19.0,?,?,322.0,176.0,?,5.0,6.0,189.0,?,2
86.0,38.0,?,?,?,9.0,170.0,39.0,21.0,134.0,191.0,?,?,?,1.0,?,?,199.0,1
89.0,45.0,?,?,?,9.0,?,?,?,?,190.0,?,?,66.0,?,?,?,201.0,?
78.0,36.0,51.0,116.0,56.0,?,?,57.0,?,124.0,135.0,209.0,135.0,84.0,1.0,12.0,177.0,?,0
?,43.0,71.0,133.0,?,7.0,?,45.0,19.0,146.0,170.0,330.0,176.0,81.0,6.0,15.0,180.0,?,2
88.0,?,?,160.0,62.0,?,140.0,48.0,18.0,123.0,?,287.0,129.0,66.0,4.0,?,?,?,0
85.0,?,82.0,?,56.0,11.0,159.0,43.0,?,156.0,?,362.0,173.0,76.0,?,?,?,193.0,3
?,?,?,?,?,?,216.0,?,24.0,172.0,?,?,187.0,68.0,?,24.0,?,?,0
89.0,44.0,?,158.0,?,6.0,?,?,18.0,143.0,164.0,?,173.0,?,9.0,11.0,193.0,?,2
?,?,74.0,183.0,70.0,6.0,?,?,19.0,?,?,341.0,127.0,69.0,?,?,201.0,205.0,2
87.0,43.0,?,169.0,?,7.0,?,44.0,19.0,145.0,?,?,?,?,?,12.0,?,187.0,2
?,34.0,?,144.0,56.0,?,?,50.0,18.0,123.0,?,?,125.0,63.0,5.0,?,200.0,206.0,?
96.0,39.0,58.0,117.0,51.0,6.0,133.0,52.0,?,?,154.0,255.0,150.0,86.0,6.0,?,181.0,?,3
98.0,48.0,?,195.0,?,11.0,?,?,23.0,152.0,227.0,650.0,?,?,5.0,?,189.0,196.0,?
?,34.0,?,?,59.0,?,140.0,47.0,?,124.0,165.0,?,?,?,?,?,201.0,207.0,1
?,45.0,70.0,?,54.0,7.0,149.0,?,?,?,?,?,186.0,?,?,?,181.0,?,2
?,41.0,?,?,65.0,?,?,36.0,21.0,?,202.0,?,153.0,66.0,11.0,?,?,?,0
89.0,36.0,69.0,142.0,?,?,135.0,50.0,?,126.0,?,266.0,128.0,66.0,?,?,193.0,?,0
?,?,98.0,203.0,?,11.0,?,?,?,?,?,?,?,71.0,10.0,?,188.0,197.0,?
86.0,?,89.0,176.0,?,?,?,39.0,20.0,132.0,190.0,428.0,148.0,?,?,?,193.0,?,?
?,50.0,?,?,58.0,?,208.0,32.0,24.0,159.0,?,639.0,?,67.0,15.0,?,?,202.0,?
?,37.0,70.0,145.0,62.0,9.0,136.0,48.0,18.0,134.0,159.0,?,140.0,68.0,11.0,9.0,194.0,?,?
104.0,?,108.0,206.0,61.0,?,217.0,31.0,24.0,168.0,226.0,694.0,209.0,?,?,9.0,?,201.0,1
?,47.0,91.0,226.0,?,?,?,?,23.0,148.0,?,?,186.0,?,4.0,11.0,192.0,191.0,2
?,?,?,?,54.0,7.0,149.0,45.0,?,132.0,177.0,327.0,?,74.0,?,29.0,?,191.0,1
85.0,42.0,?,?,56.0,7.0,150.0,45.0,?,145.0,177.0,328.0,?,?,10.0,?,181.0,?,2
?,?,105.0,?,?,10.0,?,?,24.0,?,220.0,?,221.0,?,9.0,?,187.0,197.0,?
85.0,37.0,68.0,145.0,60.0,?,130.0,51.0,?,130.0,?,?,?,65.0,3.0,14.0,?,?,?
?,42.0,?,?,51.0,7.0,?,51.0,?,144.0,?,?,?,78.0,?,12.0,?,185.0,?
?,40.0,71.0,131.0,55.0,7.0,150.0,?,?,134.0,167.0,?,?,80.0,?,1.0,?,186.0,?
?,49.0,86.0,?,63.0,?,?,37.0,21.0,?,?,473.0,?,67.0,7.0,?,192.0,198.0,?
98.0,47.0,109.0,202.0,?,11.0,199.0,?,?,154.0,?,586.0,?,?,?,33.0,?,208.0,1
?,?,98.0,?,?,?,195.0,?,22.0,161.0,219.0,?,?,?,0.0,10.0,192.0,201.0,1
90.0,47.0,73.0,?,58.0,11.0,?,42.0,20.0,?,?,376.0,185.0,77.0,11.0,?,?,191.0,?
?,36.0,60.0,126.0,?,?,?,?,?,?,139.0,?,?,?,?,?,192.0,?,3
99.0,?,88.0,204.0,64.0,?,?,35.0,?,159.0,209.0,517.0,?,?,12.0,11.0,194.0,201.0,?
102.0,?,101.0,?,72.0,4.0,238.0,28.0,26.0,163.0,267.0,844.0,242.0,85.0,?,22.0,184.0,184.0,?
89.0,46.0,?,135.0,59.0,9.0,?,44.0,20.0,158.0,170.0,356.0,177.0,79.0,?,?,?,191.0,3
?,?,?,197.0,62.0,9.0,?,35.0,?,162.0,?,527.0,203.0,?,14.0,?,193.0,?,1
?,?,104.0,?,74.0,?,212.0,31.0,?,?,224.0,?,223.0,?,?,4.0,186.0,193.0,0
101.0,?,?,194.0,65.0,6.0,204.0,32.0,23.0,161.0,231.0,636.0,214.0,78.0,5.0,14.0,?,192.0,2
