@relation dataset

@attribute games real
@attribute starts real
@attribute min real
@attribute fgm real
@attribute fgp real
@attribute 3pm real
@attribute 3pp real
@attribute ftm real
@attribute ftp real
@attribute off real
@attribute def real
@attribute ast real
@attribute stl real
@attribute to real
@attribute blk real
@attribute pf real
@attribute dq real
@attribute tf real


@data
82.0,82.0,33.65,5.13,0.59,0.0,0.0,3.57,0.7,2.02,5.62,2.48,1.4,1.52,1.0,3.43,0.09,0.02
78.0,43.0,29.18,4.53,0.48,0.96,0.4,2.35,0.77,0.54,2.09,2.9,0.88,1.29,0.32,2.85,0.05,0.01
81.0,81.0,29.96,4.15,0.48,0.43,0.44,2.53,0.82,0.91,4.58,2.38,0.74,1.33,0.44,2.04,0.02,0.02
47.0,0.0,13.26,2.11,0.49,0.0,0.0,0.98,0.68,1.62,2.11,0.43,0.3,0.64,0.45,1.96,0.0,0.0
74.0,53.0,33.5,4.16,0.41,1.41,0.37,1.15,0.75,0.32,3.2,4.46,1.15,1.55,0.31,2.76,0.01,0.11
73.0,51.0,24.27,3.15,0.44,0.85,0.39,0.89,0.76,0.75,1.85,3.84,1.08,2.12,0.25,2.1,0.0,0.0
73.0,27.0,16.78,2.32,0.56,0.0,0.0,1.49,0.69,1.08,1.77,0.7,0.26,1.3,0.52,2.73,0.04,0.05
81.0,81.0,35.12,5.77,0.55,0.01,1.0,2.63,0.79,2.91,6.95,2.33,0.73,1.51,1.12,2.78,0.01,0.02
68.0,0.0,17.9,2.54,0.38,1.16,0.35,0.71,0.92,0.19,1.41,1.25,0.59,0.69,0.1,1.19,0.0,0.01
82.0,82.0,34.67,6.22,0.61,0.0,0.0,5.89,0.59,3.46,9.72,1.76,0.91,3.34,2.77,3.5,0.05,0.21
35.0,12.0,26.09,4.49,0.4,0.66,0.27,3.11,0.78,0.86,2.71,1.37,0.74,1.31,0.31,2.6,0.0,0.09
73.0,27.0,22.37,2.62,0.51,0.0,0.0,0.75,0.79,1.48,3.11,0.84,0.37,0.99,0.14,2.62,0.01,0.05
25.0,0.0,5.36,0.84,0.4,0.2,0.31,0.44,0.85,0.28,0.4,0.52,0.32,0.56,0.12,0.48,0.0,0.0
45.0,16.0,24.67,3.04,0.35,0.96,0.31,2.09,0.83,0.51,2.64,3.04,1.16,1.67,0.33,1.56,0.0,0.0
69.0,0.0,17.72,2.61,0.44,0.0,0.0,1.84,0.67,1.74,3.74,0.46,0.52,0.96,0.7,2.1,0.0,0.0
60.0,9.0,13.03,1.82,0.5,0.0,0.0,0.87,0.75,0.93,1.85,0.62,0.22,0.5,0.58,2.2,0.05,0.0
13.0,0.0,9.38,0.38,0.17,0.08,0.08,0.15,1.0,0.08,1.0,0.69,0.08,0.31,0.0,0.92,0.0,0.0
7.0,0.0,4.86,0.57,0.33,0.0,0.0,0.43,0.75,0.86,0.86,0.0,0.0,0.43,0.14,0.71,0.0,0.0
21.0,0.0,7.57,0.81,0.4,0.0,0.0,0.9,0.53,0.86,1.14,0.0,0.05,0.43,0.48,0.48,0.0,0.05
73.0,0.0,18.08,2.75,0.54,0.01,0.5,0.79,0.63,1.89,3.55,0.14,0.34,0.93,1.33,2.66,0.04,0.04
82.0,82.0,38.88,6.05,0.44,1.15,0.31,3.84,0.73,1.0,5.45,5.76,1.72,2.66,0.67,1.77,0.0,0.02
64.0,6.0,20.89,3.03,0.44,0.17,0.48,1.17,0.74,1.8,3.61,0.75,0.22,1.0,0.78,2.86,0.02,0.06
81.0,31.0,23.41,3.99,0.44,1.0,0.34,1.4,0.72,1.94,4.44,1.04,0.65,0.88,0.28,3.1,0.04,0.0
28.0,24.0,30.86,4.86,0.43,0.32,0.36,3.71,0.79,0.57,2.25,4.04,0.68,2.29,0.07,1.71,0.0,0.04
44.0,0.0,7.55,0.8,0.42,0.32,0.4,0.2,0.75,0.14,0.64,0.61,0.41,0.25,0.05,0.89,0.0,0.0
82.0,43.0,27.37,3.94,0.48,1.0,0.41,2.48,0.84,0.37,2.34,5.04,0.73,1.99,0.07,1.84,0.0,0.01
12.0,0.0,6.17,0.5,0.3,0.08,0.17,0.58,0.58,0.17,0.5,1.17,0.25,0.92,0.17,0.58,0.0,0.0
28.0,0.0,4.46,0.32,0.3,0.04,0.25,0.14,0.67,0.32,0.46,0.14,0.07,0.46,0.14,0.75,0.0,0.0
81.0,81.0,38.63,7.41,0.42,1.59,0.33,4.17,0.78,0.96,3.98,3.7,1.63,3.2,0.53,2.43,0.01,0.16
76.0,76.0,39.04,10.11,0.5,1.7,0.33,7.8,0.77,0.93,6.36,8.57,1.63,3.43,1.0,1.57,0.0,0.07
4.0,0.0,11.5,1.5,0.3,0.5,0.33,1.0,0.5,0.25,0.5,1.25,0.75,1.25,0.0,0.75,0.0,0.0
66.0,64.0,36.47,7.24,0.46,1.29,0.34,2.94,0.65,2.06,6.35,1.27,1.08,1.38,0.32,2.71,0.02,0.05
39.0,2.0,10.56,1.26,0.44,0.0,0.0,0.67,0.68,1.26,1.41,0.62,0.26,0.69,0.23,1.49,0.0,0.0
14.0,0.0,5.14,0.86,0.41,0.0,0.0,0.93,0.68,0.57,0.79,0.07,0.29,0.43,0.0,0.71,0.0,0.0
76.0,76.0,32.47,7.37,0.5,0.0,0.0,2.38,0.68,2.37,6.88,1.8,0.83,1.79,1.3,2.7,0.01,0.0
81.0,70.0,31.15,4.47,0.47,0.73,0.32,2.6,0.74,0.72,3.68,1.95,0.56,1.3,0.49,2.2,0.0,0.02
70.0,37.0,25.64,1.97,0.44,0.3,0.3,1.07,0.63,1.86,2.26,1.44,0.89,1.09,1.01,2.9,0.03,0.01
82.0,82.0,32.56,5.49,0.37,1.77,0.37,2.72,0.82,0.6,2.84,5.73,1.28,2.43,0.22,2.33,0.0,0.02
80.0,73.0,27.88,3.63,0.48,0.45,0.31,1.56,0.71,2.43,3.55,0.73,0.99,1.04,0.36,2.88,0.05,0.01
52.0,51.0,31.85,4.37,0.4,0.29,0.37,2.96,0.8,2.21,4.92,0.9,0.71,1.48,1.0,3.27,0.0,0.02
82.0,5.0,17.85,2.54,0.62,0.0,0.0,1.16,0.64,1.88,2.93,0.59,0.54,0.77,0.8,3.11,0.01,0.01
31.0,0.0,13.06,1.58,0.44,0.42,0.33,0.61,0.95,0.26,1.29,2.03,0.35,0.84,0.03,1.03,0.0,0.03
65.0,11.0,11.62,1.46,0.45,0.23,0.33,0.78,0.73,0.52,1.45,0.74,0.32,0.94,0.66,1.94,0.05,0.02
76.0,76.0,37.91,8.36,0.46,1.7,0.37,2.89,0.82,0.97,3.67,4.86,1.08,1.91,0.07,1.91,0.0,0.01
76.0,26.0,24.88,3.78,0.46,0.05,0.13,2.61,0.77,0.63,2.38,1.97,0.53,1.68,0.51,3.12,0.01,0.01
2.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
36.0,6.0,14.08,1.19,0.36,1.03,0.41,0.64,0.82,0.11,1.14,0.47,0.31,0.31,0.11,1.25,0.03,0.0
52.0,2.0,12.94,1.5,0.44,0.0,0.0,0.98,0.72,0.98,1.79,0.62,0.27,0.77,0.71,2.4,0.06,0.04
70.0,12.0,16.27,2.06,0.61,0.0,0.0,0.69,0.38,1.74,3.27,0.3,0.23,1.07,0.89,2.17,0.01,0.01
76.0,76.0,34.32,7.75,0.49,0.0,0.0,3.03,0.75,2.42,6.84,1.58,0.49,2.93,1.24,2.8,0.01,0.16
57.0,12.0,17.12,2.21,0.42,1.11,0.37,0.16,0.6,0.25,0.91,0.68,0.37,0.6,0.11,1.4,0.0,0.0
7.0,1.0,16.29,1.57,0.34,0.29,0.18,0.57,0.67,0.57,2.0,2.14,0.43,1.43,0.14,2.0,0.14,0.0
80.0,80.0,36.04,3.55,0.42,2.2,0.43,1.0,0.81,0.6,4.96,9.05,1.81,2.44,0.44,1.78,0.0,0.03
58.0,35.0,29.02,4.21,0.51,0.45,0.29,3.0,0.74,1.31,3.24,2.71,1.43,1.36,1.22,1.76,0.0,0.0
52.0,0.0,18.27,2.65,0.49,1.13,0.54,0.75,0.8,0.19,1.94,1.71,0.5,0.81,0.23,1.46,0.0,0.02
36.0,0.0,4.83,0.61,0.47,0.0,0.0,0.25,0.6,0.44,0.81,0.17,0.06,0.42,0.11,0.72,0.0,0.0
76.0,76.0,22.91,3.7,0.5,0.01,0.2,1.0,0.72,1.76,3.28,0.68,0.42,0.76,0.59,2.33,0.03,0.0
1.0,0.0,22.0,3.0,0.5,1.0,0.5,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
80.0,30.0,30.81,6.24,0.54,0.01,0.33,4.3,0.81,2.35,3.5,0.83,0.68,1.7,0.79,2.93,0.03,0.04
18.0,0.0,6.11,0.89,0.37,0.5,0.32,0.17,0.6,0.28,0.78,0.0,0.06,0.33,0.11,0.78,0.0,0.0
26.0,1.0,8.96,1.35,0.47,0.19,0.31,1.46,0.78,0.12,0.54,1.0,0.42,0.65,0.04,0.62,0.0,0.0
65.0,8.0,20.28,3.09,0.52,0.52,0.41,1.63,0.76,0.65,1.26,3.12,0.74,1.26,0.03,1.37,0.0,0.0
71.0,66.0,33.42,4.76,0.44,1.07,0.34,1.87,0.87,0.85,2.72,1.7,1.31,1.07,0.3,1.83,0.0,0.01
81.0,81.0,37.26,8.47,0.55,0.0,0.0,3.31,0.81,2.81,8.89,3.64,1.06,2.33,0.48,3.17,0.0,0.02
72.0,72.0,32.85,4.86,0.43,2.33,0.4,2.01,0.81,0.86,3.56,1.49,1.08,1.5,0.39,2.5,0.01,0.04
36.0,18.0,22.08,2.89,0.52,0.0,0.0,1.17,0.88,0.44,1.72,3.56,0.47,1.61,0.31,1.69,0.0,0.0
82.0,82.0,36.9,6.87,0.5,0.0,0.0,5.07,0.82,3.29,5.34,2.28,0.67,2.49,1.7,3.06,0.02,0.01
51.0,31.0,19.29,3.35,0.59,0.0,0.0,1.73,0.7,2.04,2.84,0.14,0.2,0.8,1.04,2.29,0.02,0.02
60.0,22.0,28.65,4.85,0.45,0.58,0.33,3.75,0.82,3.78,7.2,2.27,0.72,1.95,0.4,2.27,0.0,0.0
68.0,0.0,24.29,2.71,0.4,0.54,0.27,3.16,0.83,1.34,2.29,4.49,0.88,1.71,0.13,2.54,0.0,0.03
70.0,49.0,29.7,6.53,0.52,0.19,0.26,6.57,0.83,1.3,4.01,2.46,0.76,2.39,0.06,3.3,0.04,0.1
36.0,0.0,9.94,0.78,0.5,0.0,0.0,0.58,0.36,1.14,2.22,0.03,0.25,0.47,0.31,1.64,0.0,0.03
26.0,0.0,6.38,1.35,0.64,0.0,0.0,1.19,0.66,0.5,1.5,0.08,0.12,0.58,0.31,1.23,0.04,0.0
75.0,75.0,31.8,5.27,0.51,0.04,0.16,1.4,0.76,2.11,4.25,1.43,0.92,1.32,0.81,1.88,0.01,0.0
14.0,0.0,5.21,0.29,0.5,0.0,0.0,0.14,0.4,1.0,0.64,0.14,0.0,0.14,0.21,1.21,0.0,0.0
18.0,2.0,21.72,2.78,0.37,0.94,0.35,1.33,0.8,1.39,2.39,0.89,0.61,1.06,0.06,2.67,0.0,0.0
58.0,58.0,34.19,4.88,0.46,0.14,0.28,1.6,0.56,2.45,6.97,1.88,1.24,1.57,1.05,3.21,0.03,0.12
46.0,43.0,35.46,6.28,0.42,1.52,0.33,6.48,0.88,0.63,2.93,2.41,1.0,2.0,0.13,2.09,0.0,0.0
5.0,4.0,13.2,1.0,0.42,0.0,0.0,0.6,0.75,0.8,1.8,0.4,0.2,0.8,0.2,1.0,0.0,0.0
79.0,5.0,19.16,2.44,0.39,1.11,0.33,0.34,0.79,0.14,1.91,1.73,0.38,0.75,0.18,1.25,0.0,0.01
82.0,49.0,24.66,3.33,0.48,0.77,0.38,1.95,0.83,0.61,1.72,1.51,0.77,1.13,0.18,1.85,0.0,0.0
76.0,29.0,20.37,2.79,0.51,0.0,0.0,1.17,0.57,2.12,3.16,0.51,0.47,0.89,0.5,2.3,0.0,0.03
37.0,4.0,8.92,1.38,0.46,0.0,0.0,0.57,0.66,0.54,1.35,0.46,0.32,0.51,0.19,1.24,0.0,0.0
81.0,2.0,15.65,1.9,0.42,0.27,0.31,0.64,0.72,0.26,1.33,3.28,0.48,1.05,0.12,1.42,0.0,0.0
82.0,82.0,37.99,6.61,0.46,1.66,0.38,2.59,0.81,0.74,3.05,2.96,1.2,2.15,0.21,2.13,0.02,0.09
73.0,62.0,25.56,2.42,0.48,0.08,0.35,1.27,0.7,2.34,3.14,1.11,0.82,0.96,0.53,2.48,0.01,0.01
49.0,2.0,7.29,0.98,0.47,0.0,0.0,0.18,0.47,0.65,1.12,0.16,0.1,0.31,0.59,1.1,0.0,0.0
77.0,49.0,20.97,2.66,0.48,0.0,0.0,0.47,0.63,1.94,3.97,1.08,0.56,1.03,0.42,1.91,0.0,0.01
59.0,19.0,16.37,2.64,0.51,0.0,0.0,1.25,0.64,1.49,2.63,0.24,0.27,0.86,1.73,2.07,0.03,0.02
30.0,24.0,22.43,3.03,0.39,0.53,0.25,1.57,0.75,0.73,2.4,3.3,0.5,1.47,0.47,1.33,0.0,0.03
51.0,2.0,6.14,0.37,0.37,0.0,0.0,0.0,0.0,0.45,1.1,0.22,0.1,0.33,0.08,0.69,0.0,0.0
42.0,3.0,12.52,1.81,0.52,0.19,0.35,0.45,0.5,0.95,2.07,1.05,0.4,0.45,0.38,1.76,0.05,0.02
60.0,0.0,12.02,1.73,0.39,0.7,0.32,0.52,0.79,0.15,1.5,0.65,0.3,0.42,0.08,0.87,0.0,0.0
20.0,0.0,5.9,0.65,0.39,0.0,0.0,0.65,0.54,0.8,0.95,0.15,0.2,0.5,0.45,1.0,0.0,0.0
63.0,26.0,23.76,3.83,0.43,1.17,0.34,1.05,0.69,0.67,2.0,1.67,0.94,1.29,0.27,3.02,0.03,0.0
32.0,18.0,21.44,3.13,0.49,0.0,0.0,0.47,0.54,1.47,3.25,1.47,0.69,1.09,1.06,2.56,0.03,0.03
82.0,66.0,30.45,4.93,0.44,0.2,0.2,3.93,0.82,0.99,2.26,5.43,1.13,2.11,0.11,2.06,0.01,0.05
82.0,37.0,23.83,3.05,0.43,0.45,0.28,2.22,0.83,1.01,3.84,1.88,0.54,1.3,0.35,2.3,0.01,0.07
54.0,50.0,33.39,4.02,0.5,1.52,0.48,1.3,0.82,1.02,5.2,3.94,0.74,2.15,0.22,2.43,0.02,0.06
10.0,0.0,3.9,1.0,0.42,0.2,0.5,0.4,0.57,0.1,0.1,0.5,0.0,0.4,0.0,0.6,0.0,0.0
82.0,10.0,27.74,4.7,0.54,0.01,0.11,2.23,0.69,2.27,4.55,1.6,0.78,1.41,1.21,3.48,0.09,0.02
58.0,29.0,17.02,3.26,0.55,0.0,0.0,1.4,0.65,1.97,3.28,0.48,0.26,0.91,0.74,1.81,0.0,0.0
61.0,2.0,17.23,1.87,0.46,0.52,0.32,0.59,0.8,0.43,2.69,0.8,0.56,0.38,0.49,1.13,0.0,0.0
23.0,20.0,17.57,2.35,0.6,0.0,0.0,0.3,0.64,1.13,1.91,1.57,0.17,0.91,0.57,2.61,0.0,0.0
28.0,0.0,4.54,0.82,0.56,0.0,0.0,0.57,0.59,0.36,1.0,0.07,0.18,0.43,0.11,1.21,0.07,0.0
31.0,0.0,7.81,1.03,0.38,0.16,0.24,0.16,0.63,0.32,0.71,0.58,0.1,0.32,0.06,0.55,0.0,0.0
69.0,37.0,29.26,4.77,0.47,2.03,0.46,1.46,0.89,0.88,2.87,1.51,0.94,1.22,0.23,2.29,0.0,0.03
13.0,0.0,4.31,0.54,0.37,0.0,0.0,0.0,0.0,0.23,0.54,0.08,0.15,0.31,0.0,1.0,0.0,0.0
72.0,69.0,32.57,5.33,0.47,1.78,0.38,2.14,0.8,1.79,8.43,2.08,1.0,1.39,0.47,2.43,0.01,0.03
75.0,2.0,22.31,3.57,0.39,0.92,0.31,1.87,0.73,0.37,2.07,1.81,0.61,1.21,0.21,1.68,0.0,0.01
46.0,5.0,14.93,1.35,0.42,0.41,0.3,0.3,0.58,0.74,1.76,0.63,0.57,0.54,0.3,2.04,0.0,0.07
81.0,81.0,32.86,6.16,0.51,1.53,0.43,2.6,0.94,0.42,2.89,11.01,0.52,3.64,0.15,1.33,0.0,0.05
65.0,64.0,28.57,4.88,0.45,1.32,0.38,1.51,0.84,0.4,2.58,5.43,0.74,2.14,0.03,2.26,0.0,0.02
42.0,8.0,9.79,1.93,0.54,0.0,0.0,0.02,0.2,0.88,1.24,0.6,0.24,0.38,0.4,1.29,0.0,0.02
64.0,54.0,30.03,4.09,0.5,0.0,0.0,2.55,0.74,3.44,7.58,2.06,0.5,1.83,1.58,3.09,0.02,0.13
75.0,28.0,19.67,3.12,0.4,1.28,0.39,0.95,0.72,0.43,2.53,1.0,0.43,0.89,0.35,2.13,0.01,0.07
54.0,0.0,6.94,0.78,0.39,0.41,0.31,0.13,0.78,0.02,0.59,0.11,0.13,0.04,0.04,0.39,0.0,0.02
81.0,80.0,37.54,8.89,0.48,0.63,0.42,6.62,0.91,0.99,6.67,2.69,0.86,1.84,0.98,2.57,0.01,0.11
11.0,0.0,4.45,0.73,0.53,0.0,0.0,0.27,0.5,0.18,0.82,0.09,0.18,0.45,0.36,1.09,0.0,0.0
70.0,70.0,28.43,5.63,0.53,0.0,0.0,2.31,0.72,1.77,5.17,1.31,0.36,1.79,1.36,3.03,0.03,0.13
53.0,53.0,23.36,4.94,0.57,0.0,0.0,2.11,0.5,1.75,4.91,1.51,0.3,1.98,1.17,3.19,0.0,0.08
57.0,20.0,11.44,0.61,0.63,0.0,0.0,0.23,0.76,0.6,1.25,0.89,0.18,0.63,0.16,2.12,0.02,0.0
21.0,21.0,23.86,4.38,0.61,0.0,0.0,2.33,0.77,3.05,5.43,0.9,0.38,1.86,2.29,4.0,0.05,0.0
82.0,38.0,31.52,4.17,0.46,0.71,0.32,1.71,0.69,2.24,7.54,3.27,0.91,1.84,0.72,2.77,0.01,0.1
82.0,82.0,28.87,4.24,0.53,0.0,0.0,1.88,0.56,3.04,5.99,0.67,0.66,1.35,1.54,2.66,0.01,0.0
73.0,73.0,29.47,4.86,0.46,1.12,0.38,2.68,0.82,1.81,5.25,1.63,0.52,1.74,1.11,3.05,0.01,0.07
25.0,0.0,10.6,0.72,0.4,0.0,0.0,0.32,1.0,0.12,0.88,0.8,0.36,0.24,0.0,0.64,0.0,0.0
34.0,6.0,21.56,3.24,0.39,1.18,0.38,1.44,0.83,0.97,2.59,1.0,0.53,0.94,0.5,1.26,0.0,0.03
78.0,1.0,13.99,1.54,0.49,0.0,0.0,1.19,0.65,1.5,2.26,0.54,0.47,0.74,0.38,2.38,0.03,0.01
63.0,5.0,13.13,2.1,0.35,0.6,0.28,0.67,0.93,0.14,1.11,1.41,0.46,0.79,0.03,1.08,0.0,0.02
81.0,81.0,28.21,2.54,0.43,1.33,0.41,0.93,0.79,0.37,2.48,1.94,0.78,0.88,0.22,1.86,0.0,0.01
56.0,50.0,30.88,6.23,0.49,0.18,0.29,3.32,0.76,0.13,2.29,5.66,0.52,2.66,0.14,1.71,0.0,0.02
45.0,45.0,38.07,6.98,0.49,1.16,0.41,3.58,0.85,0.44,3.8,10.67,2.13,2.49,0.18,2.62,0.04,0.09
71.0,0.0,12.32,1.54,0.36,0.49,0.3,0.14,0.38,0.17,1.48,0.82,0.32,0.75,0.08,1.18,0.01,0.0
44.0,5.0,10.14,1.75,0.41,0.32,0.27,0.66,0.91,0.73,2.09,0.25,0.2,0.73,0.32,1.25,0.0,0.0
39.0,4.0,10.41,1.1,0.66,0.0,0.0,0.46,0.9,0.64,1.87,0.03,0.18,0.31,0.41,1.95,0.0,0.05
78.0,78.0,27.6,4.03,0.6,0.0,0.0,2.09,0.58,1.99,5.64,1.03,0.33,2.13,1.69,2.81,0.01,0.21
46.0,39.0,21.22,2.52,0.39,1.35,0.36,0.72,0.61,0.37,2.37,0.91,0.54,0.59,0.11,1.76,0.0,0.0
36.0,16.0,12.03,1.5,0.53,0.0,0.0,0.39,0.67,0.89,2.69,0.39,0.28,0.64,0.36,2.22,0.0,0.0
71.0,71.0,33.93,5.76,0.47,1.54,0.41,5.2,0.85,0.55,3.82,3.07,1.18,2.34,0.44,2.76,0.01,0.07
75.0,24.0,22.47,3.11,0.43,1.55,0.38,0.92,0.63,0.52,2.35,0.65,0.71,0.92,0.41,1.84,0.0,0.01
77.0,2.0,22.49,1.64,0.37,1.05,0.33,0.86,0.83,0.42,3.86,1.52,0.55,0.66,0.25,2.65,0.01,0.03
20.0,2.0,11.8,1.05,0.43,0.0,0.0,1.85,0.59,0.95,2.1,0.0,0.3,0.55,0.1,1.8,0.0,0.0
63.0,0.0,9.27,1.13,0.37,0.11,0.44,0.32,0.65,0.7,1.14,0.56,0.14,0.52,0.1,1.13,0.0,0.0
56.0,2.0,15.41,2.59,0.41,1.07,0.34,1.07,0.8,0.21,1.36,1.89,0.63,1.05,0.05,0.95,0.0,0.02
60.0,4.0,13.5,1.63,0.4,0.3,0.29,0.68,0.69,0.47,0.77,2.05,0.67,0.93,0.22,1.82,0.0,0.03
49.0,49.0,33.98,5.76,0.49,0.55,0.37,1.43,0.71,1.45,3.61,3.29,0.69,1.22,0.45,1.57,0.0,0.0
30.0,9.0,22.73,1.5,0.52,0.0,0.0,1.1,0.65,2.4,5.53,0.27,0.27,1.3,1.43,3.17,0.07,0.03
25.0,0.0,9.0,0.8,0.36,0.4,0.31,0.24,1.0,0.04,0.6,1.16,0.36,0.4,0.04,0.6,0.0,0.0
41.0,20.0,21.71,2.51,0.38,0.73,0.28,0.49,0.74,1.24,3.1,1.1,0.71,1.07,0.17,2.37,0.0,0.02
33.0,8.0,22.67,4.15,0.44,0.03,0.2,3.3,0.8,2.21,4.3,1.27,0.85,1.48,1.55,2.79,0.0,0.06
6.0,0.0,8.83,1.0,0.33,0.0,0.0,0.33,1.0,1.17,1.17,0.17,0.17,0.5,0.17,1.5,0.0,0.0
81.0,81.0,37.68,8.05,0.49,0.19,0.29,4.47,0.78,4.07,7.67,1.83,0.99,2.15,0.42,2.79,0.04,0.06
49.0,28.0,16.47,1.43,0.46,0.0,0.0,0.78,0.76,1.2,2.0,0.51,0.24,0.84,1.24,1.78,0.02,0.02
18.0,12.0,27.44,4.17,0.35,1.0,0.3,2.61,0.71,0.61,2.39,2.17,1.06,0.83,0.11,1.33,0.0,0.0
82.0,9.0,22.07,2.96,0.44,1.35,0.41,2.33,0.86,0.21,1.68,1.93,0.34,0.77,0.05,1.44,0.0,0.05
18.0,0.0,12.33,0.83,0.52,0.0,0.0,0.39,0.64,1.06,2.22,0.39,0.44,0.78,0.22,2.78,0.11,0.06
79.0,76.0,31.49,5.99,0.47,1.99,0.39,1.72,0.74,1.03,4.09,1.81,0.84,1.16,0.42,2.14,0.0,0.03
76.0,75.0,27.37,3.18,0.43,1.87,0.4,0.68,0.73,0.84,4.08,1.22,0.93,0.82,0.24,2.22,0.0,0.07
82.0,0.0,21.45,4.0,0.48,0.84,0.38,1.55,0.91,0.29,1.45,3.95,0.66,1.3,0.09,2.22,0.0,0.0
56.0,2.0,19.98,3.84,0.44,1.55,0.39,0.89,0.75,0.5,1.46,2.91,0.88,1.3,0.09,2.07,0.02,0.04
66.0,8.0,15.92,2.53,0.48,0.48,0.35,1.03,0.73,0.36,0.98,3.2,0.76,1.73,0.08,1.27,0.0,0.0
81.0,81.0,36.59,5.67,0.51,0.21,0.21,2.16,0.62,1.23,3.21,9.8,2.32,3.04,0.14,2.44,0.0,0.05
78.0,78.0,36.82,8.62,0.49,0.21,0.27,3.32,0.77,0.83,2.92,6.01,0.73,2.78,0.35,1.23,0.01,0.0
52.0,7.0,10.83,0.77,0.36,0.08,0.19,0.15,0.57,0.33,0.62,0.23,0.25,0.21,0.12,1.33,0.02,0.0
65.0,65.0,37.17,7.55,0.47,1.12,0.33,5.28,0.78,1.12,3.26,4.71,0.94,1.98,0.25,2.09,0.0,0.03
82.0,64.0,30.35,3.62,0.42,1.51,0.41,0.68,0.63,0.5,3.72,1.37,0.68,1.13,0.8,1.94,0.0,0.0
7.0,0.0,8.14,0.57,0.36,0.14,0.33,0.0,0.0,0.14,0.71,0.57,0.29,0.43,0.43,1.14,0.0,0.0
81.0,56.0,34.85,5.4,0.44,1.46,0.38,3.12,0.83,0.43,2.9,2.75,1.22,1.52,0.32,2.05,0.01,0.02
52.0,3.0,9.1,0.56,0.34,0.31,0.33,0.08,0.67,0.17,0.77,0.52,0.17,0.33,0.08,1.13,0.02,0.0
82.0,81.0,32.59,6.83,0.51,0.01,0.2,2.54,0.78,2.13,6.46,2.06,0.77,1.99,0.32,3.0,0.02,0.01
82.0,82.0,28.61,2.37,0.44,0.5,0.31,0.73,0.67,0.93,3.79,1.77,1.18,1.1,0.56,1.88,0.01,0.0
82.0,1.0,21.12,3.09,0.46,0.01,0.07,2.04,0.72,0.71,1.89,3.15,0.67,1.67,0.06,1.67,0.0,0.0
23.0,2.0,17.13,1.83,0.36,0.87,0.32,0.78,0.9,0.48,2.26,0.65,0.61,0.83,0.13,2.26,0.0,0.04
57.0,3.0,17.21,1.7,0.38,0.12,0.19,0.93,0.85,1.89,2.95,0.54,0.49,0.86,0.74,1.98,0.02,0.04
16.0,1.0,7.75,0.63,0.4,0.0,0.0,0.38,0.75,0.56,1.13,0.0,0.19,0.44,0.25,1.25,0.0,0.0
75.0,2.0,16.4,3.01,0.57,0.01,0.2,1.76,0.63,1.29,2.53,1.12,0.44,1.17,0.33,2.59,0.0,0.0
75.0,0.0,27.72,5.71,0.41,2.11,0.34,1.89,0.71,0.37,2.75,2.44,1.32,1.85,0.28,2.32,0.01,0.07
56.0,2.0,11.79,1.34,0.43,0.18,0.34,0.52,0.69,0.96,1.45,0.59,0.38,0.63,0.5,1.96,0.02,0.0
64.0,1.0,9.25,1.2,0.4,0.02,0.14,0.61,0.81,1.03,1.42,0.33,0.09,0.34,0.3,1.48,0.0,0.06
81.0,81.0,35.47,6.22,0.5,0.0,0.0,3.22,0.62,2.75,5.95,4.23,1.6,2.44,2.14,2.96,0.01,0.12
75.0,1.0,18.76,3.21,0.49,0.01,0.17,0.8,0.81,0.79,2.31,0.95,0.83,1.08,0.19,2.75,0.01,0.01
62.0,1.0,16.4,3.42,0.48,0.0,0.0,1.74,0.74,1.37,2.69,0.58,0.47,0.82,0.55,2.45,0.03,0.05
42.0,0.0,20.33,3.07,0.41,1.07,0.35,1.31,0.8,0.45,1.93,1.67,0.5,1.57,0.21,1.33,0.0,0.05
64.0,18.0,13.84,0.72,0.28,0.3,0.22,0.39,0.71,0.17,1.25,0.88,0.25,0.47,0.09,1.16,0.0,0.03
62.0,55.0,31.37,4.48,0.4,2.13,0.38,1.55,0.9,0.63,3.03,1.48,0.77,0.9,0.08,1.34,0.0,0.02
82.0,82.0,34.57,8.59,0.56,0.01,0.17,5.94,0.77,2.8,6.12,1.0,0.63,2.6,1.01,3.43,0.02,0.16
73.0,67.0,34.23,6.15,0.4,0.25,0.23,4.1,0.83,0.92,2.93,4.77,1.38,2.23,0.16,2.81,0.03,0.03
44.0,0.0,9.32,1.05,0.35,0.34,0.36,0.61,0.71,0.32,0.7,0.36,0.2,0.36,0.16,1.18,0.0,0.0
31.0,4.0,9.74,1.45,0.38,0.16,0.23,1.06,0.72,0.68,0.81,0.52,0.32,0.61,0.1,0.48,0.0,0.0
71.0,3.0,10.11,1.27,0.4,0.1,0.22,0.58,0.84,0.07,0.87,1.72,0.48,0.7,0.15,1.15,0.0,0.0
43.0,1.0,15.35,1.93,0.41,0.3,0.23,0.67,0.78,0.12,0.93,2.93,0.56,1.16,0.12,1.65,0.0,0.02
