@relation dataset

@attribute category_1 real
@attribute category_2 real
@attribute category_3 real
@attribute category_4 real
@attribute category_5 real
@attribute category_6 real
@attribute category_7 real
@attribute category_8 real
@attribute category_9 real
@attribute category_10 real


@data
?,1.2,0.3,0.38,?,?,3.17,2.93,1.34,3.42
0.42,0.88,?,0.66,?,2.44,3.18,?,?,?
0.99,1.36,1.09,0.67,1.36,2.86,3.18,?,?,2.74
0.74,2.0,?,?,?,1.76,3.18,2.54,1.47,?
1.31,2.64,1.73,?,?,2.58,?,2.71,?,2.32
?,?,1.26,?,1.66,2.4,3.19,?,1.22,?
1.12,1.44,?,0.43,?,?,3.18,?,1.54,2.94
0.54,?,0.32,?,?,?,?,2.88,?,3.44
1.06,1.08,0.13,2.11,?,?,?,2.78,1.98,2.5
0.48,?,0.29,0.49,0.56,2.12,?,3.13,1.5,2.66
0.8,0.72,0.22,?,0.34,?,?,?,?,2.54
?,1.28,?,?,?,?,3.18,2.7,1.86,2.98
0.77,1.2,?,0.42,0.3,?,?,?,1.15,?
?,1.4,0.19,0.43,?,?,3.17,2.75,1.54,?
1.06,1.36,0.32,?,?,?,3.17,2.89,1.7,3.54
?,0.96,?,0.62,?,1.86,?,2.82,1.25,2.72
1.25,0.96,?,0.19,0.58,1.06,3.17,?,?,?
0.7,?,?,?,0.88,?,3.18,?,?,?
0.74,?,?,?,0.7,?,?,?,1.22,?
?,?,1.42,0.45,1.12,?,3.18,?,?,2.64
0.86,1.0,0.93,?,?,2.06,3.18,2.91,1.22,2.5
?,1.08,?,0.4,?,1.02,3.18,2.86,2.43,3.02
0.54,1.08,?,?,0.62,?,?,2.74,1.5,?
1.09,0.92,?,0.45,?,?,3.18,?,?,?
?,?,?,?,?,2.84,?,2.74,?,2.56
1.22,?,?,0.57,0.48,1.36,3.18,2.75,1.76,?
0.96,1.68,1.18,0.29,1.36,2.34,3.18,?,?,?
0.96,0.68,0.45,0.46,?,1.66,3.18,2.67,?,2.4
?,1.04,?,0.56,?,1.14,3.18,?,1.22,?
0.9,?,?,0.53,1.28,2.38,3.19,2.75,1.66,?
?,?,?,0.48,0.7,1.4,3.18,?,?,2.8
0.67,?,0.9,0.5,1.14,?,?,3.2,?,2.82
0.99,1.24,0.15,0.24,1.38,1.98,?,2.61,1.02,?
0.83,1.32,0.24,?,1.18,2.22,?,2.78,?,2.8
0.99,1.24,?,?,?,2.34,3.18,?,?,3.04
?,?,0.72,0.61,0.46,1.68,3.18,2.88,1.47,?
0.74,1.32,2.05,?,1.18,?,3.19,3.04,?,?
1.55,?,?,?,0.5,1.34,3.18,?,1.22,?
?,1.36,?,0.65,0.78,1.38,?,?,1.82,2.74
?,0.96,?,?,?,1.54,3.17,2.78,1.41,?
1.09,?,0.29,0.48,?,?,?,?,1.31,?
?,?,2.26,0.38,1.2,2.22,?,2.42,1.38,2.58
0.74,1.28,0.3,?,?,1.58,3.17,?,?,3.14
0.58,1.48,?,0.46,0.4,1.28,3.17,2.72,1.95,3.22
?,1.52,0.19,0.85,1.26,1.74,?,2.94,?,2.74
?,?,?,0.32,?,1.3,3.18,2.63,1.22,?
1.38,1.12,1.92,?,0.62,2.32,?,2.94,1.76,2.48
?,?,1.89,0.4,?,1.24,3.18,?,1.09,3.18
?,1.12,1.16,0.32,?,1.04,3.18,2.62,1.18,?
0.83,?,2.59,0.85,1.1,2.62,3.19,2.69,1.6,2.62
0.77,1.16,?,?,3.3,2.78,3.18,2.58,1.22,?
0.64,0.6,?,0.53,0.7,?,?,2.66,1.86,2.64
0.42,1.36,?,0.71,1.06,1.68,?,?,1.25,2.56
1.38,?,0.22,0.55,?,0.9,?,?,?,3.04
0.58,2.96,?,?,?,?,3.19,?,?,2.7
?,?,1.88,0.51,1.42,?,?,?,?,2.54
0.7,?,1.42,?,0.46,?,?,2.66,1.09,?
0.96,1.28,0.21,0.62,?,2.44,3.18,2.94,?,?
?,1.0,0.18,0.57,?,2.34,?,?,1.98,?
1.18,?,0.62,?,?,?,3.17,2.91,?,3.38
?,0.92,0.32,0.79,0.78,?,?,2.77,?,?
1.38,?,?,?,?,1.16,3.18,2.69,1.22,3.3
1.18,1.28,0.26,0.33,1.1,1.36,3.17,?,?,3.38
0.7,1.16,0.14,?,0.9,1.18,3.17,?,?,2.96
1.09,?,?,0.53,0.7,?,?,2.79,?,?
0.93,2.2,0.35,0.57,0.46,?,3.18,?,2.21,?
0.77,1.36,0.18,0.39,?,2.1,3.16,2.95,?,?
0.51,0.88,?,?,?,1.42,?,2.88,?,?
?,1.24,2.32,?,?,?,3.19,2.75,?,2.46
?,1.16,?,?,1.3,?,3.18,2.96,?,2.94
0.9,1.12,?,0.5,1.38,?,3.18,2.98,1.41,2.86
0.96,?,1.94,?,?,1.7,3.19,2.7,1.7,?
?,?,1.39,0.32,?,?,3.18,?,1.15,2.86
0.9,?,?,0.41,0.82,1.78,3.18,2.83,?,3.46
0.64,1.28,?,0.35,0.7,?,?,3.01,?,2.98
0.99,?,0.35,?,?,2.22,3.18,?,1.5,2.78
2.5,2.0,?,0.51,0.8,1.78,3.17,2.89,1.54,?
0.86,1.04,?,?,0.56,?,3.18,3.05,2.05,2.62
?,1.0,1.78,?,?,?,3.18,?,?,2.5
?,0.76,1.06,0.51,2.62,2.34,3.18,?,?,2.7
1.12,?,0.19,?,0.26,1.36,3.17,3.07,?,?
?,?,2.18,?,1.38,2.52,3.19,?,1.92,2.54
?,1.2,0.19,0.33,?,1.24,?,?,1.28,3.62
0.67,1.24,?,0.53,?,1.44,?,2.9,1.6,2.88
?,?,2.43,?,1.06,3.12,?,?,?,?
0.86,1.2,?,0.42,0.96,1.72,3.17,2.57,0.96,?
?,1.0,?,0.5,?,2.14,3.2,2.97,1.54,2.54
1.31,0.0,0.26,0.72,?,?,3.18,?,?,?
0.64,1.04,2.03,0.53,1.6,1.9,3.18,2.9,1.12,2.88
?,1.28,0.22,?,0.82,2.14,3.18,?,1.34,?
?,?,?,?,?,?,3.18,3.23,1.73,2.66
?,1.36,0.13,?,0.7,1.02,?,?,?,?
0.86,1.04,1.89,?,?,?,?,2.77,1.92,2.62
?,?,?,?,0.66,?,3.19,2.58,1.38,?
?,0.96,?,?,0.86,?,?,2.86,?,3.04
0.7,1.64,2.46,?,1.46,2.54,3.2,2.95,1.89,?
0.86,1.36,?,0.49,?,?,3.19,2.7,1.31,2.78
0.7,1.12,?,0.49,1.52,?,3.18,?,?,?
?,1.4,0.16,0.59,0.94,1.94,?,?,1.41,2.66
1.34,1.64,?,0.39,0.58,1.94,?,?,1.66,2.94
?,0.96,0.18,0.58,?,?,3.18,?,?,?
?,?,?,?,0.94,1.7,?,2.78,?,2.34
?,0.16,?,0.69,?,?,?,2.9,?,2.46
?,?,1.25,?,?,2.02,3.18,?,1.86,?
0.8,1.08,?,0.45,0.98,1.7,3.18,2.9,?,?
?,?,?,0.41,0.72,2.0,?,?,1.06,2.82
0.58,?,1.57,0.45,?,?,?,2.77,1.44,?
0.74,?,?,0.72,?,3.76,3.2,2.75,1.63,2.48
?,?,2.35,0.51,1.42,1.66,?,2.66,?,2.5
0.61,1.84,0.61,?,2.18,2.5,3.18,?,1.92,2.98
0.96,1.16,0.36,?,0.22,2.8,?,?,1.98,2.64
0.8,?,0.75,0.35,0.9,1.78,3.18,2.86,1.22,2.82
1.44,?,?,0.34,0.26,?,?,?,?,2.88
?,?,?,0.46,?,1.52,3.18,?,1.98,2.8
?,1.56,0.96,?,?,?,?,2.77,?,3.34
0.99,1.04,1.17,0.57,?,2.1,?,2.74,?,2.4
0.86,2.96,?,0.41,?,?,3.18,?,?,?
0.61,?,0.18,?,1.02,1.9,?,2.59,1.34,3.04
0.96,1.48,0.21,0.58,?,?,3.18,2.95,?,?
0.96,1.92,?,0.61,?,1.98,3.18,2.82,?,2.62
0.96,?,0.34,0.48,?,1.7,?,2.95,?,3.34
?,?,?,?,?,1.62,3.18,2.85,2.02,?
1.06,1.04,2.5,?,1.78,2.8,3.2,?,?,?
?,0.88,?,?,?,2.1,3.18,3.06,?,?
1.63,1.2,?,0.75,?,?,?,2.85,1.34,2.42
?,?,0.34,?,?,?,3.18,2.71,?,?
0.7,?,2.66,0.5,1.04,1.46,3.19,?,1.54,2.4
0.58,1.48,0.24,0.49,0.42,?,?,?,1.6,2.88
?,?,0.22,?,?,?,3.18,2.74,2.46,2.78
0.96,1.0,0.3,?,0.88,?,?,2.98,?,3.34
?,?,?,?,1.3,2.12,3.18,?,1.7,2.94
0.74,0.8,1.82,0.5,?,1.74,3.18,2.63,?,?
?,1.6,?,?,0.96,?,3.2,?,?,?
0.9,?,1.94,?,1.12,2.18,?,?,?,?
0.7,?,?,0.5,?,1.7,3.18,2.64,?,2.94
0.77,1.56,?,?,?,2.1,3.18,2.86,1.66,2.48
0.99,1.08,1.41,0.24,1.52,2.08,3.18,2.74,?,2.94
0.74,?,?,0.57,0.94,1.92,?,2.86,1.34,2.34
?,?,?,0.48,?,1.73,3.2,2.98,?,2.42
?,2.12,?,?,?,1.86,?,2.62,1.44,2.42
0.58,1.2,?,?,1.04,2.54,3.18,2.95,1.18,3.26
0.9,?,?,?,1.66,?,?,2.72,1.44,2.42
0.74,1.36,?,?,?,?,3.17,2.98,1.18,?
0.77,1.08,1.82,?,1.06,2.32,3.19,2.85,1.41,2.4
0.67,?,0.3,0.41,0.26,1.58,3.18,2.67,2.24,3.42
0.96,?,0.72,0.62,0.82,?,3.18,3.02,1.82,2.78
0.74,1.28,?,0.66,?,2.48,3.18,2.83,?,?
0.77,0.88,?,0.43,1.02,?,3.18,?,1.76,?
0.64,1.48,0.24,0.56,?,1.72,3.18,?,1.66,2.88
0.67,?,?,?,0.62,?,3.18,2.81,1.54,2.9
0.86,?,0.74,?,0.96,?,3.18,2.8,?,2.56
0.83,1.36,?,0.33,?,?,3.18,?,1.6,?
0.64,1.36,?,?,1.02,2.68,3.18,2.79,?,2.7
?,1.2,0.85,0.62,?,2.14,3.18,2.78,1.54,2.74
0.67,?,?,0.45,1.02,1.42,3.18,2.86,1.73,2.88
1.06,1.28,0.16,?,?,?,3.17,?,1.18,3.26
?,1.04,0.43,?,0.74,1.1,?,3.01,1.63,?
0.48,1.12,?,?,?,?,3.18,2.88,1.47,?
0.96,1.6,?,?,0.62,1.62,?,2.79,1.25,2.9
0.58,?,?,0.58,0.46,1.98,?,2.66,?,?
?,2.08,0.27,?,?,2.58,3.18,?,?,?
0.96,1.12,?,?,0.82,?,3.18,?,1.63,2.72
0.83,?,?,?,1.22,?,?,?,?,?
0.7,2.28,0.22,?,?,1.28,3.18,?,?,2.66
?,1.96,1.33,?,?,2.54,3.18,2.87,1.28,2.74
1.12,?,0.91,0.39,?,1.56,3.18,?,1.38,2.7
?,?,1.57,?,?,?,3.18,2.98,1.5,2.72
0.96,1.32,0.37,0.49,?,1.66,?,2.97,?,?
?,?,?,0.65,0.88,2.02,3.18,2.86,1.79,?
?,?,2.02,0.5,1.28,?,3.19,2.7,1.79,?
1.12,2.96,0.16,?,0.48,?,?,2.78,?,?
?,1.36,?,?,0.86,1.1,3.18,2.83,?,3.06
?,?,?,3.1,0.64,1.86,3.18,2.77,2.02,2.62
0.67,2.2,2.34,?,?,2.12,3.19,2.61,?,2.46
?,1.48,0.29,?,?,0.82,?,2.94,1.09,3.26
1.22,?,?,?,?,2.82,?,3.09,2.11,2.5
0.64,?,0.94,0.39,0.94,2.02,3.19,3.09,1.28,2.26
?,1.0,1.02,?,?,1.38,3.18,2.58,0.74,3.26
?,1.36,?,0.48,?,1.7,?,2.89,1.34,2.78
1.06,3.12,1.58,?,0.56,?,3.18,2.67,1.76,2.94
0.7,1.32,?,0.59,0.4,?,3.18,2.85,?,2.82
?,?,2.01,?,?,1.54,3.18,3.02,1.22,2.88
0.74,1.04,1.3,?,?,2.42,3.18,2.78,?,2.5
0.83,0.92,?,0.39,1.28,2.14,?,3.39,1.63,?
?,?,?,?,1.02,?,3.17,2.87,3.01,3.3
?,0.28,1.14,0.5,0.9,1.94,?,2.97,1.82,2.58
0.54,1.16,0.38,0.33,1.38,1.58,3.17,2.7,1.06,?
?,?,0.22,0.64,?,2.04,3.18,?,?,2.78
1.82,1.56,?,0.39,0.58,?,3.18,?,2.14,?
1.25,1.04,0.43,?,?,?,?,?,1.6,2.88
0.96,1.32,?,0.38,0.66,?,3.17,?,1.41,3.12
0.74,?,?,?,1.22,1.46,3.17,2.7,2.08,2.88
0.8,1.8,?,0.55,?,?,?,?,1.7,?
?,?,2.03,0.43,?,1.54,3.18,?,2.08,?
?,0.96,0.62,0.51,0.96,?,?,2.8,2.05,3.02
?,?,1.46,0.42,0.42,?,3.18,?,1.73,2.96
1.66,0.24,?,0.59,?,1.06,?,?,1.38,2.48
0.8,?,1.6,0.5,2.08,?,?,2.89,1.5,2.54
0.75,?,?,0.34,0.9,1.58,?,?,?,?
0.7,?,0.19,0.43,?,1.66,3.17,?,?,?
0.58,?,0.21,?,1.06,?,3.18,2.9,3.04,?
?,1.36,0.19,0.41,0.86,?,3.17,?,2.37,3.1
2.05,?,0.19,0.34,0.48,1.02,3.17,2.81,1.92,3.44
0.51,?,?,0.49,?,1.2,3.17,2.56,1.5,?
?,?,2.05,0.61,1.3,3.06,?,?,?,?
0.83,1.96,?,?,0.5,1.34,3.18,2.78,1.09,2.7
0.8,?,1.6,?,1.5,1.74,3.18,?,1.12,2.9
?,1.4,1.25,?,2.02,2.62,3.18,2.88,1.38,2.54
?,?,?,?,1.06,?,3.18,?,1.31,?
?,1.44,?,?,0.7,1.68,3.17,?,1.7,3.38
?,1.96,?,?,0.72,?,?,?,?,2.82
?,?,2.61,0.63,1.1,2.42,3.19,?,1.73,?
?,2.96,0.38,0.61,1.62,2.42,?,3.22,2.43,?
1.09,2.76,0.21,?,?,2.28,3.18,2.72,1.5,?
0.74,1.56,?,0.61,0.7,?,3.18,2.82,?,2.96
?,?,1.9,?,1.76,?,?,?,2.02,?
?,?,0.19,0.41,0.86,1.14,3.18,?,1.6,2.8
0.94,0.8,?,?,0.48,1.78,3.18,?,2.18,?
0.64,?,0.21,0.39,?,?,3.16,?,1.66,3.38
?,?,?,?,1.26,1.94,3.18,2.9,2.37,3.04
?,1.96,1.17,?,1.62,2.74,?,?,1.28,2.4
0.58,?,?,?,0.96,?,3.18,3.2,2.14,2.78
0.8,1.32,0.34,0.24,0.46,1.02,3.17,2.9,1.44,3.28
0.61,1.56,?,0.41,?,1.14,?,2.81,?,2.8
0.7,1.32,?,?,?,1.34,?,3.04,1.76,3.04
?,?,2.35,0.58,0.78,1.98,?,?,?,2.4
0.74,1.56,2.27,0.66,1.3,2.56,3.19,2.65,1.54,2.4
0.7,1.64,?,?,?,1.54,?,2.82,1.47,?
1.34,?,?,0.47,1.66,?,?,2.87,?,2.66
0.72,1.6,0.67,?,0.78,1.58,?,3.18,?,3.42
0.8,1.8,0.37,?,1.06,1.58,3.17,2.81,1.54,3.18
0.99,1.96,?,0.53,?,1.58,?,?,?,2.54
?,?,1.12,?,?,1.54,?,3.07,1.44,?
?,?,2.56,0.5,1.1,?,3.19,?,1.47,?
0.93,?,?,?,1.02,2.4,3.17,?,1.09,3.18
1.06,?,?,0.43,?,?,?,2.86,1.15,3.38
?,?,?,0.27,0.58,1.9,?,?,?,3.2
1.95,?,?,?,?,?,3.2,2.62,1.54,2.46
?,1.04,?,0.67,?,?,?,2.7,1.34,2.9
?,?,0.8,0.32,?,?,?,?,1.09,?
0.51,1.48,0.21,?,1.2,?,3.17,2.83,1.63,3.3
1.63,0.96,0.34,?,?,2.06,3.17,2.86,1.92,3.46
0.77,?,?,0.59,2.16,?,3.19,?,?,?
?,?,1.31,0.46,?,0.8,3.18,?,0.96,2.54
0.86,?,0.29,?,?,1.46,3.18,?,?,2.4
0.83,?,?,0.61,?,1.66,3.18,?,1.47,2.34
?,1.96,0.18,0.38,0.74,1.08,?,2.66,2.18,?
?,1.16,0.32,?,0.5,1.14,?,2.89,1.44,?
2.26,?,?,?,1.18,?,3.19,2.75,1.6,2.42
?,?,0.91,?,0.72,?,?,2.77,0.86,?
0.8,1.56,0.34,0.41,0.8,1.66,?,2.91,?,?
?,1.04,?,?,0.46,?,3.18,2.88,?,2.86
0.96,?,?,0.29,?,1.42,3.18,2.94,2.02,3.02
0.83,?,1.47,?,?,2.02,3.18,2.94,1.22,?
?,1.96,?,?,?,?,3.18,3.02,1.89,?
0.86,1.84,?,0.61,1.18,2.36,?,2.82,2.14,2.5
?,?,2.06,?,?,2.52,3.19,2.89,1.38,2.4
?,1.36,?,0.46,1.14,2.14,3.18,?,1.89,2.82
?,?,0.22,0.57,?,?,3.18,2.88,?,2.86
0.9,?,0.29,?,0.8,?,?,2.74,?,?
?,1.28,?,0.62,1.06,2.02,3.18,2.85,1.82,2.88
0.83,0.72,?,0.39,0.48,?,3.18,?,1.12,2.72
0.77,1.48,0.98,0.31,1.02,1.5,?,?,1.09,3.3
?,?,0.22,0.25,0.46,0.62,?,2.98,1.12,3.06
?,1.88,0.21,0.49,0.48,?,?,2.83,1.44,?
?,1.8,0.56,2.25,2.02,2.4,?,2.69,1.25,2.42
?,?,0.27,0.47,1.78,?,?,2.95,?,2.78
1.66,2.16,?,0.41,?,?,?,2.9,1.5,3.26
?,?,0.22,0.69,?,2.24,?,?,1.28,?
0.83,?,0.35,?,0.26,0.96,?,2.77,1.54,3.24
0.74,1.96,?,0.4,0.58,?,3.18,?,1.09,?
0.45,1.96,0.94,?,?,1.58,3.18,?,1.15,?
0.7,?,?,?,1.38,?,3.19,2.94,1.41,2.72
?,?,1.79,?,?,?,3.19,?,2.59,?
0.67,1.96,0.29,0.43,?,2.02,3.17,2.95,?,3.36
1.54,1.28,0.22,0.24,?,?,3.17,2.8,?,3.38
0.64,1.52,0.16,0.42,?,0.98,3.18,2.86,?,?
0.8,?,0.27,0.55,?,?,?,2.99,?,?
0.83,?,?,?,?,?,3.18,2.81,?,2.58
1.31,0.2,0.24,?,0.46,?,?,2.86,1.79,2.46
0.7,1.44,?,0.33,0.8,1.4,3.18,2.85,?,?
?,1.04,1.47,0.66,0.9,2.66,?,2.79,1.76,2.48
0.54,?,0.26,0.61,1.26,2.0,3.18,?,2.43,2.56
?,?,0.27,0.4,?,1.12,?,?,1.54,?
?,?,?,0.41,1.22,?,?,?,?,2.8
0.96,?,0.75,0.41,0.46,1.4,3.18,?,?,?
?,1.64,0.32,?,0.38,1.06,?,2.9,?,3.3
0.54,1.08,?,0.42,?,?,3.18,?,1.34,2.94
0.7,?,?,0.59,?,?,?,2.62,1.12,2.5
1.31,?,?,0.62,0.74,?,3.2,2.82,?,?
?,0.92,?,?,?,2.34,?,2.9,1.73,2.42
?,1.36,?,?,1.34,?,?,2.93,2.56,?
?,1.12,0.22,?,0.74,1.42,3.16,2.66,1.28,3.52
1.09,?,?,0.71,?,2.7,3.18,2.82,?,?
1.22,?,?,0.69,0.72,1.5,3.18,?,1.09,?
0.74,1.2,?,0.38,0.42,1.22,3.17,2.91,?,3.14
0.8,2.04,1.28,0.54,1.62,?,?,2.86,1.57,?
?,?,0.75,0.53,1.52,?,3.18,?,?,2.8
?,1.36,?,0.67,?,?,3.19,3.07,1.98,2.96
0.86,2.96,?,1.98,0.9,1.62,3.18,?,1.47,?
1.63,1.16,1.81,?,1.62,?,3.19,2.79,?,?
?,1.44,?,0.33,1.18,?,?,?,?,3.18
?,?,?,0.71,?,2.3,?,2.98,1.41,?
1.06,0.56,0.77,0.59,?,1.7,?,2.86,1.54,2.5
0.61,1.4,?,?,1.3,1.58,?,2.66,?,2.86
?,1.32,?,?,0.58,1.16,?,?,?,3.28
0.7,?,?,?,1.2,1.3,?,2.93,1.41,2.64
?,?,?,0.56,?,?,3.18,2.82,?,2.82
?,1.12,1.78,?,?,?,3.19,?,1.38,?
?,1.24,1.18,?,0.86,?,3.18,2.94,?,?
1.18,?,0.51,0.32,?,2.16,?,2.67,1.06,?
0.9,?,?,0.64,?,?,3.18,?,1.66,?
0.86,?,1.23,0.55,1.2,?,3.18,2.87,1.5,?
0.74,1.0,?,?,0.74,1.9,3.18,?,?,2.74
1.09,?,0.29,0.51,?,?,?,2.66,1.44,?
0.83,1.36,1.02,0.39,0.7,?,3.18,2.87,1.31,2.46
?,?,?,?,?,?,?,2.85,?,2.5
0.9,?,?,?,1.02,?,3.17,2.9,3.14,?
?,2.84,0.21,1.83,1.18,?,3.18,2.74,1.34,?
?,1.12,0.43,?,1.02,1.26,?,?,?,3.14
0.99,?,0.77,?,0.96,1.98,?,?,?,2.78
0.74,1.52,?,0.66,?,2.58,3.19,2.74,?,2.4
?,1.52,0.76,0.38,0.62,?,3.17,3.04,?,3.14
?,1.36,?,0.59,?,2.24,3.19,2.77,1.66,2.46
1.12,1.04,1.09,?,0.96,1.6,3.18,3.01,?,3.06
?,1.68,0.99,?,1.1,?,?,?,1.73,2.5
?,?,0.96,0.39,?,1.7,?,?,1.86,3.34
1.33,0.76,?,0.45,0.72,1.18,3.18,3.14,1.31,2.66
?,1.12,0.35,0.46,0.64,?,3.18,2.83,?,?
0.74,?,?,?,0.64,1.18,3.18,?,?,?
1.7,0.96,0.13,0.33,?,1.14,?,?,?,?
0.77,1.04,?,0.62,1.26,2.42,3.18,?,1.6,?
0.99,?,0.99,0.59,?,2.18,?,2.88,1.25,2.34
1.09,?,?,?,?,2.18,3.18,?,?,?
?,?,1.33,?,0.86,1.4,3.18,2.88,?,?
0.74,?,1.26,?,1.6,?,3.18,2.54,?,?
1.02,1.32,1.58,?,0.58,?,?,?,1.38,3.22
0.7,1.68,0.37,0.61,0.72,?,3.18,2.66,?,2.66
1.02,0.96,?,0.55,0.82,3.04,3.18,2.87,1.98,2.5
1.02,?,0.21,0.69,?,2.72,3.18,?,?,2.46
1.34,?,1.71,0.53,0.48,?,3.18,?,1.06,2.86
0.74,1.6,1.2,?,1.34,2.02,3.18,2.77,?,?
?,1.4,0.98,?,?,?,?,2.48,?,2.9
0.8,?,1.18,?,?,1.5,3.18,3.01,?,?
0.99,?,0.14,0.51,?,1.46,3.18,?,?,?
0.42,1.52,0.29,?,0.38,?,?,2.95,?,3.12
?,0.72,1.23,?,0.74,?,?,3.17,2.3,2.46
0.67,1.6,0.27,?,?,?,3.18,?,1.57,?
0.74,?,1.18,0.5,?,?,3.18,2.86,?,2.48
1.25,?,0.16,0.55,0.22,?,3.18,?,0.99,2.7
0.74,?,0.21,0.29,0.62,?,3.17,2.98,?,3.38
0.86,?,2.08,0.54,1.84,?,3.19,2.81,1.6,?
0.8,1.28,?,0.47,?,1.7,3.18,2.87,1.7,2.78
0.74,?,?,0.55,1.58,?,3.18,?,1.76,?
?,1.08,?,0.3,?,0.94,3.17,2.99,?,3.18
0.9,1.16,?,?,?,1.42,3.17,2.95,?,3.1
?,0.84,?,0.45,0.74,?,?,3.1,2.05,?
?,?,1.97,?,?,?,?,?,?,2.54
?,?,0.19,0.63,?,?,?,2.87,?,2.98
0.9,?,0.75,0.34,?,1.86,3.17,2.81,1.34,3.34
?,?,?,0.43,?,?,3.19,?,?,2.54
0.86,?,?,0.33,?,?,3.18,2.98,1.6,3.2
0.83,1.32,2.86,0.56,1.1,2.6,?,?,1.41,2.42
?,?,1.71,0.54,?,2.74,?,?,1.92,?
?,1.16,0.35,?,?,1.02,3.18,2.95,?,?
?,0.88,0.53,?,?,?,?,2.81,1.6,?
2.14,1.92,?,0.59,?,?,3.19,?,1.66,2.48
0.51,?,?,0.42,0.72,?,?,?,1.6,2.62
0.83,?,?,0.55,0.62,?,3.17,?,?,3.2
?,1.36,?,?,?,?,?,?,1.28,2.64
?,1.44,2.9,0.53,0.86,1.78,3.2,2.9,?,2.34
1.22,?,0.45,0.49,0.46,?,?,2.86,1.5,?
1.09,?,?,0.47,?,?,3.18,?,1.12,?
1.17,?,2.16,0.47,?,1.9,3.19,3.07,1.25,2.64
?,?,0.98,?,0.54,0.94,3.18,2.83,1.34,?
?,1.64,?,?,1.34,?,3.18,2.79,1.86,2.62
?,1.96,?,?,1.34,3.04,3.2,2.7,1.66,?
?,1.12,0.24,?,1.22,1.9,3.18,?,?,2.7
0.8,1.04,2.0,0.56,?,1.6,?,2.74,1.44,2.5
0.96,2.0,?,?,1.02,1.7,3.19,?,1.7,?
1.15,2.08,1.62,?,?,?,?,?,1.28,2.5
0.83,?,0.21,?,1.76,2.0,3.18,?,1.98,?
0.99,1.2,1.6,?,1.3,?,?,?,1.76,3.18
0.96,?,1.31,0.39,1.34,?,?,3.02,?,?
1.25,0.96,?,?,?,?,?,?,1.38,2.98
?,?,2.44,?,?,?,3.2,2.97,?,?
0.93,?,1.46,?,?,?,?,?,?,?
0.9,0.96,?,?,?,?,?,2.75,1.44,2.38
?,1.32,1.28,?,0.42,1.74,3.19,2.91,?,2.32
0.7,1.0,?,?,1.18,1.84,?,2.94,?,2.34
?,?,2.48,?,0.66,1.8,?,2.58,1.38,2.32
0.58,1.52,1.3,0.56,?,?,?,2.94,1.73,?
0.83,1.36,1.02,?,0.96,2.18,3.18,?,?,?
?,?,?,?,0.98,?,3.17,?,1.38,3.18
1.47,0.96,1.84,0.58,1.5,2.28,3.18,2.74,1.79,2.62
0.7,0.96,?,1.05,0.8,1.64,3.18,2.7,1.47,?
0.67,1.36,?,0.65,?,1.34,3.18,?,1.89,2.5
0.48,?,1.82,?,?,?,?,2.86,1.57,?
1.18,1.24,0.75,?,0.08,?,3.18,2.58,2.3,3.22
?,?,2.35,0.58,?,1.98,3.19,?,1.25,?
0.93,?,0.58,2.29,2.0,?,3.18,2.69,1.31,?
0.74,?,?,?,0.42,1.44,3.18,?,1.95,2.74
0.67,?,?,0.51,0.64,1.68,3.18,2.74,2.78,?
?,1.12,?,?,?,1.7,3.17,2.67,?,3.3
1.01,1.52,0.42,?,?,0.92,?,2.78,?,2.88
0.7,0.88,2.66,?,?,?,?,2.88,?,2.4
1.02,1.44,2.38,0.47,?,?,3.19,?,0.99,2.66
1.09,?,?,?,0.9,2.38,3.18,?,1.41,?
1.02,?,0.53,1.3,0.64,?,?,?,1.44,2.46
0.67,?,0.22,?,?,?,?,3.05,1.54,2.96
?,1.2,0.75,?,1.06,?,3.18,2.81,1.12,2.72
0.7,1.96,0.96,?,0.82,?,?,3.03,?,?
0.83,1.12,1.5,?,?,?,?,?,1.09,3.22
1.06,1.28,?,?,?,?,?,2.8,1.09,?
0.64,1.24,0.16,0.35,0.58,0.98,?,2.88,?,?
?,1.2,0.24,0.35,0.56,?,3.17,?,1.76,?
?,1.44,1.6,0.48,0.88,2.26,3.19,?,1.63,2.48
0.83,1.24,0.26,?,0.96,1.46,?,2.64,1.38,?
0.9,?,0.74,0.62,?,1.74,3.18,2.85,?,?
0.77,?,2.04,0.39,0.22,?,3.18,2.75,?,?
?,?,0.82,0.22,0.58,1.1,?,?,?,3.34
?,1.04,?,0.47,?,1.88,?,?,2.3,?
0.96,?,?,?,?,2.5,?,2.79,1.54,2.66
0.99,?,?,?,1.22,1.92,3.18,?,?,2.66
1.18,0.92,1.52,0.65,?,2.22,3.18,2.87,1.34,2.66
?,1.96,?,0.53,1.46,2.98,3.18,?,?,2.86
1.54,?,0.56,?,?,1.8,?,?,?,3.26
1.18,?,1.52,0.65,1.44,2.22,3.18,?,1.34,?
0.58,1.64,2.27,?,1.26,1.72,?,2.91,2.3,2.74
0.58,?,?,0.56,?,?,?,3.2,?,2.74
1.09,?,?,0.58,?,?,3.19,2.72,?,?
?,?,1.94,0.56,0.82,?,3.19,2.86,1.57,?
?,?,?,0.5,?,?,3.18,3.07,1.41,2.88
0.7,1.52,?,?,?,1.68,3.2,2.86,1.6,2.58
0.77,?,0.27,0.38,?,1.78,3.17,?,2.59,?
