@relation dataset

@attribute realvaluedinputfeature_1 real
@attribute realvaluedinputfeature_2 real
@attribute realvaluedinputfeature_3 real
@attribute realvaluedinputfeature_4 real
@attribute realvaluedinputfeature_5 real
@attribute realvaluedinputfeature_6 real
@attribute realvaluedinputfeature_7 real
@attribute realvaluedinputfeature_8 real
@attribute realvaluedinputfeature_9 real
@attribute realvaluedinputfeature_10 real
@attribute realvaluedinputfeature_11 real
@attribute realvaluedinputfeature_12 real
@attribute realvaluedinputfeature_13 real
@attribute realvaluedinputfeature_14 real
@attribute realvaluedinputfeature_15 real
@attribute realvaluedinputfeature_16 real
@attribute realvaluedinputfeature_17 real
@attribute realvaluedinputfeature_18 real
@attribute realvaluedinputfeature_19 real
@attribute realvaluedinputfeature_20 real
@attribute realvaluedinputfeature_21 real
@attribute realvaluedinputfeature_22 real
@attribute realvaluedinputfeature_23 real
@attribute realvaluedinputfeature_24 real
@attribute realvaluedinputfeature_25 real
@attribute realvaluedinputfeature_26 real
@attribute realvaluedinputfeature_27 real
@attribute realvaluedinputfeature_28 real
@attribute realvaluedinputfeature_29 real
@attribute realvaluedinputfeature_30 real


@data
13.61,?,?,572.6,?,?,0.05285,0.03085,0.1761,?,0.231,1.005,?,19.83,0.004088,?,0.01796,0.00688,0.01323,?,?,35.64,113.2,848.7,0.1471,0.2884,?,0.1329,0.347,0.079
?,?,123.4,1138.0,0.08217,?,?,0.05627,?,0.05044,0.6896,?,?,81.23,?,0.02731,?,?,0.0203,?,?,25.73,?,?,?,?,0.3207,?,0.2841,?
?,?,99.58,674.5,0.115,?,?,?,?,0.06467,?,?,?,39.84,0.009006,0.04185,0.03204,?,0.02353,0.004984,16.11,?,105.9,?,0.1386,?,0.196,?,0.259,?
19.79,?,130.4,1192.0,?,0.1589,?,?,?,?,?,?,?,63.33,0.005033,?,0.04755,0.01043,?,?,22.63,33.58,148.7,?,?,0.3861,0.5673,?,0.3305,0.08465
12.19,13.29,?,?,0.1066,?,0.02855,0.02882,?,?,0.2005,?,?,15.24,0.006773,0.02456,?,?,0.02662,?,13.34,17.81,91.38,545.2,?,?,?,?,?,?
15.46,?,101.7,?,0.1092,0.1223,0.1466,0.08087,?,0.05796,?,0.7859,?,?,?,?,?,0.01093,0.01397,?,?,?,?,?,0.1546,0.2394,0.3791,?,?,?
16.16,?,106.2,?,?,0.1284,?,?,?,0.05891,?,?,?,43.68,?,0.01952,0.02219,?,0.01535,0.002373,?,31.68,129.7,1175.0,?,0.3055,?,?,?,?
?,?,102.0,761.7,?,?,?,?,?,?,?,?,1.972,?,?,?,0.01678,?,?,0.00233,?,19.25,?,?,?,0.1949,?,0.1374,0.2723,?
?,21.91,?,1075.0,?,?,?,0.06847,0.1692,0.05727,?,1.202,3.766,68.35,?,?,?,?,?,?,?,?,145.6,1590.0,?,?,0.3965,?,0.3109,?
?,22.47,81.72,506.3,0.09055,0.05761,0.04711,0.02704,0.1585,?,?,?,?,?,?,0.01202,?,?,?,0.002629,14.49,33.37,?,?,0.1419,?,?,0.09331,0.2829,?
?,16.67,74.72,?,?,?,?,0.026,?,0.05945,0.4489,2.508,3.258,?,0.006578,?,0.02662,?,?,0.003707,13.33,25.48,?,546.7,?,0.1028,?,0.06968,?,0.07343
11.43,15.39,73.06,399.8,?,?,0.03503,?,0.1734,0.05865,0.1759,?,1.143,?,?,0.01521,0.01434,0.008602,?,?,?,?,?,462.0,0.119,?,0.1399,?,0.2676,?
?,17.57,?,678.1,0.1167,0.1305,?,?,0.1957,?,1.296,?,?,?,0.01,?,0.06577,0.02801,?,?,18.55,?,121.4,971.4,?,?,0.3355,0.1667,0.3414,?
?,13.39,73.0,?,0.1164,0.1136,?,?,?,?,?,?,?,26.33,0.01127,?,0.02187,0.01965,?,?,11.92,?,?,?,?,?,?,0.08611,?,0.06784
?,11.97,?,288.5,0.0925,0.04102,?,0.0,0.1903,0.06422,?,?,?,?,?,0.005656,0.0,?,0.02277,?,10.62,14.1,?,?,0.1234,0.07204,0.0,0.0,?,0.08151
?,18.05,?,813.0,0.09721,?,?,0.05943,?,0.06248,0.7049,1.332,4.533,?,0.00677,?,0.03067,?,0.01875,0.003434,19.92,?,129.0,?,?,0.2236,0.2802,?,0.2792,0.08158
11.43,17.31,73.66,?,0.1092,?,0.02031,0.01861,?,?,0.2843,1.908,1.937,?,0.006664,?,?,0.00952,0.02282,?,?,?,82.66,?,0.1413,?,0.07708,?,0.2584,?
?,15.92,?,512.2,0.08677,0.09509,?,?,?,?,0.2143,0.7712,?,16.64,?,?,?,?,0.02104,0.001887,14.48,21.82,?,643.8,?,0.2548,0.209,0.1012,0.3549,0.08118
?,14.97,?,?,?,?,0.02251,0.007875,0.1399,0.05688,0.2525,?,1.806,17.74,?,?,0.02018,0.005612,0.01671,0.00236,?,20.72,?,?,0.1076,?,0.09755,?,?,?
?,14.65,?,?,?,0.1296,0.0371,0.03003,0.1995,?,?,0.6538,3.021,25.03,0.01017,0.04741,?,0.0111,?,?,?,?,?,?,?,0.2517,?,?,?,?
11.8,?,78.99,?,?,?,?,0.07415,?,0.07371,0.3197,?,2.281,?,0.005427,?,?,0.01843,0.05628,?,?,?,?,591.7,0.1385,?,0.4504,?,0.5774,?
?,?,97.84,689.5,?,?,0.0905,0.03562,0.1744,0.06493,?,?,?,?,?,?,0.05303,0.01527,?,0.009368,?,25.47,?,?,0.0997,0.2521,0.25,?,?,?
?,?,?,640.1,?,?,?,0.05532,?,?,?,0.7394,2.12,?,0.005706,0.02297,?,0.01493,0.01454,0.002528,15.85,19.85,108.6,?,0.1316,0.2735,?,0.1599,0.2691,?
13.74,17.91,88.12,585.0,0.07944,0.06376,?,?,?,?,?,0.7574,1.573,?,?,0.01592,?,0.005828,?,0.001976,15.34,?,97.19,?,0.09711,?,?,?,0.235,0.07014
?,?,83.51,?,0.1135,?,0.03136,0.02645,0.254,?,0.4202,?,?,34.78,?,?,?,?,0.02951,?,?,?,?,?,?,?,?,?,0.3196,0.06435
8.219,20.7,?,?,?,?,0.1321,?,?,0.08261,?,1.962,?,?,?,0.05416,?,?,0.02309,?,?,29.72,?,249.8,?,?,?,?,?,?
9.731,15.34,?,300.2,0.1072,?,?,?,0.2548,0.09296,?,?,?,?,?,?,0.396,0.05279,?,?,11.02,19.49,71.04,380.5,?,?,?,?,?,0.1259
11.15,13.08,?,381.9,0.09754,?,0.01982,?,?,0.06105,0.2251,0.7815,?,?,?,?,?,?,0.02388,0.001619,11.99,16.3,?,?,?,?,?,?,?,0.06772
?,?,?,538.9,?,?,?,?,?,0.06207,?,0.7927,1.819,?,0.008584,0.02017,?,0.009536,?,?,14.77,20.5,97.67,677.3,0.1478,0.2256,0.3009,0.09722,0.3849,?
12.25,17.94,78.27,460.3,0.08654,0.06679,0.03885,?,0.197,?,?,0.9823,?,16.51,?,0.01562,0.01994,0.007924,0.01799,?,13.59,?,86.6,?,0.1217,?,?,0.08211,?,?
?,20.74,?,?,?,?,?,?,0.1971,?,?,?,5.54,?,0.009037,?,?,?,0.01778,0.004968,?,?,?,1302.0,0.1418,0.3498,0.3583,?,0.2463,?
?,?,108.4,880.2,?,0.07223,?,0.02771,?,0.05268,?,2.06,?,46.61,0.003443,0.02661,0.03056,?,0.0152,0.001519,18.22,28.07,?,1032.0,0.08774,0.171,?,0.08436,?,0.05972
?,?,?,?,0.09311,?,0.01972,0.01963,?,0.05907,0.1822,0.7285,?,?,0.005528,?,0.008342,?,?,?,13.14,?,?,?,0.1275,?,0.08636,0.07025,0.2514,?
10.9,12.96,?,?,?,0.03718,?,0.006588,?,?,?,?,?,?,?,?,0.001835,0.003576,0.01637,0.002665,12.36,?,78.07,?,?,?,?,0.03953,?,0.07685
11.75,20.18,76.1,419.8,?,0.1141,0.06843,0.03738,?,0.06453,0.5018,1.693,3.926,38.34,0.009433,?,?,?,?,?,13.32,26.21,?,?,0.1358,?,0.1956,0.07909,?,0.07987
19.19,?,?,1157.0,0.08694,0.1185,?,0.09667,0.1741,0.05176,?,?,?,119.3,0.009406,?,0.04344,?,0.03156,0.003362,?,17.81,146.6,?,?,?,?,?,0.2443,?
19.59,18.15,130.7,?,?,?,0.2508,0.1286,?,?,0.7364,?,4.792,?,0.004057,0.02277,0.04029,0.01303,?,0.003318,26.73,26.39,?,?,0.1438,0.3846,?,0.2247,?,0.09223
?,22.22,79.85,?,0.1012,0.1015,0.0537,0.02822,0.1551,?,0.2949,?,1.955,?,0.01134,?,0.03125,?,?,?,13.58,28.68,87.36,?,?,0.2338,?,?,?,?
23.27,?,?,?,?,?,?,0.09702,?,0.05553,0.6642,0.8561,4.603,97.85,0.00491,0.02544,0.02822,0.01623,?,0.00374,?,28.22,184.2,?,?,?,?,?,0.3589,0.09187
?,?,?,?,0.08421,0.05352,?,?,0.1515,0.05266,?,1.065,?,16.64,0.003634,?,0.008268,0.006432,?,?,?,?,?,?,0.1045,?,?,0.05754,?,0.06085
?,?,?,357.6,?,0.05736,0.02531,0.01698,?,0.064,0.1728,?,?,?,0.007809,0.009816,0.01099,?,0.01254,?,11.6,?,73.66,414.0,0.1436,0.1257,?,?,?,?
16.78,18.8,109.3,886.3,0.08865,?,0.08422,0.06576,0.1893,?,?,?,4.129,67.34,?,0.0247,0.02626,0.01604,0.02091,?,?,26.3,130.7,?,?,?,0.2318,0.1474,0.281,?
?,?,?,?,?,0.1603,0.2159,?,0.1538,0.06365,?,?,?,122.3,?,?,?,0.01569,0.01145,0.00512,?,?,?,?,0.1376,?,?,?,?,0.093
14.97,16.95,96.22,685.9,0.09855,?,?,0.03781,0.178,?,0.2713,?,?,24.28,?,0.0137,0.007276,0.009073,?,?,?,23.0,?,793.7,?,?,0.06648,0.08485,?,?
12.32,12.39,?,464.1,?,?,0.03987,0.037,?,0.05955,0.236,0.6656,?,?,?,0.0118,?,0.01241,0.01924,0.002248,?,15.64,?,?,?,?,0.1242,0.09391,0.2827,?
13.43,19.63,85.84,565.4,0.09048,?,?,?,0.1598,?,0.4697,1.147,3.142,43.4,0.006003,0.01063,?,?,?,?,17.98,29.87,?,993.6,0.1401,?,0.2644,?,?,?
15.46,?,?,?,0.1257,0.1555,0.2032,0.1097,?,?,?,?,2.805,44.64,0.005393,0.02321,?,0.0132,?,0.004168,?,17.04,125.0,?,?,0.3583,0.583,?,?,0.101
?,?,70.21,?,0.1006,0.05743,0.02363,0.02583,0.1566,0.06669,?,1.805,?,19.08,0.01496,0.02121,?,0.01583,?,0.004785,?,?,?,396.5,?,?,?,0.04306,0.1902,?
?,?,67.49,349.6,0.08792,?,0.0,?,?,?,0.3309,?,2.155,21.98,?,0.01017,0.0,0.0,?,?,11.54,?,73.2,408.3,0.1076,?,?,0.0,0.271,0.06164
8.671,14.45,?,?,?,?,0.0,?,0.1722,?,0.2204,0.7873,?,?,0.009172,?,0.0,0.0,0.02711,0.003399,9.262,17.04,58.36,?,?,0.07057,0.0,0.0,0.2592,0.07848
9.904,18.06,64.6,302.4,0.09699,?,?,0.03716,?,0.08116,0.4311,?,?,27.48,0.01286,0.08808,0.1197,0.0246,?,?,11.26,?,?,?,?,0.295,0.3486,?,?,?
16.46,20.11,109.3,832.9,0.09831,0.1556,?,0.08866,0.1794,0.06323,0.3037,1.284,2.482,?,0.006627,?,?,0.01813,0.01682,0.004584,?,28.45,123.5,?,0.1415,0.4667,0.5862,?,0.3054,0.09519
?,?,82.01,526.4,?,?,0.001595,?,?,0.05234,0.1731,?,?,?,?,?,?,?,0.01613,9.683E-4,14.0,29.02,88.18,?,0.08125,?,?,0.009259,?,?
12.81,?,?,?,?,?,0.009193,0.0133,?,0.06133,?,?,1.778,?,?,?,?,0.007408,0.01065,0.003351,13.63,?,86.7,570.7,?,0.05445,0.02758,?,?,0.07319
?,21.87,?,2250.0,0.1094,?,0.2871,0.1878,?,?,0.8361,?,5.82,128.7,0.004631,0.02537,0.03109,?,?,?,33.12,32.85,?,3216.0,?,0.4034,0.534,?,0.2856,0.08082
21.09,?,142.7,1311.0,?,?,?,0.1496,0.2395,0.07398,?,0.7629,?,?,?,0.04759,0.03872,?,0.01798,?,26.68,?,176.5,2089.0,?,0.7584,0.678,?,0.4098,0.1284
15.7,20.31,?,?,0.09597,0.08799,0.06593,0.05189,?,?,?,?,2.406,40.98,0.004626,0.02263,?,?,0.01547,0.00243,20.11,32.82,?,?,?,0.3547,0.2902,?,?,?
11.41,14.92,?,402.0,0.09059,0.08155,0.06181,0.02361,0.1167,?,?,1.108,?,?,?,0.03728,?,0.01712,0.02165,0.004784,?,17.7,?,?,0.1121,0.161,?,?,?,0.07427
?,?,98.92,710.6,?,?,?,0.03263,?,0.06317,0.2054,0.4956,1.344,19.53,?,?,?,?,0.01172,?,17.8,?,?,?,?,0.3299,?,?,?,?
10.08,?,?,?,?,0.04695,0.001597,0.002404,?,0.06048,?,?,?,?,0.01439,?,0.001597,?,?,?,?,21.18,75.39,?,0.1521,0.1019,?,?,?,0.07697
?,18.58,?,1041.0,?,0.08468,?,?,?,?,?,0.4757,?,28.92,0.002866,?,0.01412,?,0.01069,?,?,?,139.2,1410.0,0.1234,0.2445,0.3538,0.1571,0.3206,0.06938
11.71,?,?,420.3,?,?,0.03809,0.03239,?,?,0.2451,0.7655,1.742,?,0.006905,0.008704,0.01978,?,?,0.001671,13.01,?,?,?,?,?,0.1521,?,0.2572,0.07097
11.81,17.39,75.27,428.9,0.1007,0.05562,?,0.01553,0.1718,?,?,?,1.011,14.47,?,0.008776,?,?,0.03139,?,?,?,?,?,0.1356,?,?,0.04306,0.32,?
12.3,?,?,?,?,?,?,0.01654,?,?,0.2382,0.8355,?,?,0.005996,?,0.02117,?,?,0.001725,13.35,?,86.65,546.7,?,0.165,0.1423,?,0.2482,?
14.22,23.12,?,609.9,0.1075,?,?,?,?,0.07542,0.286,2.11,2.112,?,0.00797,0.1354,?,0.01666,0.05113,0.01172,?,?,?,?,0.1533,0.9327,?,0.1772,0.5166,0.1446
12.77,21.41,82.02,507.4,0.08749,?,?,?,0.1694,0.06287,?,1.748,?,?,0.004571,0.0179,?,0.01757,?,?,13.75,23.5,?,?,0.09388,?,?,0.04773,0.2179,0.06871
9.72,18.22,?,288.1,?,0.02344,0.0,?,?,?,0.3539,4.885,2.23,?,?,?,?,?,?,?,?,?,?,?,?,0.02729,?,?,?,?
12.34,26.86,?,?,0.1034,?,?,?,?,?,?,?,?,?,?,0.03845,0.03763,?,0.01878,?,15.65,?,?,768.9,0.1785,?,0.4425,?,0.3215,?
?,?,100.4,671.4,0.1044,?,?,0.08878,?,0.06672,?,?,?,25.2,?,0.05122,?,?,0.02545,0.004312,?,27.78,118.6,784.7,0.1316,?,?,?,?,0.08701
?,?,82.53,516.4,?,0.05366,0.03873,0.02377,0.1829,?,0.1942,?,?,15.75,0.005298,?,?,0.00842,?,0.002152,13.88,?,90.81,?,0.1097,0.1506,0.1764,?,0.3024,?
13.77,22.29,90.63,?,?,0.1267,0.1385,0.06526,?,0.06877,0.6191,?,4.906,?,?,?,?,?,0.02689,?,16.39,?,?,?,0.1737,?,?,0.1673,?,?
?,?,117.4,?,?,0.08642,?,0.05778,?,?,0.6362,1.305,?,76.36,0.00553,?,0.0611,?,?,0.005036,?,24.7,?,1228.0,?,0.1963,0.2535,?,0.2369,?
19.18,22.49,127.5,1148.0,0.08523,?,?,0.06772,0.1767,0.05529,0.4357,?,?,54.22,?,0.03698,?,0.01221,?,?,23.36,32.06,?,?,?,?,0.3865,0.1708,0.3193,0.09221
?,?,?,?,0.09872,?,0.118,0.0598,0.195,?,?,0.6509,1.446,19.42,0.004044,?,?,0.007303,?,0.001976,?,?,117.9,1044.0,0.1552,0.4056,?,0.1838,?,?
12.23,19.56,?,?,?,0.08087,?,0.04107,?,0.06013,0.3534,1.326,2.308,?,0.007514,0.01779,0.01401,?,?,?,14.44,28.36,92.15,?,0.1429,?,?,0.108,?,0.08174
?,19.32,?,951.6,0.08968,?,0.1036,?,0.1506,0.05491,0.3971,0.8282,?,40.73,?,?,?,?,?,?,?,25.84,139.5,?,0.1381,?,0.3508,?,0.2928,0.07867
?,26.67,?,?,0.1141,?,0.3523,?,0.22,?,?,?,4.667,?,0.009327,?,0.08958,0.02465,?,?,?,32.68,?,?,0.1536,0.4167,0.7892,0.2733,0.3198,?
?,23.75,?,?,?,?,0.1558,0.09176,0.2251,?,?,?,3.909,52.72,0.008824,0.03108,0.03112,?,0.01998,?,19.2,41.85,?,?,?,0.5209,0.4646,?,?,0.1086
?,18.6,?,?,0.09965,0.1058,?,?,0.1925,?,?,1.044,?,?,?,?,0.02701,0.01037,0.01782,0.003586,?,24.64,96.05,677.9,0.1426,0.2378,0.2671,0.1015,0.3014,?
?,16.68,?,716.6,?,?,0.0755,0.04079,0.1594,?,?,0.3621,?,?,?,0.01919,?,0.00826,0.01523,0.002881,?,20.24,?,?,?,0.3331,?,?,?,?
9.876,17.27,?,295.4,0.1089,0.07232,0.01756,?,?,?,?,?,?,?,0.009719,?,0.007975,?,0.0221,?,10.42,23.22,?,?,?,0.1247,?,?,?,?
?,?,109.7,904.3,?,0.07304,?,0.0539,?,?,0.5858,0.8554,4.106,?,?,0.01503,?,0.01123,?,?,19.8,?,130.0,1210.0,?,0.1486,0.1932,?,0.3275,0.06469
13.11,?,87.02,529.4,?,?,0.08705,0.05102,?,?,?,0.9223,?,15.09,0.005251,0.03041,0.02526,0.008304,?,0.004198,?,?,99.48,639.3,0.1349,?,?,0.1126,?,?
?,?,?,725.5,0.08182,0.0623,?,?,?,0.05526,?,0.3628,1.525,20.0,?,0.01236,?,0.007373,?,?,?,?,113.7,932.7,?,0.2186,?,0.1035,0.232,?
20.58,22.14,134.7,?,0.0909,0.1348,?,?,?,?,0.8601,?,?,111.7,0.008124,0.03611,0.05489,0.02765,0.03176,0.002365,?,?,158.3,?,0.1178,?,?,?,?,0.05865
?,18.94,?,428.0,?,0.069,?,?,?,0.06057,0.2222,0.8652,?,?,0.005517,0.01727,?,0.006747,0.01616,0.002922,13.3,?,85.22,546.3,?,?,0.1471,0.06913,?,0.07993
?,18.47,188.5,2499.0,?,0.1516,?,0.1595,?,?,2.873,1.476,?,?,?,?,?,0.01407,0.04783,0.004476,?,18.47,188.5,?,?,?,?,0.1595,?,0.05525
?,?,?,?,?,?,0.1682,?,0.1308,0.05866,?,?,?,?,0.03113,0.08555,?,?,0.02175,0.01256,18.07,?,120.4,?,0.1243,?,0.2803,?,0.1603,?
14.19,?,92.87,?,0.09463,0.1306,?,?,?,0.06433,?,?,3.534,?,?,?,?,?,?,0.004768,?,34.85,?,?,?,?,?,?,0.4724,?
?,?,?,578.9,?,?,?,?,0.2106,0.06916,?,?,1.933,22.69,0.00596,?,0.03909,?,0.01939,?,15.75,?,?,750.1,0.146,0.437,0.4636,0.1654,?,0.1059
?,18.35,?,432.2,0.09363,0.1154,0.06636,0.03142,0.1967,0.06314,0.2963,1.563,?,?,0.008872,?,?,0.01785,0.02793,0.004775,?,?,?,531.2,?,0.3046,?,?,0.3397,?
?,?,65.05,?,0.08054,0.05907,0.05774,?,0.1964,0.06315,?,1.922,?,?,0.00468,?,?,?,0.0256,?,11.48,24.47,?,403.7,0.09527,0.1397,0.1925,?,?,0.07809
?,?,?,1230.0,?,?,0.1272,?,?,0.05581,0.9553,1.186,?,?,?,?,?,?,?,?,?,28.64,170.3,?,0.1353,0.3235,0.3617,?,0.307,?
?,32.47,128.0,?,0.0842,0.113,0.1145,?,?,?,0.7392,1.321,?,?,?,0.02644,0.02664,?,0.01332,0.002256,27.9,?,180.2,?,?,0.4097,0.3995,0.1625,0.2713,?
13.65,13.16,?,?,?,?,?,?,0.136,0.06344,?,?,?,17.4,?,0.01695,0.01652,?,0.01371,0.002735,15.34,?,?,706.2,0.1311,0.2474,0.1759,0.08056,0.238,0.08718
?,13.9,?,?,0.1051,?,?,?,0.1962,0.06303,0.2569,0.4981,?,21.03,0.005851,?,0.02544,0.00836,0.01842,?,?,?,101.1,686.6,0.1376,0.2698,0.2577,0.0909,?,?
10.18,?,65.12,313.1,0.1061,?,?,0.01915,0.191,?,?,?,?,15.05,0.007899,0.014,?,?,?,?,11.17,?,?,375.6,?,?,?,0.05575,0.3055,?
?,?,102.6,761.3,?,?,0.1147,?,0.1935,?,?,?,2.244,32.19,?,?,?,0.008637,0.01772,0.003131,?,?,?,1088.0,?,0.448,?,?,0.3993,?
?,?,?,?,0.08445,?,?,?,0.1496,0.05674,?,0.8907,2.044,?,?,0.01104,?,?,0.01482,0.002496,?,23.6,98.84,708.8,0.1276,?,0.1786,?,0.2506,0.07623
?,13.47,?,?,0.09906,?,?,?,?,0.05448,0.522,0.8121,?,?,?,?,?,?,0.02266,0.001463,?,16.9,110.4,873.2,?,?,0.1632,?,0.3062,?
10.44,?,?,329.6,0.1053,?,?,0.01216,0.1788,0.0645,?,?,?,?,0.006513,0.008061,?,0.004972,0.01502,?,?,?,73.47,?,?,0.1153,?,?,0.2615,0.08269
15.0,15.51,97.45,684.5,?,0.1096,?,0.0378,?,?,0.2318,?,?,19.88,0.004119,?,?,0.01155,0.01391,0.003204,16.41,19.31,?,?,0.1136,0.3627,0.3402,?,?,0.08362
12.62,23.97,81.35,496.4,?,0.07529,0.05438,?,?,0.06019,?,1.066,1.445,18.51,0.005169,?,0.03016,?,0.01365,?,14.2,31.31,?,?,?,0.3454,0.3911,0.118,0.2826,?
?,22.33,85.26,?,?,?,0.1695,?,0.2123,?,0.3061,1.069,2.257,25.13,0.006983,?,?,?,?,0.005617,?,?,?,706.0,0.1777,0.5343,?,?,?,0.1243
?,?,?,?,0.1141,0.1572,?,?,?,?,?,0.679,2.153,?,?,0.02008,0.03055,?,0.01177,?,19.59,24.89,133.5,1189.0,?,?,?,0.2543,?,?
11.32,27.08,71.76,395.7,?,0.03813,?,?,?,0.05628,?,0.8927,1.059,8.605,?,0.01647,?,?,?,0.002052,12.08,33.75,79.82,?,0.09203,0.1432,?,?,0.2849,0.07087
?,33.81,70.79,?,0.0778,?,0.004967,?,0.1845,0.05828,0.2239,1.647,1.489,?,0.004359,?,0.003223,?,?,?,?,41.78,?,?,0.09994,?,?,?,0.2911,?
20.51,?,134.4,?,?,?,0.1554,0.0834,?,?,?,?,?,?,?,?,0.03457,?,?,0.002887,?,37.38,162.7,?,?,?,?,0.1563,?,?
9.567,?,?,279.6,0.08464,?,?,0.01667,0.1551,0.06403,?,?,?,?,?,0.0104,?,0.009623,0.02383,?,?,19.16,65.74,?,?,?,0.07161,0.07222,0.2757,0.08178
14.03,21.25,89.79,603.4,?,?,0.01462,0.01896,?,0.05835,?,?,?,22.07,?,0.01383,0.007302,?,0.01263,0.002925,15.33,30.28,?,715.5,0.1287,?,0.06231,?,?,0.07617
?,?,?,1670.0,?,?,0.195,0.1237,0.1909,?,?,?,?,155.8,?,?,0.04497,?,0.0159,0.003053,?,?,?,2944.0,0.1481,0.4126,?,0.2593,?,?
20.48,?,132.5,1306.0,?,?,0.09042,0.06022,?,?,?,?,5.144,?,?,?,0.04257,?,?,0.003933,24.22,?,161.7,1750.0,0.1228,?,?,0.1445,0.2238,?
?,27.85,92.55,?,0.08223,0.1039,?,0.04408,?,0.06129,?,?,?,?,0.006307,?,0.0385,?,0.01185,?,?,40.54,?,764.0,?,?,?,0.08219,?,?
17.46,?,?,?,?,0.1298,?,0.08811,?,0.05966,?,0.8561,?,49.0,0.00486,0.02785,?,?,0.01226,?,22.51,44.87,141.2,?,0.1365,?,0.3241,0.2066,0.2853,0.08496
13.64,15.6,87.38,?,0.09423,?,?,0.03731,?,?,?,0.6612,?,?,0.00647,0.01248,0.0181,0.01103,?,0.001794,14.85,19.05,?,?,0.1278,?,?,0.09222,0.253,0.0651
?,15.04,78.61,476.5,?,?,0.01053,0.01108,?,?,?,?,0.757,?,0.003265,0.00493,?,0.003762,0.0172,?,13.2,?,?,543.4,?,?,0.06243,0.04052,0.2901,0.06783
?,18.19,?,389.4,0.09592,0.1325,?,?,0.2054,?,?,?,?,16.39,0.006663,0.05914,?,?,?,0.008675,12.58,?,?,?,0.1347,0.4848,?,?,?,0.1297
13.75,?,88.54,590.0,?,0.06807,?,?,?,0.05429,?,?,2.829,?,?,?,0.03371,0.01007,?,0.003087,?,?,98.0,?,?,?,0.1359,?,?,0.06321
?,23.5,129.1,?,0.1027,0.1558,?,0.08886,?,?,0.5243,?,?,?,?,0.03252,0.03915,0.01559,0.02186,0.003949,21.65,30.53,?,?,0.1463,?,?,0.1564,0.292,?
10.48,19.86,66.72,?,0.107,?,?,0.0307,0.1737,0.0644,?,?,2.517,?,0.01604,0.01386,0.01865,0.01133,0.03476,?,11.48,29.46,?,?,0.1515,?,?,?,0.2883,?
13.2,?,84.13,541.6,?,0.04524,?,0.01105,?,0.05635,?,1.601,?,?,?,?,?,0.005383,0.01962,0.00225,?,?,88.28,602.0,?,?,?,?,0.2767,?
12.89,?,?,512.2,0.0876,0.1346,0.1374,?,?,0.06409,0.2025,?,2.393,16.35,0.005501,?,0.08158,?,?,0.007555,?,?,?,?,?,?,0.7727,?,?,0.1178
10.65,25.22,?,347.0,?,0.07234,0.02379,?,0.1897,?,0.2497,?,?,?,?,0.01035,0.01081,?,0.02158,0.002619,?,?,?,455.7,0.1499,?,?,0.06136,0.3409,0.08147
11.52,14.93,?,?,0.1013,?,?,?,0.1883,0.06168,?,?,1.686,?,?,0.01228,0.02105,?,?,?,?,21.19,80.88,?,0.1389,0.1582,?,0.09608,0.2664,?
20.94,?,?,1364.0,0.1007,?,?,?,0.2205,?,1.004,?,?,?,?,?,0.09518,0.01864,0.02401,?,?,27.0,?,2010.0,?,?,?,0.2105,0.3126,?
11.5,?,?,407.4,0.09345,?,0.02638,?,?,0.05934,0.3927,0.8429,?,26.99,?,?,?,?,?,?,12.97,22.46,83.12,508.9,0.1183,?,?,0.06544,0.274,0.06487
19.73,?,130.7,?,0.1062,0.1849,?,?,?,?,0.7661,?,?,?,?,?,?,0.01971,?,0.007259,25.28,25.59,159.8,1933.0,0.171,?,?,?,0.2749,0.1297
?,?,?,?,?,0.1041,?,0.08353,?,0.05613,0.3093,0.8568,?,?,?,0.01503,0.02332,?,?,0.002362,?,25.09,130.9,1222.0,?,0.2405,?,0.1857,0.3138,?
?,?,?,1169.0,?,0.1188,?,0.08591,?,0.05647,?,0.6342,3.797,?,?,0.018,?,0.01267,0.01365,0.00255,?,?,163.1,?,0.1497,0.3161,?,?,?,?
?,?,91.43,602.4,?,?,0.09789,0.05246,?,?,?,0.8098,2.563,35.74,?,?,?,?,0.02062,0.002695,16.39,?,?,826.0,?,?,0.3209,0.1374,0.3068,0.07957
19.55,28.77,?,?,?,0.2063,0.1784,0.1144,0.1893,?,?,?,7.158,?,0.006356,?,0.03863,?,0.01936,?,?,36.27,?,1926.0,0.1281,0.5329,0.4251,0.1941,?,0.1005
?,17.27,103.2,?,?,0.2284,?,0.1242,0.2398,0.07596,?,1.059,?,?,0.01015,0.04588,0.04983,?,?,?,17.73,?,119.8,928.8,?,?,0.4429,?,?,?
?,23.2,110.2,?,?,?,?,?,0.2495,?,?,2.454,?,?,?,0.05995,0.08232,0.03024,0.02337,0.006042,19.85,?,143.7,1226.0,?,0.5172,?,0.2462,?,?
?,33.56,103.7,?,?,0.1639,0.1751,?,0.2091,0.0665,?,1.278,?,?,0.005345,?,?,0.01022,0.009947,?,18.49,49.54,?,1035.0,?,0.5564,0.5703,0.2014,?,0.1204
20.31,27.06,132.9,?,?,?,0.1519,0.09333,0.1814,?,0.3977,1.033,?,52.34,?,?,?,0.008185,?,0.001892,?,39.16,162.3,1844.0,0.1522,0.2945,0.3788,0.1697,0.3151,?
