@relation dataset

@attribute category_1 real
@attribute category_2 real
@attribute category_3 real
@attribute category_4 real
@attribute category_5 real
@attribute category_6 real
@attribute category_7 real
@attribute category_8 real
@attribute category_9 real
@attribute category_10 real


@data
?,1.52,?,0.47,?,1.08,3.17,?,?,?
0.96,1.96,?,0.56,?,?,?,2.74,?,2.72
?,1.76,1.42,0.63,1.38,2.18,3.18,2.75,1.54,2.56
0.64,1.08,?,?,?,1.74,3.18,2.77,?,2.8
0.8,?,2.3,?,1.46,?,?,2.78,1.22,2.4
1.18,2.8,1.94,?,0.56,?,3.19,2.66,?,?
0.64,?,2.4,0.61,?,?,?,2.91,?,2.34
?,1.24,1.01,?,1.1,?,3.18,2.74,1.57,?
0.96,1.88,0.22,?,1.34,?,3.18,?,1.44,2.54
?,?,1.76,0.54,0.98,1.78,?,2.66,1.22,2.34
1.44,2.6,1.55,0.91,?,?,3.18,2.7,1.54,?
0.9,1.24,?,0.53,?,?,3.18,2.87,2.05,2.62
0.58,1.24,2.77,0.63,?,?,3.2,2.78,1.47,2.4
?,?,0.61,0.31,0.56,1.7,?,3.15,1.57,2.98
0.86,1.48,0.14,0.29,0.3,0.66,3.16,?,1.06,3.5
0.64,1.24,?,0.43,0.9,?,?,2.89,?,?
1.39,1.52,?,0.66,1.76,3.24,?,2.87,1.73,2.42
0.8,1.56,?,?,?,2.06,3.2,2.64,1.5,2.4
1.12,1.0,?,0.37,0.62,?,3.18,2.61,?,?
0.51,?,0.16,1.58,1.54,?,?,2.74,?,?
0.64,1.6,0.24,?,?,?,3.18,3.07,1.6,3.04
0.64,1.6,?,0.37,?,2.34,3.18,?,?,3.04
?,0.4,0.22,0.78,0.66,2.06,3.18,2.85,1.54,?
1.02,?,?,0.41,?,2.04,?,2.78,1.41,2.38
0.7,1.28,0.35,?,0.96,1.22,?,?,1.89,3.18
0.9,1.32,0.19,?,0.42,1.3,?,?,1.25,?
?,?,0.3,?,1.1,1.9,?,2.93,1.34,?
?,0.88,2.03,?,0.64,?,3.18,?,1.34,3.12
?,?,1.09,?,1.36,2.86,3.18,2.96,1.79,2.74
?,?,1.66,0.49,1.62,1.76,?,?,?,2.42
1.31,2.64,1.73,?,2.06,2.58,3.19,2.71,1.47,?
0.83,?,1.26,0.47,?,2.4,3.19,?,1.22,?
1.12,1.44,0.26,0.43,0.3,1.66,3.18,?,1.54,?
0.54,1.36,?,?,?,?,3.17,?,1.44,3.44
1.06,1.08,0.13,2.11,?,2.5,?,?,1.98,2.5
?,1.56,?,0.49,0.56,?,?,?,1.5,2.66
?,?,?,0.64,?,1.82,3.18,2.77,?,2.54
?,1.28,0.93,?,0.42,1.5,3.18,2.7,?,2.98
0.77,1.2,0.19,0.42,0.3,?,3.17,2.63,?,?
0.77,1.4,0.19,0.43,0.58,?,3.17,?,1.54,?
?,1.36,?,0.5,1.62,2.28,3.17,?,?,?
0.72,?,?,?,1.58,1.86,3.18,2.82,?,2.72
?,0.96,0.43,0.19,?,?,3.17,2.7,?,3.06
0.7,2.88,1.09,0.48,0.88,?,?,?,1.15,?
0.74,1.12,1.54,0.29,0.7,?,3.18,?,?,3.02
?,1.04,1.42,0.45,1.12,2.42,?,2.82,?,2.64
0.86,1.0,0.93,0.43,1.38,?,3.18,2.91,1.22,2.5
?,1.08,?,?,0.86,1.02,?,2.86,?,3.02
0.54,1.08,?,?,0.62,1.3,3.18,?,1.5,2.54
1.09,0.92,?,0.45,0.98,1.9,?,2.83,2.08,2.66
0.67,?,1.9,0.49,?,2.84,?,2.74,?,2.56
?,0.92,1.04,0.57,0.48,1.36,3.18,2.75,1.76,2.98
0.96,?,1.18,?,1.36,2.34,3.18,2.7,1.02,3.04
?,0.68,?,0.46,0.64,?,3.18,?,1.47,2.4
0.9,?,0.3,0.56,0.32,1.14,?,2.8,1.22,2.5
?,1.04,2.0,0.53,1.28,?,?,2.75,1.66,2.4
0.7,?,0.61,?,0.7,1.4,?,2.75,1.25,2.8
0.67,1.2,0.9,0.5,?,2.14,3.18,3.2,1.31,2.82
0.99,1.24,0.15,?,1.38,1.98,3.17,2.61,1.02,3.06
0.83,1.32,0.24,0.54,?,2.22,3.18,2.78,?,2.8
?,?,?,0.46,0.26,2.34,?,3.07,?,?
1.78,1.04,?,?,0.46,1.68,3.18,2.88,?,2.42
?,1.32,2.05,?,1.18,2.26,3.19,3.04,1.34,2.62
1.55,?,0.66,0.3,0.5,1.34,?,2.67,1.22,?
0.7,1.36,?,0.65,0.78,?,3.18,3.38,1.82,2.74
?,0.96,?,?,0.88,1.54,?,2.78,1.41,?
1.09,1.4,0.29,?,0.22,2.22,3.17,2.77,1.31,?
?,?,?,?,1.2,2.22,?,2.42,?,?
0.74,1.28,0.3,?,1.06,1.58,3.17,2.95,?,?
0.58,1.48,?,0.46,0.4,?,?,?,1.95,3.22
0.72,?,0.19,?,1.26,1.74,3.18,?,?,?
?,?,?,0.32,0.58,1.3,?,2.63,1.22,3.12
1.38,?,1.92,?,0.62,2.32,3.19,2.94,1.76,2.48
0.64,1.16,?,0.4,0.56,1.24,3.18,2.82,1.09,3.18
0.8,1.12,1.16,0.32,0.38,?,3.18,?,1.18,?
0.83,0.84,2.59,0.85,1.1,2.62,3.19,2.69,1.6,?
0.77,1.16,1.36,0.42,3.3,?,3.18,2.58,1.22,2.94
?,0.6,1.06,0.53,0.7,?,?,2.66,1.86,2.64
0.42,?,1.49,0.71,1.06,?,3.19,2.86,1.25,2.56
?,1.28,0.22,?,0.26,0.9,3.18,2.74,1.31,3.04
?,?,?,?,?,2.24,3.19,?,2.18,2.7
0.83,1.72,1.88,?,1.42,2.64,3.19,?,1.76,2.54
?,1.2,1.42,0.27,0.46,1.58,?,2.66,1.09,2.8
?,1.28,?,0.62,0.72,?,3.18,2.94,1.38,2.7
?,?,0.18,0.57,2.58,?,3.17,3.06,1.98,?
1.18,1.32,0.62,0.31,1.06,1.74,3.17,2.91,1.25,?
?,0.92,?,0.79,0.78,?,?,2.77,1.98,2.62
?,1.12,1.8,?,0.82,1.16,?,?,1.22,?
1.18,1.28,0.26,0.33,1.1,?,3.17,?,1.76,?
0.7,1.16,0.14,0.39,?,1.18,3.17,2.79,1.15,2.96
?,?,2.54,0.53,?,2.18,?,2.79,?,2.34
0.93,?,?,?,0.46,?,3.18,?,2.21,?
?,1.36,0.18,?,1.3,2.1,3.16,?,?,3.5
0.51,?,?,?,0.96,1.42,?,2.88,?,3.04
?,1.24,2.32,0.51,?,?,?,2.75,1.6,?
0.77,1.16,2.13,0.45,?,1.74,3.18,?,1.47,2.94
?,1.12,?,0.5,1.38,?,3.18,?,?,2.86
0.96,?,1.94,0.51,1.02,1.7,3.19,2.7,1.7,2.38
2.72,1.96,?,?,?,2.46,3.18,2.86,1.15,2.86
0.9,1.08,2.48,?,0.82,1.78,3.18,2.83,1.41,3.46
0.64,?,0.48,0.35,0.7,1.58,3.18,3.01,2.18,2.98
0.99,?,?,?,0.74,2.22,?,2.99,1.5,2.78
2.5,2.0,0.24,0.51,0.8,1.78,?,?,1.54,3.12
?,1.04,1.31,?,0.56,?,3.18,?,2.05,?
0.7,1.0,1.78,0.64,2.98,2.36,3.18,2.74,1.15,2.5
?,0.76,?,0.51,?,?,3.18,?,1.09,?
1.12,2.04,0.19,?,0.26,1.36,?,?,1.34,3.18
?,1.16,2.18,0.55,1.38,2.52,3.19,2.66,1.92,2.54
?,1.2,0.19,?,0.66,1.24,3.16,2.94,1.28,?
0.67,1.24,0.96,0.53,?,1.44,3.18,2.9,?,?
?,?,2.43,0.65,1.06,3.12,3.2,?,?,2.4
?,1.2,0.35,0.42,0.96,1.72,3.17,2.57,0.96,3.06
0.9,1.0,?,0.5,1.28,2.14,?,2.97,1.54,2.54
1.31,0.0,0.26,0.72,0.96,?,3.18,?,2.14,2.88
0.64,?,2.03,?,?,1.9,3.18,2.9,1.12,2.88
0.96,1.28,?,0.37,0.82,2.14,3.18,2.62,?,?
0.77,?,0.3,?,1.06,2.26,3.18,3.23,1.73,2.66
?,1.36,0.13,0.33,0.7,1.02,3.18,2.89,1.63,?
0.86,1.04,1.89,?,1.46,2.3,3.19,2.77,1.92,2.62
0.51,1.08,?,0.57,?,1.8,3.19,2.58,1.38,2.32
0.74,?,0.26,0.42,0.86,1.54,3.17,2.86,1.63,?
0.7,1.64,?,?,?,2.54,3.2,2.95,1.89,2.38
0.86,1.36,?,0.49,1.3,3.04,3.19,?,1.31,?
?,?,?,0.49,?,2.34,3.18,?,1.76,2.66
?,1.4,0.16,0.59,?,1.94,3.18,3.06,1.41,?
1.34,1.64,?,0.39,0.58,1.94,?,2.72,1.66,2.94
0.53,0.96,0.18,?,0.66,1.4,?,2.95,1.5,2.42
0.86,0.6,?,?,?,1.7,3.18,2.78,1.44,2.34
1.12,0.16,0.19,?,0.62,?,?,2.9,?,?
0.83,1.2,1.25,0.56,1.04,2.02,3.18,2.66,1.86,?
0.8,1.08,1.45,0.45,0.98,1.7,?,2.9,?,3.02
?,0.88,1.84,?,?,2.0,3.18,2.66,1.06,2.82
0.58,1.12,?,0.45,0.78,?,3.18,2.77,1.44,?
0.74,2.24,2.63,0.72,1.4,3.76,3.2,2.75,1.63,2.48
?,1.04,2.35,0.51,?,?,3.19,2.66,2.21,2.5
0.61,1.84,?,0.47,2.18,?,3.18,2.83,1.92,2.98
0.96,?,0.36,0.42,?,2.8,3.18,2.83,1.98,?
0.8,1.36,0.75,0.35,0.9,1.78,3.18,?,?,2.82
1.44,?,0.18,0.34,0.26,?,?,2.64,0.9,?
?,1.08,?,0.46,0.5,?,3.18,2.98,?,2.8
?,1.56,0.96,0.4,1.18,1.88,?,2.77,?,?
?,1.04,1.17,0.57,?,?,3.19,2.74,1.38,2.4
0.86,2.96,0.24,0.41,0.72,?,?,2.98,1.54,2.98
?,1.64,0.18,0.46,1.02,1.9,3.17,2.59,1.34,3.04
0.96,?,0.21,0.58,0.42,1.28,3.18,2.95,?,?
0.96,1.92,?,0.61,0.9,1.98,3.18,2.82,?,?
?,1.32,0.34,0.48,?,1.7,3.17,2.95,?,?
?,1.0,?,?,?,?,?,?,2.02,2.98
1.06,1.04,2.5,0.56,1.78,2.8,3.2,?,2.18,?
0.9,?,?,0.47,?,?,3.18,?,2.05,2.62
?,?,0.67,0.75,?,2.2,3.18,?,1.34,2.42
?,2.4,0.34,0.53,1.26,?,3.18,2.71,1.73,2.7
0.7,0.88,2.66,?,1.04,1.46,3.19,?,?,2.4
0.58,1.48,0.24,?,0.42,1.38,3.18,2.82,1.6,?
0.96,0.88,0.22,0.53,0.42,1.8,3.18,2.74,2.46,?
0.96,1.0,0.3,0.33,0.88,?,3.17,2.98,2.11,3.34
?,0.8,0.29,0.35,1.3,2.12,?,?,?,2.94
0.74,0.8,1.82,?,1.2,1.74,?,2.63,1.63,2.58
?,1.6,3.11,0.49,?,?,3.2,?,1.5,2.38
0.9,?,1.94,?,?,?,?,2.85,?,?
0.7,1.52,?,?,?,1.7,?,2.64,0.96,?
?,?,?,0.62,0.98,2.1,3.18,2.86,1.66,?
0.99,1.08,1.41,0.24,1.52,2.08,?,2.74,1.22,2.94
0.74,1.68,?,?,0.94,1.92,3.2,2.86,1.34,?
0.7,1.6,?,0.48,1.18,?,3.2,2.98,1.31,?
1.15,2.12,?,?,1.68,1.86,3.19,2.62,1.44,?
0.58,1.2,?,0.43,?,2.54,3.18,?,?,3.26
0.9,?,2.06,?,?,2.17,3.19,2.72,1.44,2.42
?,?,0.21,?,0.62,1.48,?,?,1.18,3.38
0.77,?,1.82,0.39,1.06,2.32,3.19,2.85,1.41,2.4
0.67,1.76,0.3,?,?,1.58,3.18,2.67,2.24,3.42
0.96,1.44,0.72,0.62,0.82,?,3.18,3.02,?,2.78
0.74,1.28,1.36,?,1.26,2.48,3.18,?,1.28,?
0.77,?,0.24,0.43,1.02,?,3.18,3.03,?,2.64
?,1.48,0.24,?,?,?,3.18,2.8,?,2.88
0.67,1.48,?,0.56,0.62,1.26,3.18,2.81,?,?
0.86,0.96,0.74,1.12,0.96,1.7,?,2.8,1.57,2.56
0.83,1.36,1.07,0.33,0.56,2.16,3.18,2.74,1.6,?
?,?,1.52,0.47,1.02,?,3.18,?,?,2.7
?,1.2,0.85,0.62,?,2.14,?,?,?,?
?,?,0.19,?,1.02,?,?,2.86,1.73,2.88
?,?,0.16,?,?,?,3.17,?,1.18,3.26
1.47,1.04,0.43,?,0.74,?,?,3.01,1.63,?
0.48,1.12,?,0.33,0.38,?,3.18,2.88,?,?
?,1.6,0.29,?,0.62,1.62,3.18,2.79,1.25,2.9
?,1.04,2.77,0.58,0.46,?,3.19,2.66,1.38,2.5
0.93,?,0.27,0.39,?,?,3.18,?,1.89,2.78
0.96,?,?,0.5,?,1.66,?,2.81,1.63,2.72
0.83,1.32,0.18,?,1.22,1.5,3.17,2.98,1.38,3.04
0.7,2.28,?,2.38,0.38,1.28,?,?,1.38,?
0.83,?,?,?,1.44,?,3.18,?,?,?
1.12,?,0.91,0.39,?,1.56,3.18,?,1.38,?
1.76,0.6,1.57,0.35,?,1.66,3.18,?,1.5,?
?,1.32,0.37,?,0.74,1.66,3.17,?,1.41,?
?,1.08,0.22,?,0.88,?,3.18,2.86,?,?
?,0.96,2.02,0.5,1.28,1.58,3.19,?,?,?
1.12,?,0.16,0.5,0.48,1.76,3.18,?,1.76,2.72
0.64,?,0.91,0.4,0.86,1.1,3.18,2.83,1.47,3.06
?,0.8,0.26,3.1,0.64,?,?,2.77,2.02,2.62
?,2.2,?,?,0.9,?,3.19,2.61,1.41,2.46
0.77,1.48,0.29,0.35,0.16,0.82,3.17,?,1.09,3.26
1.22,0.68,1.41,0.91,1.34,?,?,3.09,?,2.5
0.64,?,?,0.39,?,2.02,3.19,3.09,?,?
?,1.0,1.02,?,?,1.38,3.18,2.58,0.74,?
1.31,1.36,0.75,?,0.5,1.7,3.18,2.89,?,?
?,3.12,1.58,?,0.56,?,3.18,2.67,1.76,2.94
0.7,1.32,0.34,?,?,?,?,2.85,1.31,2.82
0.66,0.64,2.01,0.58,0.82,1.54,3.18,?,?,2.88
0.74,1.04,?,0.62,1.26,?,?,?,1.57,2.5
0.83,0.92,?,0.39,1.28,2.14,3.18,?,1.63,?
0.67,?,0.26,?,1.02,?,?,2.87,3.01,?
1.87,?,?,0.5,0.9,?,3.18,?,1.82,?
0.54,?,0.38,0.33,1.38,1.58,?,2.7,1.06,?
0.7,?,0.22,?,0.56,2.04,3.18,2.85,1.7,2.78
?,1.56,0.62,0.39,0.58,1.62,?,?,2.14,3.42
1.25,1.04,0.43,0.43,?,2.5,?,?,1.6,2.88
?,1.32,0.56,?,?,1.54,?,2.85,?,3.12
0.74,1.32,?,?,1.22,1.46,3.17,?,2.08,?
0.8,1.8,?,0.55,1.38,2.5,3.18,2.85,1.7,?
0.99,?,?,0.43,0.88,1.54,3.18,?,2.08,2.78
0.74,0.96,0.62,0.51,0.96,?,3.18,?,2.05,3.02
?,?,1.46,?,0.42,1.02,3.18,2.71,?,?
1.66,?,0.43,?,0.8,?,3.18,2.95,?,2.48
?,?,1.6,0.5,2.08,3.2,3.19,?,1.5,2.54
0.75,1.08,1.88,0.34,0.9,1.58,?,2.73,1.6,2.5
?,0.88,0.19,0.43,?,1.66,3.17,2.75,1.18,?
0.58,1.44,0.21,0.41,?,?,3.18,?,?,2.54
0.7,?,?,0.41,0.86,1.28,3.17,2.72,2.37,3.1
2.05,?,0.19,0.34,?,?,?,2.81,1.92,?
0.51,?,0.42,?,0.9,?,3.17,2.56,?,?
0.61,1.2,2.05,?,?,3.06,3.19,2.79,1.57,?
0.83,?,0.83,0.46,0.5,1.34,?,?,?,2.7
?,1.12,?,0.63,1.5,?,?,2.86,1.12,?
?,?,1.25,?,2.02,?,3.18,2.88,?,?
1.38,0.96,?,0.66,1.06,2.18,3.18,?,?,2.64
1.06,1.44,?,0.58,0.7,?,3.17,2.95,?,?
?,1.96,0.21,?,0.72,1.38,?,?,1.82,2.82
1.73,0.84,2.61,0.63,1.1,2.42,3.19,2.98,1.73,2.78
?,?,0.38,?,?,?,?,3.22,2.43,?
1.09,2.76,?,0.66,0.32,?,3.18,2.72,?,2.58
0.74,1.56,0.24,0.61,0.7,?,3.18,?,?,2.96
?,2.24,1.9,?,1.76,?,3.19,?,2.02,2.48
0.61,1.56,0.19,0.41,0.86,?,?,2.81,1.6,?
?,0.8,0.35,?,0.48,1.78,3.18,2.86,2.18,?
0.64,1.52,?,?,?,?,3.16,?,1.66,?
?,1.44,0.34,0.5,1.26,?,?,2.9,2.37,3.04
1.09,1.96,1.17,?,1.62,2.74,3.18,2.74,?,?
0.58,?,?,0.56,0.96,?,3.18,3.2,2.14,2.78
0.8,1.32,0.34,0.24,0.46,1.02,?,2.9,?,?
0.61,1.56,0.19,0.41,0.86,1.14,3.18,?,1.6,?
0.7,1.32,?,0.51,?,1.34,3.18,3.04,1.76,3.04
0.48,1.12,2.35,0.58,0.78,1.98,?,2.63,1.25,2.4
0.74,?,2.27,0.66,?,2.56,?,2.65,1.54,2.4
0.7,?,?,0.39,?,?,?,2.82,1.47,3.06
?,0.76,1.1,?,1.66,2.0,3.18,2.87,1.18,2.66
?,1.6,0.67,0.34,?,1.58,3.17,3.18,?,3.42
0.8,1.8,?,0.51,?,1.58,3.17,?,1.54,?
0.99,1.96,2.46,0.53,0.34,1.58,3.2,2.82,1.44,2.54
?,0.64,1.12,0.42,?,1.54,3.18,3.07,1.44,2.66
0.7,0.8,2.56,0.5,1.1,1.5,3.19,2.86,1.47,2.38
0.93,?,0.18,0.5,1.02,2.4,3.17,2.91,1.09,3.18
1.06,1.28,1.3,0.43,?,0.46,?,2.86,?,3.38
1.5,1.16,2.37,?,0.58,1.9,3.18,?,1.54,3.2
1.95,?,1.94,?,0.64,2.94,3.2,2.62,1.54,2.46
1.25,1.04,1.58,?,0.88,?,3.18,2.7,1.34,2.9
0.54,1.16,0.8,?,0.66,1.44,3.17,2.79,?,?
?,?,?,0.41,1.2,?,?,2.83,1.63,3.3
?,?,0.34,?,?,2.06,3.17,2.86,1.92,3.46
0.77,1.6,?,0.59,2.16,?,?,2.85,2.21,2.5
1.76,0.68,?,0.46,?,?,3.18,2.74,0.96,2.54
?,1.0,0.29,?,?,1.46,3.18,2.74,1.73,2.4
?,0.6,0.19,?,0.94,1.66,3.18,2.74,1.47,?
?,1.96,?,0.38,0.74,?,?,2.66,2.18,2.78
?,1.16,0.32,?,0.5,1.14,3.17,?,?,3.34
2.26,0.4,2.08,0.5,?,2.86,3.19,2.75,?,2.42
1.66,?,0.91,?,0.72,?,?,2.77,0.86,3.46
0.8,1.56,?,0.41,0.8,1.66,?,2.91,1.38,3.26
?,1.04,?,?,?,1.88,?,2.88,?,2.86
0.96,1.16,?,?,0.98,?,?,?,2.02,3.02
0.83,0.96,1.47,0.5,1.46,2.02,3.18,2.94,1.22,2.5
?,1.96,0.26,0.51,?,?,3.18,3.02,?,2.72
?,1.84,1.78,0.61,1.18,2.36,?,2.82,2.14,2.5
0.9,1.0,?,0.62,0.9,2.52,3.19,2.89,1.38,2.4
?,1.36,0.75,0.46,1.14,?,3.18,2.85,1.89,?
1.02,1.4,0.22,0.57,0.22,2.18,3.18,2.88,1.34,2.86
0.9,?,?,?,?,?,3.18,2.74,1.25,3.04
?,?,0.94,0.62,1.06,?,3.18,?,1.82,2.88
0.83,0.72,0.22,0.39,0.48,?,3.18,2.95,1.12,?
0.77,1.48,?,0.31,1.02,?,3.17,2.83,1.09,?
0.93,1.28,0.22,0.25,0.46,0.62,?,2.98,1.12,?
0.77,1.88,0.21,0.49,0.48,1.74,3.18,?,1.44,2.94
0.96,1.8,0.56,?,2.02,2.4,?,2.69,?,2.42
0.7,?,0.27,0.47,?,?,3.18,?,1.79,2.78
1.66,2.16,1.26,?,?,2.26,3.18,2.9,?,?
1.34,?,?,?,?,2.24,3.18,2.72,1.28,2.5
?,1.04,0.35,0.4,0.26,0.96,3.17,2.77,?,3.24
0.74,1.96,?,0.4,0.58,?,3.18,?,1.09,3.2
0.45,1.96,0.94,0.61,0.58,?,?,2.98,1.15,?
0.7,?,1.66,0.55,1.38,?,?,?,?,?
1.09,?,1.79,?,1.18,2.0,?,2.66,2.59,2.46
0.67,?,?,?,1.18,2.02,3.17,2.95,1.41,?
?,1.28,0.22,0.24,?,1.62,3.17,2.8,1.7,?
0.64,1.52,0.16,0.42,?,?,3.18,?,1.18,2.94
0.8,?,0.27,?,0.7,1.66,3.18,?,?,2.7
0.83,0.76,1.31,0.58,1.42,2.5,3.18,?,?,2.58
1.31,0.2,0.24,0.72,?,1.6,3.18,2.86,?,?
0.7,?,?,?,0.8,1.4,3.18,2.85,1.5,?
1.34,?,1.47,0.66,0.9,?,3.19,2.79,1.76,2.48
0.54,1.28,?,?,1.26,?,?,?,2.43,2.56
?,1.28,0.27,0.4,1.04,1.12,?,?,1.54,?
?,1.24,0.27,?,?,?,3.18,?,1.54,2.8
0.96,1.96,?,0.41,0.46,1.4,?,2.9,2.18,3.3
1.06,1.64,0.32,0.31,0.38,1.06,3.17,?,2.02,3.3
0.54,1.08,0.24,0.42,0.54,?,3.18,?,?,?
?,2.12,2.42,0.59,0.58,1.82,3.19,2.62,1.12,2.5
1.31,0.92,?,?,0.74,?,?,?,?,?
?,0.92,2.59,0.63,0.96,2.34,?,2.9,1.73,2.42
0.45,1.36,0.21,0.63,1.34,2.04,3.18,2.93,2.56,2.56
0.99,1.12,0.22,0.4,?,1.42,3.16,2.66,?,?
?,0.8,0.93,0.71,1.38,2.7,3.18,?,1.41,?
1.22,0.56,0.62,0.69,0.72,1.5,?,2.73,1.09,2.46
0.74,1.2,?,?,?,1.22,3.17,2.91,1.28,3.14
?,2.04,1.28,?,1.62,?,3.18,2.86,1.57,2.46
?,?,?,0.53,1.52,2.14,?,2.95,?,2.8
?,1.36,1.18,0.67,0.96,2.32,3.19,3.07,1.98,2.96
0.86,2.96,0.21,1.98,?,1.62,?,2.7,1.47,2.46
?,1.16,1.81,0.39,1.62,?,3.19,?,?,?
1.09,1.44,1.42,?,?,1.7,3.18,?,?,3.18
0.61,?,0.26,?,0.82,2.3,?,?,?,3.12
?,0.56,?,0.59,0.72,1.7,3.18,?,?,2.5
?,1.4,?,0.43,1.3,1.58,3.18,2.66,?,2.86
?,?,0.21,?,0.58,1.16,3.17,2.74,1.98,?
0.7,?,?,0.65,?,?,3.18,2.93,1.41,2.64
0.93,?,0.37,0.56,0.96,2.38,3.18,2.82,2.05,?
0.8,1.12,?,0.64,1.2,?,3.19,3.04,1.38,?
?,1.24,1.18,0.61,?,2.82,3.18,2.94,?,?
1.18,?,0.51,0.32,1.12,2.16,?,?,1.06,?
?,2.04,1.26,0.64,1.3,2.74,3.18,2.82,1.66,?
0.86,0.72,?,0.55,1.2,2.48,?,2.87,1.5,?
0.74,?,0.26,0.41,0.74,?,3.18,?,?,2.74
1.09,1.2,0.29,0.51,?,1.9,?,2.66,1.44,2.88
?,1.36,1.02,0.39,0.7,1.32,3.18,2.87,1.31,?
?,?,0.19,0.9,0.46,1.82,?,2.85,?,2.5
0.9,1.44,?,0.47,1.02,1.2,3.17,2.9,3.14,3.18
0.96,?,0.21,1.83,?,1.98,?,?,?,2.38
0.67,1.12,0.43,?,1.02,1.26,3.17,?,1.38,3.14
?,1.04,?,0.42,0.96,?,3.18,2.86,1.31,?
0.74,1.52,2.29,0.66,1.46,2.58,3.19,2.74,1.41,2.4
?,?,0.76,0.38,0.62,?,3.17,3.04,1.34,?
1.22,1.36,1.33,?,?,2.24,3.19,?,?,2.46
1.12,1.04,?,?,?,1.6,?,3.01,1.28,?
1.28,1.68,0.99,0.75,1.1,?,3.18,2.78,1.73,2.5
1.28,1.28,0.96,0.39,1.34,?,3.18,?,?,3.34
?,?,0.26,0.45,0.72,1.18,3.18,3.14,1.31,2.66
0.7,?,0.35,?,0.64,1.66,3.18,2.83,1.54,2.8
0.74,1.6,1.58,0.41,?,?,3.18,2.69,?,2.8
?,0.96,0.13,0.33,0.78,?,3.18,2.81,1.02,2.42
?,1.04,1.31,0.62,1.26,?,3.18,2.78,1.6,?
0.99,?,0.99,0.59,?,2.18,?,2.88,1.25,2.34
1.09,1.56,0.83,0.46,1.2,2.18,3.18,?,?,3.3
1.02,1.28,1.33,0.49,0.86,1.4,?,?,?,2.98
0.74,?,1.26,0.57,1.6,2.0,3.18,?,1.57,?
1.02,1.32,1.58,0.37,0.58,?,?,2.75,1.38,3.22
0.7,1.68,0.37,0.61,0.72,1.52,?,2.66,?,2.66
?,0.96,0.99,0.55,0.82,3.04,?,2.87,1.98,2.5
1.02,0.96,0.21,?,1.14,?,3.18,3.19,1.63,2.46
?,0.56,1.71,0.53,?,?,3.18,2.86,1.06,2.86
0.74,1.6,?,0.46,1.34,2.02,?,2.77,0.86,3.04
0.64,1.4,?,?,0.26,0.54,?,2.48,?,2.9
0.8,0.96,1.18,0.5,0.56,?,3.18,3.01,1.86,2.8
?,1.2,?,0.51,0.42,?,3.18,?,?,2.7
?,1.52,?,0.53,0.38,1.52,3.18,?,?,?
?,0.72,?,1.1,?,?,3.19,?,2.3,2.46
?,1.6,0.27,0.35,1.28,1.78,3.18,3.04,1.57,3.06
0.74,1.68,?,0.5,1.5,2.52,?,?,1.54,2.48
1.25,0.96,0.16,0.55,0.22,1.58,?,2.66,0.99,2.7
?,?,?,0.29,0.62,1.48,3.17,?,1.18,3.38
0.86,1.2,2.08,?,?,2.14,3.19,?,1.6,2.56
?,?,?,?,?,1.7,?,?,?,?
0.74,1.28,0.21,?,?,1.5,3.18,2.75,?,2.94
?,1.08,0.25,0.3,0.4,0.94,3.17,2.99,1.28,?
0.9,1.16,0.43,0.43,?,1.42,3.17,2.95,1.31,?
0.8,0.84,2.49,0.45,?,2.12,3.19,3.1,2.05,?
0.77,1.32,1.97,?,0.82,1.94,?,2.98,?,2.54
0.51,1.96,0.19,0.63,0.48,?,3.18,?,1.5,?
?,1.08,0.75,0.34,1.5,1.86,?,?,1.34,3.34
0.74,1.24,?,0.43,1.58,2.48,3.19,2.78,1.76,?
0.86,1.2,?,0.33,?,1.74,3.18,?,1.6,3.2
0.83,1.32,?,?,?,2.6,3.2,?,1.41,2.42
1.02,?,1.71,0.54,1.52,?,3.19,2.74,1.92,2.5
1.82,1.16,0.35,?,0.4,1.02,3.18,2.95,2.37,2.72
0.8,0.88,?,?,1.1,2.14,3.18,2.81,?,2.8
?,1.92,2.02,?,1.52,2.96,3.19,2.82,1.66,2.48
0.51,1.48,?,0.42,0.72,1.46,3.18,?,1.6,2.62
0.83,?,0.21,0.55,?,?,?,?,1.47,3.2
0.9,1.36,2.21,0.47,?,2.14,?,2.78,1.28,2.64
?,1.44,?,0.53,0.86,1.78,3.2,?,?,?
1.22,1.12,0.45,?,0.46,0.9,?,?,1.5,3.52
1.09,1.04,1.65,0.47,1.36,2.22,3.18,2.74,1.12,3.1
1.17,0.32,2.16,0.47,0.98,1.9,?,?,1.25,2.64
?,0.04,0.98,0.55,0.54,0.94,3.18,2.83,?,2.66
0.64,1.64,1.46,?,1.34,2.22,?,?,1.86,?
?,?,?,?,1.34,?,?,2.7,1.66,?
0.67,1.12,0.24,?,1.22,1.9,?,?,1.34,2.7
?,?,?,?,?,1.6,?,2.74,1.44,2.5
0.96,?,1.94,0.51,?,?,3.19,2.7,1.7,2.38
1.15,?,1.62,?,?,?,3.19,2.73,?,2.5
?,0.96,?,?,1.76,2.0,3.18,?,1.98,2.78
?,1.2,?,0.53,1.3,2.82,3.18,3.33,1.76,?
0.96,?,1.31,0.39,1.34,2.66,?,3.02,?,3.12
1.25,0.96,?,0.42,1.2,?,3.18,2.87,?,2.98
