@relation dataset

@attribute attribute_0 real
@attribute attribute_1 {1, 2}
@attribute attribute_2 {0, 1, 2, 3, 4, 5, 6}
@attribute attribute_3 {0, 1, 2, 3}
@attribute attribute_4 real
@attribute attribute_5 {-2, -1, 0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute attribute_6 {-2, -1, 0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute attribute_7 {-2, -1, 0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute attribute_8 {-2, -1, 0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute attribute_9 {-2, -1, 0, 2, 3, 4, 5, 6, 7, 8}
@attribute attribute_10 {-2, -1, 0, 2, 3, 4, 5, 6, 7, 8}
@attribute attribute_11 real
@attribute attribute_12 real
@attribute attribute_13 real
@attribute attribute_14 real
@attribute attribute_15 real
@attribute attribute_16 real
@attribute attribute_17 real
@attribute attribute_18 real
@attribute attribute_19 real
@attribute attribute_20 real
@attribute attribute_21 real
@attribute attribute_22 real
@attribute attribute_23 {0, 1}


@data
30000.0,2,3,1,46.0,1,2,2,2,2,2,12289.0,11806.0,13268.0,12758.0,13549.0,14673.0,0.0,1970.0,0.0,1000.0,1500.0,0.0,0
20000.0,1,2,2,24.0,0,0,-1,2,0,0,10476.0,7279.0,688.0,688.0,688.0,1320.0,1000.0,688.0,0.0,0.0,650.0,0.0,0
20000.0,1,2,2,49.0,0,0,0,0,0,0,16326.0,17497.0,18456.0,18424.0,18800.0,10000.0,1441.0,1400.0,368.0,376.0,200.0,0.0,0
50000.0,1,1,3,49.0,0,0,0,0,0,0,17681.0,18249.0,18054.0,18569.0,19152.0,18088.0,1611.0,2000.0,780.0,1000.0,1000.0,2000.0,0
30000.0,2,2,1,42.0,0,0,0,0,0,0,47912.0,25023.0,25768.0,26410.0,27960.0,46254.0,1755.0,1500.0,1000.0,1909.0,1000.0,2000.0,0
360000.0,2,1,1,30.0,1,2,-1,0,-1,-1,18886.0,14249.0,3821.0,2404.0,319.0,0.0,0.0,3828.0,2000.0,319.0,0.0,0.0,0
170000.0,1,2,1,42.0,1,-1,-1,-2,-2,-1,0.0,1690.0,0.0,0.0,0.0,4750.0,1690.0,0.0,0.0,0.0,4750.0,0.0,0
400000.0,2,1,2,31.0,-2,-2,-2,-2,-2,-2,203.0,767.0,664.0,1250.0,-10.0,2174.0,770.0,667.0,1256.0,0.0,2184.0,0.0,0
50000.0,2,2,1,49.0,0,0,0,0,0,0,34962.0,32275.0,31253.0,32014.0,33573.0,29645.0,1613.0,2000.0,1500.0,2000.0,1645.0,1064.0,0
160000.0,2,2,2,27.0,0,0,0,0,0,0,80964.0,80337.0,82182.0,82586.0,85145.0,87049.0,4000.0,4000.0,3500.0,4000.0,4000.0,2500.0,0
70000.0,2,2,1,33.0,0,0,0,0,0,0,69418.0,68943.0,38783.0,3758.0,1261.0,0.0,2382.0,2025.0,1000.0,25.0,0.0,1651.0,1
150000.0,2,1,1,35.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,2,2,2,48.0,0,0,0,0,0,0,45174.0,41885.0,42832.0,23799.0,11723.0,27236.0,3000.0,3413.0,2000.0,5000.0,17236.0,2000.0,0
30000.0,2,2,2,22.0,0,0,2,0,0,0,23892.0,28459.0,25499.0,25778.0,28708.0,30520.0,5300.0,0.0,1000.0,3352.0,2300.0,0.0,0
10000.0,1,2,2,22.0,0,0,0,0,0,0,7960.0,9649.0,8518.0,8628.0,9293.0,5033.0,2000.0,1000.0,500.0,1500.0,0.0,2500.0,1
180000.0,2,1,2,27.0,1,-1,-1,-1,-1,-1,0.0,3338.0,3333.0,3333.0,3333.0,3333.0,3338.0,3333.0,3333.0,3333.0,3333.0,3333.0,0
320000.0,1,1,1,47.0,-1,-1,-1,-1,-1,-1,9192.0,13920.0,4022.0,316.0,8420.0,316.0,13942.0,4022.0,316.0,8420.0,316.0,516.0,0
80000.0,2,2,2,34.0,0,0,0,2,2,2,25935.0,27210.0,28783.0,30003.0,29385.0,31401.0,2000.0,2338.0,2000.0,0.0,2500.0,0.0,0
10000.0,1,2,1,45.0,0,0,0,2,0,0,7139.0,8416.0,9815.0,9508.0,9754.0,10192.0,1400.0,1700.0,0.0,400.0,600.0,200.0,1
360000.0,2,2,2,39.0,-1,-1,-1,0,-1,-1,12865.0,4462.0,19560.0,8894.0,5329.0,998.0,4484.0,19623.0,222.0,5355.0,998.0,9004.0,0
450000.0,1,2,2,33.0,-2,-2,-2,-2,-2,-2,-14.0,2568.0,-387.0,-387.0,-387.0,113.0,2582.0,0.0,0.0,0.0,500.0,2515.0,0
330000.0,2,2,2,29.0,0,0,0,0,-1,-1,49549.0,133957.0,128212.0,79407.0,8875.0,49880.0,90000.0,3000.0,5000.0,8875.0,49880.0,519.0,0
60000.0,1,1,2,29.0,-1,2,-1,-1,2,2,546.0,255.0,464.0,1173.0,732.0,1023.0,0.0,500.0,1000.0,0.0,582.0,0.0,1
50000.0,2,3,2,26.0,0,0,0,0,0,0,9935.0,11029.0,12795.0,9983.0,10884.0,7666.0,1234.0,2000.0,297.0,1000.0,307.0,361.0,0
200000.0,1,2,1,38.0,0,0,0,0,0,0,152856.0,156104.0,158279.0,161934.0,165447.0,168802.0,6000.0,5000.0,5000.0,5000.0,4917.0,10000.0,0
120000.0,1,1,2,34.0,1,2,-1,-1,-2,-2,1278.0,639.0,621.0,-18.0,-18.0,-18.0,0.0,621.0,0.0,0.0,0.0,0.0,0
160000.0,2,1,1,37.0,-1,-1,-1,-1,-1,-1,316.0,316.0,0.0,316.0,632.0,0.0,316.0,0.0,316.0,632.0,0.0,316.0,0
110000.0,1,2,1,57.0,0,0,0,0,0,0,46132.0,41050.0,40091.0,40659.0,38529.0,30900.0,2306.0,2111.0,3009.0,1725.0,1500.0,0.0,0
70000.0,2,3,1,50.0,-2,-2,-1,0,0,0,27345.0,-1041.0,17571.0,17920.0,18296.0,18659.0,1041.0,18862.0,640.0,663.0,666.0,690.0,0
150000.0,2,3,2,28.0,0,0,0,0,0,0,101593.0,101886.0,101441.0,100829.0,101913.0,96704.0,4000.0,4032.0,3410.0,4000.0,3665.0,3050.0,0
610000.0,2,1,2,31.0,0,0,0,0,0,0,142764.0,126606.0,67887.0,58397.0,105301.0,105965.0,6540.0,2100.0,2150.0,50000.0,4700.0,2000.0,0
110000.0,2,1,2,25.0,0,0,0,0,0,0,92849.0,94766.0,93894.0,85723.0,86443.0,84011.0,4346.0,4075.0,3144.0,3238.0,3167.0,3202.0,0
80000.0,2,2,2,25.0,2,0,0,2,0,0,17330.0,19258.0,23416.0,22768.0,23243.0,23718.0,3000.0,4790.0,0.0,816.0,833.0,2000.0,1
170000.0,2,2,1,33.0,0,0,0,0,0,0,109863.0,79574.0,78440.0,80141.0,81862.0,84237.0,4380.0,3000.0,3000.0,3000.0,4000.0,4500.0,0
110000.0,2,1,2,30.0,-1,-1,-1,-1,-2,-2,1064.0,2001.0,3796.0,0.0,0.0,0.0,2007.0,3796.0,0.0,0.0,0.0,0.0,0
140000.0,2,1,1,51.0,0,0,0,0,0,0,56764.0,57950.0,57668.0,55024.0,55883.0,55744.0,2115.0,2004.0,1941.0,2073.0,1909.0,2132.0,0
70000.0,1,1,2,51.0,0,0,0,2,0,0,43048.0,43257.0,44115.0,41112.0,39922.0,40150.0,3000.0,4000.0,0.0,1500.0,3000.0,5000.0,0
260000.0,2,2,1,46.0,-2,-2,-2,-2,-2,-2,29484.0,28592.0,16869.0,12713.0,10420.0,12532.0,10000.0,3000.0,12713.0,10420.0,12532.0,12151.0,0
170000.0,1,3,2,38.0,0,0,0,0,0,0,21310.0,22957.0,24266.0,25556.0,29949.0,34434.0,2000.0,2000.0,2000.0,5000.0,5000.0,5000.0,0
50000.0,2,2,1,34.0,0,0,0,0,0,0,10821.0,11877.0,13656.0,14949.0,16567.0,16826.0,1221.0,2000.0,1500.0,2000.0,2000.0,4000.0,0
300000.0,2,3,1,34.0,0,0,0,0,0,0,280823.0,275303.0,271952.0,193403.0,187562.0,191069.0,11000.0,12000.0,7200.0,6500.0,6173.0,5500.0,1
150000.0,2,1,2,31.0,2,-1,-1,-1,-1,-1,390.0,390.0,390.0,4825.0,5202.0,780.0,390.0,390.0,4825.0,5202.0,780.0,0.0,1
50000.0,2,2,2,25.0,8,7,6,5,4,3,37647.0,37102.0,36238.0,36374.0,35229.0,34365.0,0.0,0.0,1000.0,0.0,0.0,3000.0,1
50000.0,2,2,1,26.0,1,-2,-1,0,0,0,0.0,0.0,1756.0,2719.0,4049.0,5176.0,0.0,1756.0,1000.0,1537.0,1200.0,2000.0,0
90000.0,2,1,2,25.0,2,0,0,0,0,-1,84710.0,87334.0,87862.0,18889.0,-783.0,73568.0,4000.0,3258.0,1000.0,0.0,77500.0,0.0,0
50000.0,1,2,2,26.0,0,0,0,0,0,0,48036.0,46787.0,42011.0,19147.0,2845.0,20041.0,2100.0,1227.0,383.0,2000.0,20000.0,649.0,1
500000.0,2,2,2,43.0,-1,0,0,0,0,0,43346.0,43976.0,39032.0,29092.0,22725.0,11590.0,4006.0,2383.0,1126.0,782.0,596.0,1572.0,0
470000.0,2,2,1,36.0,-1,0,0,-1,-1,-1,873.0,1593.0,1518.0,285.0,688.0,2100.0,1005.0,1000.0,285.0,688.0,2100.0,1014.0,0
230000.0,1,2,2,58.0,0,0,0,0,0,0,110163.0,112499.0,114837.0,116400.0,45643.0,51083.0,5600.0,5700.0,5000.0,1855.0,6400.0,0.0,0
140000.0,2,2,2,26.0,0,0,-1,-1,0,0,4113.0,6030.0,16025.0,24616.0,19458.0,20047.0,2000.0,16025.0,24616.0,1000.0,1000.0,1000.0,0
230000.0,2,2,1,30.0,2,0,-1,-1,-1,-1,9636.0,10152.0,1817.0,-828.0,6153.0,12663.0,1222.0,1837.0,0.0,7863.0,12675.0,2959.0,1
420000.0,2,2,2,31.0,0,0,0,0,-1,-1,25103.0,21330.0,16024.0,9603.0,2131.0,64507.0,1509.0,1067.0,3061.0,2210.0,64524.0,2324.0,0
30000.0,2,2,2,24.0,0,0,0,0,0,0,31319.0,31181.0,31540.0,31016.0,30531.0,30528.0,1564.0,1800.0,1100.0,1500.0,1500.0,3000.0,0
50000.0,2,2,2,52.0,1,2,0,0,0,2,43343.0,43360.0,23417.0,21969.0,21179.0,18711.0,1300.0,1400.0,920.0,1700.0,0.0,900.0,1
140000.0,2,2,2,24.0,-1,-1,-2,-1,-1,-2,197.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0
260000.0,2,2,1,35.0,-1,-1,-1,-1,-1,0,7967.0,67650.0,6000.0,0.0,88348.0,85962.0,67650.0,6000.0,0.0,88348.0,5000.0,25000.0,0
90000.0,2,3,2,29.0,-1,2,-1,-1,-1,-2,19450.0,3123.0,2121.0,3113.0,0.0,0.0,0.0,3509.0,3113.0,0.0,0.0,0.0,0
240000.0,2,2,1,33.0,0,0,0,0,0,0,240878.0,233838.0,238067.0,242579.0,238245.0,233710.0,10000.0,11000.0,10000.0,10000.0,10000.0,8000.0,0
510000.0,2,1,2,35.0,-1,0,0,0,0,-1,2115.0,2116.0,5560.0,4535.0,3488.0,1116.0,1117.0,4560.0,91.0,69.0,1116.0,2115.0,0
110000.0,2,2,1,35.0,0,0,0,0,0,0,81665.0,46070.0,34419.0,36829.0,38080.0,40434.0,2460.0,2000.0,3000.0,2000.0,3000.0,5000.0,0
210000.0,2,1,2,28.0,-1,-1,-1,0,0,0,11442.0,3738.0,7526.0,10217.0,11737.0,8114.0,3738.0,7526.0,5000.0,5000.0,162.0,27760.0,0
220000.0,1,2,1,40.0,-1,-1,-2,-2,-2,-2,158.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,0.0,0.0,612.0,1863.0,0
200000.0,2,1,1,35.0,-2,-2,-2,-2,-2,-2,2257.0,4261.0,1265.0,2473.0,0.0,0.0,4266.0,1667.0,2473.0,0.0,0.0,0.0,0
360000.0,2,2,2,53.0,-1,-1,-1,-1,-1,-1,10733.0,15206.0,15000.0,9744.0,11114.0,8123.0,15206.0,15032.0,9769.0,11114.0,8123.0,8736.0,0
260000.0,1,1,2,44.0,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,466.0,316.0,316.0,316.0,316.0,466.0,316.0,0
20000.0,1,2,1,33.0,0,0,0,0,0,0,11026.0,9535.0,10510.0,10472.0,10140.0,10101.0,1174.0,1149.0,501.0,356.0,507.0,458.0,0
120000.0,2,2,1,32.0,0,0,0,0,0,0,113869.0,116110.0,111978.0,112822.0,114969.0,117949.0,5498.0,5500.0,4000.0,4300.0,5012.0,4003.0,0
50000.0,2,1,2,33.0,-1,2,-1,-1,-1,-2,7363.0,5180.0,31902.0,11044.0,0.0,0.0,39.0,32013.0,11079.0,0.0,0.0,0.0,0
60000.0,2,1,2,26.0,1,2,0,0,0,0,29649.0,21657.0,28736.0,42733.0,46404.0,37993.0,0.0,8000.0,15000.0,9000.0,10000.0,0.0,0
200000.0,1,1,2,26.0,-2,-2,-2,-2,-1,-1,12716.0,16164.0,1954.0,5297.0,1483.0,3393.0,16244.0,1963.0,3359.0,4849.0,3410.0,2994.0,0
20000.0,1,2,2,26.0,-1,-1,-1,-1,-2,-1,1438.0,1261.0,451.0,-810.0,-420.0,1320.0,1261.0,451.0,0.0,780.0,2130.0,0.0,0
50000.0,2,1,1,32.0,2,0,0,-1,0,-1,47858.0,49223.0,42589.0,639.0,4639.0,2312.0,2500.0,3000.0,7000.0,4000.0,2413.0,2000.0,1
50000.0,2,2,2,31.0,1,-2,-1,-1,-1,2,0.0,0.0,190.0,0.0,36059.0,32851.0,0.0,190.0,0.0,36059.0,0.0,2420.0,0
230000.0,1,1,2,29.0,0,0,2,2,2,0,40732.0,44563.0,42804.0,44020.0,41278.0,34672.0,5000.0,0.0,3000.0,0.0,3000.0,3000.0,0
50000.0,1,2,1,27.0,-1,-1,2,-1,-1,-1,819.0,3003.0,1677.0,1177.0,1313.0,1085.0,2184.0,5.0,1180.0,1316.0,1088.0,0.0,0
100000.0,2,1,2,28.0,2,2,2,2,2,2,79580.0,81493.0,82759.0,83609.0,85325.0,87096.0,3790.0,3200.0,3100.0,3200.0,3332.0,3280.0,1
210000.0,2,1,1,42.0,1,-2,-1,-1,-2,-2,0.0,0.0,2490.0,0.0,0.0,0.0,0.0,2490.0,0.0,0.0,0.0,0.0,1
230000.0,2,2,1,32.0,0,0,0,0,2,0,87764.0,73526.0,72376.0,76870.0,75211.0,76645.0,2630.0,2614.0,6000.0,0.0,3000.0,2800.0,1
500000.0,2,1,2,26.0,1,-2,-2,-2,-2,-2,31421.0,22150.0,0.0,0.0,0.0,0.0,22157.0,0.0,0.0,0.0,0.0,0.0,0
370000.0,2,1,2,38.0,-1,-1,-1,-1,-1,-1,929.0,328.0,0.0,1539.0,1815.0,0.0,328.0,0.0,1539.0,1815.0,0.0,0.0,0
230000.0,2,1,1,35.0,-1,-1,-1,-1,0,0,2648.0,191.0,1947.0,11674.0,16160.0,32519.0,200.0,1950.0,11692.0,10000.0,20000.0,6000.0,0
80000.0,1,2,2,29.0,0,0,0,0,0,0,11894.0,12287.0,12407.0,14360.0,14657.0,4129.0,1284.0,1047.0,2000.0,359.0,175.0,1000.0,0
60000.0,2,2,2,29.0,-1,0,0,0,-2,-2,55064.0,57833.0,9479.0,0.0,0.0,0.0,5000.0,1033.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,51.0,1,2,2,0,0,0,25382.0,26480.0,25761.0,25964.0,26507.0,27249.0,1800.0,0.0,928.0,960.0,1181.0,967.0,0
70000.0,1,1,2,27.0,1,-1,-1,-1,-2,-1,-54.0,273.0,19.0,-254.0,-527.0,1096.0,600.0,19.0,0.0,0.0,1896.0,0.0,0
410000.0,1,1,2,32.0,-1,-1,-1,-2,-2,-2,5335.0,5369.0,-281.0,-281.0,-281.0,-281.0,5400.0,0.0,0.0,0.0,0.0,0.0,0
280000.0,2,3,1,40.0,1,-2,-2,-2,-2,-2,-288.0,-288.0,-288.0,-288.0,-288.0,2124.0,0.0,0.0,0.0,0.0,2412.0,0.0,0
50000.0,2,1,1,34.0,0,0,0,0,0,0,46750.0,48317.0,48282.0,18299.0,19323.0,20329.0,2320.0,1282.0,3299.0,1323.0,1329.0,1114.0,0
100000.0,2,2,1,30.0,0,0,0,0,0,0,97062.0,74352.0,75004.0,76705.0,78168.0,80347.0,2800.0,2700.0,5400.0,3500.0,3500.0,3200.0,0
230000.0,2,1,2,29.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,1,2,22.0,0,0,0,-1,-1,-2,13801.0,9549.0,5385.0,7781.0,0.0,0.0,1372.0,1275.0,7900.0,0.0,0.0,0.0,0
100000.0,2,1,2,48.0,2,2,2,2,2,0,15355.0,17949.0,18158.0,18365.0,17932.0,18147.0,3164.0,800.0,800.0,0.0,662.0,3000.0,0
210000.0,2,2,1,35.0,0,0,0,0,0,0,37148.0,35754.0,34232.0,32331.0,30337.0,28012.0,2000.0,2000.0,2444.0,1342.0,1038.0,2000.0,0
400000.0,1,1,2,37.0,-1,-1,-1,-1,-2,-1,385.0,12695.0,1290.0,0.0,0.0,3058.0,13032.0,1290.0,0.0,0.0,3058.0,3768.0,0
20000.0,1,2,2,25.0,4,3,2,0,0,0,20610.0,20005.0,19331.0,19333.0,17363.0,16314.0,0.0,0.0,500.0,715.0,326.0,0.0,1
50000.0,2,3,1,44.0,-1,-1,-1,-1,0,0,2000.0,780.0,0.0,7472.0,10174.0,11104.0,780.0,0.0,7472.0,3000.0,1104.0,1000.0,0
230000.0,2,1,2,28.0,-1,-1,-1,-2,-2,-2,6666.0,6666.0,0.0,0.0,0.0,0.0,6666.0,0.0,0.0,0.0,0.0,0.0,0
220000.0,1,2,2,29.0,0,0,0,-2,-2,-2,31037.0,6244.0,0.0,0.0,0.0,0.0,3050.0,0.0,0.0,0.0,0.0,0.0,0
300000.0,2,1,1,36.0,0,0,0,0,-2,-1,25239.0,25001.0,20800.0,0.0,0.0,65755.0,1713.0,1000.0,0.0,0.0,65755.0,3000.0,0
80000.0,2,2,2,23.0,1,-1,2,-1,-1,-1,998.0,6858.0,1879.0,1145.0,7328.0,3703.0,6861.0,11.0,1146.0,7329.0,3704.0,426.0,0
20000.0,2,3,2,36.0,0,0,2,2,2,2,16754.0,18873.0,19862.0,19245.0,20532.0,19953.0,2400.0,1600.0,0.0,1600.0,209.0,0.0,1
190000.0,2,1,2,26.0,0,0,0,0,0,2,31061.0,32129.0,33142.0,33726.0,35758.0,35171.0,1750.0,1720.0,1300.0,2600.0,0.0,1400.0,0
160000.0,2,2,0,37.0,0,0,0,0,0,0,2694.0,38433.0,38870.0,28574.0,27268.0,28021.0,35888.0,1325.0,891.0,1000.0,1098.0,426.0,0
120000.0,2,1,3,44.0,0,0,2,0,0,0,70096.0,76446.0,73732.0,12329.0,12329.0,0.0,8100.0,0.0,247.0,0.0,0.0,0.0,0
700000.0,2,1,1,39.0,0,0,0,0,-2,-1,99259.0,102345.0,109636.0,326.0,2016.0,61707.0,5000.0,10000.0,326.0,2016.0,61707.0,17785.0,0
140000.0,2,1,2,24.0,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,1086.0,0.0,0.0,0.0,0.0,1086.0,0.0,0.0,0
300000.0,2,3,1,29.0,-1,0,0,0,0,-1,24921.0,21333.0,16212.0,11304.0,11396.0,6138.0,2000.0,3000.0,0.0,5000.0,6202.0,0.0,0
120000.0,1,3,1,33.0,1,2,2,2,2,2,66055.0,67405.0,68405.0,69387.0,70727.0,72215.0,3000.0,2700.0,2700.0,2600.0,2800.0,0.0,1
280000.0,2,2,1,39.0,0,0,2,0,0,0,213738.0,228963.0,223810.0,158542.0,162244.0,108143.0,20300.0,0.0,5600.0,6300.0,4000.0,4000.0,0
70000.0,1,3,1,51.0,2,2,0,0,0,0,54968.0,51384.0,49734.0,50361.0,49185.0,47245.0,0.0,2100.0,1950.0,1900.0,2219.0,2100.0,1
20000.0,2,3,2,24.0,-1,-1,-1,-1,-1,2,4101.0,507.0,3042.0,0.0,8402.0,6204.0,507.0,3042.0,0.0,8402.0,0.0,4739.0,0
150000.0,2,2,1,45.0,-1,-1,-1,-1,-1,-1,2605.0,2605.0,4590.0,2605.0,2605.0,3795.0,2605.0,4590.0,2605.0,2605.0,3795.0,10675.0,0
60000.0,1,1,2,30.0,0,-1,0,0,0,0,15380.0,4116.0,19453.0,17912.0,18480.0,18848.0,4147.0,19435.0,1000.0,1000.0,1000.0,1000.0,0
200000.0,2,3,0,51.0,-1,-1,-1,-1,0,-1,780.0,0.0,390.0,780.0,390.0,390.0,0.0,390.0,780.0,0.0,390.0,390.0,0
50000.0,2,2,2,24.0,1,2,0,0,0,0,48861.0,48082.0,48614.0,26667.0,26036.0,26850.0,2000.0,2233.0,1083.0,1100.0,1400.0,3000.0,1
150000.0,1,2,1,50.0,-1,0,0,2,0,0,55336.0,58255.0,36260.0,35037.0,34631.0,63156.0,5085.0,4000.0,0.0,2000.0,30000.0,5000.0,0
20000.0,2,1,2,22.0,0,0,0,0,0,0,20243.0,20400.0,19583.0,19983.0,20196.0,19705.0,1410.0,1200.0,534.0,700.0,1000.0,0.0,0
40000.0,1,1,2,27.0,0,0,0,0,0,0,11058.0,11471.0,11776.0,12660.0,12660.0,12413.0,2000.0,1500.0,2330.0,2300.0,1000.0,2078.0,1
170000.0,2,2,2,33.0,1,-1,-1,-1,-2,-2,0.0,7042.0,2986.0,0.0,0.0,0.0,7042.0,2986.0,0.0,0.0,0.0,0.0,0
50000.0,2,2,1,24.0,1,2,0,0,0,2,27087.0,26372.0,26992.0,27693.0,29237.0,28607.0,0.0,1400.0,1100.0,2100.0,0.0,1000.0,0
10000.0,1,2,2,37.0,0,0,0,0,2,2,8755.0,8158.0,7540.0,8164.0,6963.0,5923.0,1167.0,1022.0,1036.0,0.0,2700.0,0.0,0
200000.0,2,2,1,58.0,-1,-1,-1,-1,-2,-1,3035.0,199602.0,720.0,0.0,0.0,1500.0,199646.0,720.0,0.0,0.0,1500.0,185652.0,0
50000.0,2,2,1,48.0,0,-1,-1,0,0,0,20944.0,4696.0,47225.0,16483.0,9343.0,9693.0,2360.0,49325.0,3001.0,1882.0,500.0,503.0,0
320000.0,1,1,2,28.0,-1,0,0,-1,0,0,2007.0,3477.0,3037.0,1633.0,3633.0,0.0,2000.0,1000.0,1633.0,2000.0,0.0,3000.0,0
20000.0,2,3,1,24.0,8,7,6,5,4,3,24310.0,23987.0,23353.0,22719.0,21796.0,21162.0,0.0,0.0,0.0,0.0,0.0,0.0,0
470000.0,2,2,1,27.0,0,0,0,0,-1,0,152478.0,62084.0,54551.0,14363.0,97440.0,90717.0,3001.0,4005.0,2021.0,97441.0,5001.0,5001.0,1
230000.0,2,3,2,30.0,-1,-1,-1,0,0,0,550.0,0.0,13013.0,14265.0,13659.0,0.0,0.0,13013.0,1252.0,3659.0,0.0,0.0,0
20000.0,2,1,2,23.0,0,0,0,0,0,-2,17246.0,16988.0,15973.0,18773.0,0.0,0.0,2000.0,2000.0,3000.0,0.0,0.0,0.0,0
30000.0,2,3,2,53.0,-1,-1,-1,-1,-1,-1,1598.0,2487.0,0.0,4810.0,2796.0,3245.0,2487.0,0.0,4810.0,2796.0,3245.0,7305.0,1
80000.0,2,2,2,23.0,2,2,2,2,2,2,22895.0,23837.0,24253.0,24562.0,25126.0,25476.0,1600.0,1100.0,1000.0,1100.0,906.0,0.0,0
110000.0,2,2,1,55.0,0,0,0,0,0,0,15069.0,16123.0,16850.0,17568.0,18133.0,18828.0,1600.0,1300.0,1000.0,1000.0,1000.0,1000.0,0
420000.0,1,2,1,34.0,0,0,0,0,0,0,88948.0,79783.0,80575.0,92982.0,98502.0,103200.0,30000.0,10575.0,15000.0,10000.0,10000.0,20000.0,0
500000.0,1,1,1,43.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80000.0,2,2,2,22.0,1,2,0,0,0,0,79318.0,79459.0,79788.0,29069.0,26551.0,27109.0,2000.0,2201.0,2000.0,1000.0,1000.0,2000.0,0
350000.0,2,2,1,31.0,0,0,0,0,0,0,67648.0,68557.0,63179.0,57987.0,53948.0,39965.0,3039.0,2047.0,1750.0,1703.0,1721.0,784.0,0
30000.0,2,2,1,32.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,7463.0,6804.0,0.0,0.0,0.0,7463.0,6804.0,4985.0,0
110000.0,2,2,2,33.0,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,300.0,102.0,1
500000.0,1,3,1,39.0,0,0,0,0,0,0,315201.0,332071.0,375070.0,354839.0,369532.0,367399.0,25000.0,50000.0,20000.0,19586.0,14122.0,12022.0,0
490000.0,2,1,1,38.0,-1,-1,-1,-1,-1,0,4290.0,4738.0,2803.0,6027.0,10722.0,8452.0,4738.0,2803.0,6027.0,10722.0,6000.0,1139.0,0
300000.0,2,2,1,34.0,-2,-2,-2,-2,-2,-2,205064.0,-86.0,-86.0,2014.0,-185.0,1815.0,0.0,0.0,2100.0,0.0,2000.0,5000.0,0
50000.0,1,2,3,42.0,2,0,0,2,0,0,47647.0,50232.0,50510.0,32177.0,29530.0,29789.0,3700.0,3700.0,0.0,1072.0,1500.0,1132.0,1
150000.0,1,3,1,37.0,4,4,4,3,2,0,151117.0,153787.0,150320.0,147989.0,143355.0,143131.0,6500.0,0.0,512.0,0.0,4388.0,4221.0,1
80000.0,2,3,1,57.0,-1,2,-1,0,0,0,726.0,726.0,15400.0,15000.0,15000.0,15000.0,0.0,15400.0,0.0,0.0,0.0,100.0,0
40000.0,2,2,2,23.0,0,0,0,2,2,6,20035.0,21406.0,24735.0,24050.0,43317.0,44059.0,2000.0,4000.0,0.0,20000.0,2000.0,0.0,0
30000.0,1,2,2,32.0,1,2,2,0,0,0,29095.0,30819.0,29214.0,29478.0,23384.0,22428.0,2500.0,0.0,910.0,1000.0,1000.0,1000.0,0
50000.0,1,1,1,37.0,0,0,-2,-2,-2,-2,30400.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0
140000.0,2,2,2,23.0,0,0,0,0,0,0,44733.0,44144.0,44739.0,43455.0,43980.0,44614.0,2100.0,2027.0,1800.0,1600.0,1750.0,1700.0,0
50000.0,2,3,2,49.0,0,0,0,0,0,0,4987.0,6741.0,9366.0,8566.0,10066.0,0.0,2000.0,3000.0,1500.0,1500.0,0.0,0.0,0
30000.0,2,2,2,25.0,-2,-2,-2,-2,-2,-2,26957.0,26269.0,17036.0,27497.0,16098.0,7300.0,1333.0,2256.0,27497.0,787.0,200.0,0.0,0
40000.0,2,1,2,29.0,0,0,2,2,2,2,26461.0,29425.0,30145.0,29361.0,33893.0,34487.0,3400.0,1500.0,0.0,5000.0,1300.0,0.0,1
100000.0,2,3,1,43.0,2,2,2,2,2,2,50485.0,51582.0,52141.0,52691.0,54199.0,53176.0,2200.0,2000.0,2000.0,2500.0,0.0,4500.0,1
130000.0,1,2,2,29.0,0,0,0,0,0,0,131041.0,133698.0,131990.0,127512.0,128683.0,129669.0,7000.0,5151.0,4464.0,5000.0,4702.0,8000.0,0
20000.0,2,2,2,27.0,0,0,0,0,0,0,20218.0,19194.0,20112.0,19712.0,19712.0,6321.0,1482.0,1400.0,0.0,0.0,0.0,0.0,0
