@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {0, 1}


@data
4.971,2.3195,2.0,0.0,0.0,0.0,3.0,52.0,0.0,0.0,0.0,0.0,3.837,0.648,10.338,0.0,0.998,1.095,0.0,0.0,1.352,2.0,0.0,1.0,0.0,2.322,0.0,0.0,0.0,2.758,0.0,1.0,0.0,0.0,3.926,2.17,0.0,9.118,0.0,2.0,0
3.618,3.2048,1.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.0,0.0,2.816,0.0,8.412,0.0,0.983,1.083,0.0,0.0,1.476,1.0,0.0,0.0,0.0,2.0,-0.214,0.0,0.0,0.579,0.0,0.0,0.0,0.0,4.034,1.967,0.0,8.415,0.0,0.0,0
5.0,3.5426,3.0,0.0,0.0,1.0,0.0,25.0,2.0,0.0,0.0,0.0,3.224,0.722,9.657,0.0,1.078,1.135,0.0,1.0,1.366,0.0,0.0,0.0,0.0,2.0,0.389,0.0,0.0,0.8,0.0,0.0,0.0,0.0,4.227,3.117,0.0,8.859,0.0,3.0,0
5.345,6.9923,0.0,0.0,0.0,1.0,0.0,32.7,8.0,8.0,0.0,-1.343,4.603,2.936,11.367,32.0,0.988,1.14,0.0,0.0,1.18,0.0,0.0,0.0,0.0,2.361,0.0,0.0,52.856,3.435,0.0,0.0,0.0,0.0,3.563,2.25,0.0,9.275,0.0,0.0,0
3.978,2.9644,0.0,0.0,1.0,0.0,0.0,32.8,1.0,1.0,1.0,0.0,3.799,3.44,9.762,1.0,0.971,1.141,0.0,0.0,1.207,0.0,0.0,0.0,0.0,1.98,0.0,0.0,9.874,8.527,0.0,0.0,1.0,0.0,3.359,1.905,1.0,8.252,0.0,0.0,0
4.17,3.3271,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.116,2.767,0.971,8.597,0.0,1.027,1.183,0.0,0.0,1.193,0.0,0.0,0.0,0.0,1.848,0.419,0.0,0.0,1.542,0.0,0.0,1.0,5.0,3.849,3.167,3.0,8.14,0.0,0.0,0
5.382,3.4093,0.0,0.0,0.0,2.0,2.0,44.4,2.0,0.0,0.0,0.0,3.648,1.197,10.84,0.0,1.139,1.229,0.0,2.0,1.046,1.0,0.0,0.0,0.0,2.381,0.001,0.0,0.0,2.219,0.0,0.0,0.0,0.0,3.809,4.417,0.0,8.673,0.0,6.0,0
4.796,3.4398,0.0,0.0,2.0,0.0,2.0,37.5,0.0,2.0,4.0,0.0,3.288,1.185,9.882,4.0,1.039,1.14,1.0,0.0,1.224,1.0,0.0,0.0,0.0,2.243,0.015,0.0,20.206,1.686,0.0,2.0,4.0,2.0,3.837,3.133,2.0,8.506,0.0,0.0,0
4.923,3.5834,0.0,0.0,1.0,0.0,2.0,40.0,0.0,3.0,2.0,0.0,3.299,1.185,9.911,6.0,1.057,1.13,1.0,0.0,1.213,1.0,0.0,0.0,0.0,2.267,0.015,0.0,20.135,1.563,0.0,2.0,2.0,1.0,3.861,3.333,1.0,8.518,0.0,0.0,0
4.782,3.3148,0.0,0.0,1.0,0.0,2.0,38.9,0.0,3.0,2.0,0.0,3.37,1.273,9.947,6.0,1.041,1.132,1.0,0.0,1.211,1.0,0.0,0.0,0.0,2.251,-0.008,0.0,20.331,1.951,0.0,2.0,2.0,0.0,3.834,2.985,1.0,8.549,0.0,0.0,0
4.965,3.6023,0.0,0.0,2.0,0.0,3.0,38.9,1.0,3.0,2.0,0.0,3.375,1.16,10.099,6.0,1.041,1.132,1.0,0.0,1.218,1.0,0.0,0.0,0.0,2.305,-0.008,0.0,20.439,1.553,0.0,2.0,2.0,1.0,3.882,3.182,1.0,8.601,0.0,0.0,0
4.856,3.0864,2.0,0.0,0.0,0.0,3.0,42.1,0.0,3.0,0.0,-1.05,3.735,1.662,10.15,2.0,1.061,1.115,0.0,0.0,1.249,1.0,0.0,1.0,0.0,2.281,-0.002,0.0,10.157,2.83,0.0,3.0,0.0,1.0,4.009,2.991,0.0,9.053,0.0,2.0,0
5.372,2.8994,1.0,0.0,3.0,0.0,1.0,34.5,1.0,2.0,3.0,0.0,3.649,2.108,10.403,6.0,1.001,1.129,0.0,0.0,1.249,1.0,0.0,0.0,0.0,2.327,0.001,0.0,23.192,3.163,0.0,1.0,2.0,1.0,4.705,2.542,1.0,9.481,0.0,0.0,0
5.516,2.7057,1.0,0.0,2.0,0.0,4.0,41.4,0.0,2.0,4.0,0.0,3.872,0.732,10.806,8.0,1.012,1.118,0.0,0.0,1.29,2.0,0.0,0.0,0.0,2.426,0.0,0.0,24.454,2.676,0.0,4.0,4.0,4.0,4.738,2.681,2.0,9.664,0.0,0.0,0
4.862,3.0744,2.0,0.0,3.0,0.0,3.0,37.5,0.0,1.0,5.0,-0.205,3.772,1.618,10.32,3.0,1.025,1.132,0.0,0.0,1.283,1.0,0.0,1.0,0.0,2.292,0.001,0.0,11.247,2.902,0.0,3.0,2.0,1.0,4.051,2.599,2.0,9.082,0.0,2.0,0
4.845,2.3287,2.0,1.0,6.0,0.0,4.0,46.2,0.0,0.0,8.0,0.0,3.89,0.625,10.367,0.0,1.01,1.114,0.0,0.0,1.32,2.0,0.0,1.0,0.0,2.285,0.0,0.0,0.0,3.574,0.0,4.0,6.0,2.0,3.929,2.243,2.0,9.172,0.0,2.0,0
5.014,2.3207,0.0,0.0,0.0,0.0,4.0,56.5,0.0,0.0,0.0,0.0,3.508,0.0,10.384,0.0,0.975,1.09,0.0,0.0,1.355,6.0,0.0,0.0,0.0,2.469,-0.001,0.0,0.0,1.305,0.0,0.0,0.0,0.0,3.866,1.859,0.0,8.609,0.0,0.0,0
5.188,2.6152,3.0,0.0,2.0,1.0,2.0,45.0,0.0,2.0,2.0,-1.233,3.998,1.274,10.841,6.0,1.082,1.116,0.0,0.0,1.287,3.0,0.0,0.0,0.0,2.497,0.0,0.0,23.37,2.276,0.0,0.0,3.0,0.0,4.257,3.123,1.0,9.436,0.0,3.0,0
5.715,2.0229,0.0,0.0,4.0,1.0,7.0,43.3,0.0,2.0,6.0,-0.299,4.337,0.971,11.472,9.0,0.991,1.122,0.0,0.0,1.275,5.0,0.0,0.0,0.0,2.617,0.0,0.0,13.096,2.313,1.0,3.0,6.0,0.0,3.97,2.099,3.0,9.415,1.0,0.0,0
5.414,2.419,1.0,2.0,11.0,1.0,7.0,42.5,4.0,1.0,12.0,0.0,4.094,0.917,11.157,3.0,1.001,1.124,0.0,0.0,1.303,4.0,0.0,1.0,1.0,2.489,0.0,0.0,0.0,2.907,0.0,3.0,10.0,1.0,4.065,2.229,3.0,9.38,0.0,1.0,0
4.593,2.3348,0.0,0.0,0.0,0.0,0.0,29.6,2.0,1.0,2.0,0.0,3.098,1.461,9.665,0.0,0.981,1.149,0.0,0.0,1.17,1.0,0.0,0.0,0.0,2.175,0.012,0.0,0.0,2.298,0.0,0.0,3.0,0.0,3.265,1.833,1.0,7.58,0.0,0.0,0
4.768,2.808,1.0,0.0,2.0,0.0,0.0,33.3,1.0,1.0,3.0,1.18,3.423,1.455,9.921,2.0,1.007,1.133,0.0,0.0,1.278,1.0,0.0,0.0,0.0,2.262,-0.008,0.0,10.844,1.945,0.0,0.0,3.0,2.0,3.904,2.515,2.0,8.644,0.0,0.0,0
5.115,1.9359,0.0,0.0,6.0,0.0,4.0,53.3,0.0,2.0,6.0,0.355,3.962,0.548,10.947,6.0,1.013,1.103,0.0,0.0,1.3,6.0,0.0,0.0,0.0,2.529,0.0,0.0,24.736,2.583,0.0,2.0,8.0,2.0,3.945,2.417,2.0,9.123,0.0,0.0,0
5.28,2.0284,1.0,0.0,3.0,0.0,4.0,54.5,0.0,3.0,5.0,-0.647,4.44,0.636,11.127,10.0,1.022,1.092,0.0,0.0,1.327,6.0,1.0,0.0,0.0,2.551,0.0,1.0,25.24,2.585,1.0,2.0,4.0,1.0,6.881,2.525,1.0,11.664,0.0,1.0,0
