@relation dataset

@attribute sex {F, I, M}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29}


@data
F,0.605,?,0.165,?,?,?,0.3,19
F,?,?,0.155,?,0.427,?,0.345,11
?,?,0.45,0.175,0.874,?,?,0.305,10
F,?,0.44,?,0.854,?,?,0.245,12
F,0.62,?,0.225,1.1835,?,?,0.395,23
F,?,?,?,1.115,?,0.2145,0.36,?
?,0.6,0.505,0.19,?,0.4385,0.256,?,?
F,0.625,?,0.19,?,0.4385,0.2305,0.42,17
M,?,0.47,?,1.105,?,?,0.315,15
?,0.56,?,0.235,?,0.3325,0.157,0.305,?
M,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15
M,0.56,0.435,0.18,0.889,0.36,0.204,0.25,11
I,?,0.445,?,?,0.3005,?,0.275,16
I,0.68,?,0.185,1.1095,?,0.245,0.34,?
?,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10
F,0.49,0.38,0.145,0.6725,0.249,?,0.21,?
?,0.31,?,?,?,0.061,?,0.045,?
F,0.275,0.195,?,?,?,?,0.025,5
?,?,0.195,?,0.1,?,0.0195,?,?
?,0.4,0.29,0.115,0.2795,0.1115,?,?,?
?,?,0.2,0.08,?,0.033,0.0215,0.03,5
?,?,?,?,0.147,0.06,0.034,?,4
?,0.345,0.25,?,0.203,0.078,0.059,?,6
?,0.21,0.15,?,0.0385,?,?,0.01,3
F,?,?,0.09,?,?,0.0385,?,5
?,0.365,0.26,0.115,?,0.0935,?,0.07,9
M,?,0.14,0.055,?,0.0145,0.008,?,5
M,0.235,0.16,0.06,?,0.0265,0.0095,0.015,?
?,0.175,0.125,0.04,?,0.0095,?,0.005,4
?,0.155,0.11,0.04,0.0155,?,?,0.005,?
F,?,0.445,0.155,?,0.282,0.159,?,14
F,?,0.45,0.16,?,0.3965,0.255,0.26,12
M,0.385,0.3,0.095,?,0.0885,?,?,9
I,0.53,0.42,0.185,?,0.299,?,?,20
F,0.46,0.355,?,0.458,?,?,?,13
I,?,0.37,0.12,0.4705,?,0.1055,?,?
F,0.435,0.335,0.11,0.38,0.1695,0.086,?,?
?,?,0.37,0.14,0.4985,?,0.1225,0.145,?
I,0.465,0.38,0.13,?,0.1895,0.08,0.155,?
?,0.52,0.405,0.14,0.5775,0.2,0.145,?,11
?,?,0.23,?,?,?,0.0255,?,7
?,0.275,0.205,?,?,?,0.02,0.0325,?
?,0.375,0.29,?,0.2705,?,?,0.0885,?
F,?,0.375,0.14,?,0.242,0.1415,?,?
F,?,?,0.115,0.415,?,?,0.131,11
M,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,?
?,0.445,0.35,?,?,0.1565,0.0695,?,?
F,0.38,?,0.105,?,?,?,0.085,10
?,?,0.245,0.075,0.1555,0.0585,0.038,0.049,?
M,?,?,0.065,0.08,?,0.018,0.027,8
M,0.205,0.155,?,0.0425,0.017,?,?,7
?,0.565,0.45,?,0.795,0.3605,?,0.23,?
I,?,0.425,0.18,0.875,0.3695,0.2005,0.255,?
?,?,0.515,0.16,1.1625,0.495,0.203,?,?
I,?,?,0.155,?,?,0.195,?,13
?,?,?,0.165,?,0.335,?,0.25,?
I,0.48,0.37,0.12,0.514,?,?,0.155,13
I,0.485,?,?,?,?,0.141,0.12,?
I,0.5,0.385,0.15,?,0.2605,0.1665,0.16,?
?,0.525,0.405,?,?,0.3075,0.205,0.255,?
F,0.66,0.5,0.165,?,0.4585,0.298,0.37,12
F,0.66,0.53,?,?,0.519,0.2625,?,13
I,?,0.4,0.145,0.66,0.267,0.1055,0.22,13
F,0.44,?,0.105,?,?,0.0805,?,8
?,?,0.4,?,0.659,0.2705,0.179,0.17,?
F,0.475,?,0.115,?,?,0.092,0.155,?
F,0.545,0.415,?,?,0.2795,0.163,0.2185,?
?,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,14
?,0.35,?,0.065,0.179,?,0.0385,0.06,?
?,?,0.355,?,0.581,0.245,0.132,0.168,?
I,?,?,?,?,0.1685,0.1055,?,?
?,0.28,?,0.08,0.1085,?,?,?,7
F,?,0.32,0.115,0.387,0.165,?,0.0985,?
?,0.45,?,0.14,0.474,?,0.109,0.1275,16
I,0.45,?,?,?,0.1975,0.0875,0.1175,?
F,0.59,0.455,?,1.066,?,0.2275,?,20
?,0.57,0.44,0.14,?,0.3785,?,?,17
I,0.61,0.475,?,?,?,?,0.345,?
?,0.61,?,0.14,1.133,0.5275,?,0.35,?
?,0.56,?,0.14,0.9175,0.4005,?,0.26,10
F,?,0.435,0.175,?,?,0.2495,0.27,10
I,?,?,0.15,0.8865,0.383,?,0.255,11
F,0.63,0.48,?,?,0.5015,?,0.515,17
F,0.625,0.49,0.175,?,?,0.247,0.365,11
I,0.55,0.425,?,0.806,0.376,0.171,0.245,14
F,0.645,?,?,1.4635,?,?,0.435,19
?,0.46,?,?,0.4935,?,0.133,0.115,?
F,?,?,0.1,?,0.1735,?,0.11,11
I,0.495,?,?,0.6655,?,0.162,0.2,?
I,?,0.425,?,0.6805,0.28,?,?,10
?,0.55,0.41,0.145,0.8285,0.3095,0.1905,?,13
?,?,0.335,?,?,?,0.076,?,14
?,0.405,?,0.12,0.3095,0.138,?,0.095,?
?,0.51,0.4,?,?,0.2865,0.1675,?,?
F,0.37,?,0.115,?,0.111,?,?,?
I,0.525,0.41,?,?,0.3585,?,0.205,18
F,?,?,0.18,?,?,0.2975,?,?
M,0.535,?,0.15,?,?,?,?,?
I,?,0.455,?,0.8525,?,?,0.3,?
F,?,0.43,?,?,0.2565,?,?,9
I,?,0.47,?,?,0.3385,0.201,0.32,?
?,0.605,0.495,0.145,1.054,?,?,0.36,12
?,0.56,?,0.195,0.981,0.305,0.2245,0.335,16
I,0.535,0.42,?,0.926,?,0.1965,?,17
?,0.385,?,0.11,0.286,0.1225,?,0.0835,?
F,?,?,?,0.265,0.1075,0.06,0.0865,13
I,?,0.345,0.115,0.4885,?,0.108,0.166,11
I,0.515,0.39,?,?,0.2,?,?,?
I,0.425,?,0.125,?,0.16,0.0795,0.154,13
M,0.345,0.27,?,0.195,0.078,?,?,9
?,?,?,?,0.458,0.181,?,?,?
?,0.37,0.285,0.1,?,0.0675,0.0675,0.081,10
M,?,0.265,0.09,?,0.0575,0.042,0.068,12
F,?,?,?,?,0.15,0.0825,?,12
?,?,?,0.05,0.032,?,?,?,?
M,?,?,0.075,?,0.0475,0.0355,0.06,?
?,0.495,0.37,?,0.4775,0.185,?,0.169,18
I,0.45,0.35,?,0.525,0.2085,0.1,0.1655,15
M,?,?,0.135,?,0.128,?,0.148,?
?,0.47,0.355,0.14,0.433,0.1525,0.095,?,12
M,0.32,0.24,?,0.17,0.0655,?,0.049,7
?,0.31,?,0.075,?,0.0455,0.0335,?,?
?,0.235,0.17,0.055,?,0.018,0.0105,0.0195,7
M,0.345,0.255,0.08,?,?,0.0425,0.054,?
?,0.485,0.38,?,0.673,?,?,0.195,18
F,?,?,?,0.6785,?,0.138,?,12
F,0.5,0.385,?,?,?,0.1095,0.17,17
?,?,0.36,0.105,0.498,0.214,0.116,0.14,?
?,?,0.405,0.16,0.658,0.2655,0.1125,0.225,?
F,0.425,?,0.095,0.322,?,0.061,?,10
F,?,0.305,?,?,?,0.0525,0.09,8
I,?,?,0.145,0.944,0.3845,0.185,?,21
?,0.34,0.265,0.085,0.1835,0.077,0.046,?,?
?,0.475,?,0.115,?,0.223,0.1235,?,9
F,0.43,?,0.12,0.391,0.1555,0.095,0.1405,7
M,0.46,?,0.125,0.467,0.1895,?,0.158,?
?,?,?,0.13,?,?,?,0.165,9
M,?,?,?,0.2105,0.066,0.0525,?,9
M,0.355,0.265,?,0.168,0.05,?,0.063,8
M,0.38,0.235,?,0.258,0.1055,0.054,0.08,7
M,0.355,0.26,?,0.1905,0.081,0.0485,0.055,?
?,?,0.345,0.12,0.487,0.1965,?,0.16,14
?,0.51,0.4,?,0.5735,0.219,?,?,13
?,?,0.24,0.085,?,0.0795,?,0.05,7
I,?,?,0.18,?,0.4675,?,?,13
?,?,?,0.16,0.9,0.358,?,0.315,?
M,?,?,0.095,0.1875,0.0735,0.045,?,7
?,0.45,0.34,0.13,0.3715,0.1605,?,?,?
I,?,?,?,0.347,0.12,?,0.105,?
?,0.33,0.215,?,0.1145,?,?,0.035,6
?,?,?,0.145,0.777,?,0.13,0.17,9
I,0.46,0.35,?,?,?,0.105,0.155,11
F,?,?,0.125,0.447,0.1695,0.081,0.14,9
?,?,0.18,0.065,0.079,0.034,?,0.025,?
I,0.335,0.245,0.09,?,?,?,0.06,?
I,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,11
M,?,0.225,0.08,?,0.054,0.024,?,7
?,?,?,?,?,0.0945,?,0.075,10
?,0.295,0.215,?,0.129,0.05,0.0295,0.04,?
F,0.555,0.435,0.165,?,0.336,0.2315,?,?
F,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16
I,?,0.49,0.195,1.3165,?,?,0.41,?
F,0.585,?,0.185,0.9585,0.4145,?,0.33,11
I,0.65,?,?,1.626,?,0.3445,?,18
?,?,?,0.17,0.781,?,?,0.295,11
F,?,?,?,0.3675,0.146,0.0885,?,?
F,0.38,?,0.105,0.281,0.1045,0.0615,0.09,12
I,0.45,?,0.12,0.412,?,0.0665,0.16,19
F,?,?,?,?,0.078,?,0.08,?
?,0.455,0.35,0.12,?,?,0.144,0.16,11
F,?,0.38,0.15,0.605,?,0.14,0.18,?
M,0.55,0.425,?,?,0.2775,?,?,?
F,0.45,?,?,0.5425,0.1765,0.123,0.175,13
M,0.475,?,0.145,0.6175,?,0.108,?,?
F,?,0.38,?,0.655,0.2405,0.143,0.205,17
?,0.53,?,0.165,?,0.24,0.169,0.24,?
?,?,?,0.15,?,?,?,0.17,21
F,?,0.385,0.15,?,0.241,0.14,0.24,23
?,?,0.395,0.18,?,?,0.11,0.245,?
?,?,?,?,0.74,0.2635,?,0.245,12
?,0.5,0.375,0.115,?,0.185,?,0.19,11
F,0.45,0.38,0.165,0.8165,0.25,?,?,?
F,0.37,?,0.1,?,0.093,0.026,?,?
?,?,?,0.1,?,0.0885,?,0.07,?
M,?,0.37,0.14,0.5725,0.204,?,?,10
?,0.435,0.325,?,0.3915,?,?,?,?
?,0.535,0.405,0.185,0.8345,0.3175,?,?,16
?,?,0.4,0.14,?,?,?,?,?
M,0.565,0.44,0.185,0.909,0.344,0.2325,0.255,15
F,?,?,0.15,0.8045,?,?,0.21,13
?,?,0.405,?,0.927,0.26,?,0.345,?
M,0.525,0.4,0.17,?,?,0.2055,0.195,11
M,0.59,0.44,?,0.9555,0.366,0.2425,?,?
?,0.5,0.375,0.15,?,0.2535,0.145,?,10
I,0.255,?,?,0.0865,0.0345,0.0205,0.025,?
?,?,?,0.115,0.3865,?,0.1065,0.11,?
M,?,?,0.12,?,0.1175,0.0655,?,9
?,?,0.11,?,0.019,?,0.0025,?,?
I,0.315,0.23,0.09,0.1285,0.043,?,?,?
?,0.155,0.105,0.05,?,0.005,0.0035,0.005,4
?,0.28,?,?,?,0.0545,?,0.03,5
?,0.43,0.335,0.12,?,?,?,?,13
F,0.395,0.315,0.105,?,0.1185,?,0.1195,16
M,0.385,0.285,0.105,?,0.1215,0.0685,?,12
?,?,0.385,0.135,?,?,0.142,?,14
F,?,?,0.105,0.4525,?,0.103,?,9
M,?,?,?,0.316,0.1205,?,0.1105,12
?,?,?,0.125,0.417,?,0.09,?,9
?,0.415,0.325,?,0.417,0.1535,?,0.144,10
M,0.315,?,0.09,?,0.0615,0.037,?,11
F,?,?,?,0.207,?,?,?,10
M,0.36,?,?,?,?,0.057,0.1005,10
?,0.295,?,?,0.1105,0.0405,0.0245,0.032,?
I,?,0.25,?,0.176,?,?,0.063,?
?,0.375,0.3,0.1,?,?,0.0475,0.083,11
I,0.28,?,0.055,0.1135,0.045,0.0275,0.0335,?
M,?,0.265,0.085,0.201,0.069,0.053,?,8
M,?,?,0.08,?,?,0.0385,?,?
I,?,0.2,0.065,0.1035,0.0475,?,?,?
?,0.29,?,0.07,?,?,?,?,?
?,?,0.19,0.06,0.0765,0.036,?,0.0245,6
I,0.18,0.125,0.035,0.0265,0.0095,?,0.0085,?
I,?,?,?,0.015,0.0045,?,0.005,2
I,?,0.11,0.025,0.018,0.0065,?,0.005,?
M,?,?,0.16,1.0575,0.3925,?,0.293,?
M,0.555,?,0.15,?,?,0.212,?,15
?,0.525,?,?,?,0.3865,?,0.295,15
?,?,0.36,0.08,0.488,?,0.125,0.155,?
F,?,0.36,?,?,0.161,?,0.195,?
M,?,0.305,0.085,0.297,?,0.0705,0.1,?
F,0.48,?,?,?,0.2185,0.1195,0.155,12
M,0.505,0.4,?,0.77,0.2735,0.159,0.255,13
F,0.52,?,0.12,0.6515,0.261,0.2015,0.165,15
M,0.525,0.4,?,0.8295,?,0.1825,?,11
?,0.545,0.42,?,0.879,0.374,?,0.23,13
M,0.52,0.4,0.12,?,0.298,0.1805,0.265,15
M,?,?,?,0.656,0.227,?,0.22,13
M,?,0.425,?,0.8665,?,0.176,?,18
M,?,?,?,?,0.262,?,?,10
?,0.52,?,?,?,0.2385,0.172,?,?
F,0.52,0.405,?,0.6435,0.2415,?,?,12
M,0.535,0.41,?,0.862,?,?,?,?
M,0.445,0.345,0.09,?,0.143,0.074,0.125,10
M,0.53,?,0.205,0.835,0.32,0.2175,?,14
F,?,?,0.09,?,?,?,?,8
F,?,?,0.15,?,0.2785,?,0.215,14
?,?,0.405,0.14,?,0.2795,?,0.26,?
M,0.53,?,0.13,?,0.275,?,0.265,?
F,0.53,0.42,0.13,1.001,0.34,0.226,0.265,?
?,?,?,?,1.676,?,0.4805,0.45,17
M,0.52,?,?,?,0.2485,0.2035,0.16,9
?,0.535,?,0.13,0.8055,0.301,0.181,?,?
M,0.695,?,?,?,0.578,0.4105,?,?
?,?,0.39,?,0.612,?,0.15,0.195,?
M,0.485,0.355,0.12,0.547,0.215,?,0.14,?
F,0.605,?,0.17,1.122,?,0.3045,?,?
F,0.58,0.455,0.165,1.1365,?,0.3005,?,?
?,0.65,?,?,?,?,?,?,?
M,0.62,0.505,0.185,?,?,0.368,0.35,?
?,0.615,?,0.155,?,0.367,?,0.37,20
?,0.605,0.495,0.19,1.437,0.469,0.2655,?,?
M,0.57,0.44,0.155,1.116,?,0.2315,0.27,13
?,?,0.43,0.12,1.0615,0.348,?,?,15
M,0.585,0.405,0.15,?,?,0.202,0.325,?
F,0.55,0.44,?,0.946,0.313,0.1825,0.335,16
F,0.54,0.44,0.135,?,?,0.221,0.3,17
M,0.64,0.51,0.19,?,?,?,0.47,14
?,0.61,0.47,?,1.153,?,0.296,0.32,14
?,0.545,0.45,0.15,?,?,?,0.3,?
F,?,0.445,0.13,1.1325,0.3825,0.234,0.32,13
M,0.345,?,?,?,0.0665,0.05,0.07,9
?,?,0.43,0.155,?,0.289,?,?,?
?,?,0.425,0.17,?,0.3485,?,?,17
?,0.53,?,0.165,?,?,0.2815,0.2965,11
?,0.485,?,?,0.521,?,0.123,?,8
M,?,?,?,0.2685,0.0975,0.0825,0.085,8
M,?,?,?,0.462,0.1675,?,0.12,9
?,?,?,0.14,0.7605,?,?,0.185,10
?,?,?,0.165,0.732,0.189,?,?,?
M,?,?,?,?,0.236,0.179,0.2,?
M,0.49,0.38,?,?,?,?,0.195,13
M,?,0.35,?,?,?,?,0.19,?
F,0.47,0.36,0.145,?,0.1725,?,?,?
M,0.56,?,0.165,?,0.3505,0.237,0.3,13
?,?,?,?,0.6415,0.246,0.152,0.215,12
M,?,0.435,?,0.8815,?,?,0.255,?
I,0.385,0.28,0.125,?,?,0.038,?,6
?,0.215,?,0.06,?,0.021,?,?,5
M,?,0.415,?,1.042,0.3295,?,0.2905,15
?,0.515,0.39,0.13,?,0.1975,0.13,0.1845,?
M,0.495,?,0.135,0.709,0.211,?,?,12
?,?,0.39,?,0.644,0.2475,0.2025,0.1635,9
F,0.6,?,0.165,?,?,0.246,0.262,12
F,0.57,0.465,0.16,?,0.3145,0.2575,?,?
?,?,?,0.135,0.556,?,0.1315,?,?
M,0.47,?,0.18,?,0.1915,0.1285,?,9
M,0.575,0.45,0.165,0.9215,0.3275,0.225,0.256,?
?,?,0.465,0.16,?,0.315,0.26,?,?
M,0.515,0.405,0.145,0.695,0.215,?,0.234,?
M,0.53,?,0.155,0.7155,0.2805,?,?,?
M,0.44,0.335,0.11,0.394,0.157,0.096,0.122,?
M,?,0.42,?,?,?,0.157,0.2885,11
F,0.425,?,0.11,0.3665,0.125,0.081,?,?
M,0.46,?,?,?,0.1655,0.117,0.185,?
M,0.45,0.335,?,?,0.119,0.1055,0.115,?
?,?,0.33,0.13,?,0.152,0.0935,0.155,9
I,0.37,?,0.1,?,0.094,0.045,0.065,7
M,0.515,0.38,0.135,?,?,0.2095,0.155,10
M,0.405,?,?,?,0.1235,?,0.095,7
I,0.28,?,0.07,0.1015,0.041,0.03,0.03,6
F,?,0.4,0.125,?,?,?,?,?
F,0.44,0.34,?,?,?,0.1155,0.13,?
F,0.52,?,0.115,0.807,?,?,0.235,12
?,0.505,?,0.14,0.875,0.2665,?,0.285,?
?,?,?,0.13,0.6835,0.165,0.1315,0.205,21
I,0.235,?,?,0.067,?,?,?,6
?,0.255,0.185,0.06,?,0.0365,0.021,0.023,?
?,?,?,0.085,0.1715,0.071,0.0345,0.0535,?
?,?,?,?,0.1735,0.0765,0.0345,0.049,7
I,0.335,0.25,0.08,0.183,?,0.04,0.0575,?
?,0.35,0.27,0.09,?,?,0.0575,0.062,6
?,0.35,?,?,0.18,0.0655,0.048,0.054,6
?,0.36,?,0.085,0.27,0.1185,?,0.0745,?
?,0.365,0.275,0.135,0.24,0.108,0.0445,0.0735,7
I,?,0.275,0.14,?,0.097,0.0455,0.0615,6
I,0.38,?,0.095,0.1375,0.086,?,0.0605,?
?,0.385,?,?,0.312,0.143,?,?,6
I,?,0.3,0.1,?,0.1215,0.063,?,7
I,0.395,0.29,0.095,0.319,?,0.08,0.082,7
I,?,0.29,?,?,0.127,0.084,0.077,?
I,0.4,?,0.1,0.306,0.13,0.06,0.094,?
?,?,?,?,?,0.208,0.0655,?,6
I,?,0.32,?,?,?,?,0.109,?
?,0.415,0.305,0.1,0.325,?,0.0505,0.091,?
I,0.425,0.325,0.1,?,0.1185,0.0645,0.0945,?
I,0.44,0.365,?,0.501,?,?,0.1465,?
I,0.445,?,?,?,?,?,0.1105,7
?,0.445,0.325,0.1,0.378,0.1795,?,0.089,?
?,?,?,0.13,?,0.245,0.1405,0.1405,8
?,0.47,0.375,0.12,?,?,?,?,?
I,?,0.365,0.125,0.5465,0.229,?,?,?
?,?,0.365,0.135,0.6395,0.2945,0.113,0.175,?
I,0.485,0.355,0.105,0.498,0.2175,?,0.1525,9
?,0.49,0.385,0.125,0.609,0.3065,?,?,8
?,0.495,?,0.125,0.7555,?,0.129,?,9
M,?,0.4,0.125,0.5975,0.27,0.1275,?,9
M,0.505,?,?,?,?,?,?,?
M,?,?,0.13,?,0.3375,0.1425,0.225,8
?,0.54,?,?,0.891,0.4815,?,0.202,9
?,?,0.42,?,0.805,0.369,0.1725,0.21,11
F,0.545,0.44,0.135,0.9185,?,0.2015,0.2375,10
F,0.55,?,0.125,0.923,0.4035,0.175,0.283,8
M,0.55,?,0.15,?,0.407,0.2015,?,10
?,0.55,0.45,0.15,0.875,0.362,?,?,?
M,?,0.435,?,0.9685,?,?,0.2385,9
?,0.565,0.45,0.155,1.0595,0.4735,0.24,?,?
M,0.57,?,0.15,?,?,?,0.2745,9
?,?,0.435,0.13,0.7535,0.349,0.1755,?,10
?,?,?,0.14,0.958,?,?,0.2705,9
M,?,0.475,?,?,?,?,0.3095,9
?,?,0.46,?,1.102,?,?,?,?
?,0.595,?,?,1.11,0.498,?,0.33,?
F,0.595,0.48,0.16,1.2095,?,0.296,0.32,8
?,0.595,0.475,?,1.1405,?,0.231,?,6
F,0.595,?,?,?,0.5175,?,?,12
M,0.6,0.475,0.175,1.3445,0.549,0.2875,0.36,11
F,0.6,0.475,?,1.21,0.653,0.1695,0.3205,10
M,?,0.495,?,1.29,0.606,?,?,?
?,?,?,0.175,1.382,0.609,0.2325,?,10
?,?,0.455,0.16,?,0.421,?,0.325,?
?,?,0.5,?,1.377,0.5585,0.33,0.292,12
F,?,?,?,?,0.629,0.2605,?,?
M,0.615,?,0.15,1.296,0.545,0.3315,?,?
?,0.615,0.505,0.165,?,0.5315,?,0.41,12
?,?,0.505,?,1.3725,?,?,?,11
M,0.62,0.5,?,?,0.6355,?,?,9
?,0.625,?,0.155,1.2085,0.465,0.162,0.411,?
?,0.625,0.49,0.2,?,0.5895,0.285,0.381,11
M,0.63,?,0.165,?,0.4525,0.2755,0.406,14
?,0.635,?,?,?,0.619,0.305,?,9
?,0.635,0.5,0.15,?,0.6495,?,0.31,10
F,?,?,0.165,1.2945,?,?,?,9
?,0.64,0.51,?,1.486,?,0.332,?,?
M,?,0.525,0.175,?,0.675,0.315,?,?
M,0.655,0.52,0.165,?,?,0.291,0.405,?
?,0.655,?,?,2.0805,0.959,?,0.601,?
?,0.66,0.53,0.17,?,0.5905,0.212,0.453,?
M,?,0.52,?,?,0.755,?,?,10
?,?,?,0.16,?,0.5445,?,?,10
?,0.675,?,0.17,1.8095,0.784,0.391,?,?
F,0.675,0.525,0.155,1.4785,0.628,?,0.42,9
F,0.68,0.56,0.195,?,0.861,0.322,0.415,11
F,0.685,?,0.16,?,0.833,0.3775,0.475,?
F,0.695,0.56,0.22,1.834,0.8455,0.422,0.455,11
?,0.73,0.595,0.23,?,1.1465,0.419,?,?
I,?,?,?,0.046,0.0165,?,0.0135,6
?,?,?,?,?,0.025,?,?,?
?,?,0.175,0.065,?,0.031,?,?,?
?,0.255,?,0.05,0.083,0.0295,?,?,?
?,0.255,?,?,0.083,0.031,0.0215,?,?
?,0.265,0.195,0.06,0.092,?,?,?,?
I,?,0.12,?,0.117,?,?,?,?
I,?,?,0.08,?,?,0.05,0.0385,?
I,?,?,0.08,?,0.05,0.0265,0.043,4
I,?,?,?,?,0.056,?,0.037,6
?,?,0.22,0.07,?,0.062,0.031,0.037,?
?,0.315,0.235,?,?,0.0585,0.0375,0.0425,?
I,?,0.23,0.07,?,0.053,0.0305,0.04,?
?,0.32,0.24,?,0.1575,?,0.0265,0.0425,5
I,0.325,0.24,0.075,?,0.0825,0.0445,0.05,6
?,?,0.265,?,0.196,?,0.0305,?,6
I,0.335,?,?,0.1825,0.0705,0.044,0.055,?
I,?,0.25,?,?,0.0945,0.038,0.0445,?
I,0.34,?,0.075,0.1785,?,?,0.045,?
I,0.34,?,0.07,0.2225,?,?,?,7
I,0.345,0.265,?,0.2455,0.111,0.0535,0.065,?
?,0.37,?,0.095,?,?,?,?,6
?,0.37,?,0.095,0.2865,?,?,?,?
I,0.375,0.28,0.09,?,?,?,0.055,6
I,0.385,?,?,?,0.124,?,?,6
I,0.41,?,0.09,?,0.155,0.0695,?,7
I,?,0.305,0.09,?,?,?,0.1,7
?,0.41,?,0.09,?,?,?,0.091,?
?,?,0.33,0.09,?,0.17,0.081,?,6
I,?,?,0.115,0.376,0.169,0.092,0.1,5
I,?,?,?,0.3435,0.157,0.0795,0.09,?
I,?,0.34,?,0.382,?,0.096,0.1,?
?,?,0.315,0.1,0.377,0.1645,0.072,0.105,6
?,0.43,?,?,0.3645,?,0.0825,?,7
I,0.43,0.325,0.09,0.425,?,0.087,0.095,7
I,0.435,0.325,0.12,0.3995,?,?,0.1125,8
?,0.435,0.34,0.115,0.3925,?,0.078,?,6
?,0.44,0.345,?,0.4495,0.209,?,?,6
I,?,?,?,0.35,?,0.067,0.105,?
?,?,?,?,0.4355,?,?,0.1195,6
I,?,0.35,0.13,0.4195,0.1695,0.0945,?,?
?,0.45,?,?,0.478,?,0.127,?,?
I,?,0.355,?,0.4445,?,0.093,0.1335,?
?,0.45,0.345,?,?,0.2355,?,0.1135,7
?,0.45,0.335,?,0.447,0.2335,0.153,0.119,7
I,0.455,0.355,0.125,0.5325,0.225,0.126,?,7
?,0.455,?,0.12,?,?,?,?,6
I,?,0.36,?,?,0.2325,0.093,0.115,7
I,0.46,?,?,0.449,0.196,?,?,7
I,0.465,?,0.115,?,?,0.0925,0.113,7
I,0.465,0.37,?,0.534,0.261,?,0.143,7
I,?,0.345,0.11,?,0.1755,0.0905,?,7
?,0.465,?,0.125,0.482,0.23,?,0.1095,6
M,0.47,?,?,0.612,?,0.15,?,8
F,0.47,0.365,0.12,?,0.29,?,0.146,8
M,0.475,0.37,?,?,0.222,?,?,9
?,0.475,0.36,?,0.5915,0.3245,?,0.127,6
M,0.48,0.375,0.115,0.6765,?,0.1065,?,?
M,0.48,?,?,0.64,0.2925,0.1405,0.1575,6
M,?,0.36,0.1,0.439,0.194,0.099,?,8
M,0.48,?,?,0.6015,0.312,0.117,0.14,?
?,?,0.37,0.115,0.4785,0.1995,0.0955,0.129,7
?,?,?,0.125,?,0.32,0.124,0.1695,8
M,0.495,0.395,?,?,?,0.1295,0.1495,8
?,0.495,0.4,0.135,?,0.272,0.1435,0.144,7
M,?,?,0.135,?,0.3145,0.1535,?,?
?,?,0.385,0.12,0.56,0.2835,?,?,?
M,?,?,?,?,?,0.129,?,?
M,0.5,?,0.125,0.6725,?,?,?,?
F,?,?,?,0.674,?,?,0.1785,9
?,?,?,?,0.685,?,?,?,?
M,0.505,0.41,?,0.642,0.289,?,0.155,?
I,0.505,0.355,0.125,0.601,?,0.1205,0.185,?
?,0.51,0.39,?,?,0.3935,0.1455,?,8
I,0.51,?,?,?,0.238,0.1225,0.175,?
?,?,?,0.135,0.769,?,0.1585,?,?
M,?,?,0.15,0.7035,0.347,0.134,0.1885,8
M,?,0.41,?,?,?,0.1815,0.1955,8
?,0.515,0.43,0.14,?,0.367,0.2,?,8
M,0.515,?,0.155,?,0.3695,0.137,0.155,?
?,0.525,0.415,0.14,?,0.3475,0.173,0.175,8
M,0.525,0.4,?,?,0.334,?,?,?
F,0.53,0.425,0.13,0.7585,?,0.197,?,8
?,?,?,?,?,?,?,0.202,?
M,?,0.405,0.125,?,0.2715,?,?,?
?,?,?,?,0.8215,0.3935,?,0.205,?
M,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155,8
M,0.535,0.435,0.14,0.874,0.3735,0.229,?,?
F,0.55,0.445,0.155,0.9905,?,0.178,0.218,?
F,?,?,0.14,0.8105,?,0.161,0.275,9
?,?,?,?,0.967,0.4525,?,0.274,?
F,0.565,0.4,?,?,?,0.1665,0.18,8
?,0.57,0.45,?,1.195,0.5625,0.2565,0.295,10
?,0.57,?,0.155,1.1935,0.513,0.21,?,?
?,0.57,0.455,0.15,?,?,0.255,0.27,?
M,0.57,0.445,0.14,1.0635,?,?,?,?
?,0.57,?,0.17,?,?,?,0.214,?
?,0.575,?,0.16,?,0.4955,?,0.29,?
F,0.575,?,0.16,?,0.538,0.221,?,?
F,?,0.46,?,1.1155,?,?,?,?
?,?,0.46,0.18,1.0515,0.4095,0.2595,0.276,8
M,?,?,?,?,0.4985,?,?,10
F,0.58,?,0.145,?,0.5585,0.22,?,?
M,?,0.49,0.13,1.1335,0.586,?,0.237,?
?,?,?,0.155,?,?,?,0.275,11
?,0.59,?,?,1.206,0.479,?,?,8
F,?,0.455,?,1.063,0.5155,0.2445,0.25,8
?,0.595,0.47,0.155,1.121,?,?,0.155,?
?,0.595,0.45,?,?,0.5865,0.2205,0.25,11
