@relation dataset

@attribute category_1 real
@attribute category_2 real
@attribute category_3 real
@attribute category_4 real
@attribute category_5 real
@attribute category_6 real
@attribute category_7 real
@attribute category_8 real
@attribute category_9 real
@attribute category_10 real


@data
?,1.28,0.26,?,?,1.36,?,?,?,3.38
?,?,0.14,?,?,1.18,3.17,?,1.15,?
1.09,2.64,?,?,?,2.18,3.19,?,?,2.34
0.93,2.2,0.35,0.57,?,?,?,?,?,2.74
?,?,?,?,1.3,?,?,?,1.02,?
0.51,0.88,?,?,0.96,?,?,2.88,?,3.04
0.61,?,2.32,?,?,?,?,2.75,?,?
0.77,1.16,2.13,?,?,?,3.18,2.96,?,?
?,1.12,0.67,0.5,?,?,?,?,?,?
0.96,2.0,1.94,?,1.02,?,3.19,2.7,?,2.38
?,?,?,?,?,2.46,3.18,?,1.15,2.86
?,?,?,?,?,?,3.18,2.83,?,?
?,?,?,?,?,?,?,?,2.18,2.98
0.99,1.04,?,?,?,2.22,3.18,?,?,?
2.5,?,?,0.51,0.8,?,3.17,?,1.54,?
0.86,?,?,0.48,0.56,1.78,3.18,?,?,2.62
?,?,?,?,2.98,?,?,2.74,?,?
?,0.76,1.06,?,?,?,?,2.81,?,?
?,?,0.19,?,0.26,?,?,?,?,?
1.22,?,2.18,?,?,?,3.19,2.66,1.92,?
?,?,0.19,0.33,?,?,3.16,2.94,?,?
?,?,?,?,?,1.44,?,?,1.6,?
0.77,?,?,?,1.06,3.12,?,?,2.11,2.4
0.86,1.2,?,0.42,0.96,1.72,?,?,0.96,?
0.9,?,?,0.5,?,?,?,?,1.54,2.54
?,?,0.26,?,0.96,1.16,3.18,2.9,?,?
?,1.04,?,?,?,?,?,?,?,?
0.96,1.28,0.22,?,?,2.14,3.18,?,1.34,?
0.77,1.08,?,?,?,?,?,?,?,2.66
0.51,?,0.13,?,?,?,3.18,?,1.63,2.7
0.86,?,1.89,?,?,2.3,?,2.77,1.92,?
?,1.08,?,?,?,?,?,2.58,?,2.32
?,?,0.26,?,?,?,?,?,1.63,?
?,1.64,?,?,1.46,?,?,2.95,?,?
?,1.36,1.68,0.49,1.3,3.04,?,2.7,?,2.78
?,?,?,?,?,?,?,?,1.76,2.66
?,1.4,0.16,?,?,1.94,?,?,?,?
?,1.64,0.37,?,0.58,?,3.18,2.72,?,2.94
?,0.96,0.18,0.58,?,?,3.18,?,1.5,?
0.86,0.6,0.24,?,?,?,?,?,1.44,2.34
?,?,?,0.69,?,1.44,?,?,?,?
?,1.2,1.25,?,?,2.02,3.18,?,1.86,2.66
?,?,?,?,?,?,?,?,?,3.02
0.9,0.88,?,?,0.72,?,?,?,1.06,?
?,1.12,?,0.45,?,?,3.18,2.77,1.44,?
0.74,?,2.63,0.72,1.4,?,3.2,?,?,?
?,?,?,?,1.42,?,3.19,2.66,2.21,2.5
?,1.84,0.61,?,?,?,3.18,?,1.92,?
0.96,1.16,0.36,?,?,?,?,?,?,?
?,?,?,?,?,1.78,?,?,?,?
1.44,0.28,0.18,?,?,1.74,3.17,2.64,0.9,?
?,?,0.24,?,?,?,3.18,?,1.98,2.8
?,?,0.96,?,?,?,3.17,?,1.06,3.34
?,?,?,?,?,2.1,3.19,2.74,1.38,?
?,?,0.24,?,?,?,3.18,2.98,?,?
0.61,?,?,?,1.02,?,?,?,1.34,3.04
?,1.48,?,?,?,?,3.18,?,?,2.66
0.96,1.92,?,?,0.9,?,?,2.82,?,?
?,?,?,0.48,0.82,?,3.17,2.95,?,3.34
1.23,?,0.59,0.35,1.02,1.62,?,2.85,2.02,?
1.06,?,?,?,1.78,2.8,?,2.72,2.18,2.54
?,?,1.17,0.47,0.7,2.1,?,?,2.05,?
1.63,1.2,?,0.75,1.02,?,?,2.85,1.34,?
0.67,?,0.34,?,1.26,?,?,2.71,1.73,?
?,?,2.66,?,1.04,?,3.19,?,?,?
0.58,?,?,0.49,?,?,3.18,2.82,?,?
?,0.88,0.22,?,?,?,3.18,2.74,2.46,?
0.96,?,0.3,?,0.88,?,3.17,2.98,2.11,?
?,0.8,?,?,?,?,3.18,3.03,?,2.94
0.74,0.8,?,?,?,?,?,?,1.63,?
0.93,1.6,?,?,0.96,?,3.2,2.61,?,?
?,?,?,?,?,2.18,3.18,?,?,?
?,?,1.46,?,?,1.7,3.18,?,?,2.94
0.77,1.56,?,?,?,2.1,?,?,?,2.48
?,?,?,?,1.52,?,3.18,2.74,1.22,?
?,?,2.89,?,0.94,?,3.2,?,?,?
?,1.6,?,0.48,?,?,?,?,?,?
?,2.12,?,?,?,1.86,3.19,?,?,?
0.58,1.2,0.32,?,1.04,?,3.18,?,?,?
?,?,2.06,0.56,1.66,?,?,?,1.44,?
?,1.36,0.21,0.29,0.62,?,3.17,2.98,1.18,3.38
?,?,1.82,?,1.06,?,3.19,2.85,?,2.4
?,?,?,0.41,?,?,?,?,?,?
?,?,0.72,?,?,?,?,?,?,?
0.74,1.28,1.36,?,?,?,?,?,?,?
0.77,0.88,0.24,0.43,1.02,2.1,?,?,?,2.64
0.64,1.48,0.24,?,?,?,3.18,?,1.66,2.88
0.67,1.48,0.26,0.56,0.62,?,?,2.81,1.54,?
0.86,0.96,?,1.12,?,?,?,2.8,1.57,2.56
?,1.36,1.07,?,?,?,3.18,2.74,?,?
?,?,1.52,?,?,?,?,?,?,?
?,?,?,0.62,?,?,3.18,2.78,1.54,?
?,1.6,?,?,?,?,?,?,1.73,?
1.06,1.28,?,0.47,1.04,1.6,3.17,2.72,1.18,?
1.47,?,0.43,?,?,?,?,?,?,?
0.48,1.12,?,?,?,1.42,?,?,1.47,?
?,?,?,0.32,0.62,1.62,?,?,1.25,?
?,?,?,0.58,0.46,?,3.19,2.66,?,2.5
0.93,2.08,?,?,?,2.58,3.18,2.89,?,?
?,?,?,?,?,?,?,?,1.63,2.72
?,?,?,0.31,1.22,1.5,3.17,?,1.38,?
?,?,?,?,?,?,3.18,2.81,?,?
0.83,?,1.33,?,?,2.54,?,?,?,?
?,?,?,?,0.48,1.56,3.18,?,?,2.7
?,0.6,1.57,0.35,?,?,3.18,2.98,?,?
?,?,?,?,?,1.66,3.17,?,1.41,?
0.77,1.08,?,0.65,?,2.02,3.18,?,1.79,?
0.86,0.96,?,0.5,1.28,1.58,?,?,?,?
?,2.96,?,?,?,?,3.18,?,1.76,?
?,1.36,?,0.4,0.86,1.1,3.18,2.83,?,?
?,?,?,3.1,0.64,1.86,?,?,?,?
?,?,2.34,?,?,2.12,3.19,2.61,?,2.46
?,?,?,0.35,0.16,0.82,3.17,?,?,3.26
?,?,1.41,?,1.34,2.82,?,3.09,?,?
?,1.2,?,?,0.94,?,?,3.09,?,?
?,1.0,?,0.4,1.02,?,?,2.58,0.74,3.26
1.31,?,?,?,?,1.7,3.18,?,?,?
1.06,3.12,1.58,?,?,?,?,2.67,1.76,?
?,?,?,0.59,0.4,?,?,?,?,?
?,0.64,?,?,?,?,?,?,1.22,?
?,1.04,1.3,?,1.26,?,?,?,?,2.5
?,0.92,0.82,?,1.28,?,?,?,?,2.8
?,?,?,?,1.02,1.26,?,?,3.01,?
1.87,0.28,1.14,0.5,?,?,?,?,?,?
0.54,?,?,0.33,?,1.58,3.17,?,1.06,?
?,1.44,0.22,?,?,2.04,?,?,?,2.78
?,?,?,0.39,?,?,?,?,?,3.42
?,?,0.43,?,1.04,?,?,?,?,?
0.96,?,0.56,0.38,?,?,3.17,?,1.41,?
?,?,?,0.49,?,1.46,?,?,2.08,2.88
0.8,1.8,1.25,?,?,?,?,2.85,1.7,?
0.99,?,?,?,?,1.54,?,?,?,2.78
0.74,0.96,?,?,0.96,?,?,?,?,?
0.9,1.48,?,0.42,0.42,1.02,3.18,?,?,?
?,?,?,?,?,1.06,?,?,1.38,?
0.8,1.92,1.6,?,2.08,?,3.19,2.89,?,?
0.75,?,?,?,0.9,?,?,?,?,2.5
?,?,?,?,0.14,1.66,?,?,?,2.98
?,1.44,?,?,1.06,?,?,?,?,?
0.7,?,0.19,0.41,?,?,3.17,?,?,3.1
2.05,?,?,0.34,?,?,?,?,1.92,?
?,?,?,0.49,?,?,?,?,?,?
0.61,?,2.05,?,?,?,?,2.79,1.57,?
?,?,0.83,0.46,?,?,?,?,?,?
?,?,?,0.63,?,1.74,?,?,1.12,2.9
?,?,?,0.55,2.02,2.62,3.18,2.88,1.38,2.54
?,0.96,?,0.66,?,?,?,2.85,1.31,?
?,?,?,0.58,?,?,?,?,?,?
?,?,0.21,?,?,1.38,?,?,1.82,2.82
?,0.84,?,?,?,?,3.19,?,1.73,?
0.54,2.96,?,?,?,2.42,3.18,?,2.43,?
?,?,?,?,?,?,?,2.72,1.5,?
0.74,1.56,0.24,?,?,1.42,3.18,?,?,?
0.93,2.24,1.9,?,1.76,?,3.19,2.69,?,?
?,?,?,0.41,?,?,?,?,?,?
?,?,0.35,?,?,?,?,?,2.18,?
?,1.52,?,?,?,1.38,3.16,2.77,?,?
?,?,0.34,0.5,1.26,?,3.18,2.9,?,?
?,?,?,0.51,?,?,3.18,?,1.28,2.4
0.58,?,0.26,?,0.96,?,?,?,?,2.78
?,?,0.34,?,0.46,1.02,?,?,?,3.28
0.61,?,0.19,0.41,0.86,?,3.18,?,1.6,2.8
?,1.32,?,?,0.82,?,?,?,?,?
0.48,1.12,2.35,0.58,?,?,?,2.63,1.25,?
0.74,1.56,2.27,?,1.3,?,3.19,2.65,?,2.4
?,?,1.07,?,?,?,3.18,2.82,?,?
?,?,1.1,0.47,1.66,2.0,3.18,?,?,2.66
?,?,?,0.34,?,?,?,3.18,?,?
0.8,1.8,0.37,0.51,?,1.58,3.17,2.81,1.54,?
?,?,2.46,?,?,1.58,3.2,?,?,2.54
?,?,?,?,0.7,1.54,?,3.07,1.44,?
?,0.8,?,0.5,?,?,?,?,1.47,?
?,0.92,?,0.5,?,2.4,3.17,?,?,3.18
1.06,1.28,?,?,0.24,0.46,?,2.86,?,?
?,?,?,0.27,?,?,?,?,1.54,?
1.95,1.52,?,?,?,?,?,?,?,2.46
?,1.04,?,0.67,0.88,2.42,?,?,?,2.9
?,?,?,0.32,?,1.44,?,?,?,?
?,?,?,?,1.2,1.66,?,?,1.63,3.3
?,?,?,0.49,?,2.06,?,?,1.92,?
?,?,2.46,0.59,2.16,?,?,?,2.21,?
?,0.68,?,?,0.34,?,?,2.74,?,?
0.86,?,?,?,0.24,?,?,2.74,1.73,?
?,0.6,?,?,?,?,3.18,2.74,1.47,2.34
?,1.96,?,0.38,?,?,?,?,2.18,?
?,?,?,?,?,?,?,?,?,?
2.26,0.4,?,?,?,?,3.19,?,?,?
?,?,0.91,0.43,0.72,?,3.17,2.77,0.86,?
?,?,0.34,0.41,0.8,?,3.17,2.91,?,?
1.02,1.04,?,0.65,?,?,?,?,?,?
0.96,?,?,0.29,0.98,?,?,2.94,2.02,3.02
?,?,1.47,0.5,?,?,3.18,?,?,2.5
0.96,?,?,?,?,?,?,?,1.89,?
?,?,?,?,1.18,?,?,2.82,?,?
0.9,?,2.06,?,0.9,2.52,3.19,?,?,?
?,?,0.75,0.46,?,?,?,2.85,?,?
?,?,?,0.57,?,?,?,?,1.34,?
0.9,1.68,0.29,?,?,?,?,2.74,?,?
?,?,?,0.62,1.06,?,3.18,?,?,?
?,?,?,?,?,?,3.18,2.95,?,?
?,1.48,0.98,?,?,1.5,3.17,2.83,1.09,3.3
0.93,?,?,?,0.46,?,?,2.98,?,3.06
0.77,?,0.21,?,0.48,1.74,3.18,?,?,2.94
?,?,?,?,?,?,?,?,1.25,?
0.7,?,?,?,?,?,3.18,?,?,2.78
?,?,?,0.41,0.62,?,?,?,1.5,3.26
1.34,?,0.22,?,0.4,?,?,?,?,?
?,1.04,0.35,?,?,0.96,?,?,1.54,?
0.74,?,1.25,?,?,?,?,?,?,3.2
?,1.96,0.94,0.61,0.58,?,?,?,?,?
?,?,1.66,?,1.38,2.6,?,2.94,1.41,?
?,?,?,?,?,2.0,3.19,2.66,?,?
?,?,?,?,?,?,3.17,2.95,1.41,3.36
?,?,?,?,?,?,?,?,1.7,?
?,?,0.16,?,0.56,?,?,2.86,?,2.94
0.8,0.96,0.27,0.55,0.7,?,?,?,?,?
0.83,0.76,?,0.58,1.42,?,3.18,?,?,2.58
?,?,?,0.72,0.46,1.6,?,?,1.79,?
?,?,0.88,?,?,?,3.18,?,1.5,3.14
?,1.04,1.47,0.66,?,2.66,3.19,2.79,?,2.48
?,?,?,?,1.26,2.0,3.18,?,?,?
?,1.28,?,0.4,?,?,3.17,?,1.54,?
1.02,1.24,?,?,?,?,?,2.7,1.54,2.8
?,1.96,?,0.41,?,?,3.18,2.9,?,?
?,1.64,0.32,0.31,?,1.06,?,2.9,?,3.3
0.54,1.08,0.24,0.42,?,?,?,?,1.34,2.94
0.7,2.12,2.42,?,?,?,?,?,?,2.5
1.31,0.92,2.37,0.62,?,2.32,?,?,?,?
1.02,?,?,0.63,0.96,2.34,3.19,?,?,?
0.45,?,?,?,1.34,?,3.18,2.93,?,2.56
0.99,?,?,?,?,?,?,?,?,?
?,0.8,?,0.71,?,2.7,?,?,1.41,?
?,?,?,0.69,?,1.5,?,2.73,?,2.46
?,1.2,?,?,0.42,?,?,2.91,?,?
?,2.04,?,?,?,2.52,?,2.86,?,?
?,?,0.75,0.53,?,2.14,3.18,?,?,?
?,?,?,0.67,0.96,?,3.19,3.07,1.98,2.96
?,2.96,0.21,?,0.9,1.62,3.18,?,?,2.46
?,?,?,0.39,?,2.98,?,2.79,?,?
1.09,?,?,?,1.18,?,3.18,?,?,3.18
?,?,?,?,0.82,2.3,?,?,?,?
?,?,?,0.59,?,1.7,?,2.86,1.54,?
?,?,2.16,?,1.3,?,?,?,?,2.86
?,?,?,?,0.58,?,?,?,?,?
?,?,?,?,1.2,?,3.18,2.93,1.41,2.64
?,?,0.37,0.56,?,?,3.18,?,?,2.82
?,1.12,1.78,0.64,1.2,?,?,?,?,?
?,1.24,1.18,0.61,0.86,2.82,?,?,1.89,?
?,1.36,0.51,?,?,?,?,2.67,?,?
0.9,?,1.26,0.64,1.3,2.74,?,2.82,?,2.5
0.86,?,1.23,0.55,1.2,?,3.18,?,?,?
0.74,?,?,0.41,0.74,?,?,2.94,?,?
1.09,?,0.29,?,1.18,?,3.18,?,?,2.88
?,?,?,?,0.7,?,3.18,2.87,?,2.46
0.82,2.6,?,?,0.46,1.82,?,2.85,?,2.5
0.9,?,0.29,?,1.02,?,?,2.9,3.14,?
0.96,?,0.21,1.83,1.18,?,3.18,2.74,?,?
0.67,1.12,?,?,?,?,?,?,1.38,3.14
0.99,1.04,0.77,0.42,?,?,3.18,?,?,?
?,?,?,?,?,2.58,?,?,1.41,2.4
1.02,?,?,0.38,?,?,3.17,?,1.34,?
?,?,1.33,0.59,1.18,?,3.19,2.77,1.66,2.46
1.12,1.04,1.09,?,?,?,3.18,?,?,3.06
?,?,0.99,?,?,?,3.18,?,?,2.5
?,1.28,0.96,?,?,?,?,3.12,?,3.34
1.33,0.76,0.26,0.45,?,1.18,3.18,?,1.31,?
0.7,?,0.35,0.46,0.64,1.66,?,2.83,?,?
?,1.6,?,?,?,1.18,?,2.69,?,?
?,?,?,?,0.78,1.14,?,?,?,?
?,1.04,?,0.62,?,?,?,?,?,?
?,?,?,0.59,0.34,?,3.18,2.88,1.25,2.34
?,?,?,0.46,1.2,?,?,2.94,?,?
?,?,?,0.49,0.86,?,?,?,1.5,?
?,?,?,0.57,?,?,3.18,?,?,2.48
?,?,?,0.37,0.58,?,3.18,?,?,?
0.7,?,?,0.61,?,1.52,?,2.66,?,?
?,?,?,?,?,3.04,3.18,2.87,1.98,2.5
?,?,?,0.69,1.14,?,?,?,1.63,?
1.34,0.56,1.71,0.53,?,?,3.18,?,1.06,?
0.74,?,1.2,0.46,1.34,?,3.18,2.77,?,?
0.64,1.4,?,0.29,0.26,0.54,3.18,2.48,?,?
0.8,?,1.18,?,0.56,?,?,?,?,2.8
0.99,1.2,?,?,0.42,1.46,3.18,?,?,?
?,?,?,?,?,1.52,?,?,?,?
?,?,?,1.1,0.74,?,?,3.17,2.3,?
?,?,0.27,0.35,?,?,3.18,?,?,3.06
?,?,1.18,?,1.5,2.52,?,2.86,1.54,?
?,?,0.16,?,0.22,1.58,?,?,?,2.7
0.74,1.36,0.21,?,0.62,1.48,3.17,?,?,3.38
0.86,1.2,?,?,?,?,3.19,?,1.6,2.56
?,1.28,1.95,?,?,?,3.18,2.87,1.7,?
?,?,0.21,?,?,?,?,?,?,2.94
?,1.08,?,?,?,0.94,3.17,?,?,?
0.9,?,?,?,0.7,?,?,?,1.31,3.1
?,0.84,?,0.45,0.74,?,3.19,?,2.05,?
?,?,1.97,?,?,?,3.19,2.98,1.28,2.54
?,?,0.19,0.63,?,2.0,?,2.87,?,?
0.9,1.08,0.75,0.34,1.5,1.86,3.17,2.81,?,3.34
?,1.24,1.71,?,1.58,?,?,?,1.76,2.54
?,?,2.22,0.33,?,?,?,?,?,?
?,?,2.86,0.56,1.1,?,3.2,?,1.41,?
1.02,?,1.71,0.54,1.52,2.74,3.19,2.74,1.92,?
1.82,1.16,?,0.46,?,1.02,?,2.95,2.37,?
?,0.88,0.53,?,?,2.14,?,?,?,?
2.14,?,?,?,1.52,?,3.19,?,1.66,?
?,1.48,0.24,?,?,1.46,?,?,?,?
?,1.28,0.21,?,?,?,?,?,?,3.2
0.9,1.36,2.21,?,?,2.14,3.19,2.78,?,?
?,?,?,?,0.86,?,3.2,?,?,2.34
?,?,?,0.49,?,?,?,?,1.5,3.52
?,?,?,0.47,?,2.22,?,2.74,1.12,3.1
?,0.32,2.16,?,?,1.9,?,?,?,2.64
1.31,0.04,?,?,?,?,?,?,?,?
?,1.64,1.46,?,1.34,2.22,3.18,?,1.86,?
0.8,1.96,?,0.55,?,?,3.2,2.7,?,2.46
?,?,?,0.58,?,?,3.18,?,?,?
?,?,?,?,1.4,?,3.19,?,?,?
0.96,?,1.94,0.51,1.02,?,?,?,?,2.38
?,2.08,1.62,0.57,?,?,?,?,?,?
?,?,?,?,?,?,3.18,2.86,1.98,2.78
?,?,?,0.53,1.3,?,3.18,?,?,3.18
?,?,1.31,?,?,2.66,?,?,1.57,3.12
?,?,?,?,1.2,?,3.18,?,1.38,2.98
0.58,?,?,?,?,?,?,?,?,?
0.93,1.2,?,0.58,0.66,2.22,?,2.88,1.79,?
0.9,?,2.85,?,?,?,?,2.75,1.44,?
0.58,?,?,?,?,1.74,3.19,?,1.41,?
?,1.0,?,?,?,?,3.2,?,1.18,2.34
0.51,?,?,0.57,?,?,?,?,1.38,?
?,?,?,0.56,1.18,?,?,?,?,?
0.83,?,?,?,0.96,?,3.18,2.83,?,3.06
?,1.56,?,?,0.98,2.06,?,?,?,?
?,?,1.84,?,?,2.28,3.18,?,?,?
?,?,?,1.05,0.8,1.64,?,?,1.47,2.3
?,?,?,?,0.5,1.34,?,?,?,?
?,1.36,1.82,?,0.66,?,3.19,2.86,?,2.66
?,1.24,?,?,?,?,?,?,2.3,3.22
0.48,?,?,?,?,?,?,?,1.25,?
0.93,?,?,2.29,2.0,2.42,?,?,1.31,2.42
?,?,?,0.48,?,?,3.18,3.06,1.95,?
?,?,?,?,0.64,?,?,2.74,2.78,2.9
?,?,0.13,?,?,?,3.17,2.67,?,3.3
?,?,?,?,?,0.92,?,?,?,?
0.7,0.88,2.66,?,1.04,?,?,?,?,2.4
?,?,2.38,?,?,?,?,?,?,2.66
?,?,1.5,0.65,?,?,?,?,1.41,2.78
?,1.56,?,?,0.64,?,?,?,?,?
0.67,?,?,?,0.7,0.88,?,?,?,2.96
?,1.2,?,?,?,1.98,3.18,2.81,?,2.72
?,1.96,0.96,0.33,0.82,?,?,?,1.15,3.02
?,?,?,0.32,0.34,?,?,?,?,3.22
?,1.28,?,?,?,?,3.18,2.8,?,?
0.64,?,0.16,?,0.58,?,?,?,?,?
?,1.2,?,?,0.56,?,3.17,?,?,?
0.96,?,?,0.48,?,2.26,?,2.87,1.63,2.48
?,1.24,0.26,?,?,?,?,?,?,3.18
?,?,?,0.62,?,?,?,?,1.47,?
?,?,2.04,?,0.22,0.98,?,?,1.82,3.44
?,?,?,?,?,1.1,?,2.71,1.15,?
?,?,0.22,0.47,?,1.88,?,?,?,?
0.96,1.96,1.5,?,?,2.5,?,?,1.54,2.66
?,?,?,?,?,1.92,?,?,2.43,2.66
1.18,?,?,0.65,?,?,?,?,1.34,?
?,?,?,0.53,?,2.98,?,2.74,?,?
?,?,?,?,?,?,3.17,2.79,?,?
1.18,?,?,?,?,?,?,?,?,2.66
0.58,1.64,?,?,?,1.72,?,?,?,?
?,?,0.38,?,?,1.64,?,3.2,1.47,2.74
1.09,1.24,?,0.58,?,?,?,?,?,?
1.09,?,?,0.56,0.82,?,?,2.86,?,?
?,?,?,0.5,?,?,3.18,?,?,?
?,1.52,2.37,?,?,1.68,3.2,?,?,2.58
?,1.04,?,?,1.62,?,3.17,?,?,?
?,1.84,?,?,?,1.26,?,2.93,?,3.28
?,1.0,0.21,?,0.74,1.64,?,?,?,?
0.77,1.16,?,?,1.42,?,?,2.82,?,2.82
0.93,?,0.22,?,?,?,3.18,?,?,?
0.45,1.64,0.14,0.42,?,1.26,?,?,?,?
?,?,?,?,0.96,1.96,?,?,?,?
1.02,1.32,0.4,0.59,?,2.93,3.18,2.8,?,?
?,1.12,?,0.49,0.64,?,3.17,?,1.41,3.34
?,?,1.79,?,1.1,?,?,?,?,?
?,1.16,?,?,0.74,1.4,?,?,?,?
?,1.28,0.14,0.39,1.06,1.52,?,?,?,?
?,1.32,?,0.67,?,?,3.18,?,1.25,2.4
?,1.96,?,0.51,?,?,3.18,?,?,?
1.34,?,?,0.25,?,?,3.17,2.86,?,?
?,?,?,?,0.88,?,?,?,?,?
?,1.28,1.09,0.54,?,?,3.18,2.87,?,?
?,?,?,?,?,?,3.18,2.85,1.82,2.66
?,1.52,0.14,?,0.96,1.14,3.17,2.49,1.76,3.2
0.96,2.96,0.74,?,?,2.12,3.18,?,?,2.64
?,?,?,?,?,?,?,2.66,1.66,2.4
1.18,1.48,?,?,?,2.89,?,?,?,?
0.9,?,?,?,0.82,1.56,3.2,2.9,?,?
0.7,?,?,?,0.78,1.34,3.18,2.74,?,?
?,?,?,?,?,1.02,3.18,?,1.66,3.12
?,?,?,0.95,0.72,?,?,2.66,?,?
?,?,?,?,?,0.8,?,2.57,?,?
0.7,?,0.88,?,0.98,?,?,?,1.6,?
1.02,1.68,0.21,?,?,?,?,?,1.54,2.56
0.77,1.64,2.85,?,1.04,1.94,?,2.95,?,2.32
?,?,?,?,?,?,?,?,?,?
0.51,?,?,0.49,?,1.46,3.18,?,2.4,?
?,?,?,?,?,?,?,2.87,?,3.04
1.09,0.72,1.02,?,?,?,?,3.04,?,2.46
?,?,?,0.35,0.7,?,3.18,?,?,3.34
?,1.08,?,?,0.82,1.22,?,2.67,?,?
?,1.36,?,0.48,?,?,3.18,?,1.28,2.88
?,?,?,?,?,?,?,?,?,?
?,?,?,0.55,?,?,?,2.71,1.5,?
1.22,0.72,?,?,?,2.6,3.19,3.14,2.27,2.46
0.67,2.88,?,1.91,?,1.6,3.18,?,?,?
?,?,1.47,?,0.98,?,3.18,?,?,?
?,0.6,1.6,0.42,1.02,?,?,2.91,?,2.5
?,1.68,0.3,?,0.26,1.16,?,?,?,?
0.77,?,?,?,1.04,?,?,2.95,1.25,2.32
?,1.2,?,?,?,2.04,?,?,?,?
?,1.4,?,?,?,1.54,?,?,?,?
0.83,1.36,0.21,0.53,0.16,?,?,?,?,?
?,1.24,?,?,?,?,?,2.93,?,?
?,?,0.29,0.29,0.86,1.36,3.17,2.97,1.89,?
?,1.52,1.65,?,?,1.32,?,2.78,1.5,?
?,1.08,?,?,?,?,3.18,2.87,1.25,?
0.7,1.8,?,?,1.46,1.62,3.19,?,?,?
0.77,?,1.63,0.8,1.18,?,3.19,?,1.47,?
0.77,?,?,?,?,?,3.18,3.13,1.31,2.78
?,?,?,0.27,0.34,?,?,?,1.63,?
?,?,?,?,0.7,?,?,?,?,?
?,?,?,0.64,?,2.38,?,?,?,2.72
?,?,?,?,0.34,1.08,3.17,?,?,?
?,?,0.83,?,?,?,?,?,?,2.74
?,1.36,?,0.55,?,?,?,?,?,2.94
?,1.44,?,0.45,?,?,?,2.87,?,?
0.83,1.36,2.3,?,?,?,?,?,1.7,2.42
0.77,?,1.7,?,1.36,2.04,?,?,?,?
?,?,0.14,?,?,?,3.18,2.62,1.25,?
?,1.32,?,0.57,0.74,?,?,?,1.38,2.4
0.83,?,?,0.5,?,1.7,3.18,?,?,?
?,?,?,0.45,?,2.16,3.18,2.8,?,?
0.83,?,?,?,1.38,2.24,3.2,?,?,?
?,1.2,1.33,?,?,?,?,2.66,?,?
0.67,?,0.43,?,0.62,?,3.18,2.98,2.05,2.72
0.61,?,?,?,0.78,1.22,?,?,?,3.02
?,1.08,?,0.42,0.5,?,?,?,1.18,2.8
?,?,?,?,0.74,?,?,2.98,1.92,?
?,1.64,1.12,?,?,2.58,?,?,1.54,?
?,?,?,?,1.44,?,3.18,2.82,?,2.42
0.74,1.2,1.14,?,1.68,3.14,?,2.72,?,?
?,1.0,?,?,?,2.54,3.19,?,1.95,2.46
?,1.96,0.72,?,?,1.78,?,?,1.34,?
?,?,?,?,?,?,?,?,1.47,?
0.64,?,?,0.47,0.94,?,3.18,?,?,?
0.67,1.48,?,?,?,1.84,?,?,?,3.04
?,0.88,?,?,?,2.06,?,?,?,2.72
?,1.48,?,?,?,?,?,2.74,?,?
?,?,0.24,0.57,0.46,?,?,?,1.86,?
?,2.12,?,?,1.1,?,3.18,?,?,2.78
?,?,1.42,0.95,1.34,?,?,?,?,2.4
0.64,1.28,?,?,?,1.34,3.18,?,1.25,?
?,?,?,?,?,1.96,?,?,?,?
?,?,1.26,?,0.94,?,?,?,?,?
1.87,0.8,1.66,0.98,0.46,1.26,3.19,2.78,?,?
?,?,?,?,0.34,?,?,?,?,2.48
?,1.08,?,0.65,?,2.06,3.19,?,?,?
0.86,?,?,0.57,1.38,2.62,?,2.82,?,2.54
1.34,?,?,0.34,?,?,3.17,?,1.02,?
?,1.44,?,0.4,0.8,?,3.18,2.8,?,?
?,?,?,0.62,0.54,2.4,3.18,3.18,1.82,?
?,1.24,?,0.61,?,?,?,?,?,2.38
?,?,?,?,?,2.0,?,?,?,2.88
0.61,?,?,?,?,?,?,2.82,?,3.2
?,?,?,?,?,?,3.2,?,1.22,?
?,1.24,0.43,0.62,?,2.7,3.18,?,1.82,?
?,?,0.22,?,?,?,?,?,?,?
0.91,?,1.82,0.4,?,?,?,2.74,?,?
0.74,1.36,?,?,?,1.7,3.18,?,?,2.58
0.51,1.2,0.22,?,?,?,?,?,?,3.05
0.8,?,?,?,0.32,?,3.18,?,?,?
0.58,1.96,?,0.47,?,1.74,?,?,?,?
?,?,?,0.55,?,?,3.18,?,2.46,?
1.22,?,0.38,?,0.4,1.24,?,?,?,?
?,1.96,0.19,0.48,1.14,?,?,2.78,1.54,?
?,?,?,?,?,2.5,?,?,?,?
?,1.12,?,?,?,?,3.17,2.78,0.99,?
?,0.92,?,?,?,?,3.18,?,1.34,?
0.61,?,0.67,?,?,?,3.17,2.81,?,?
0.93,0.2,?,0.43,0.3,?,?,2.98,?,?
0.93,?,?,?,1.34,2.36,3.18,2.87,?,2.4
