@relation dataset

@attribute category_1 real
@attribute category_2 real
@attribute category_3 real
@attribute category_4 real
@attribute category_5 real
@attribute category_6 real
@attribute category_7 real
@attribute category_8 real
@attribute category_9 real
@attribute category_10 real


@data
?,?,?,?,0.96,?,3.17,?,?,3.04
0.61,?,2.32,?,1.04,2.58,?,2.75,1.6,2.46
0.77,1.16,2.13,?,?,1.74,3.18,?,1.47,2.94
0.9,?,?,0.5,1.38,2.1,3.18,?,?,2.86
?,2.0,1.94,0.51,?,?,?,2.7,1.7,2.38
2.72,?,1.39,0.32,?,2.46,?,?,1.15,?
0.9,1.08,2.48,?,0.82,?,?,?,1.41,?
?,1.28,?,?,?,?,?,?,?,2.98
0.99,1.04,0.35,?,?,2.22,3.18,?,?,2.78
2.5,?,0.24,0.51,0.8,1.78,?,?,1.54,?
?,?,?,0.48,?,1.78,?,3.05,2.05,?
?,?,1.78,?,?,?,3.18,2.74,1.15,2.5
0.86,0.76,1.06,0.51,2.62,2.34,?,?,?,?
1.12,?,0.19,0.33,?,1.36,?,?,?,3.18
1.22,?,?,?,?,?,?,?,1.92,2.54
0.96,?,0.19,?,0.66,?,?,?,1.28,?
0.67,?,0.96,?,?,1.44,3.18,2.9,?,2.88
?,?,?,?,1.06,3.12,3.2,2.69,?,?
?,?,0.35,?,0.96,?,?,?,?,?
0.9,?,2.84,?,1.28,2.14,3.2,?,1.54,?
1.31,?,?,?,0.96,?,?,2.9,2.14,?
0.64,?,?,?,?,?,?,?,?,2.88
?,1.28,0.22,?,?,?,?,?,1.34,2.8
?,?,0.3,?,1.06,?,?,?,?,?
?,?,0.13,?,0.7,1.02,?,?,?,2.7
?,1.04,1.89,?,1.46,2.3,?,?,1.92,?
?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,2.86,1.63,3.04
0.7,1.64,?,?,?,?,?,?,?,2.38
0.86,?,1.68,?,1.3,?,?,2.7,1.31,2.78
?,1.12,?,0.49,?,?,?,?,1.76,2.66
0.77,?,?,?,?,?,?,?,?,2.66
1.34,?,0.37,0.39,0.58,?,3.18,2.72,1.66,?
?,?,?,?,?,?,?,?,?,2.42
0.86,?,?,?,0.94,1.7,?,?,1.44,2.34
?,0.16,0.19,0.69,?,1.44,?,?,?,2.46
?,1.2,?,?,?,?,?,?,?,2.66
?,1.08,1.45,0.45,?,?,?,?,1.09,3.02
0.9,?,?,0.41,?,?,?,?,1.06,2.82
0.58,?,1.57,?,0.78,?,3.18,?,1.44,2.9
?,?,?,0.72,1.4,3.76,3.2,?,1.63,?
?,?,?,?,1.42,1.66,?,?,?,2.5
?,1.84,?,?,2.18,2.5,3.18,?,?,2.98
0.96,1.16,?,?,?,2.8,?,?,?,?
?,?,?,0.35,?,?,?,2.86,1.22,?
?,?,?,?,0.26,?,?,?,0.9,2.88
0.83,1.08,?,?,?,1.52,3.18,?,1.98,?
0.7,1.56,?,?,?,?,?,2.77,1.06,?
?,1.04,?,0.57,?,2.1,?,?,?,?
0.86,2.96,?,?,0.72,?,3.18,2.98,1.54,?
0.61,1.64,?,0.46,?,?,3.17,?,1.34,3.04
0.96,?,?,?,?,?,3.18,2.95,?,2.66
?,?,1.18,?,0.9,1.98,3.18,?,1.7,2.62
0.96,1.32,?,?,?,1.7,3.17,2.95,1.34,?
?,1.0,0.59,0.35,?,?,3.18,2.85,?,?
1.06,?,?,?,1.78,?,3.2,2.72,?,2.54
?,?,?,0.47,0.7,?,3.18,?,?,?
?,?,0.67,?,?,?,3.18,?,?,?
?,?,0.34,0.53,1.26,2.2,?,?,1.73,2.7
0.7,?,2.66,?,1.04,?,3.19,2.88,?,?
0.58,1.48,?,0.49,0.42,1.38,?,?,?,?
?,0.88,?,?,?,?,3.18,?,?,?
?,1.0,?,?,0.88,?,?,?,2.11,3.34
?,?,?,?,1.3,2.12,3.18,3.03,?,?
0.74,0.8,?,0.5,1.2,1.74,?,?,?,?
?,?,?,0.49,0.96,2.08,?,?,1.5,?
?,?,1.94,?,?,2.18,3.18,?,1.47,2.7
?,?,1.46,?,0.94,?,?,2.64,?,?
?,?,?,?,0.98,?,?,2.86,?,?
?,1.08,?,0.24,?,2.08,?,2.74,1.22,2.94
?,1.68,?,?,0.94,1.92,?,?,1.34,?
?,1.6,?,0.48,1.18,?,?,2.98,?,2.42
1.15,?,?,0.56,?,?,3.19,?,1.44,?
0.58,?,0.32,?,?,2.54,3.18,?,?,3.26
?,2.16,2.06,0.56,?,?,?,2.72,?,2.42
?,?,?,0.29,?,?,?,?,1.18,?
?,?,?,0.39,1.06,?,?,2.85,?,?
?,?,0.3,?,0.26,?,?,2.67,2.24,?
?,?,?,?,?,?,?,?,?,2.78
?,?,1.36,?,1.26,2.48,?,?,?,2.64
?,0.88,?,?,?,?,?,3.03,1.76,2.64
0.64,?,?,0.56,?,1.72,?,2.8,1.66,2.88
?,?,?,0.56,?,1.26,?,2.81,?,?
0.86,?,?,?,0.96,1.7,?,2.8,?,2.56
?,?,?,0.33,0.56,?,?,2.74,?,?
?,?,1.52,?,1.02,?,3.18,?,?,?
0.9,?,?,0.62,?,?,?,2.78,?,2.74
?,1.6,?,?,?,1.42,3.18,2.86,1.73,?
?,?,0.16,0.47,1.04,?,3.17,?,?,?
?,?,?,0.48,0.74,1.1,?,?,?,?
?,1.12,0.7,?,?,?,3.18,?,?,2.78
?,?,0.29,?,0.62,1.62,?,2.79,?,2.9
0.58,?,?,?,0.46,1.98,3.19,2.66,1.38,?
0.93,?,?,?,?,?,3.18,?,?,?
?,?,0.91,0.5,?,?,3.18,2.81,?,?
?,1.32,?,?,1.22,?,?,?,?,?
?,2.28,0.22,?,?,1.28,3.18,?,1.38,2.66
?,?,?,?,?,?,3.18,?,1.28,2.74
1.12,?,?,?,0.48,1.56,?,2.96,?,?
?,?,?,?,0.5,1.66,3.18,?,?,?
?,?,?,?,?,?,3.17,?,?,?
?,?,0.22,?,0.88,2.02,3.18,2.86,?,2.54
?,0.96,?,?,1.28,1.58,?,?,1.79,2.66
?,2.96,0.16,?,0.48,?,3.18,2.78,?,?
?,?,?,?,?,?,?,2.83,?,3.06
?,?,?,?,0.64,1.86,3.18,?,2.02,2.62
?,2.2,?,?,?,2.12,?,?,?,?
?,1.48,?,0.35,?,0.82,3.17,?,1.09,?
1.22,?,1.41,0.91,1.34,?,?,3.09,?,?
?,?,?,0.39,?,?,3.19,?,?,2.26
?,?,?,?,1.02,?,?,2.58,?,3.26
1.31,1.36,?,?,?,?,3.18,?,?,?
1.06,?,?,0.48,0.56,3.34,?,2.67,1.76,2.94
0.7,1.32,?,?,?,1.02,?,?,?,2.82
0.66,?,?,?,?,?,3.18,?,?,?
0.74,1.04,1.3,?,1.26,2.42,3.18,2.78,?,?
?,?,0.82,?,?,?,?,3.39,?,2.8
?,1.28,0.26,?,?,1.26,3.17,?,?,?
1.87,?,?,?,?,?,?,?,1.82,?
?,1.16,?,0.33,1.38,?,3.17,2.7,1.06,3.44
?,1.44,?,0.64,?,?,?,?,?,?
1.82,?,0.62,0.39,0.58,?,3.18,?,?,?
1.25,?,?,0.43,?,?,?,?,?,?
0.96,?,?,?,?,1.54,3.17,?,?,3.12
0.74,?,0.16,?,1.22,?,3.17,?,?,?
0.8,?,?,0.55,1.38,?,?,2.85,1.7,2.42
?,?,?,?,?,1.54,?,?,?,?
?,?,?,?,0.96,?,3.18,2.8,2.05,?
?,?,1.46,?,0.42,1.02,3.18,?,1.73,?
1.66,0.24,?,?,0.8,?,3.18,?,?,?
?,?,?,0.5,2.08,3.2,?,?,?,?
0.75,1.08,1.88,?,?,?,?,?,?,2.5
0.7,?,?,?,?,1.66,3.17,?,1.18,?
?,1.44,?,0.41,?,1.56,3.18,?,?,2.54
0.7,?,?,?,?,?,3.17,2.72,?,?
2.05,1.2,?,0.34,0.48,?,?,?,?,?
?,1.2,0.42,0.49,?,?,3.17,?,1.5,?
?,?,?,?,?,?,?,?,?,2.42
0.83,?,?,0.46,0.5,?,3.18,?,?,2.7
0.8,?,?,?,?,1.74,3.18,2.86,?,?
?,?,1.25,0.55,2.02,2.62,3.18,?,?,2.54
?,?,1.07,0.66,1.06,?,3.18,2.85,?,?
?,?,?,?,?,1.68,?,2.95,1.7,?
?,?,?,?,?,1.38,?,?,?,?
1.73,0.84,?,?,?,?,3.19,2.98,1.73,2.78
0.54,?,0.38,0.61,1.62,?,?,3.22,?,?
1.09,2.76,?,?,0.32,?,3.18,2.72,?,?
0.74,?,?,?,?,?,3.18,?,1.5,?
0.93,2.24,?,?,?,3.06,?,?,?,?
0.61,1.56,?,0.41,0.86,?,3.18,2.81,1.6,?
0.94,0.8,?,?,?,1.78,?,2.86,?,?
?,1.52,?,?,?,?,3.16,2.77,1.66,3.38
?,?,0.34,0.5,1.26,1.94,?,?,2.37,?
1.09,1.96,?,0.51,?,2.74,3.18,2.74,?,2.4
0.58,1.24,?,0.56,?,1.7,3.18,?,?,2.78
?,1.32,?,?,?,1.02,?,?,?,3.28
0.61,?,0.19,?,?,?,?,?,1.6,2.8
0.7,1.32,0.32,?,0.82,?,?,?,?,?
0.48,?,?,?,0.78,?,3.19,?,1.25,?
0.74,?,?,?,?,?,?,2.65,?,?
?,1.64,?,0.39,1.04,?,3.18,?,?,3.06
1.34,0.76,?,?,?,?,?,2.87,1.18,?
?,?,?,?,?,1.58,?,3.18,?,3.42
?,1.8,?,0.51,1.06,?,3.17,2.81,1.54,?
0.99,?,?,?,?,?,?,?,1.44,?
?,0.64,?,?,0.7,1.54,?,3.07,?,?
0.7,0.8,?,0.5,?,?,?,2.86,1.47,2.38
?,0.92,0.18,0.5,1.02,?,?,2.91,?,?
?,1.28,?,0.43,0.24,?,?,2.86,?,?
1.5,?,2.37,0.27,?,1.9,?,?,?,?
?,?,?,3.44,0.64,?,?,2.62,?,?
?,1.04,1.58,0.67,?,?,?,?,1.34,2.9
?,1.16,?,0.32,?,1.44,?,2.79,?,3.28
?,?,?,?,1.2,?,3.17,?,?,3.3
?,0.96,0.34,?,0.38,?,3.17,?,1.92,3.46
?,?,2.46,?,?,?,?,?,?,?
?,?,?,0.46,?,0.8,3.18,2.74,?,2.54
0.86,1.0,?,0.47,?,?,3.18,?,?,?
?,?,?,?,?,1.66,?,?,?,?
0.58,?,0.18,?,?,?,3.18,?,?,?
?,1.16,?,0.26,?,?,3.17,2.89,?,?
2.26,0.4,?,?,1.18,2.86,3.19,?,1.6,2.42
?,?,0.91,?,?,1.74,?,2.77,?,3.46
?,?,?,0.41,?,?,?,?,1.38,?
1.02,1.04,?,?,?,1.88,?,?,?,2.86
?,?,0.45,?,?,?,?,?,?,?
0.83,0.96,1.47,?,?,2.02,3.18,?,?,2.5
?,1.96,?,0.51,0.82,1.34,3.18,?,?,?
?,?,?,0.61,1.18,?,3.19,2.82,?,?
?,1.0,?,?,0.9,?,3.19,2.89,1.38,2.4
?,?,?,?,?,2.14,?,?,?,?
?,1.4,?,?,?,?,3.18,?,?,?
0.9,?,?,0.35,?,1.24,?,?,1.25,?
0.7,1.28,?,?,?,?,3.18,2.85,?,2.88
?,?,?,0.39,?,?,?,2.95,1.12,?
0.77,1.48,?,?,1.02,1.5,?,?,1.09,?
?,1.28,0.22,?,?,?,3.17,?,?,?
?,1.88,?,0.49,?,1.74,3.18,2.83,?,2.94
0.96,1.8,?,?,?,?,3.18,2.69,1.25,?
?,?,0.27,?,?,2.18,?,2.95,1.79,?
1.66,2.16,?,0.41,0.62,2.26,3.18,?,1.5,?
1.34,?,?,0.69,0.4,2.24,3.18,2.72,?,2.5
?,?,?,?,?,?,3.17,?,?,3.24
0.74,?,?,0.4,0.58,?,3.18,2.7,1.09,3.2
?,1.96,0.94,0.61,0.58,?,3.18,?,?,2.5
?,?,?,0.55,?,?,?,2.94,?,?
?,?,1.79,?,?,2.0,?,?,2.59,?
?,?,?,0.43,?,?,?,?,?,?
?,?,0.22,?,0.58,?,3.17,?,?,?
0.64,1.52,?,0.42,?,?,3.18,?,?,?
?,0.96,0.27,0.55,0.7,?,?,2.99,1.92,?
?,?,?,0.58,?,?,?,?,1.66,?
?,?,?,0.72,?,1.6,?,?,1.79,?
?,?,?,0.33,?,1.4,?,?,?,3.14
1.34,?,?,?,0.9,2.66,?,?,1.76,2.48
?,1.28,?,0.61,?,2.0,3.18,?,2.43,2.56
1.28,?,?,?,1.04,?,3.17,3.19,?,?
1.02,?,?,?,1.22,?,?,?,?,2.8
?,?,?,0.41,0.46,?,3.18,2.9,2.18,3.3
?,?,?,?,0.38,?,?,2.9,2.02,?
?,1.08,0.24,?,0.54,1.3,?,?,?,2.94
0.7,?,?,?,?,?,3.19,?,1.12,?
1.31,?,?,?,0.74,2.32,?,2.82,?,?
?,?,2.59,?,0.96,?,?,2.9,?,2.42
?,?,?,0.63,?,2.04,?,?,2.56,2.56
?,?,?,?,?,1.42,3.16,2.66,?,3.52
1.09,0.8,?,?,?,?,?,2.82,?,2.62
?,?,0.62,0.69,?,?,3.18,?,?,2.46
?,1.2,0.29,0.38,0.42,?,3.17,?,?,?
?,2.04,1.28,?,?,?,?,2.86,?,?
?,?,0.75,?,?,?,3.18,?,2.11,2.8
0.99,?,?,0.67,0.96,?,3.19,?,?,?
?,?,0.21,1.98,0.9,1.62,?,?,?,2.46
1.63,1.16,?,?,?,?,3.19,?,?,?
?,?,?,?,?,?,?,2.91,1.12,?
?,?,0.26,?,0.82,?,3.18,?,?,?
?,?,?,0.59,0.72,1.7,?,?,?,2.5
?,?,?,0.43,?,1.58,?,?,?,2.86
?,1.32,?,?,0.58,?,?,?,1.98,?
?,1.08,0.26,0.65,?,?,3.18,2.93,1.41,?
?,?,?,0.56,?,?,?,2.82,?,?
?,?,?,0.64,?,?,?,3.04,1.38,2.54
0.64,?,1.18,?,0.86,?,?,?,?,?
1.18,?,?,0.32,?,2.16,?,2.67,?,3.3
0.9,2.04,?,0.64,1.3,?,?,2.82,?,2.5
?,0.72,?,0.55,1.2,?,3.18,?,1.5,?
?,1.0,?,0.41,0.74,1.9,3.18,?,1.73,?
1.09,1.2,?,?,1.18,?,?,2.66,?,2.88
0.83,1.36,?,?,?,?,?,?,?,2.46
?,2.6,0.19,0.9,0.46,?,3.18,2.85,?,?
?,?,?,?,1.02,1.2,?,?,?,3.18
0.96,2.84,0.21,?,?,1.98,?,2.74,1.34,?
0.67,1.12,0.43,?,?,1.26,3.17,2.66,?,?
0.99,?,0.77,0.42,0.96,1.98,?,?,?,2.78
?,?,?,?,?,?,?,2.74,?,?
?,1.52,?,?,?,1.26,3.17,3.04,1.34,3.14
?,?,?,?,?,2.24,?,?,1.66,?
1.12,?,?,?,?,?,?,?,1.28,?
?,?,?,?,1.1,2.34,?,2.78,?,?
1.28,?,?,?,?,?,3.18,?,1.86,3.34
1.33,?,0.26,0.45,?,?,?,?,1.31,?
?,1.12,?,?,0.64,1.66,?,2.83,1.54,?
0.74,?,?,?,0.64,?,3.18,2.69,1.34,2.8
1.7,0.96,0.13,?,?,?,?,?,1.02,?
?,1.04,?,?,1.26,2.42,?,?,1.6,2.54
?,1.48,0.99,0.59,?,2.18,?,2.88,1.25,?
?,1.56,0.83,?,?,?,?,2.94,1.5,?
?,1.28,?,?,?,?,3.18,?,1.5,?
0.74,?,?,?,?,?,?,2.54,1.57,?
?,?,1.58,?,?,?,?,?,?,?
0.7,?,?,?,?,1.52,?,?,1.38,?
?,?,0.99,?,?,3.04,?,?,?,?
?,?,0.21,0.69,1.14,?,3.18,3.19,?,?
?,0.56,?,?,?,?,?,?,?,?
0.74,?,1.2,?,?,2.02,?,?,0.86,?
?,1.4,?,0.29,?,?,?,?,?,2.9
0.8,0.96,?,0.5,?,?,?,?,?,2.8
0.99,?,?,?,?,?,3.18,2.62,1.25,?
?,?,0.29,0.53,?,?,3.18,?,2.88,3.12
1.41,0.72,?,?,?,?,3.19,3.17,2.3,?
?,1.6,?,0.35,1.28,1.78,?,?,1.57,3.06
0.74,?,?,?,?,?,3.18,2.86,1.54,?
1.25,0.96,0.16,0.55,?,?,3.18,2.66,0.99,?
0.74,1.36,?,0.29,0.62,1.48,?,2.98,?,?
?,1.2,?,?,1.84,2.14,3.19,?,?,?
0.8,?,1.95,?,?,1.7,?,2.87,?,?
0.74,1.28,?,?,1.58,?,?,2.75,?,2.94
?,1.08,0.25,?,0.4,0.94,?,2.99,1.28,3.18
?,?,?,?,?,1.42,3.17,?,1.31,?
?,?,?,?,?,?,?,?,2.05,?
0.77,1.32,?,?,0.82,1.94,?,?,1.28,2.54
0.51,?,?,0.63,0.48,2.0,3.18,?,?,?
?,1.08,?,?,1.5,1.86,3.17,?,?,3.34
?,1.24,?,?,?,?,3.19,?,1.76,?
0.86,?,2.22,?,0.9,?,3.18,?,1.6,3.2
?,1.32,2.86,0.56,1.1,2.6,?,?,1.41,2.42
1.02,2.0,?,?,1.52,?,?,?,1.92,2.5
?,?,?,?,?,1.02,?,?,?,2.72
?,?,?,?,?,2.14,3.18,?,1.6,?
2.14,?,?,0.59,?,2.96,?,?,?,?
0.51,?,0.24,?,0.72,1.46,3.18,?,1.6,2.62
0.83,1.28,?,?,?,?,?,?,?,?
?,?,?,0.47,?,2.14,3.19,?,?,2.64
?,1.44,?,?,0.86,?,3.2,2.9,1.54,2.34
?,1.12,?,?,?,?,3.17,?,?,?
1.09,1.04,1.65,?,1.36,?,3.18,?,?,3.1
?,0.32,2.16,0.47,?,1.9,?,?,?,?
1.31,0.04,0.98,?,?,0.94,?,2.83,?,2.66
0.64,?,?,0.5,1.34,?,?,?,?,?
0.8,1.96,?,?,?,?,3.2,?,1.66,?
?,?,?,?,1.22,?,3.18,?,?,?
0.8,?,?,?,?,?,?,2.74,?,2.5
?,2.0,?,0.51,?,?,?,2.7,?,?
?,2.08,1.62,?,?,1.86,?,2.73,1.28,?
0.83,0.96,?,?,?,2.0,?,2.86,?,2.78
0.99,?,1.6,0.53,?,?,3.18,3.33,1.76,3.18
0.96,3.64,?,0.39,?,?,?,?,1.57,?
?,?,?,?,?,1.84,?,2.87,1.38,?
?,?,2.44,?,?,2.1,3.2,?,?,?
0.93,?,?,?,0.66,2.22,?,?,?,?
0.9,?,?,0.54,1.12,1.48,?,?,?,?
?,?,?,0.58,0.42,?,?,?,1.41,?
?,?,?,0.57,?,1.84,3.2,?,1.18,?
?,1.08,2.48,0.57,?,1.8,?,?,?,2.32
?,?,1.3,?,?,?,3.18,?,1.73,?
0.83,?,?,0.57,?,?,?,?,2.24,?
?,1.56,?,?,?,2.06,?,?,?,?
?,0.96,?,0.58,?,2.28,?,?,?,?
?,?,?,1.05,?,1.64,3.18,?,?,?
?,?,1.28,0.65,?,1.34,?,?,?,?
?,?,?,?,?,?,?,2.86,1.57,?
1.18,1.24,0.75,?,?,?,?,?,?,3.22
0.48,?,?,?,?,1.98,3.19,2.63,1.25,2.4
?,?,?,?,2.0,2.42,?,2.69,?,2.42
?,1.0,1.27,?,?,1.44,3.18,?,1.95,?
?,?,0.19,?,?,1.68,?,?,?,?
0.86,1.12,?,0.27,0.78,?,3.17,2.67,1.12,3.3
?,?,0.42,?,?,0.92,?,?,?,2.88
?,0.88,2.66,0.5,?,1.46,?,?,1.54,2.4
?,?,?,?,?,?,3.19,2.74,0.99,?
1.09,1.2,?,?,0.9,?,3.18,2.8,?,?
1.02,1.56,?,1.3,0.64,?,?,2.74,?,2.46
?,?,?,?,0.7,?,3.18,?,?,?
0.64,?,?,?,1.06,?,?,?,1.12,?
?,?,?,?,?,?,?,?,1.15,?
?,?,?,?,?,1.62,?,2.82,?,3.22
?,?,?,0.41,?,1.58,?,?,1.09,?
0.64,1.24,?,0.35,?,?,?,2.88,1.66,3.02
0.64,1.2,?,?,?,?,3.17,?,?,?
?,?,1.6,?,?,2.26,?,?,1.63,2.48
?,1.24,?,0.37,0.96,1.46,?,2.64,?,?
0.9,?,?,?,?,?,?,2.85,?,?
?,?,?,0.39,0.22,?,?,?,1.82,?
?,?,?,?,?,1.1,3.17,2.71,?,3.34
0.58,?,?,0.47,?,?,3.18,?,?,?
?,?,1.5,?,?,?,3.19,?,?,2.66
?,?,?,?,1.22,?,3.18,?,?,2.66
?,?,?,?,1.44,?,?,?,1.34,?
?,1.96,1.28,?,?,2.98,?,?,1.66,?
?,1.44,?,0.34,?,?,?,?,?,3.26
?,?,1.52,?,?,2.22,3.18,?,?,2.66
0.58,?,?,0.45,1.26,1.72,?,2.91,2.3,?
0.58,?,?,0.56,?,?,?,3.2,1.47,2.74
?,1.24,2.62,0.58,0.54,1.94,?,2.72,1.73,2.42
1.09,?,?,?,?,1.98,3.19,?,1.57,?
?,1.56,?,0.5,0.8,?,?,3.07,1.41,?
?,1.52,?,?,?,1.68,3.2,?,1.6,2.58
0.77,?,0.27,0.38,1.62,1.78,?,?,?,?
?,1.84,?,0.33,?,?,?,?,?,3.28
?,1.0,?,?,0.74,?,?,2.9,1.76,?
0.77,?,2.19,0.4,1.42,?,?,?,1.22,2.82
0.93,0.64,?,?,3.26,?,3.18,2.8,1.5,2.66
0.45,1.64,?,?,0.58,1.26,3.18,?,?,?
1.89,?,?,?,0.96,?,?,2.97,?,?
?,?,?,0.59,?,?,?,2.8,?,2.66
?,1.12,?,?,?,?,?,?,?,?
?,?,?,?,?,2.22,3.18,?,1.38,3.02
0.48,1.16,0.8,?,?,?,3.18,?,1.41,?
0.8,?,0.14,0.39,?,1.52,?,2.94,1.86,2.88
0.48,?,?,0.67,0.82,?,3.18,3.05,?,?
?,1.96,?,?,?,2.6,?,2.7,?,?
?,?,?,0.25,0.9,?,3.17,?,1.22,3.42
?,?,0.22,?,0.88,1.7,?,?,?,?
0.86,1.28,1.09,?,?,2.58,?,?,?,?
0.67,1.28,?,?,0.74,?,3.18,?,?,?
0.38,?,?,0.39,?,1.14,3.17,2.49,?,?
?,2.96,?,0.47,?,2.12,3.18,?,1.44,?
?,?,2.05,?,?,?,?,?,1.66,?
?,?,?,?,?,?,?,2.75,1.6,2.62
?,?,2.45,?,?,1.56,3.2,?,1.6,?
?,1.28,?,?,?,1.34,?,?,1.92,3.02
0.58,?,0.82,0.41,0.18,?,?,2.81,1.66,3.12
?,2.6,?,0.95,0.72,?,3.19,?,?,2.46
?,?,0.18,?,?,0.8,?,2.57,?,?
?,1.4,0.88,?,?,?,3.18,2.74,?,?
1.02,1.68,?,?,?,?,?,2.74,1.54,2.56
0.77,1.64,2.85,?,?,?,?,2.95,?,?
0.48,?,?,?,0.56,?,?,?,1.54,2.46
?,1.76,?,?,0.66,1.46,?,?,2.4,2.74
?,0.96,?,?,?,1.62,?,?,?,?
1.09,?,1.02,?,1.26,?,3.19,3.04,1.54,?
1.02,?,0.74,?,0.7,1.6,?,3.02,2.34,?
0.8,?,?,?,?,?,?,?,?,?
0.54,?,1.02,?,?,1.48,3.18,?,?,?
?,1.28,?,0.37,0.78,?,?,2.78,?,?
0.67,?,?,0.55,?,?,?,?,1.5,2.38
?,0.72,1.18,?,?,2.6,?,?,2.27,?
0.67,?,?,1.91,?,?,3.18,2.64,?,?
?,1.04,?,0.31,0.98,1.62,3.18,2.72,?,3.34
1.79,0.6,1.6,0.42,?,?,?,?,1.66,?
0.7,?,?,0.59,?,?,3.18,2.94,1.57,?
?,?,?,?,?,1.94,3.2,?,?,?
0.51,1.2,?,0.49,?,2.04,?,?,1.47,?
0.74,?,?,0.34,?,?,3.18,2.49,?,2.94
0.83,1.36,?,0.53,?,0.38,?,2.93,?,?
?,1.24,?,?,?,?,?,2.93,?,?
?,0.96,0.29,?,?,1.36,?,?,?,?
0.7,?,?,0.67,?,1.32,?,2.78,1.5,2.66
0.42,?,?,?,0.9,?,?,?,?,?
?,1.8,3.62,?,?,1.62,3.19,?,?,3.42
?,1.2,1.63,?,?,?,?,2.54,?,?
?,?,1.01,?,0.9,?,3.18,3.13,1.31,2.78
?,1.08,?,?,?,1.02,3.17,?,?,?
?,1.28,0.59,?,0.7,?,?,?,1.82,?
?,?,?,?,?,2.38,3.19,2.9,1.92,?
?,1.32,?,0.32,?,?,3.17,2.99,1.22,?
1.06,0.88,?,0.54,?,2.02,3.18,?,1.5,?
0.9,?,1.42,0.55,?,1.48,?,2.89,?,?
?,?,?,0.45,0.98,1.74,?,2.87,?,2.34
?,1.36,?,0.77,0.94,?,3.19,?,1.7,2.42
?,2.48,1.7,0.51,?,2.04,3.19,?,1.41,?
?,1.2,?,0.51,?,1.46,3.18,2.62,1.25,2.7
?,?,?,?,0.74,?,?,2.81,?,2.4
0.83,?,?,?,0.78,?,?,?,?,?
1.12,1.6,?,0.45,?,?,?,?,?,?
0.83,?,2.91,?,1.38,?,?,2.98,?,2.5
?,?,?,?,?,1.5,?,?,?,?
?,1.12,?,?,0.62,1.48,?,?,2.05,?
?,1.16,?,?,0.78,1.22,?,2.86,?,?
0.64,?,?,?,0.5,1.4,?,2.7,1.18,?
0.83,0.96,1.15,?,0.74,?,?,?,?,?
?,?,?,0.53,1.58,?,3.18,?,?,2.5
0.8,1.52,?,0.51,1.44,?,?,?,?,?
?,1.2,?,?,?,?,3.18,?,?,?
1.22,1.0,1.57,0.46,0.74,?,3.19,?,1.95,?
0.35,?,?,0.55,?,1.78,3.18,2.88,?,?
?,?,?,0.43,?,?,?,?,1.47,2.46
0.64,1.68,?,?,?,?,3.18,?,?,3.04
0.67,?,0.4,0.55,?,?,3.18,2.96,?,?
?,?,0.24,0.49,?,2.06,?,2.83,?,2.72
?,?,0.77,?,?,?,3.17,?,1.57,?
?,1.28,?,0.57,?,?,?,?,?,?
0.93,?,?,?,1.1,?,?,?,?,2.78
0.83,1.72,1.42,0.95,?,?,3.19,?,1.6,?
?,1.28,0.8,0.18,0.82,?,?,?,1.25,?
?,?,?,0.51,?,1.96,3.19,?,1.66,2.46
?,?,1.26,?,0.94,2.56,3.18,?,?,2.54
1.87,0.8,1.66,?,?,?,3.19,2.78,?,?
1.25,?,?,?,0.34,?,?,?,1.5,?
?,1.08,?,0.65,?,2.06,3.19,?,?,2.34
0.86,?,1.33,?,?,2.62,?,2.82,?,?
?,1.16,?,0.34,?,?,3.17,?,?,3.42
0.61,1.44,0.3,0.4,0.8,1.28,3.18,?,?,?
?,?,0.32,?,?,2.4,?,?,?,?
0.58,1.24,?,?,1.22,?,?,?,?,?
?,1.12,?,0.41,1.22,?,?,2.98,1.41,2.88
0.61,1.4,?,?,?,1.42,?,2.82,?,?
?,1.16,?,0.62,?,1.8,?,?,1.22,?
1.25,1.24,0.43,?,0.72,?,?,3.07,?,2.8
?,0.96,0.22,0.38,?,?,3.17,3.19,1.79,?
?,?,1.82,0.4,1.52,?,?,?,?,?
?,?,?,0.54,?,1.7,?,?,1.66,2.58
0.51,?,?,0.73,0.9,?,?,2.77,1.34,3.05
?,1.32,?,0.61,?,0.96,?,2.57,1.54,2.54
0.58,1.96,?,?,1.04,?,?,2.7,?,2.62
?,?,0.14,?,?,?,?,?,?,?
1.22,1.16,?,1.55,?,?,?,2.82,1.92,?
?,?,?,0.48,?,2.14,?,?,1.54,?
1.02,?,1.89,0.47,?,2.5,3.19,?,?,?
0.74,1.12,?,0.53,?,1.38,3.17,?,?,3.2
?,?,?,?,0.78,?,3.18,?,1.34,?
?,?,0.67,?,?,?,3.17,?,1.34,?
?,0.2,?,0.43,0.3,?,3.18,2.98,1.12,2.46
0.93,?,1.13,?,?,2.36,?,?,1.34,?
