@relation dataset

@attribute category_1 real
@attribute category_2 real
@attribute category_3 real
@attribute category_4 real
@attribute category_5 real
@attribute category_6 real
@attribute category_7 real
@attribute category_8 real
@attribute category_9 real
@attribute category_10 real


@data
0.99,?,?,?,0.78,?,3.18,2.77,?,?
?,?,1.8,0.37,?,?,?,2.69,?,?
?,?,0.26,?,?,?,?,3.03,?,?
0.7,?,?,?,?,1.18,?,?,?,2.96
1.09,?,?,?,0.7,2.18,?,?,1.6,?
?,?,?,?,?,?,3.18,?,2.21,?
?,?,0.18,?,?,?,3.16,2.95,?,3.5
?,0.88,?,?,0.96,?,?,?,?,?
0.61,?,?,0.51,?,2.58,?,?,1.6,2.46
?,1.16,2.13,0.45,?,1.74,3.18,?,1.47,?
?,?,0.67,0.5,?,2.1,?,?,1.41,?
?,?,?,0.51,?,?,?,2.7,?,?
2.72,1.96,1.39,?,?,?,?,?,1.15,2.86
?,?,?,?,?,?,?,2.83,?,3.46
0.64,?,?,?,?,?,?,?,2.18,2.98
0.99,?,?,0.58,?,?,?,2.99,1.5,2.78
?,?,?,0.51,?,?,3.17,?,?,3.12
?,1.04,1.31,?,?,?,?,3.05,?,?
?,?,?,?,?,?,?,?,?,?
0.86,?,?,0.51,?,?,3.18,2.81,?,?
?,?,?,?,?,?,?,3.07,1.34,3.18
?,?,?,?,?,2.52,3.19,?,?,2.54
?,1.2,?,?,0.66,1.24,3.16,?,?,?
?,?,0.96,?,?,?,?,?,?,?
0.77,?,2.43,0.65,?,3.12,3.2,?,?,?
?,?,?,0.42,?,1.72,?,?,?,?
0.9,?,2.84,?,1.28,2.14,?,?,1.54,?
1.31,?,0.26,?,0.96,?,?,2.9,?,?
?,?,2.03,0.53,1.6,?,3.18,2.9,1.12,?
?,1.28,0.22,0.37,0.82,?,?,2.62,1.34,2.8
0.77,?,?,0.55,?,2.26,?,?,?,?
0.51,1.36,?,?,?,?,3.18,?,1.63,?
?,?,1.89,?,1.46,2.3,?,?,1.92,2.62
?,?,?,0.57,?,1.8,3.19,?,?,2.32
?,?,?,0.42,?,1.54,3.17,2.86,?,?
0.7,?,2.46,?,1.46,?,?,2.95,1.89,?
?,1.36,?,?,?,3.04,?,2.7,?,2.78
?,?,1.23,0.49,?,2.34,?,2.78,?,2.66
?,1.4,?,0.59,?,1.94,?,?,1.41,2.66
1.34,1.64,?,?,?,?,?,2.72,?,2.94
?,0.96,0.18,?,?,1.4,?,2.95,?,2.42
0.86,0.6,?,?,?,?,3.18,?,1.44,?
?,?,0.19,?,?,1.44,?,2.9,?,2.46
?,?,?,?,?,?,?,?,1.86,2.66
?,1.08,?,0.45,0.98,?,3.18,?,1.09,?
?,?,?,?,?,?,?,?,?,?
?,?,?,0.45,?,1.5,3.18,?,?,?
0.74,2.24,?,0.72,?,3.76,3.2,2.75,?,2.48
0.64,?,2.35,0.51,?,?,?,2.66,?,2.5
0.61,?,0.61,0.47,2.18,?,?,?,1.92,?
?,1.16,?,0.42,?,?,?,2.83,?,2.64
0.8,?,?,?,?,?,3.18,2.86,?,?
1.44,?,?,?,0.26,?,3.17,2.64,?,?
?,?,?,?,0.5,1.52,3.18,?,?,2.8
?,1.56,?,0.4,?,?,?,2.77,1.06,?
?,1.04,?,0.57,0.98,2.1,3.19,?,1.38,2.4
0.86,2.96,0.24,?,0.72,1.62,?,2.98,?,?
?,?,?,0.46,?,?,3.17,?,?,3.04
0.96,1.48,0.21,0.58,0.42,1.28,3.18,?,1.98,?
0.96,1.92,1.18,0.61,0.9,1.98,3.18,?,1.7,?
?,?,?,?,?,1.7,?,2.95,?,3.34
?,1.0,?,0.35,1.02,?,?,?,?,2.98
?,?,?,?,?,2.8,3.2,2.72,2.18,?
?,0.88,?,?,?,?,?,3.06,?,2.62
?,1.2,?,0.75,?,2.2,?,?,1.34,?
0.67,2.4,?,0.53,1.26,?,?,2.71,1.73,?
0.7,?,?,?,?,1.46,3.19,?,?,?
?,1.48,?,0.49,?,?,?,2.82,1.6,2.88
0.96,0.88,0.22,?,0.42,?,3.18,?,?,2.78
?,?,?,?,?,1.58,?,?,2.11,?
1.06,0.8,0.29,0.35,?,?,3.18,?,1.7,?
?,?,?,?,?,?,3.18,2.63,?,?
?,?,3.11,0.49,?,2.08,?,?,?,?
?,?,?,0.55,?,2.18,3.18,2.85,?,2.7
0.7,?,1.46,?,?,?,?,?,0.96,?
0.77,1.56,?,0.62,?,?,?,?,1.66,?
?,?,?,0.24,?,?,?,2.74,1.22,2.94
0.74,?,2.89,?,?,?,3.2,2.86,?,?
?,?,?,?,?,?,3.2,2.98,?,2.42
1.15,?,2.06,?,?,?,3.19,?,1.44,?
?,?,?,0.43,1.04,2.54,?,2.95,?,?
?,2.16,2.06,?,?,?,3.19,?,1.44,?
0.74,?,0.21,0.29,?,1.48,?,?,?,3.38
0.77,?,?,?,?,2.32,3.19,2.85,1.41,2.4
0.67,1.76,?,0.41,?,?,?,2.67,?,?
?,?,?,0.62,?,?,3.18,?,?,2.78
0.74,1.28,?,0.66,?,?,?,?,1.28,?
?,0.88,?,?,1.02,?,3.18,?,?,2.64
0.64,?,0.24,?,0.74,?,?,2.8,?,2.88
?,?,?,0.56,0.62,?,?,?,?,?
?,?,?,1.12,?,?,3.18,?,?,2.56
?,1.36,?,?,?,?,3.18,?,?,?
?,1.36,1.52,?,?,2.68,3.18,2.79,?,2.7
0.9,?,0.85,?,?,?,?,2.78,?,?
?,1.6,?,?,1.02,?,?,?,?,?
1.06,?,?,?,?,?,?,?,1.18,?
1.47,?,0.43,0.48,?,1.1,3.17,3.01,?,3.2
0.48,1.12,?,0.33,0.38,1.42,?,?,?,2.78
?,1.6,?,?,?,?,?,2.79,?,?
0.58,?,?,?,?,1.98,?,?,?,?
?,?,0.27,?,1.1,?,3.18,?,?,?
0.96,?,?,0.5,0.82,1.66,3.18,2.81,?,?
0.83,1.32,0.18,?,?,?,?,?,?,3.04
0.7,?,?,?,?,1.28,?,2.81,?,?
?,1.96,1.33,?,?,2.54,?,?,1.28,?
1.12,?,0.91,0.39,0.48,1.56,?,?,1.38,2.7
?,0.6,1.57,0.35,?,1.66,?,?,?,2.72
?,?,?,?,?,?,?,2.97,?,3.36
0.77,1.08,?,?,0.88,?,3.18,?,?,?
?,0.96,2.02,0.5,1.28,1.58,?,?,1.79,?
1.12,2.96,0.16,?,0.48,?,3.18,?,?,?
0.64,?,?,0.4,?,?,3.18,?,1.47,?
1.15,0.8,?,?,?,?,3.18,?,?,2.62
0.67,2.2,?,?,0.9,2.12,3.19,2.61,?,2.46
?,?,0.29,0.35,?,?,?,?,?,?
1.22,0.68,?,0.91,1.34,2.82,?,?,?,?
?,1.2,0.94,?,?,2.02,?,3.09,?,?
?,?,?,0.4,1.02,1.38,?,?,?,3.26
?,?,0.75,?,0.5,?,?,2.89,?,2.78
?,?,?,0.48,?,?,3.18,?,?,?
?,1.32,?,0.59,?,?,?,2.85,1.31,2.82
0.66,?,2.01,0.58,?,?,?,?,?,2.88
?,?,?,0.62,?,?,?,2.78,1.57,2.5
0.83,?,0.82,0.39,?,?,3.18,3.39,?,?
?,?,0.26,?,?,1.26,?,2.87,?,?
?,0.28,?,?,0.9,?,?,?,1.82,?
?,?,?,?,1.38,?,3.17,2.7,?,?
?,?,?,0.64,?,?,3.18,2.85,1.7,?
?,?,?,?,?,1.62,3.18,2.93,?,?
?,?,?,0.43,?,?,?,?,?,?
0.96,?,?,?,0.66,1.54,?,2.85,?,?
?,1.32,0.16,0.49,1.22,1.46,?,?,?,?
0.8,?,?,0.55,1.38,?,?,?,1.7,?
?,1.32,?,?,?,?,?,?,?,2.78
?,?,?,?,0.96,?,3.18,?,2.05,3.02
0.9,1.48,1.46,0.42,?,?,?,?,?,?
1.66,?,?,0.59,0.8,?,?,?,1.38,?
0.8,1.92,?,?,2.08,?,3.19,2.89,1.5,?
?,?,1.88,?,?,?,3.18,?,?,2.5
?,?,?,?,0.14,1.66,?,2.75,?,?
0.58,1.44,?,?,1.06,?,?,2.9,?,?
?,?,0.19,?,0.86,?,?,?,?,3.1
2.05,?,?,?,?,1.02,?,?,1.92,3.44
0.51,1.2,0.42,0.49,0.9,?,3.17,?,1.5,?
?,?,2.05,0.61,1.3,3.06,3.19,?,1.57,?
?,?,?,?,?,1.34,?,?,?,2.7
?,1.12,?,0.63,?,?,?,2.86,1.12,2.9
0.86,?,?,?,?,?,?,?,?,2.54
?,0.96,?,0.66,?,?,?,?,1.31,?
1.06,?,0.42,?,?,1.68,3.17,2.95,1.7,?
?,?,?,?,0.72,1.38,?,?,1.82,2.82
1.73,?,?,?,?,2.42,?,?,?,?
0.54,?,0.38,?,1.62,2.42,?,?,?,?
1.09,2.76,0.21,?,0.32,?,?,?,?,?
0.74,?,?,?,?,1.42,?,2.82,?,?
?,?,?,?,1.76,3.06,?,?,2.02,2.48
?,?,0.19,?,0.86,?,?,2.81,?,?
0.94,?,?,?,?,?,?,2.86,2.18,2.66
?,1.52,0.21,0.39,?,?,3.16,?,?,3.38
?,?,?,?,1.26,?,?,2.9,?,3.04
?,1.96,1.17,?,1.62,2.74,3.18,2.74,?,2.4
?,?,?,0.56,0.96,?,3.18,?,?,?
0.8,?,?,0.24,?,?,3.17,2.9,?,?
?,?,0.19,0.41,?,1.14,3.18,2.81,?,2.8
?,?,0.32,0.51,?,1.34,?,?,?,?
?,?,?,?,?,?,3.19,2.63,?,?
0.74,?,2.27,?,1.3,2.56,3.19,2.65,?,?
?,1.64,?,0.39,?,1.54,?,?,?,3.06
?,?,?,?,1.66,?,?,2.87,?,2.66
?,?,?,?,?,?,?,?,1.15,3.42
?,?,0.37,?,1.06,1.58,3.17,?,?,3.18
?,1.96,2.46,?,?,1.58,3.2,?,?,2.54
1.09,?,?,?,?,1.54,3.18,?,?,2.66
?,0.8,?,?,?,?,3.19,2.86,1.47,?
?,?,?,0.5,?,?,3.17,?,?,3.18
1.06,?,1.3,0.43,?,?,3.17,?,?,3.38
?,1.16,?,?,0.58,1.9,3.18,?,?,3.2
1.95,1.52,1.94,3.44,0.64,?,?,?,?,2.46
?,?,?,?,?,?,?,2.7,?,?
?,1.16,0.8,0.32,0.66,?,?,?,1.09,?
0.51,?,?,0.41,1.2,?,3.17,?,?,?
1.63,0.96,?,?,0.38,?,?,?,1.92,?
0.77,1.6,?,0.59,?,2.64,?,?,2.21,?
?,0.68,?,?,0.34,0.8,?,?,?,2.54
?,?,?,0.47,?,1.46,3.18,?,?,?
?,?,0.19,?,0.94,?,?,2.74,?,?
?,1.96,0.18,?,?,1.08,?,2.66,2.18,?
?,1.16,0.32,?,0.5,?,?,2.89,?,3.34
2.26,?,?,?,?,?,?,?,1.6,?
1.66,1.04,0.91,?,0.72,?,?,?,0.86,3.46
?,1.56,?,0.41,0.8,?,?,?,1.38,3.26
1.02,?,?,0.65,0.46,?,?,2.88,1.15,?
?,?,?,?,?,1.42,?,?,2.02,?
?,0.96,?,?,1.46,?,?,?,?,2.5
0.96,?,0.26,0.51,0.82,1.34,?,3.02,?,?
?,1.84,?,?,1.18,2.36,3.19,?,2.14,2.5
?,1.0,?,?,0.9,?,3.19,?,?,?
?,1.36,?,?,?,?,3.18,2.85,1.89,2.82
1.02,1.4,?,0.57,?,?,?,?,?,?
?,1.68,?,?,?,?,?,2.74,?,?
?,1.28,0.94,0.62,1.06,2.02,?,?,1.82,?
0.83,?,0.22,0.39,?,?,3.18,2.95,?,2.72
?,1.48,0.98,0.31,?,1.5,3.17,2.83,1.09,?
?,?,0.22,?,0.46,0.62,?,?,1.12,3.06
0.77,?,0.21,0.49,?,1.74,3.18,?,1.44,2.94
0.96,1.8,?,?,?,?,?,?,?,?
0.7,?,?,0.47,?,2.18,?,?,?,2.78
?,2.16,1.26,?,?,2.26,?,?,?,?
?,?,0.22,?,?,2.24,?,?,?,?
?,1.04,?,?,0.26,0.96,?,2.77,?,?
0.74,?,?,0.4,?,1.26,3.18,?,?,?
?,?,?,?,?,?,?,?,1.15,?
0.7,?,1.66,0.55,?,?,3.19,?,?,2.72
?,2.96,?,?,1.18,?,?,?,2.59,?
?,?,?,0.43,1.18,2.02,?,2.95,?,?
1.54,?,?,?,?,1.62,?,2.8,?,?
0.64,1.52,0.16,0.42,?,0.98,?,?,1.18,2.94
0.8,?,?,0.55,?,?,?,2.99,?,2.7
?,?,?,0.58,?,2.5,?,2.81,?,?
?,?,?,0.72,?,?,?,2.86,1.79,2.46
0.7,?,?,?,?,?,?,?,?,3.14
1.34,?,?,0.66,?,?,?,?,?,2.48
0.54,?,?,?,?,?,?,2.93,?,?
?,1.28,?,?,1.04,?,3.17,?,?,?
?,1.24,?,?,1.22,?,3.18,2.7,?,?
0.96,?,0.75,?,?,1.4,3.18,2.9,?,?
1.06,?,?,?,0.38,?,3.17,?,2.02,3.3
?,1.08,0.24,0.42,0.54,1.3,?,?,?,2.94
0.7,2.12,?,?,?,1.82,3.19,?,1.12,?
1.31,0.92,2.37,?,?,2.32,3.2,2.82,?,?
?,?,?,?,0.96,2.34,?,2.9,1.73,2.42
0.45,?,0.21,?,1.34,?,?,?,?,?
?,?,?,?,?,?,?,2.66,1.28,?
1.09,?,?,0.71,1.38,?,3.18,2.82,?,?
?,?,?,0.69,?,1.5,3.18,?,?,2.46
0.74,?,0.29,0.38,?,?,?,?,1.28,3.14
0.8,?,?,?,1.62,?,?,?,1.57,?
?,?,?,?,?,?,3.18,?,?,?
?,1.36,1.18,?,0.96,2.32,?,?,1.98,2.96
0.86,2.96,?,1.98,?,?,?,?,1.47,2.46
?,?,?,?,?,2.98,?,?,?,?
?,?,1.42,?,?,?,?,?,?,?
?,?,0.26,?,?,2.3,?,2.98,?,3.12
1.06,0.56,0.77,?,?,1.7,3.18,2.86,?,?
0.61,1.4,2.16,?,?,?,3.18,?,?,?
0.61,1.32,?,?,?,1.16,?,?,?,?
?,?,?,0.65,1.2,?,?,?,1.41,?
0.93,?,0.37,0.56,0.96,?,3.18,2.82,?,?
?,?,?,?,?,2.34,3.19,?,1.38,2.54
?,1.24,?,?,0.86,?,?,?,?,?
?,?,?,0.32,?,2.16,?,?,?,?
0.9,2.04,?,?,1.3,2.74,?,2.82,?,2.5
?,0.72,1.23,?,1.2,?,?,?,?,?
0.74,?,?,?,?,?,3.18,?,?,?
?,?,?,?,?,1.9,?,?,1.44,?
?,1.36,1.02,?,0.7,1.32,3.18,?,?,2.46
0.82,2.6,?,?,0.46,1.82,3.18,?,1.34,2.5
?,1.44,0.29,?,?,?,3.17,?,3.14,?
?,?,0.21,1.83,1.18,?,?,?,1.34,2.38
?,?,?,?,1.02,1.26,?,?,?,3.14
?,?,?,0.42,?,?,?,2.86,?,2.78
0.74,?,?,0.66,1.46,?,?,?,?,2.4
1.02,?,0.76,?,?,?,?,?,1.34,?
?,1.36,1.33,0.59,?,2.24,?,?,?,?
?,1.04,?,0.39,?,1.6,?,?,1.28,3.06
1.28,?,?,0.75,?,?,?,?,?,2.5
?,1.28,?,?,?,1.7,?,?,?,?
?,?,?,?,?,?,?,3.14,?,?
?,?,?,0.46,?,?,?,?,1.54,?
?,?,1.58,0.41,0.64,?,3.18,?,1.34,2.8
1.7,?,?,?,?,1.14,?,?,1.02,2.42
0.77,1.04,1.31,0.62,?,?,?,?,?,?
?,1.48,?,0.59,0.34,2.18,?,?,?,?
1.09,1.56,?,?,?,2.18,?,?,1.5,?
?,?,?,?,?,1.4,?,?,?,?
?,1.48,?,0.57,1.6,2.0,3.18,2.54,?,2.48
1.02,?,?,?,?,?,?,?,?,?
?,1.68,?,0.61,0.72,?,3.18,?,?,?
?,?,0.99,0.55,?,3.04,3.18,2.87,1.98,2.5
1.02,0.96,?,0.69,1.14,?,?,?,1.63,2.46
1.34,0.56,?,?,?,1.26,?,2.86,?,2.86
0.74,?,1.2,0.46,?,2.02,?,?,0.86,?
0.64,1.4,?,?,?,?,?,2.48,1.66,?
0.8,0.96,?,0.5,?,1.5,3.18,?,1.86,?
0.99,1.2,0.14,?,?,?,3.18,?,1.25,2.7
?,?,?,?,0.38,1.52,?,2.95,2.88,?
?,0.72,?,1.1,?,2.8,?,3.17,?,?
?,?,?,?,?,?,?,3.04,?,3.06
?,1.68,1.18,?,?,2.52,?,?,1.54,?
?,?,?,?,0.22,1.58,3.18,?,?,2.7
?,?,?,?,0.62,1.48,?,2.98,?,?
?,?,?,?,?,?,?,?,?,2.56
?,?,1.95,?,?,?,?,?,?,?
?,?,0.21,?,1.58,1.5,?,2.75,1.76,?
1.01,?,?,?,?,?,?,?,?,?
?,1.16,0.43,0.43,?,?,?,?,?,?
?,?,?,?,0.74,?,?,?,?,2.56
0.77,?,1.97,0.53,0.82,1.94,3.19,?,1.28,?
0.51,?,?,?,0.48,?,3.18,?,?,2.98
0.9,1.08,0.75,0.34,1.5,?,?,?,1.34,?
?,?,1.71,?,?,?,?,?,?,?
?,?,2.22,?,0.9,?,3.18,2.98,?,3.2
?,1.32,2.86,0.56,1.1,2.6,?,?,?,?
1.02,2.0,?,0.54,?,?,3.19,2.74,?,?
?,?,?,?,?,?,?,2.95,?,?
?,?,?,0.55,?,?,3.18,2.81,1.6,?
?,?,?,?,1.52,2.96,?,?,?,2.48
?,?,0.24,0.42,0.72,?,3.18,?,?,2.62
?,1.28,?,0.55,?,?,?,2.63,?,3.2
0.9,?,?,?,?,2.14,?,2.78,?,?
?,1.44,?,?,?,1.78,3.2,?,1.54,2.34
?,1.12,0.45,?,?,0.9,?,2.86,?,3.52
?,?,?,0.47,1.36,?,?,2.74,?,3.1
?,?,?,?,?,?,?,3.07,?,?
?,?,0.98,?,?,0.94,?,2.83,1.34,?
?,?,1.46,?,?,?,?,2.79,1.86,2.62
?,?,?,?,?,?,?,?,?,?
0.67,?,0.24,?,?,?,?,?,?,?
0.8,?,?,0.56,?,1.6,3.19,2.74,1.44,2.5
0.96,2.0,1.94,0.51,?,1.7,?,?,1.7,?
?,?,?,?,?,?,3.19,?,1.28,?
0.83,?,?,0.61,?,2.0,?,2.86,1.98,?
?,?,?,0.53,?,2.82,3.18,?,?,?
?,?,?,?,?,?,?,?,?,3.12
?,?,0.77,0.42,?,1.84,?,2.87,?,2.98
0.58,?,?,?,1.2,?,?,?,?,?
?,?,1.46,?,?,?,?,2.88,1.79,?
0.9,0.96,?,?,?,?,?,?,1.44,?
?,1.32,1.28,0.58,0.42,1.74,?,?,?,?
0.7,1.0,2.74,?,1.18,?,3.2,?,1.18,2.34
0.51,?,2.48,0.57,?,?,?,2.58,1.38,?
0.58,?,?,0.56,1.18,2.34,?,?,?,2.62
?,1.36,?,?,0.96,?,3.18,?,?,3.06
0.64,?,?,?,0.98,2.06,?,?,?,?
?,?,?,0.58,?,?,?,2.74,1.79,?
?,0.96,?,?,0.8,?,?,2.7,?,?
?,?,1.28,?,?,1.34,?,2.66,?,?
?,1.36,?,0.57,?,1.28,3.19,?,?,?
1.18,1.24,?,?,0.08,?,?,2.58,2.3,?
0.48,1.12,?,?,?,1.98,?,?,1.25,2.4
?,?,?,?,2.0,2.42,3.18,?,1.31,2.42
?,1.0,1.27,0.48,0.42,?,3.18,3.06,?,?
?,1.68,0.19,0.51,?,1.68,?,?,2.78,?
?,?,0.13,?,?,?,?,?,?,?
?,?,0.42,0.38,?,?,?,?,?,?
?,?,2.66,?,?,1.46,?,2.88,1.54,?
?,?,?,0.47,?,?,3.19,2.74,?,?
1.09,?,?,?,0.9,2.38,?,?,1.41,?
?,?,0.53,?,?,1.86,?,?,1.44,?
0.67,1.12,0.22,0.53,?,0.88,3.18,3.05,?,?
?,?,?,0.47,?,1.98,?,?,?,2.72
?,1.96,?,?,0.82,?,?,?,?,?
?,?,?,?,?,1.62,?,2.82,?,3.22
1.06,?,?,?,?,1.58,?,2.8,?,?
?,1.24,?,?,0.58,?,3.17,2.88,?,?
?,1.2,?,0.35,0.56,?,?,?,?,?
?,1.44,1.6,?,?,?,?,?,?,2.48
?,1.24,0.26,?,?,1.46,3.17,2.64,1.38,?
?,?,0.74,?,?,?,3.18,2.85,1.47,?
?,?,?,?,?,?,?,2.75,?,?
0.61,?,?,?,?,1.1,3.17,?,1.15,3.34
?,1.04,?,?,1.06,?,3.18,?,?,2.54
0.96,?,?,?,?,2.5,?,?,?,2.66
0.99,1.88,?,?,?,1.92,?,?,2.43,?
?,?,1.52,0.65,?,?,3.18,?,?,2.66
?,?,?,?,?,2.98,3.18,?,?,?
?,1.44,0.56,?,0.82,1.8,?,?,?,?
1.18,?,1.52,?,1.44,?,3.18,?,?,?
0.58,?,?,?,1.26,1.72,?,2.91,2.3,2.74
0.58,?,0.38,?,1.02,1.64,3.18,3.2,1.47,?
?,?,2.62,?,?,1.94,3.19,?,?,2.42
1.09,1.12,?,?,?,1.98,?,?,?,2.74
0.64,?,?,?,?,2.4,3.18,?,?,?
0.7,?,?,?,?,1.68,?,?,?,2.58
?,?,?,0.38,?,1.78,?,?,?,?
1.09,1.84,0.75,?,0.56,1.26,?,2.93,1.98,3.28
0.51,1.0,0.21,0.39,0.74,?,?,?,1.76,?
0.77,?,?,?,?,?,?,?,?,2.82
?,?,0.22,?,3.26,?,?,?,1.5,2.66
0.45,1.64,?,?,0.58,?,?,?,1.38,?
1.89,?,1.12,0.51,0.96,1.96,3.18,?,?,?
?,1.32,0.4,0.59,?,2.93,?,?,1.92,2.66
?,1.12,0.27,?,?,?,3.17,2.79,1.41,3.34
1.41,0.96,?,0.35,?,?,?,?,?,3.02
?,?,?,?,?,1.4,?,?,?,2.72
0.8,1.28,?,0.39,?,1.52,3.17,2.94,?,?
?,1.32,0.75,?,?,1.58,3.18,3.05,1.25,?
?,1.96,1.23,?,1.28,2.6,3.18,?,?,2.94
?,?,?,?,0.9,?,3.17,2.86,1.22,3.42
?,?,?,?,?,?,?,?,1.15,?
?,1.28,?,?,1.26,2.58,?,?,1.25,3.04
?,1.28,?,?,0.74,?,3.18,?,?,2.66
0.38,?,?,?,0.96,?,?,?,?,3.2
?,?,0.74,0.47,?,?,3.18,2.86,1.44,2.64
?,?,?,?,?,2.28,3.19,2.66,1.66,2.4
1.18,1.48,0.78,?,1.06,?,?,?,?,2.62
0.9,?,?,?,?,1.56,?,2.9,?,?
?,?,?,?,?,?,?,?,?,3.02
?,?,?,?,?,?,3.18,2.81,1.66,3.12
1.5,2.6,?,?,?,?,?,?,1.12,2.46
0.83,1.6,?,?,?,0.8,?,?,1.6,2.82
?,?,0.88,0.62,?,2.44,3.18,2.74,1.6,?
1.02,?,0.21,?,0.38,?,3.18,2.74,1.54,?
?,?,?,?,1.04,?,?,2.95,1.25,2.32
?,?,?,?,?,?,?,2.83,?,?
?,1.76,?,0.49,?,1.46,3.18,2.77,?,?
?,?,0.29,0.61,?,?,?,?,2.24,3.04
1.09,?,1.02,?,?,?,3.19,?,?,?
?,?,?,0.35,0.7,?,?,?,?,?
?,?,?,?,0.82,?,?,?,?,3.2
?,1.36,?,0.48,?,?,3.18,?,?,2.88
?,1.28,?,0.37,?,?,?,2.78,?,?
?,?,?,0.55,?,2.38,3.19,2.71,1.5,?
?,?,?,1.09,0.74,?,?,?,?,2.46
?,?,0.26,?,?,1.6,?,?,?,2.46
0.7,?,1.47,0.31,?,?,3.18,?,?,3.34
?,0.6,?,?,1.02,?,3.19,?,?,?
0.7,1.68,?,?,0.26,?,?,?,?,3.14
?,1.64,2.85,?,?,1.94,?,2.95,1.25,2.32
?,1.2,?,0.49,1.14,2.04,?,?,?,?
?,?,?,?,?,?,?,?,1.73,?
?,1.36,0.21,0.53,0.16,?,3.18,?,2.02,2.78
0.9,?,?,?,?,?,?,?,?,?
?,0.96,0.29,?,?,?,3.17,2.97,?,?
?,1.52,1.65,0.67,?,?,3.19,2.78,1.5,2.66
?,1.08,0.74,?,?,?,3.18,?,?,2.96
?,?,?,1.37,1.46,?,?,?,1.12,?
0.77,?,1.63,0.8,?,2.38,?,?,?,?
0.77,1.28,?,0.34,?,1.72,3.18,3.13,?,?
?,1.08,0.27,0.27,?,1.02,3.17,?,1.63,?
?,?,?,0.47,?,?,?,?,?,2.8
1.25,?,1.6,?,0.94,?,?,?,1.92,?
1.18,?,?,0.32,?,?,3.17,?,1.22,?
?,0.88,0.83,0.54,?,?,?,?,1.5,?
?,1.36,?,0.55,0.86,1.48,?,?,?,?
0.74,1.44,?,0.45,?,1.74,3.2,2.87,?,?
0.83,1.36,?,?,?,?,?,?,?,?
?,?,?,0.51,?,2.04,3.19,2.81,?,?
?,1.2,?,0.51,0.42,?,?,?,?,?
?,1.32,?,?,?,?,3.18,2.81,?,?
0.83,?,?,0.5,0.78,?,?,?,?,?
1.12,?,1.01,0.45,?,?,?,2.8,?,?
?,?,2.91,?,?,2.24,?,?,?,2.5
?,?,?,0.3,0.98,?,?,2.66,?,3.28
0.67,1.12,0.43,0.39,?,?,3.18,2.98,?,2.72
?,1.16,0.19,0.53,0.78,1.22,?,?,?,3.02
0.64,?,?,?,?,?,3.18,?,?,2.8
0.83,?,?,?,?,1.82,?,?,?,?
0.9,?,?,0.53,?,2.58,?,?,?,?
?,1.52,?,?,?,?,?,?,1.47,?
?,?,1.14,?,?,3.14,?,2.72,?,2.46
?,?,1.57,?,0.74,?,3.19,?,1.95,2.46
0.35,1.96,?,?,0.72,1.78,3.18,?,?,?
?,?,?,?,?,1.88,?,?,?,?
0.64,?,?,?,?,1.66,?,2.77,?,?
0.67,?,?,0.55,?,1.84,?,?,2.4,3.04
0.58,?,?,0.49,1.2,2.06,?,2.83,1.54,?
1.15,?,?,?,1.04,1.52,3.17,?,?,3.38
?,?,?,0.57,?,?,?,?,1.86,2.54
0.93,2.12,?,?,?,?,3.18,?,1.89,2.78
0.83,?,?,?,?,?,?,2.54,?,2.4
?,?,?,?,0.82,1.34,?,2.66,?,?
?,?,?,?,?,?,3.19,2.74,?,?
?,?,?,0.56,0.94,?,3.18,2.81,1.63,2.54
?,?,?,?,?,?,?,?,1.28,2.5
1.25,?,1.71,1.12,0.34,?,?,2.7,?,?
0.61,1.08,?,0.65,1.2,2.06,3.19,2.62,?,?
0.86,?,1.33,?,?,2.62,3.18,?,?,2.54
1.34,?,?,0.34,?,?,?,?,?,?
?,?,?,?,0.8,1.28,3.18,?,?,2.88
1.41,?,?,?,?,2.4,3.18,?,1.82,2.66
0.58,?,?,0.61,1.22,?,3.19,?,?,2.38
?,?,?,0.41,1.22,?,?,2.98,1.41,?
?,1.4,0.24,?,?,1.42,3.17,?,?,?
?,?,?,?,?,?,?,2.81,?,?
1.25,?,?,0.62,?,2.7,3.18,3.07,1.82,?
?,0.96,?,0.38,?,?,?,?,?,?
0.91,?,1.82,?,?,?,?,?,?,?
0.74,1.36,0.64,?,0.64,1.7,?,2.85,?,?
?,?,0.22,0.73,0.9,2.22,?,?,1.34,?
0.8,?,?,?,?,?,3.18,2.57,?,2.54
?,?,?,?,1.04,1.74,?,?,?,?
?,?,0.14,?,?,?,?,?,2.46,?
1.22,?,0.38,1.55,?,?,3.18,?,?,?
?,?,?,0.48,?,?,3.18,?,?,?
1.02,2.44,?,0.47,?,?,3.19,?,?,?
?,?,?,?,?,?,?,2.78,?,?
1.25,?,?,?,?,1.68,?,2.79,1.34,?
?,1.32,?,?,?,1.78,3.17,?,?,?
0.93,?,?,?,?,?,?,?,?,?
?,0.56,?,?,1.34,2.36,3.18,?,?,?
