@relation dataset

@attribute category_1 real
@attribute category_2 real
@attribute category_3 real
@attribute category_4 real
@attribute category_5 real
@attribute category_6 real
@attribute category_7 real
@attribute category_8 real
@attribute category_9 real
@attribute category_10 real


@data
?,?,?,0.53,?,2.18,?,2.79,?,2.34
?,?,?,?,?,?,3.18,?,?,?
?,1.36,?,?,1.3,2.1,3.16,?,?,?
?,?,?,?,0.96,1.42,?,2.88,?,3.04
?,?,?,0.51,?,?,?,2.75,1.6,?
0.77,1.16,2.13,0.45,?,?,3.18,?,1.47,?
?,1.12,?,0.5,1.38,?,3.18,?,?,2.86
?,?,1.94,?,1.02,?,?,2.7,?,2.38
2.72,1.96,?,?,?,2.46,3.18,?,?,?
0.9,?,2.48,?,?,1.78,3.18,2.83,1.41,?
0.64,?,?,?,0.7,1.58,?,3.01,2.18,?
?,?,?,?,?,?,?,2.99,1.5,?
2.5,?,0.24,?,?,1.78,?,?,?,?
?,?,1.31,?,0.56,?,3.18,?,2.05,?
0.7,1.0,1.78,0.64,?,?,?,2.74,1.15,?
?,?,?,0.51,?,?,?,?,1.09,?
1.12,2.04,0.19,?,0.26,1.36,?,?,1.34,3.18
?,?,2.18,?,1.38,?,?,?,1.92,2.54
?,1.2,?,?,?,?,?,2.94,?,?
?,?,?,0.53,?,1.44,?,?,?,?
?,?,2.43,?,?,?,?,?,?,2.4
?,?,0.35,?,?,?,?,?,?,?
0.9,1.0,?,0.5,?,?,?,?,1.54,2.54
1.31,0.0,?,0.72,0.96,?,3.18,?,?,2.88
?,?,2.03,?,?,?,?,?,1.12,2.88
?,?,?,0.37,0.82,2.14,3.18,2.62,?,?
0.77,?,0.3,?,?,?,?,3.23,1.73,2.66
?,1.36,0.13,0.33,0.7,1.02,?,2.89,?,?
?,1.04,1.89,?,?,?,3.19,2.77,?,?
?,?,?,0.57,?,?,3.19,?,1.38,?
?,?,?,0.42,0.86,?,3.17,2.86,1.63,?
0.7,?,?,?,?,2.54,3.2,?,?,2.38
0.86,?,?,0.49,?,3.04,3.19,?,?,?
?,?,?,0.49,?,2.34,3.18,?,1.76,?
?,1.4,0.16,0.59,?,?,?,?,1.41,?
1.34,1.64,?,0.39,0.58,?,?,?,1.66,2.94
0.53,0.96,?,?,0.66,1.4,?,?,1.5,?
0.86,0.6,?,?,?,1.7,3.18,?,1.44,?
1.12,?,0.19,?,?,?,?,2.9,?,?
0.83,1.2,1.25,0.56,?,?,3.18,?,1.86,?
?,?,1.45,0.45,?,1.7,?,2.9,?,3.02
?,0.88,1.84,?,?,?,?,2.66,1.06,?
?,1.12,?,0.45,?,?,3.18,2.77,1.44,?
0.74,2.24,?,0.72,?,3.76,?,?,1.63,2.48
?,1.04,2.35,0.51,?,?,?,?,?,2.5
?,1.84,?,?,2.18,?,3.18,2.83,1.92,?
0.96,?,?,?,?,2.8,?,2.83,?,?
?,1.36,0.75,0.35,0.9,1.78,3.18,?,?,?
1.44,?,0.18,0.34,0.26,?,?,?,?,?
?,?,?,?,0.5,?,?,2.98,?,2.8
?,1.56,0.96,0.4,?,1.88,?,2.77,?,?
?,?,?,?,?,?,?,?,?,2.4
0.86,2.96,0.24,0.41,0.72,?,?,2.98,?,?
?,?,0.18,0.46,1.02,?,?,?,?,?
0.96,?,?,0.58,0.42,1.28,3.18,?,?,?
0.96,?,?,0.61,0.9,1.98,?,2.82,?,?
?,1.32,0.34,0.48,?,?,3.17,2.95,?,?
?,1.0,?,?,?,?,?,?,?,?
?,?,2.5,0.56,1.78,2.8,?,?,2.18,?
0.9,?,?,?,?,?,3.18,?,?,2.62
?,?,?,?,?,2.2,?,?,1.34,2.42
?,2.4,?,?,?,?,3.18,?,?,?
0.7,0.88,2.66,?,?,?,?,?,?,2.4
?,1.48,?,?,0.42,1.38,?,?,?,?
0.96,0.88,?,0.53,0.42,1.8,3.18,2.74,?,?
?,?,0.3,0.33,0.88,?,?,?,2.11,?
?,?,0.29,0.35,?,2.12,?,?,?,2.94
?,?,?,?,1.2,1.74,?,2.63,?,2.58
?,?,?,0.49,?,?,3.2,?,1.5,2.38
?,?,1.94,?,?,?,?,2.85,?,?
0.7,1.52,?,?,?,?,?,2.64,0.96,?
?,?,?,0.62,?,2.1,3.18,?,1.66,?
0.99,?,?,0.24,1.52,?,?,2.74,?,?
?,1.68,?,?,?,?,3.2,2.86,?,?
?,?,?,?,?,?,?,2.98,1.31,?
?,2.12,?,?,1.68,?,?,2.62,1.44,?
?,1.2,?,?,?,2.54,?,?,?,3.26
0.9,?,2.06,?,?,?,3.19,?,?,2.42
?,?,?,?,?,1.48,?,?,1.18,?
0.77,?,?,0.39,?,2.32,?,?,?,2.4
?,?,0.3,?,?,1.58,3.18,?,2.24,?
0.96,1.44,?,0.62,0.82,?,3.18,3.02,?,2.78
0.74,1.28,1.36,?,1.26,?,?,?,?,?
?,?,?,0.43,1.02,?,3.18,3.03,?,2.64
?,1.48,?,?,?,?,?,?,?,2.88
0.67,1.48,?,0.56,0.62,1.26,3.18,2.81,?,?
0.86,?,0.74,1.12,0.96,1.7,?,2.8,?,2.56
?,?,?,0.33,?,2.16,3.18,2.74,1.6,?
?,?,1.52,?,1.02,?,?,?,?,2.7
?,?,?,0.62,?,2.14,?,?,?,?
?,?,0.19,?,1.02,?,?,2.86,?,?
?,?,0.16,?,?,?,?,?,1.18,?
1.47,1.04,0.43,?,0.74,?,?,3.01,1.63,?
?,1.12,?,0.33,?,?,?,2.88,?,?
?,1.6,0.29,?,?,1.62,3.18,2.79,1.25,?
?,?,2.77,0.58,0.46,?,?,?,1.38,?
0.93,?,?,?,?,?,3.18,?,1.89,?
0.96,?,?,?,?,?,?,2.81,1.63,2.72
?,1.32,0.18,?,?,1.5,3.17,?,?,3.04
0.7,2.28,?,?,0.38,?,?,?,1.38,?
0.83,?,?,?,?,?,?,?,?,?
?,?,?,?,?,1.56,?,?,1.38,?
1.76,0.6,1.57,?,?,1.66,3.18,?,1.5,?
?,1.32,0.37,?,0.74,1.66,?,?,?,?
?,1.08,0.22,?,0.88,?,?,?,?,?
?,0.96,2.02,?,?,1.58,?,?,?,?
1.12,?,?,?,?,?,?,?,1.76,?
0.64,?,0.91,0.4,?,?,3.18,2.83,1.47,?
?,0.8,0.26,?,0.64,?,?,2.77,2.02,?
?,?,?,?,?,?,3.19,2.61,?,2.46
0.77,?,0.29,?,0.16,?,?,?,?,3.26
1.22,0.68,1.41,0.91,?,?,?,?,?,?
0.64,?,?,0.39,?,2.02,3.19,3.09,?,?
?,1.0,?,?,?,1.38,?,?,0.74,?
1.31,1.36,?,?,?,1.7,?,2.89,?,?
?,3.12,?,?,?,?,?,2.67,1.76,2.94
0.7,1.32,0.34,?,?,?,?,?,1.31,2.82
0.66,0.64,2.01,?,0.82,1.54,?,?,?,?
?,1.04,?,0.62,?,?,?,?,?,?
0.83,?,?,0.39,1.28,2.14,?,?,1.63,?
?,?,0.26,?,?,?,?,2.87,?,?
1.87,?,?,0.5,?,?,3.18,?,1.82,?
0.54,?,?,?,1.38,1.58,?,?,1.06,?
?,?,?,?,0.56,?,3.18,?,1.7,2.78
?,?,0.62,?,0.58,1.62,?,?,?,3.42
?,?,?,0.43,?,2.5,?,?,?,2.88
?,1.32,?,?,?,1.54,?,2.85,?,3.12
?,?,?,?,1.22,1.46,3.17,?,?,?
0.8,?,?,0.55,?,2.5,?,2.85,1.7,?
0.99,?,?,?,?,1.54,3.18,?,2.08,2.78
0.74,?,0.62,0.51,0.96,?,3.18,?,?,3.02
?,?,?,?,?,1.02,?,2.71,?,?
1.66,?,0.43,?,0.8,?,?,2.95,?,2.48
?,?,?,0.5,?,3.2,?,?,?,2.54
?,1.08,1.88,?,0.9,1.58,?,?,1.6,?
?,?,0.19,?,?,1.66,3.17,2.75,?,?
0.58,1.44,0.21,?,?,?,?,?,?,?
0.7,?,?,?,?,1.28,?,2.72,2.37,?
2.05,?,0.19,?,?,?,?,2.81,1.92,?
?,?,0.42,?,0.9,?,3.17,2.56,?,?
?,1.2,2.05,?,?,3.06,3.19,2.79,1.57,?
0.83,?,0.83,0.46,0.5,?,?,?,?,?
?,?,?,0.63,?,?,?,?,?,?
?,?,1.25,?,2.02,?,3.18,2.88,?,?
1.38,?,?,?,1.06,?,3.18,?,?,2.64
1.06,?,?,?,?,?,?,?,?,?
?,1.96,0.21,?,0.72,1.38,?,?,?,2.82
?,0.84,2.61,0.63,1.1,2.42,3.19,?,?,2.78
?,?,?,?,?,?,?,?,?,?
1.09,2.76,?,0.66,?,?,?,?,?,2.58
?,1.56,?,0.61,0.7,?,?,?,?,?
?,2.24,1.9,?,?,?,3.19,?,?,2.48
0.61,?,0.19,0.41,0.86,?,?,2.81,1.6,?
?,?,0.35,?,0.48,?,3.18,2.86,?,?
0.64,?,?,?,?,?,3.16,?,1.66,?
?,1.44,0.34,0.5,1.26,?,?,?,2.37,3.04
?,?,1.17,?,?,2.74,3.18,?,?,?
0.58,?,?,0.56,0.96,?,3.18,3.2,2.14,2.78
?,?,0.34,0.24,?,?,?,?,?,?
0.61,?,0.19,?,0.86,1.14,?,?,?,?
0.7,1.32,?,0.51,?,1.34,3.18,?,1.76,?
?,1.12,?,?,0.78,1.98,?,2.63,1.25,?
0.74,?,?,?,?,2.56,?,?,1.54,?
0.7,?,?,0.39,?,?,?,?,?,3.06
?,0.76,?,?,1.66,2.0,3.18,2.87,?,2.66
?,1.6,0.67,?,?,?,3.17,?,?,?
0.8,?,?,?,?,1.58,?,?,1.54,?
?,?,2.46,0.53,0.34,1.58,3.2,?,?,?
?,?,1.12,?,?,1.54,?,?,1.44,?
0.7,0.8,?,?,?,?,?,?,1.47,?
0.93,?,0.18,?,?,?,?,2.91,1.09,3.18
1.06,?,?,?,?,0.46,?,2.86,?,3.38
1.5,1.16,2.37,?,?,1.9,3.18,?,1.54,3.2
1.95,?,1.94,?,0.64,2.94,?,2.62,?,?
1.25,1.04,?,?,0.88,?,3.18,2.7,1.34,2.9
0.54,1.16,0.8,?,0.66,1.44,3.17,2.79,?,?
?,?,?,0.41,1.2,?,?,2.83,1.63,?
?,?,0.34,?,?,2.06,?,?,1.92,3.46
0.77,?,?,?,2.16,?,?,2.85,2.21,?
?,0.68,?,0.46,?,?,?,?,?,?
?,1.0,0.29,?,?,1.46,3.18,2.74,?,2.4
?,0.6,0.19,?,?,?,?,?,1.47,?
?,?,?,0.38,?,?,?,2.66,?,2.78
?,1.16,0.32,?,0.5,?,?,?,?,?
2.26,?,2.08,?,?,2.86,3.19,2.75,?,2.42
1.66,?,?,?,0.72,?,?,2.77,?,?
0.8,1.56,?,0.41,0.8,?,?,?,?,3.26
?,?,?,?,?,1.88,?,2.88,?,?
?,?,?,?,?,?,?,?,2.02,3.02
?,0.96,?,?,1.46,?,?,2.94,?,2.5
?,1.96,0.26,?,?,?,?,3.02,?,?
?,?,?,?,?,?,?,2.82,?,?
0.9,1.0,?,0.62,?,2.52,3.19,?,1.38,?
?,1.36,0.75,?,?,?,3.18,?,?,?
?,1.4,0.22,0.57,0.22,?,3.18,2.88,?,2.86
?,?,?,?,?,?,?,2.74,?,3.04
?,?,?,?,1.06,?,?,?,1.82,2.88
?,0.72,?,0.39,?,?,3.18,2.95,?,?
?,?,?,0.31,?,?,?,?,?,?
?,1.28,0.22,?,0.46,?,?,2.98,?,?
0.77,1.88,0.21,0.49,0.48,1.74,?,?,1.44,2.94
?,1.8,0.56,?,2.02,2.4,?,2.69,?,2.42
0.7,?,?,?,?,?,3.18,?,?,?
1.66,?,1.26,?,?,?,?,2.9,?,?
1.34,?,?,?,?,2.24,3.18,2.72,?,2.5
?,1.04,?,0.4,?,?,3.17,?,?,3.24
?,1.96,?,0.4,0.58,?,3.18,?,?,3.2
?,1.96,0.94,?,0.58,?,?,?,?,?
?,?,1.66,0.55,1.38,?,?,?,?,?
?,?,1.79,?,1.18,2.0,?,?,2.59,?
0.67,?,?,?,?,?,3.17,?,?,?
?,1.28,0.22,0.24,?,1.62,?,2.8,1.7,?
0.64,?,0.16,0.42,?,?,3.18,?,?,2.94
?,?,?,?,0.7,?,3.18,?,?,?
?,0.76,1.31,0.58,?,2.5,3.18,?,?,?
1.31,?,?,0.72,?,?,3.18,2.86,?,?
?,?,?,?,?,?,3.18,2.85,1.5,?
1.34,?,?,?,?,?,3.19,2.79,?,2.48
0.54,1.28,?,?,?,?,?,?,2.43,2.56
?,1.28,0.27,0.4,1.04,1.12,?,?,1.54,?
?,1.24,?,?,?,?,3.18,?,?,2.8
?,?,?,0.41,0.46,?,?,2.9,2.18,3.3
1.06,1.64,0.32,0.31,0.38,1.06,3.17,?,2.02,3.3
0.54,1.08,0.24,?,?,?,?,?,?,?
?,?,?,0.59,0.58,?,?,2.62,1.12,2.5
?,0.92,?,?,0.74,?,?,?,?,?
?,0.92,2.59,?,0.96,?,?,2.9,?,?
?,1.36,?,?,1.34,?,?,?,2.56,2.56
0.99,?,0.22,0.4,?,?,?,?,?,?
?,?,?,0.71,1.38,2.7,?,?,?,?
1.22,?,0.62,0.69,0.72,1.5,?,?,1.09,2.46
0.74,1.2,?,?,?,1.22,3.17,2.91,?,?
?,2.04,1.28,?,1.62,?,3.18,2.86,?,?
?,?,?,?,1.52,?,?,2.95,?,?
?,1.36,1.18,0.67,0.96,2.32,?,?,?,2.96
0.86,?,?,?,?,1.62,?,?,?,2.46
?,1.16,?,0.39,?,?,3.19,?,?,?
1.09,?,1.42,?,?,1.7,3.18,?,?,3.18
0.61,?,0.26,?,?,?,?,?,?,3.12
?,?,?,0.59,0.72,1.7,3.18,?,?,?
?,?,?,?,1.3,1.58,3.18,2.66,?,2.86
?,?,?,?,0.58,?,?,2.74,?,?
0.7,?,?,?,?,?,3.18,2.93,1.41,2.64
0.93,?,0.37,0.56,0.96,?,3.18,2.82,2.05,?
?,1.12,?,0.64,1.2,?,3.19,3.04,1.38,?
?,1.24,1.18,0.61,?,2.82,3.18,2.94,?,?
?,?,0.51,?,1.12,2.16,?,?,1.06,?
?,?,1.26,?,1.3,?,3.18,2.82,1.66,?
0.86,0.72,?,?,?,2.48,?,?,?,?
0.74,?,0.26,0.41,0.74,?,?,?,?,2.74
?,?,0.29,0.51,?,1.9,?,?,?,?
?,1.36,1.02,0.39,0.7,1.32,3.18,?,1.31,?
?,?,?,0.9,?,1.82,?,2.85,?,2.5
?,?,?,?,1.02,1.2,3.17,2.9,3.14,3.18
?,?,?,1.83,?,?,?,?,?,?
0.67,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,3.18,2.86,?,?
?,?,2.29,?,1.46,2.58,3.19,2.74,?,2.4
?,?,0.76,0.38,0.62,?,3.17,3.04,1.34,?
1.22,?,1.33,?,?,2.24,3.19,?,?,2.46
?,1.04,?,?,?,?,?,3.01,?,?
?,?,0.99,0.75,?,?,3.18,2.78,1.73,?
1.28,?,?,?,1.34,?,?,?,?,3.34
?,?,0.26,?,?,1.18,?,3.14,1.31,2.66
0.7,?,0.35,?,0.64,1.66,?,2.83,?,?
0.74,1.6,?,?,?,?,?,?,?,2.8
?,0.96,?,0.33,?,?,3.18,?,?,2.42
?,?,1.31,?,1.26,?,3.18,2.78,1.6,?
?,?,?,?,?,?,?,2.88,?,2.34
1.09,?,0.83,?,?,2.18,3.18,?,?,?
?,?,1.33,?,0.86,?,?,?,?,2.98
0.74,?,1.26,?,1.6,?,3.18,?,?,?
1.02,?,?,0.37,0.58,?,?,?,1.38,?
?,?,0.37,0.61,?,1.52,?,?,?,?
?,0.96,?,0.55,0.82,?,?,?,1.98,?
1.02,?,0.21,?,?,?,3.18,?,?,?
?,?,?,?,?,?,?,2.86,?,2.86
0.74,1.6,?,?,?,2.02,?,2.77,?,3.04
0.64,1.4,?,?,?,?,?,?,?,2.9
?,?,?,0.5,0.56,?,?,3.01,1.86,2.8
?,?,?,?,?,?,3.18,?,?,?
?,?,?,?,?,1.52,3.18,?,?,?
?,0.72,?,1.1,?,?,3.19,?,2.3,?
?,?,?,?,1.28,1.78,3.18,?,1.57,?
?,?,?,0.5,1.5,2.52,?,?,1.54,2.48
1.25,?,?,?,0.22,?,?,2.66,?,?
?,?,?,?,?,1.48,?,?,1.18,?
?,1.2,2.08,?,?,?,3.19,?,1.6,?
?,?,?,?,?,?,?,?,?,?
?,1.28,?,?,?,?,?,?,?,?
?,1.08,?,?,?,0.94,?,?,?,?
0.9,1.16,?,0.43,?,?,3.17,2.95,1.31,?
?,0.84,2.49,0.45,?,2.12,?,?,?,?
?,1.32,1.97,?,?,1.94,?,2.98,?,2.54
?,?,0.19,0.63,0.48,?,3.18,?,?,?
?,1.08,0.75,?,1.5,1.86,?,?,?,3.34
0.74,1.24,?,0.43,?,2.48,?,2.78,1.76,?
?,1.2,?,0.33,?,?,?,?,1.6,3.2
?,?,?,?,?,2.6,3.2,?,?,?
?,?,1.71,0.54,1.52,?,3.19,2.74,1.92,2.5
1.82,?,0.35,?,?,?,?,2.95,2.37,2.72
0.8,?,?,?,1.1,2.14,3.18,2.81,?,2.8
?,1.92,?,?,?,?,3.19,2.82,?,?
0.51,1.48,?,?,0.72,1.46,?,?,1.6,2.62
0.83,?,?,0.55,?,?,?,?,1.47,3.2
0.9,?,2.21,?,?,2.14,?,?,1.28,?
?,?,?,?,?,?,3.2,?,?,?
1.22,1.12,0.45,?,0.46,?,?,?,?,?
?,?,?,?,1.36,2.22,3.18,2.74,?,3.1
?,0.32,2.16,0.47,0.98,?,?,?,?,2.64
?,0.04,0.98,0.55,0.54,0.94,3.18,?,?,2.66
0.64,?,?,?,?,2.22,?,?,?,?
?,?,?,?,1.34,?,?,2.7,1.66,?
?,1.12,0.24,?,?,?,?,?,?,?
?,?,?,?,?,?,?,2.74,?,2.5
?,?,1.94,?,?,?,?,2.7,?,2.38
?,?,1.62,?,?,?,3.19,2.73,?,?
?,?,?,?,?,2.0,3.18,?,?,2.78
?,1.2,?,?,?,2.82,3.18,3.33,1.76,?
?,?,1.31,?,1.34,?,?,3.02,?,?
?,?,?,0.42,1.2,?,?,2.87,?,2.98
0.58,?,?,0.54,1.2,2.1,?,?,?,?
?,?,1.46,?,?,?,3.18,2.88,?,3.02
0.9,?,?,0.54,1.12,1.48,?,?,1.44,2.38
0.58,?,?,0.58,0.42,1.74,?,2.91,1.41,?
?,?,?,0.57,1.18,1.84,?,?,?,?
?,?,2.48,0.57,0.66,?,?,?,?,?
?,1.52,?,?,?,?,?,2.94,?,?
?,1.36,1.02,0.57,0.96,?,?,2.83,?,?
0.64,?,?,?,0.98,2.06,?,2.74,1.38,?
1.47,0.96,1.84,?,1.5,?,?,?,?,2.62
?,0.96,0.78,?,0.8,?,?,2.7,?,?
0.67,1.36,?,?,?,?,?,2.66,?,?
?,1.36,?,0.57,?,?,?,?,?,?
?,1.24,0.75,?,?,1.7,3.18,2.58,2.3,?
0.48,?,?,0.58,?,?,?,2.63,1.25,?
0.93,1.76,?,2.29,2.0,2.42,?,2.69,1.31,?
0.74,?,?,?,?,?,3.18,?,1.95,?
?,?,?,?,0.64,?,3.18,2.74,?,?
0.86,?,0.13,?,0.78,?,3.17,?,1.12,?
1.01,?,0.42,?,0.26,?,3.17,?,1.89,?
?,0.88,?,0.5,?,?,3.19,?,?,2.4
1.02,1.44,2.38,0.47,?,2.54,3.19,?,0.99,?
?,1.2,?,0.65,?,2.38,3.18,2.8,?,2.78
1.02,1.56,?,1.3,?,1.86,3.18,?,1.44,2.46
0.67,1.12,?,0.53,?,0.88,?,3.05,?,2.96
?,?,0.75,0.47,?,?,3.18,?,?,?
?,1.96,?,0.33,0.82,?,?,?,?,?
0.83,1.12,1.5,?,?,1.62,3.18,?,?,3.22
?,?,?,?,?,1.58,?,2.8,?,?
?,?,?,0.35,?,?,3.17,2.88,?,?
0.64,?,?,0.35,?,0.76,3.17,?,?,?
0.96,?,?,0.48,0.88,2.26,?,?,?,?
0.83,?,0.26,?,0.96,1.46,3.17,2.64,1.38,3.18
?,?,?,0.62,0.58,?,?,?,1.47,?
?,?,2.04,?,?,?,3.18,?,?,3.44
?,?,?,?,?,1.1,?,?,1.15,3.34
?,1.04,0.22,?,?,?,3.18,?,2.3,?
?,?,1.5,?,1.26,?,3.19,?,1.54,?
?,?,?,?,1.22,?,?,?,?,2.66
?,?,?,0.65,1.44,?,3.18,?,?,?
?,1.96,?,?,?,?,3.18,?,1.66,?
?,?,0.56,?,0.82,1.8,?,?,1.22,3.26
?,?,?,0.65,?,?,3.18,2.87,?,2.66
?,1.64,?,?,?,?,3.19,?,?,2.74
0.58,?,?,0.56,1.02,?,?,?,1.47,2.74
1.09,?,2.62,?,0.54,1.94,?,2.72,1.73,?
?,?,?,0.56,?,1.98,3.19,?,1.57,?
?,?,?,0.5,0.8,?,?,?,?,2.88
?,?,2.37,0.62,0.86,1.68,?,2.86,?,?
?,1.04,0.27,?,?,?,?,2.83,2.59,3.18
1.09,1.84,?,?,?,1.26,?,?,?,?
?,?,0.21,?,?,?,?,?,?,?
?,1.16,?,?,?,1.78,?,?,1.22,2.82
?,?,?,?,?,3.13,?,2.8,?,2.66
?,1.64,?,?,?,1.26,?,?,1.38,?
1.89,?,?,?,0.96,1.96,?,?,1.82,2.58
?,?,0.4,?,?,2.93,?,?,?,?
?,?,?,0.49,?,?,?,?,?,?
?,0.96,?,0.35,?,?,3.18,?,1.38,3.02
0.48,?,0.8,?,0.74,?,?,3.13,?,2.72
?,?,0.14,0.39,1.06,?,?,?,?,2.88
0.48,?,?,?,0.82,1.58,?,?,1.25,?
0.9,1.96,?,?,?,?,?,?,?,2.94
?,1.36,0.38,0.25,?,1.3,3.17,?,1.22,?
?,?,?,0.42,?,1.7,?,2.78,1.15,?
?,?,?,?,1.26,2.58,?,?,1.25,3.04
?,1.28,0.35,0.42,?,1.88,?,?,?,?
?,?,?,0.39,?,?,?,?,?,3.2
0.96,2.96,0.74,0.47,?,?,?,2.86,1.44,?
?,?,?,?,?,2.28,?,2.66,?,?
?,?,?,?,1.06,?,3.18,?,?,?
0.9,?,?,?,?,?,?,?,?,?
?,1.28,0.38,0.51,?,1.34,3.18,2.74,?,3.02
?,1.68,0.82,?,?,?,3.18,2.81,1.66,?
1.5,?,?,?,?,2.42,?,?,1.12,2.46
0.83,?,?,0.48,?,0.8,3.18,2.57,?,2.82
?,1.4,?,?,0.98,2.44,?,?,?,?
?,?,0.21,0.53,?,2.48,3.18,?,?,2.56
0.77,1.64,2.85,?,?,?,?,?,?,?
?,?,?,?,?,?,3.18,2.83,?,?
0.51,?,?,?,0.66,1.46,?,2.77,?,?
0.8,?,0.29,?,0.16,?,3.18,?,?,3.04
?,?,?,0.94,?,?,3.19,?,1.54,2.46
1.02,?,?,0.35,0.7,?,3.18,?,?,?
?,?,?,?,0.82,?,?,?,?,?
?,?,?,0.48,?,?,3.18,?,?,2.88
?,1.28,?,0.37,0.78,1.5,?,?,2.08,3.44
?,?,?,?,0.94,2.38,3.19,2.71,1.5,2.38
?,?,1.18,?,0.74,?,3.19,?,2.27,?
?,?,?,?,1.74,1.6,3.18,2.64,1.63,?
0.7,?,?,?,0.98,?,?,2.72,1.09,?
?,0.6,?,?,?,?,?,?,?,2.5
?,?,0.3,?,0.26,?,?,?,?,?
?,?,?,0.53,1.04,1.94,3.2,2.95,1.25,?
?,1.2,?,?,?,2.04,3.18,?,1.47,?
?,1.4,1.1,?,?,?,3.18,?,1.73,2.94
0.83,1.36,0.21,?,?,?,3.18,?,?,2.78
0.9,1.24,1.15,0.46,1.26,2.24,3.18,?,?,?
?,?,?,0.29,?,?,?,2.97,1.89,?
0.7,?,1.65,0.67,0.74,1.32,3.19,?,?,?
?,?,?,?,0.9,?,?,?,?,?
0.7,?,?,?,?,1.62,?,?,?,3.42
0.77,?,1.63,?,1.18,?,3.19,?,?,?
0.77,?,?,0.34,?,1.72,3.18,?,?,2.78
?,?,0.27,0.27,0.34,?,3.17,?,?,3.36
?,?,?,0.47,?,1.02,?,?,1.82,?
?,1.36,?,?,?,?,?,?,?,2.72
?,?,0.19,?,0.34,1.08,?,2.99,?,?
?,0.88,?,0.54,?,?,3.18,?,?,2.74
?,?,?,0.55,?,?,3.18,2.89,1.73,?
0.74,?,2.75,?,?,?,?,?,?,?
?,?,?,?,0.94,?,3.19,2.73,1.7,2.42
0.77,?,?,0.51,?,?,?,?,?,?
0.99,?,?,0.51,?,?,?,2.62,?,?
0.64,?,?,?,0.74,?,3.18,?,?,?
?,?,?,0.5,0.78,?,3.18,2.97,2.05,?
?,?,?,?,?,?,?,2.8,1.09,?
?,?,2.91,0.55,?,?,3.2,?,1.41,?
?,?,?,0.3,0.98,?,?,?,?,?
0.67,1.12,?,?,0.62,1.48,3.18,?,?,2.72
?,1.16,0.19,?,?,?,3.17,?,?,?
0.64,?,?,?,?,?,?,?,1.18,?
0.83,?,?,?,0.74,1.82,?,?,1.92,?
0.9,?,?,0.53,1.58,2.58,?,?,?,?
?,?,1.26,0.51,1.44,2.78,?,?,1.47,2.42
0.74,?,1.14,?,1.68,?,3.18,?,1.09,2.46
1.22,?,?,0.46,?,?,?,2.91,1.95,2.46
0.35,1.96,?,?,?,1.78,?,2.88,?,2.82
?,1.8,?,?,?,?,3.2,2.7,1.47,2.46
?,?,?,?,?,?,3.18,?,1.57,3.04
?,1.48,?,0.55,1.86,?,3.18,?,2.4,3.04
0.58,0.88,0.24,0.49,1.2,2.06,?,2.83,1.54,?
1.15,1.48,?,?,?,?,3.17,2.74,?,?
0.54,1.28,0.24,?,?,?,?,2.79,1.86,2.54
?,2.12,0.27,0.46,?,?,?,2.9,?,2.78
?,1.72,?,0.95,?,?,?,?,?,2.4
?,1.28,?,0.18,?,1.34,3.18,2.66,1.25,?
1.06,?,?,0.51,0.82,1.96,3.19,?,1.66,?
?,?,1.26,?,?,2.56,?,?,1.63,2.54
?,0.8,?,?,0.46,1.26,?,?,?,2.5
?,0.84,1.71,1.12,?,1.22,3.19,?,?,?
?,?,?,0.65,?,2.06,?,?,1.31,?
?,1.8,?,?,1.38,?,?,2.82,?,?
?,1.16,0.66,0.34,0.82,1.34,?,2.66,?,3.42
0.61,?,?,0.4,?,?,?,2.8,?,2.88
?,?,0.32,0.62,0.54,2.4,?,3.18,?,?
?,?,1.95,0.61,?,1.86,3.19,2.72,1.7,?
?,?,?,0.41,1.22,?,3.18,2.98,?,?
?,?,0.24,0.42,?,1.42,3.17,?,?,?
0.96,?,?,?,?,?,?,?,?,?
?,?,0.43,?,0.72,?,3.18,3.07,?,?
?,?,?,?,?,?,?,?,?,3.28
0.91,?,1.82,0.4,?,?,3.19,?,1.73,?
0.74,?,?,?,0.64,?,?,2.85,?,2.58
0.51,?,0.22,?,?,?,3.18,?,?,?
?,?,?,0.61,0.32,0.96,3.18,2.57,?,?
0.58,1.96,0.24,0.47,1.04,?,?,?,?,?
?,?,?,0.55,?,?,3.18,?,2.46,2.54
1.22,1.16,?,?,?,?,3.18,?,1.92,?
?,1.96,?,?,?,2.14,?,?,?,?
?,?,1.89,?,1.76,2.5,?,2.66,1.73,?
?,1.12,?,0.53,0.88,1.38,3.17,2.78,0.99,?
?,?,1.12,0.38,?,1.68,3.18,2.79,?,2.8
0.61,?,?,?,?,1.78,3.17,2.81,?,?
0.93,?,0.13,0.43,?,0.4,?,2.98,?,2.46
?,0.56,1.13,0.51,?,?,?,?,1.34,?
