@relation dataset

@attribute category_1 real
@attribute category_2 real
@attribute category_3 real
@attribute category_4 real
@attribute category_5 real
@attribute category_6 real
@attribute category_7 real
@attribute category_8 real
@attribute category_9 real
@attribute category_10 real


@data
0.64,?,0.3,0.17,0.54,1.3,3.17,2.99,1.76,3.22
0.86,?,0.19,?,1.12,1.66,3.18,2.95,1.5,2.7
0.83,?,1.82,0.33,0.66,?,3.18,2.87,1.57,2.8
0.64,1.2,0.14,?,0.1,0.38,3.17,?,1.15,3.2
0.8,1.48,2.16,0.69,?,2.56,3.19,2.66,1.41,2.42
0.8,?,1.22,?,1.44,2.46,3.18,2.82,1.44,2.46
1.06,0.84,?,0.61,1.04,?,3.18,2.78,1.44,2.5
0.8,?,?,0.57,?,?,?,2.7,1.7,2.98
0.64,1.76,0.16,0.65,0.64,1.48,3.18,2.74,1.02,2.98
0.8,1.96,?,?,0.82,?,3.19,2.97,1.57,2.66
0.83,1.24,0.58,0.29,0.58,1.34,?,2.66,1.5,3.22
0.96,?,1.31,0.63,1.3,2.5,?,3.13,1.86,2.58
0.86,0.96,0.19,0.5,0.54,1.36,3.18,?,1.34,?
1.76,0.56,?,?,0.94,2.18,3.18,3.14,1.63,?
0.74,?,1.65,0.48,1.44,1.86,3.19,2.87,1.5,?
1.15,1.4,1.38,?,0.98,1.66,3.18,2.66,1.02,3.3
1.57,1.96,1.12,?,0.78,1.98,3.18,?,1.06,?
0.74,?,0.5,0.26,0.5,1.18,3.17,2.89,1.63,?
0.77,1.64,?,?,0.78,1.98,3.18,2.86,1.98,2.64
0.9,1.04,?,0.48,0.9,1.74,3.18,3.05,1.6,?
?,1.12,1.84,?,?,2.18,?,2.94,1.44,?
0.8,?,0.18,0.78,1.04,1.66,3.18,?,1.86,2.94
0.45,?,0.16,0.47,?,1.08,3.17,2.7,1.73,3.04
0.96,1.96,1.97,0.56,1.34,1.92,3.19,2.74,1.82,2.72
1.06,1.76,1.42,0.63,?,2.18,3.18,2.75,1.54,2.56
0.64,1.08,1.74,0.43,?,1.74,3.18,?,1.41,2.8
?,1.12,2.3,?,1.46,?,3.19,2.78,?,2.4
1.18,2.8,?,?,?,2.1,3.19,2.66,?,2.48
?,1.72,2.4,0.61,1.6,?,3.2,2.91,2.53,2.34
0.7,1.24,1.01,0.33,1.1,1.74,3.18,2.74,1.57,2.88
0.96,1.88,0.22,0.56,1.34,2.5,3.18,?,1.44,2.54
0.74,2.72,?,0.54,0.98,1.78,3.19,2.66,?,2.34
1.44,2.6,1.55,0.91,0.3,2.12,3.18,2.7,1.54,2.5
0.9,1.24,0.34,0.53,0.74,?,?,?,2.05,2.62
0.58,1.24,2.77,0.63,0.86,2.62,3.2,2.78,1.47,2.4
0.77,1.8,0.61,0.31,0.56,1.7,3.18,3.15,1.57,2.98
?,1.48,0.14,?,?,0.66,?,2.93,?,3.5
0.64,1.24,?,0.43,0.9,1.54,3.17,2.89,1.25,3.2
1.39,1.52,?,0.66,1.76,?,3.19,2.87,?,2.42
?,?,3.03,?,?,2.06,3.2,2.64,1.5,2.4
1.12,1.0,?,0.37,0.62,1.6,?,2.61,2.11,2.74
0.51,2.92,0.16,1.58,1.54,?,3.18,2.74,0.96,?
0.64,1.6,0.24,0.42,0.94,1.42,3.18,3.07,?,3.04
0.64,1.6,1.23,0.37,1.36,?,3.18,2.86,0.86,3.04
?,?,0.22,0.78,0.66,2.06,3.18,2.85,?,?
1.02,2.48,?,0.41,1.5,2.04,3.19,2.78,1.41,?
0.7,1.28,0.35,?,0.96,1.22,3.17,2.9,1.89,3.18
0.9,1.32,0.19,0.45,0.42,1.3,3.17,?,1.25,3.12
?,1.2,?,0.38,1.1,?,3.17,2.93,1.34,?
0.42,0.88,2.03,0.66,0.64,2.44,3.18,?,?,3.12
0.99,1.36,1.09,0.67,1.36,2.86,3.18,?,1.79,2.74
0.74,2.0,1.66,0.49,1.62,1.76,?,2.54,1.47,2.42
1.31,?,1.73,0.58,2.06,2.58,3.19,2.71,?,2.32
0.83,2.32,1.26,0.47,1.66,2.4,3.19,?,1.22,2.4
?,?,0.26,0.43,0.3,1.66,3.18,?,?,2.94
0.54,1.36,0.32,0.46,1.02,?,?,2.88,1.44,3.44
1.06,1.08,0.13,?,0.32,2.5,3.18,2.78,?,2.5
?,1.56,0.29,0.49,?,2.12,3.18,3.13,1.5,2.66
0.8,?,0.22,0.64,0.34,1.82,3.18,2.77,1.34,2.54
0.93,1.28,0.93,0.46,0.42,?,3.18,2.7,1.86,2.98
0.77,1.2,0.19,?,0.3,1.26,3.17,2.63,?,3.34
0.77,1.4,0.19,0.43,0.58,2.22,?,2.75,1.54,?
1.06,1.36,0.32,?,1.62,2.28,3.17,2.89,1.7,3.54
0.72,0.96,1.57,0.62,1.58,1.86,3.18,2.82,1.25,2.72
?,0.96,0.43,0.19,0.58,?,3.17,?,?,3.06
0.7,2.88,1.09,0.48,0.88,?,3.18,2.78,?,2.46
0.74,1.12,1.54,0.29,0.7,1.62,?,2.91,1.22,3.02
0.61,?,1.42,0.45,1.12,2.42,3.18,2.82,1.47,2.64
0.86,1.0,0.93,0.43,1.38,2.06,3.18,2.91,1.22,2.5
0.42,1.08,0.42,?,0.86,1.02,3.18,2.86,2.43,3.02
0.54,1.08,0.74,0.57,?,1.3,3.18,2.74,1.5,2.54
1.09,0.92,1.01,0.45,0.98,1.9,3.18,?,2.08,2.66
0.67,1.36,1.9,0.49,0.98,2.84,?,2.74,1.6,2.56
1.22,?,?,?,0.48,1.36,3.18,2.75,1.76,2.98
?,1.68,1.18,0.29,1.36,2.34,3.18,?,1.02,3.04
0.96,0.68,0.45,0.46,0.64,1.66,?,?,1.47,?
?,1.04,0.3,0.56,?,1.14,?,2.8,?,2.5
0.9,?,?,?,1.28,2.38,3.19,2.75,1.66,2.4
0.7,1.96,0.61,?,0.7,?,?,2.75,1.25,2.8
0.67,1.2,0.9,?,1.14,2.14,3.18,3.2,1.31,2.82
0.99,1.24,0.15,0.24,1.38,1.98,3.17,2.61,1.02,3.06
0.83,?,0.24,0.54,1.18,2.22,3.18,2.78,1.41,2.8
0.99,?,1.58,?,0.26,?,3.18,3.07,?,3.04
1.78,1.04,0.72,0.61,?,1.68,3.18,2.88,1.47,2.42
0.74,1.32,2.05,0.64,?,2.26,3.19,3.04,1.34,?
?,1.16,?,?,0.5,1.34,3.18,2.67,1.22,3.3
0.7,1.36,0.29,0.65,0.78,1.38,?,3.38,1.82,2.74
1.31,0.96,0.86,0.4,?,1.54,3.17,?,1.41,3.44
1.09,1.4,?,0.48,0.22,2.22,?,2.77,?,3.22
0.74,1.08,?,?,1.2,2.22,?,2.42,1.38,2.58
0.74,1.28,?,?,1.06,1.58,3.17,?,1.7,3.14
?,1.48,0.21,0.46,0.4,1.28,?,2.72,1.95,3.22
0.72,1.52,?,0.85,1.26,?,3.18,2.94,1.28,2.74
0.96,1.08,1.86,?,?,1.3,3.18,2.63,1.22,3.12
1.38,1.12,1.92,0.64,0.62,2.32,3.19,2.94,1.76,2.48
0.64,1.16,1.89,0.4,0.56,1.24,3.18,2.82,1.09,3.18
0.8,1.12,1.16,?,?,1.04,3.18,2.62,1.18,?
0.83,0.84,2.59,0.85,1.1,?,?,2.69,1.6,2.62
0.77,1.16,1.36,0.42,3.3,2.78,3.18,2.58,1.22,2.94
0.64,0.6,1.06,0.53,0.7,?,3.18,2.66,1.86,2.64
0.42,1.36,1.49,0.71,1.06,?,3.19,2.86,1.25,2.56
1.38,1.28,0.22,0.55,0.26,0.9,3.18,2.74,1.31,3.04
0.58,2.96,?,0.53,1.44,?,?,?,2.18,2.7
0.83,?,?,0.51,?,2.64,3.19,2.9,1.76,?
0.7,1.2,1.42,0.27,0.46,?,3.18,2.66,1.09,?
0.96,?,0.21,0.62,0.72,2.44,3.18,2.94,1.38,2.7
0.7,?,0.18,?,?,2.34,?,3.06,1.98,2.96
1.18,?,0.62,0.31,?,?,3.17,2.91,?,?
0.99,0.92,0.32,0.79,0.78,1.78,3.18,?,1.98,?
1.38,?,1.8,0.37,0.82,1.16,3.18,2.69,1.22,3.3
1.18,1.28,0.26,?,?,?,3.17,?,?,3.38
0.7,1.16,0.14,0.39,0.9,?,3.17,2.79,1.15,?
?,2.64,2.54,?,0.7,2.18,3.19,2.79,1.6,2.34
?,2.2,0.35,0.57,0.46,1.58,?,2.78,2.21,2.74
0.77,?,0.18,?,1.3,2.1,?,2.95,1.02,3.5
?,?,0.26,?,0.96,1.42,3.17,2.88,1.02,3.04
?,1.24,2.32,?,1.04,2.58,3.19,2.75,1.6,2.46
0.77,1.16,2.13,?,1.3,1.74,3.18,2.96,1.47,2.94
?,1.12,0.67,0.5,1.38,2.1,3.18,?,1.41,2.86
?,2.0,?,0.51,1.02,1.7,3.19,2.7,1.7,2.38
2.72,1.96,1.39,?,1.06,2.46,3.18,2.86,1.15,2.86
0.9,1.08,2.48,0.41,0.82,?,3.18,?,1.41,3.46
0.64,1.28,0.48,0.35,0.7,?,3.18,3.01,2.18,2.98
?,1.04,?,?,0.74,2.22,3.18,2.99,1.5,?
2.5,?,0.24,0.51,0.8,1.78,3.17,2.89,1.54,3.12
0.86,1.04,1.31,0.48,0.56,1.78,3.18,3.05,2.05,?
0.7,?,1.78,0.64,2.98,?,3.18,2.74,1.15,2.5
0.86,0.76,1.06,0.51,2.62,2.34,3.18,2.81,1.09,?
?,2.04,0.19,0.33,0.26,1.36,3.17,?,?,3.18
1.22,1.16,2.18,0.55,1.38,2.52,3.19,2.66,1.92,2.54
0.96,?,0.19,0.33,?,1.24,3.16,?,1.28,3.62
0.67,1.24,0.96,?,0.78,1.44,3.18,2.9,1.6,2.88
0.77,1.88,2.43,?,1.06,3.12,3.2,?,2.11,2.4
0.86,?,0.35,0.42,0.96,1.72,3.17,2.57,0.96,?
0.9,1.0,?,0.5,1.28,?,3.2,?,1.54,2.54
1.31,0.0,?,0.72,0.96,?,3.18,2.9,2.14,2.88
0.64,?,2.03,?,1.6,1.9,3.18,?,1.12,2.88
0.96,1.28,0.22,0.37,?,2.14,3.18,2.62,1.34,2.8
0.77,1.08,0.3,0.55,1.06,2.26,3.18,3.23,?,2.66
0.51,1.36,0.13,?,0.7,1.02,3.18,2.89,1.63,2.7
0.86,?,1.89,0.61,1.46,2.3,3.19,?,1.92,2.62
?,1.08,?,0.57,?,1.8,3.19,2.58,1.38,2.32
?,0.96,?,?,0.86,1.54,3.17,2.86,1.63,3.04
0.7,1.64,2.46,0.57,1.46,2.54,3.2,2.95,1.89,2.38
0.86,1.36,1.68,0.49,1.3,?,3.19,?,1.31,2.78
0.7,1.12,1.23,0.49,?,2.34,3.18,2.78,1.76,2.66
0.77,1.4,0.16,0.59,0.94,1.94,?,3.06,1.41,2.66
1.34,1.64,0.37,0.39,0.58,?,3.18,2.72,?,2.94
0.53,?,?,0.58,0.66,1.4,3.18,2.95,1.5,2.42
0.86,0.6,0.24,0.64,0.94,1.7,?,2.78,1.44,2.34
1.12,0.16,0.19,0.69,?,1.44,3.18,2.9,1.73,?
?,?,1.25,?,1.04,?,3.18,2.66,1.86,2.66
0.8,?,1.45,0.45,0.98,1.7,3.18,?,1.09,3.02
0.9,0.88,1.84,0.41,0.72,2.0,?,2.66,1.06,?
0.58,1.12,1.57,0.45,0.78,1.5,3.18,2.77,?,2.9
?,2.24,2.63,?,1.4,?,?,2.75,1.63,2.48
0.64,1.04,2.35,?,?,?,3.19,?,2.21,2.5
?,1.84,0.61,0.47,?,?,3.18,?,1.92,?
0.96,1.16,0.36,0.42,0.22,?,3.18,2.83,1.98,2.64
?,1.36,0.75,0.35,0.9,1.78,3.18,2.86,1.22,?
1.44,0.28,0.18,0.34,0.26,1.74,3.17,?,0.9,?
?,1.08,0.24,0.46,0.5,1.52,3.18,2.98,1.98,2.8
?,1.56,?,0.4,1.18,1.88,?,2.77,1.06,?
0.99,1.04,1.17,?,0.98,2.1,3.19,2.74,1.38,?
?,2.96,0.24,0.41,0.72,1.62,3.18,2.98,1.54,2.98
0.61,?,0.18,?,1.02,1.9,3.17,2.59,1.34,3.04
0.96,1.48,0.21,0.58,0.42,1.28,3.18,?,?,?
0.96,?,1.18,0.61,?,1.98,?,2.82,1.7,2.62
0.96,?,0.34,0.48,0.82,1.7,3.17,2.95,1.34,3.34
?,1.0,0.59,0.35,1.02,1.62,3.18,2.85,2.02,2.98
1.06,1.04,2.5,0.56,1.78,?,3.2,?,2.18,?
0.9,?,1.17,0.47,0.7,2.1,3.18,3.06,2.05,2.62
1.63,1.2,0.67,0.75,1.02,2.2,3.18,2.85,?,2.42
0.67,2.4,0.34,0.53,1.26,2.2,3.18,2.71,1.73,2.7
0.7,0.88,2.66,0.5,?,1.46,3.19,?,?,2.4
0.58,1.48,0.24,0.49,0.42,1.38,3.18,2.82,1.6,2.88
?,0.88,?,?,0.42,1.8,3.18,2.74,2.46,2.78
0.96,1.0,0.3,?,0.88,1.58,3.17,2.98,2.11,3.34
1.06,?,0.29,0.35,1.3,2.12,3.18,?,1.7,2.94
0.74,0.8,1.82,0.5,1.2,1.74,3.18,2.63,1.63,2.58
0.93,1.6,3.11,?,0.96,2.08,3.2,2.61,1.5,2.38
0.9,0.88,1.94,0.55,?,2.18,?,2.85,1.47,2.7
?,1.52,1.46,0.5,0.94,1.7,3.18,2.64,?,2.94
0.77,1.56,0.24,0.62,?,2.1,3.18,2.86,?,2.48
0.99,?,1.41,0.24,1.52,2.08,3.18,2.74,1.22,2.94
?,?,?,0.57,0.94,1.92,3.2,?,1.34,2.34
0.7,1.6,2.36,0.48,1.18,1.73,3.2,?,1.31,2.42
1.15,2.12,2.06,0.56,1.68,1.86,?,2.62,1.44,2.42
0.58,1.2,0.32,0.43,1.04,2.54,3.18,2.95,1.18,?
0.9,2.16,2.06,0.56,1.66,2.17,3.19,2.72,1.44,2.42
0.74,1.36,0.21,0.29,0.62,1.48,3.17,2.98,1.18,3.38
0.77,?,?,0.39,1.06,?,3.19,2.85,1.41,2.4
0.67,?,0.3,0.41,?,1.58,3.18,2.67,2.24,?
0.96,1.44,0.72,0.62,?,2.7,3.18,3.02,1.82,?
0.74,1.28,?,0.66,1.26,2.48,3.18,2.83,1.28,2.64
0.77,?,0.24,0.43,1.02,2.1,3.18,3.03,1.76,2.64
0.64,?,0.24,0.56,?,1.72,?,?,1.66,2.88
?,?,0.26,0.56,0.62,1.26,3.18,?,1.54,2.9
?,0.96,0.74,1.12,0.96,1.7,?,2.8,1.57,?
0.83,1.36,1.07,0.33,?,2.16,3.18,2.74,1.6,?
0.64,?,?,0.47,1.02,?,3.18,?,1.41,?
?,?,0.85,?,1.18,2.14,3.18,?,1.54,2.74
0.67,1.6,0.19,0.45,1.02,1.42,3.18,2.86,1.73,2.88
1.06,1.28,0.16,0.47,1.04,?,?,2.72,1.18,3.26
1.47,1.04,0.43,0.48,0.74,1.1,3.17,3.01,1.63,3.2
0.48,1.12,?,0.33,0.38,1.42,3.18,2.88,1.47,2.78
?,1.6,0.29,0.32,?,1.62,3.18,2.79,1.25,2.9
?,1.04,2.77,0.58,0.46,1.98,3.19,2.66,1.38,?
?,2.08,0.27,0.39,1.1,2.58,3.18,2.89,1.89,2.78
0.96,1.12,0.91,?,0.82,1.66,3.18,2.81,1.63,2.72
0.83,1.32,0.18,0.31,1.22,1.5,3.17,2.98,?,3.04
0.7,?,?,2.38,0.38,1.28,3.18,2.81,1.38,?
0.83,?,1.33,0.54,?,2.54,3.18,2.87,1.28,2.74
1.12,0.8,0.91,?,0.48,1.56,3.18,2.96,1.38,2.7
1.76,0.6,1.57,?,0.5,1.66,3.18,?,1.5,2.72
0.96,1.32,?,0.49,0.74,1.66,3.17,2.97,1.41,3.36
0.77,1.08,0.22,?,0.88,2.02,?,2.86,1.79,2.54
0.86,?,2.02,0.5,?,?,?,2.7,1.79,2.66
?,?,0.16,?,0.48,?,3.18,2.78,1.76,2.72
0.64,1.36,0.91,?,?,1.1,3.18,2.83,?,?
1.15,?,?,3.1,?,1.86,3.18,?,2.02,?
0.67,2.2,2.34,0.61,0.9,2.12,3.19,2.61,1.41,?
0.77,1.48,0.29,?,?,0.82,3.17,2.94,1.09,3.26
?,0.68,1.41,0.91,1.34,?,3.19,3.09,2.11,?
0.64,1.2,0.94,0.39,0.94,?,3.19,?,1.28,?
1.09,1.0,?,0.4,1.02,1.38,3.18,2.58,0.74,3.26
1.31,1.36,?,?,?,1.7,3.18,2.89,1.34,2.78
1.06,?,1.58,0.48,0.56,3.34,3.18,2.67,?,2.94
0.7,1.32,0.34,0.59,0.4,1.02,3.18,2.85,?,2.82
0.66,?,2.01,0.58,0.82,1.54,3.18,3.02,1.22,?
0.74,1.04,?,0.62,1.26,2.42,3.18,2.78,?,2.5
0.83,0.92,0.82,0.39,1.28,2.14,3.18,3.39,1.63,2.8
0.67,1.28,0.26,0.51,1.02,1.26,3.17,2.87,3.01,3.3
1.87,0.28,1.14,0.5,?,1.94,3.18,2.97,1.82,?
0.54,1.16,0.38,0.33,1.38,?,3.17,?,1.06,3.44
?,1.44,0.22,0.64,0.56,?,3.18,2.85,1.7,2.78
1.82,?,0.62,0.39,0.58,?,3.18,2.93,2.14,3.42
1.25,1.04,0.43,?,1.04,2.5,3.18,3.03,?,2.88
?,1.32,?,0.38,0.66,1.54,?,2.85,?,?
0.74,1.32,?,0.49,1.22,1.46,3.17,?,2.08,2.88
0.8,1.8,1.25,0.55,1.38,?,3.18,2.85,1.7,2.42
0.99,1.32,2.03,0.43,0.88,?,3.18,2.7,?,2.78
0.74,0.96,0.62,0.51,?,1.84,3.18,?,2.05,3.02
0.9,1.48,?,0.42,0.42,1.02,3.18,?,1.73,2.96
1.66,0.24,0.43,?,0.8,?,3.18,2.95,?,2.48
0.8,1.92,1.6,?,2.08,3.2,3.19,2.89,1.5,2.54
?,?,1.88,0.34,0.9,?,3.18,2.73,?,?
0.7,0.88,0.19,0.43,0.14,1.66,?,2.75,?,?
0.58,1.44,?,0.41,?,1.56,3.18,2.9,?,2.54
0.7,1.36,0.19,?,0.86,1.28,3.17,2.72,2.37,3.1
2.05,1.2,0.19,0.34,0.48,1.02,3.17,?,1.92,3.44
0.51,?,0.42,0.49,0.9,1.2,3.17,2.56,?,2.98
0.61,1.2,2.05,?,1.3,?,3.19,2.79,1.57,2.42
0.83,1.96,0.83,0.46,0.5,1.34,3.18,?,1.09,2.7
?,1.12,1.6,?,1.5,1.74,3.18,2.86,1.12,2.9
0.86,1.4,1.25,0.55,2.02,2.62,?,?,1.38,2.54
1.38,?,?,0.66,1.06,2.18,3.18,2.85,1.31,2.64
1.06,?,0.42,0.58,0.7,1.68,3.17,2.95,1.7,3.38
0.51,?,?,?,0.72,1.38,3.18,2.87,1.82,2.82
1.73,0.84,2.61,0.63,1.1,2.42,3.19,?,?,2.78
0.54,2.96,?,0.61,1.62,?,3.18,3.22,2.43,?
1.09,2.76,0.21,0.66,?,2.28,3.18,2.72,1.5,2.58
0.74,?,0.24,?,0.7,1.42,?,2.82,1.5,2.96
0.93,2.24,1.9,0.49,?,3.06,3.19,?,2.02,2.48
0.61,1.56,0.19,0.41,0.86,1.14,3.18,2.81,?,2.8
0.94,?,0.35,?,0.48,1.78,3.18,?,2.18,?
0.64,1.52,0.21,0.39,0.98,1.38,3.16,?,?,3.38
0.38,1.44,0.34,?,1.26,1.94,3.18,2.9,2.37,?
1.09,1.96,1.17,0.51,?,2.74,?,2.74,1.28,2.4
0.58,1.24,0.26,0.56,0.96,?,3.18,3.2,2.14,?
?,1.32,0.34,0.24,0.46,1.02,3.17,2.9,1.44,3.28
?,1.56,0.19,0.41,0.86,1.14,3.18,2.81,1.6,?
0.7,1.32,0.32,0.51,0.82,1.34,3.18,3.04,1.76,?
0.48,1.12,2.35,0.58,0.78,1.98,3.19,2.63,?,?
?,1.56,?,0.66,1.3,2.56,?,2.65,?,2.4
0.7,1.64,?,0.39,?,1.54,3.18,2.82,1.47,3.06
1.34,?,1.1,0.47,1.66,?,3.18,2.87,1.18,2.66
0.72,1.6,0.67,0.34,0.78,1.58,?,3.18,1.15,3.42
0.8,?,0.37,0.51,1.06,1.58,3.17,2.81,1.54,3.18
0.99,1.96,?,0.53,?,?,3.2,?,1.44,2.54
1.09,0.64,?,0.42,0.7,1.54,3.18,3.07,1.44,2.66
?,0.8,?,?,1.1,1.5,3.19,?,1.47,2.38
?,0.92,0.18,0.5,1.02,?,3.17,2.91,1.09,3.18
1.06,1.28,1.3,0.43,?,?,3.17,2.86,1.15,3.38
1.5,1.16,2.37,0.27,?,1.9,3.18,2.78,1.54,3.2
?,1.52,1.94,3.44,?,?,3.2,2.62,1.54,2.46
?,1.04,?,?,0.88,2.42,3.18,2.7,1.34,2.9
0.54,?,0.8,0.32,0.66,?,3.17,2.79,1.09,3.28
0.51,1.48,0.21,0.41,1.2,?,?,?,1.63,3.3
1.63,0.96,0.34,0.49,0.38,?,?,2.86,1.92,3.46
0.77,1.6,2.46,0.59,2.16,2.64,?,?,2.21,2.5
1.76,?,1.31,0.46,0.34,0.8,3.18,2.74,0.96,2.54
0.86,1.0,0.29,0.47,0.24,1.46,3.18,2.74,?,2.4
?,0.6,0.19,?,0.94,1.66,3.18,?,1.47,2.34
0.58,1.96,?,0.38,0.74,1.08,3.18,2.66,2.18,?
?,1.16,0.32,0.26,?,?,3.17,2.89,1.44,?
2.26,0.4,2.08,?,1.18,?,3.19,2.75,1.6,2.42
1.66,1.04,0.91,0.43,0.72,1.74,3.17,?,0.86,3.46
0.8,1.56,?,0.41,?,1.66,3.17,2.91,1.38,3.26
?,?,0.24,?,0.46,1.88,3.18,2.88,?,2.86
0.96,?,?,0.29,0.98,1.42,3.18,?,?,3.02
0.83,0.96,1.47,0.5,1.46,2.02,3.18,2.94,1.22,2.5
0.96,1.96,0.26,0.51,0.82,1.34,3.18,3.02,1.89,2.72
0.86,1.84,1.78,0.61,1.18,2.36,3.19,?,2.14,2.5
0.9,1.0,2.06,0.62,0.9,2.52,3.19,2.89,1.38,2.4
0.77,1.36,0.75,0.46,1.14,?,3.18,?,1.89,2.82
1.02,1.4,0.22,0.57,0.22,?,3.18,2.88,1.34,2.86
0.9,1.68,0.29,0.35,0.8,1.24,3.18,2.74,1.25,3.04
0.7,1.28,?,?,?,2.02,3.18,2.85,1.82,2.88
0.83,0.72,0.22,?,?,1.8,?,2.95,1.12,2.72
0.77,1.48,0.98,?,?,1.5,?,2.83,1.09,3.3
?,1.28,?,0.25,0.46,0.62,3.17,2.98,?,?
0.77,?,0.21,?,?,1.74,3.18,2.83,?,?
?,1.8,0.56,2.25,2.02,2.4,3.18,2.69,1.25,2.42
0.7,?,0.27,0.47,1.78,?,?,?,?,2.78
1.66,2.16,1.26,?,0.62,2.26,?,2.9,1.5,3.26
1.34,0.8,0.22,0.69,0.4,2.24,?,2.72,1.28,2.5
?,1.04,?,?,0.26,0.96,3.17,2.77,?,3.24
0.74,1.96,1.25,0.4,0.58,1.26,3.18,2.7,1.09,3.2
?,?,0.94,0.61,0.58,?,?,2.98,1.15,2.5
0.7,1.96,1.66,0.55,1.38,?,3.19,2.94,?,2.72
?,?,?,0.79,1.18,2.0,3.19,?,2.59,2.46
0.67,1.96,?,0.43,1.18,2.02,?,2.95,1.41,3.36
1.54,1.28,?,?,0.58,?,3.17,2.8,1.7,3.38
?,?,0.16,0.42,0.56,0.98,3.18,2.86,1.18,2.94
0.8,?,0.27,0.55,?,?,3.18,2.99,1.92,2.7
0.83,0.76,1.31,0.58,1.42,2.5,3.18,2.81,1.66,2.58
1.31,0.2,0.24,0.72,?,1.6,3.18,2.86,1.79,2.46
0.7,1.44,0.88,0.33,0.8,?,3.18,?,1.5,3.14
1.34,1.04,1.47,?,0.9,2.66,?,?,1.76,?
0.54,1.28,0.26,?,1.26,?,3.18,2.93,2.43,2.56
1.28,1.28,0.27,0.4,1.04,1.12,3.17,3.19,1.54,?
1.02,1.24,0.27,?,1.22,?,3.18,2.7,?,2.8
?,?,0.75,?,0.46,1.4,3.18,2.9,2.18,?
1.06,1.64,0.32,?,0.38,1.06,3.17,2.9,?,?
0.54,?,0.24,0.42,0.54,1.3,?,?,1.34,2.94
0.7,2.12,2.42,?,0.58,?,?,2.62,1.12,2.5
1.31,0.92,2.37,0.62,0.74,?,3.2,2.82,1.57,2.58
1.02,?,?,?,0.96,2.34,3.19,2.9,1.73,2.42
0.45,1.36,0.21,0.63,1.34,2.04,3.18,2.93,2.56,2.56
?,1.12,0.22,0.4,0.74,1.42,3.16,2.66,?,3.52
1.09,?,0.93,0.71,1.38,2.7,3.18,2.82,1.41,2.62
1.22,0.56,?,0.69,?,?,3.18,?,1.09,2.46
0.74,1.2,0.29,0.38,0.42,1.22,3.17,?,1.28,3.14
0.8,2.04,?,0.54,1.62,2.52,3.18,2.86,1.57,2.46
0.58,0.76,0.75,0.53,1.52,2.14,3.18,?,2.11,2.8
0.99,1.36,1.18,0.67,0.96,?,3.19,3.07,1.98,2.96
?,2.96,0.21,1.98,?,?,3.18,2.7,?,2.46
?,?,1.81,0.39,?,2.98,3.19,2.79,1.79,2.54
1.09,1.44,1.42,?,1.18,1.7,3.18,2.91,1.12,3.18
0.61,1.24,0.26,0.71,0.82,?,?,2.98,1.41,?
1.06,0.56,?,0.59,?,1.7,3.18,2.86,1.54,2.5
?,?,2.16,0.43,?,?,?,2.66,?,2.86
0.61,1.32,0.21,?,0.58,?,3.17,2.74,?,?
?,?,0.26,0.65,1.2,1.3,3.18,2.93,1.41,2.64
0.93,1.92,0.37,0.56,0.96,2.38,3.18,2.82,?,2.82
0.8,1.12,1.78,0.64,1.2,?,3.19,3.04,1.38,2.54
0.64,1.24,1.18,0.61,0.86,2.82,3.18,2.94,1.89,?
1.18,1.36,?,0.32,?,2.16,?,2.67,1.06,?
0.9,2.04,1.26,0.64,1.3,2.74,3.18,2.82,?,2.5
0.86,0.72,1.23,0.55,1.2,2.48,3.18,2.87,1.5,2.4
?,1.0,0.26,0.41,0.74,1.9,3.18,2.94,1.73,2.74
1.09,?,0.29,0.51,1.18,1.9,3.18,2.66,?,2.88
0.83,1.36,1.02,0.39,?,1.32,3.18,?,1.31,?
0.82,2.6,0.19,0.9,0.46,1.82,3.18,2.85,?,?
0.9,1.44,0.29,0.47,1.02,1.2,3.17,?,3.14,3.18
0.96,2.84,0.21,1.83,1.18,1.98,3.18,?,1.34,2.38
0.67,1.12,0.43,0.38,?,?,3.17,2.66,1.38,?
0.99,1.04,?,?,0.96,?,?,2.86,1.31,2.78
0.74,1.52,2.29,0.66,1.46,2.58,3.19,?,1.41,2.4
1.02,1.52,?,0.38,0.62,1.26,?,3.04,1.34,3.14
1.22,1.36,1.33,0.59,?,2.24,?,2.77,1.66,?
1.12,1.04,1.09,0.39,0.96,?,3.18,3.01,?,?
1.28,1.68,0.99,0.75,1.1,2.34,3.18,2.78,1.73,2.5
1.28,?,?,0.39,1.34,?,3.18,3.12,1.86,?
1.33,0.76,0.26,0.45,0.72,1.18,?,3.14,?,2.66
0.7,1.12,0.35,0.46,0.64,?,?,2.83,?,2.8
0.74,1.6,1.58,0.41,0.64,1.18,3.18,?,1.34,2.8
1.7,0.96,0.13,0.33,0.78,1.14,?,?,1.02,2.42
0.77,?,1.31,0.62,1.26,?,3.18,2.78,1.6,2.54
0.99,1.48,0.99,0.59,0.34,?,3.18,2.88,1.25,?
1.09,1.56,0.83,0.46,?,2.18,?,2.94,1.5,?
1.02,1.28,1.33,0.49,?,1.4,3.18,2.88,1.5,2.98
?,1.48,1.26,0.57,?,2.0,3.18,2.54,?,2.48
1.02,1.32,?,?,?,1.2,3.18,2.75,1.38,3.22
0.7,1.68,0.37,0.61,0.72,?,3.18,2.66,1.38,2.66
