@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {0, 1, 2, 3}


@data
?,46.0,70.0,149.0,65.0,?,149.0,45.0,19.0,?,170.0,?,?,77.0,?,6.0,?,188.0,2
101.0,56.0,?,168.0,?,11.0,214.0,31.0,24.0,175.0,219.0,681.0,224.0,74.0,2.0,?,185.0,192.0,0
94.0,39.0,89.0,?,62.0,9.0,172.0,38.0,21.0,135.0,?,?,121.0,63.0,?,?,201.0,209.0,0
86.0,?,69.0,150.0,?,8.0,138.0,?,18.0,134.0,163.0,284.0,?,71.0,1.0,6.0,?,195.0,?
90.0,?,71.0,169.0,68.0,7.0,150.0,?,19.0,138.0,175.0,336.0,157.0,71.0,3.0,18.0,192.0,197.0,2
104.0,49.0,89.0,168.0,54.0,?,212.0,?,24.0,153.0,?,682.0,?,78.0,?,?,190.0,189.0,2
?,36.0,?,141.0,56.0,7.0,?,48.0,18.0,126.0,?,286.0,130.0,72.0,1.0,1.0,187.0,192.0,?
?,39.0,86.0,169.0,62.0,7.0,162.0,41.0,20.0,?,194.0,388.0,?,74.0,1.0,22.0,185.0,191.0,?
?,44.0,77.0,150.0,59.0,5.0,152.0,44.0,?,143.0,175.0,?,177.0,?,8.0,2.0,183.0,187.0,1
104.0,57.0,103.0,216.0,69.0,11.0,?,?,25.0,176.0,228.0,708.0,219.0,73.0,?,3.0,186.0,?,?
83.0,44.0,68.0,144.0,61.0,8.0,?,45.0,19.0,143.0,170.0,?,180.0,74.0,1.0,1.0,?,?,2
85.0,39.0,57.0,126.0,56.0,?,114.0,58.0,?,?,134.0,195.0,?,64.0,17.0,?,197.0,?,?
?,55.0,101.0,?,62.0,13.0,222.0,30.0,?,180.0,225.0,722.0,213.0,71.0,2.0,?,186.0,196.0,0
88.0,44.0,85.0,?,?,?,157.0,43.0,?,155.0,176.0,363.0,?,?,?,16.0,184.0,195.0,?
100.0,50.0,81.0,197.0,67.0,6.0,186.0,34.0,?,158.0,?,?,198.0,74.0,?,1.0,?,198.0,?
81.0,44.0,72.0,139.0,?,6.0,?,44.0,19.0,?,180.0,347.0,?,?,?,15.0,?,186.0,2
?,?,66.0,133.0,56.0,?,136.0,49.0,18.0,?,155.0,?,162.0,?,5.0,14.0,183.0,189.0,1
?,?,?,159.0,63.0,8.0,144.0,46.0,?,150.0,165.0,309.0,134.0,?,4.0,9.0,195.0,203.0,3
107.0,?,?,?,?,11.0,?,31.0,24.0,169.0,221.0,704.0,216.0,71.0,14.0,0.0,188.0,?,1
94.0,35.0,?,147.0,?,?,?,?,?,127.0,?,258.0,?,66.0,?,?,?,201.0,3
105.0,54.0,106.0,?,?,10.0,208.0,32.0,24.0,166.0,?,640.0,218.0,69.0,14.0,23.0,189.0,?,1
86.0,41.0,64.0,?,61.0,5.0,?,45.0,19.0,?,165.0,333.0,173.0,80.0,5.0,8.0,182.0,185.0,1
85.0,35.0,?,110.0,55.0,3.0,117.0,?,17.0,122.0,136.0,203.0,139.0,?,?,9.0,180.0,?,3
85.0,33.0,40.0,115.0,57.0,3.0,112.0,61.0,?,119.0,?,184.0,?,86.0,12.0,21.0,181.0,?,1
?,?,68.0,?,53.0,6.0,151.0,?,19.0,147.0,170.0,333.0,?,86.0,?,5.0,?,183.0,2
100.0,?,104.0,?,59.0,10.0,208.0,32.0,?,163.0,220.0,642.0,197.0,70.0,1.0,22.0,187.0,198.0,?
93.0,42.0,?,158.0,68.0,9.0,134.0,49.0,18.0,142.0,163.0,?,170.0,71.0,?,13.0,192.0,?,?
?,48.0,78.0,134.0,56.0,?,160.0,?,20.0,?,169.0,?,185.0,76.0,1.0,14.0,182.0,?,3
96.0,37.0,74.0,199.0,?,5.0,165.0,39.0,?,128.0,188.0,419.0,136.0,?,?,?,196.0,?,2
85.0,45.0,65.0,128.0,?,8.0,?,?,19.0,145.0,?,?,?,81.0,?,?,179.0,184.0,2
100.0,55.0,101.0,189.0,57.0,?,222.0,30.0,25.0,177.0,225.0,731.0,211.0,?,?,17.0,188.0,?,0
79.0,47.0,74.0,?,61.0,7.0,153.0,43.0,19.0,149.0,175.0,349.0,199.0,77.0,6.0,10.0,183.0,?,2
89.0,36.0,?,?,?,8.0,?,42.0,19.0,125.0,174.0,367.0,?,63.0,5.0,22.0,?,205.0,0
93.0,45.0,?,?,?,7.0,159.0,42.0,?,146.0,?,379.0,?,?,11.0,15.0,195.0,201.0,0
85.0,42.0,59.0,?,?,7.0,149.0,46.0,19.0,144.0,?,320.0,172.0,83.0,8.0,?,179.0,182.0,2
101.0,55.0,?,228.0,69.0,?,215.0,31.0,24.0,168.0,229.0,?,214.0,71.0,2.0,16.0,188.0,199.0,1
?,?,75.0,?,?,9.0,157.0,44.0,20.0,165.0,168.0,358.0,176.0,77.0,1.0,7.0,182.0,191.0,?
?,41.0,75.0,124.0,51.0,7.0,?,49.0,?,141.0,?,?,149.0,?,5.0,15.0,184.0,?,3
95.0,36.0,?,191.0,73.0,6.0,156.0,41.0,19.0,?,184.0,374.0,124.0,71.0,2.0,19.0,199.0,?,2
91.0,39.0,?,?,59.0,7.0,?,39.0,20.0,132.0,190.0,426.0,142.0,67.0,0.0,24.0,?,199.0,1
?,?,?,211.0,65.0,11.0,212.0,?,?,165.0,229.0,673.0,?,?,?,16.0,188.0,?,0
85.0,34.0,53.0,127.0,?,6.0,116.0,58.0,17.0,121.0,?,197.0,127.0,70.0,3.0,?,?,189.0,?
95.0,?,?,126.0,52.0,8.0,?,52.0,18.0,?,158.0,253.0,140.0,78.0,11.0,8.0,184.0,183.0,?
104.0,58.0,103.0,230.0,?,?,219.0,30.0,25.0,176.0,231.0,716.0,246.0,71.0,7.0,4.0,187.0,?,0
84.0,44.0,80.0,?,58.0,?,156.0,44.0,20.0,157.0,?,349.0,176.0,74.0,?,17.0,?,193.0,3
?,43.0,68.0,?,?,?,142.0,?,18.0,142.0,164.0,?,?,65.0,?,8.0,198.0,203.0,2
93.0,47.0,85.0,161.0,65.0,?,?,43.0,19.0,157.0,179.0,354.0,178.0,76.0,?,9.0,?,196.0,3
?,50.0,?,186.0,?,11.0,214.0,?,24.0,159.0,232.0,676.0,203.0,71.0,18.0,?,191.0,202.0,1
?,36.0,77.0,?,?,7.0,?,42.0,?,126.0,177.0,361.0,123.0,65.0,?,15.0,195.0,?,1
92.0,?,69.0,158.0,56.0,7.0,149.0,44.0,19.0,?,?,?,168.0,63.0,14.0,?,?,203.0,?
99.0,?,104.0,196.0,63.0,10.0,201.0,33.0,?,152.0,?,604.0,?,73.0,8.0,4.0,?,197.0,1
98.0,58.0,101.0,208.0,65.0,?,?,30.0,?,?,225.0,?,216.0,?,6.0,?,185.0,196.0,?
83.0,37.0,54.0,118.0,55.0,4.0,?,52.0,18.0,127.0,?,?,140.0,?,4.0,?,?,?,1
?,?,88.0,?,63.0,?,175.0,38.0,21.0,132.0,?,457.0,156.0,69.0,0.0,23.0,191.0,?,1
?,?,60.0,131.0,?,?,118.0,56.0,?,137.0,143.0,209.0,153.0,65.0,10.0,?,193.0,?,?
?,?,?,138.0,58.0,7.0,126.0,53.0,?,128.0,?,237.0,112.0,64.0,4.0,19.0,199.0,207.0,3
103.0,49.0,100.0,194.0,60.0,10.0,?,?,?,?,202.0,518.0,178.0,?,?,8.0,198.0,?,?
80.0,45.0,71.0,128.0,?,?,151.0,45.0,19.0,147.0,171.0,337.0,176.0,79.0,3.0,16.0,181.0,187.0,?
?,42.0,?,116.0,?,?,152.0,45.0,19.0,141.0,175.0,335.0,172.0,85.0,5.0,?,179.0,183.0,?
?,?,81.0,?,61.0,?,166.0,40.0,20.0,154.0,189.0,415.0,175.0,63.0,13.0,?,?,207.0,1
?,39.0,?,140.0,?,7.0,119.0,55.0,17.0,?,?,212.0,?,?,?,?,?,207.0,3
?,37.0,?,?,53.0,?,122.0,55.0,?,?,?,218.0,?,79.0,0.0,7.0,181.0,?,3
82.0,?,68.0,150.0,69.0,5.0,148.0,45.0,19.0,144.0,169.0,322.0,?,?,5.0,0.0,181.0,?,2
93.0,47.0,88.0,200.0,?,7.0,?,?,21.0,151.0,?,452.0,?,66.0,0.0,3.0,?,?,?
?,43.0,88.0,157.0,61.0,9.0,149.0,45.0,19.0,157.0,165.0,?,140.0,?,1.0,26.0,?,?,3
?,45.0,?,162.0,63.0,9.0,?,46.0,?,?,161.0,316.0,161.0,64.0,5.0,10.0,?,207.0,3
107.0,?,106.0,179.0,?,?,257.0,26.0,?,172.0,275.0,954.0,232.0,83.0,?,20.0,181.0,184.0,2
?,44.0,?,?,75.0,6.0,?,45.0,?,?,167.0,?,178.0,?,?,1.0,?,201.0,?
?,46.0,73.0,137.0,?,?,?,45.0,19.0,?,167.0,327.0,183.0,75.0,?,?,185.0,191.0,2
?,41.0,66.0,129.0,55.0,7.0,?,50.0,18.0,?,?,266.0,165.0,74.0,?,?,180.0,187.0,?
109.0,54.0,109.0,225.0,?,11.0,214.0,31.0,24.0,169.0,226.0,675.0,?,68.0,?,?,189.0,?,1
?,?,?,186.0,?,7.0,?,?,19.0,?,?,362.0,132.0,?,2.0,8.0,197.0,206.0,2
100.0,44.0,93.0,193.0,62.0,8.0,?,?,22.0,147.0,202.0,521.0,151.0,66.0,0.0,2.0,193.0,198.0,0
?,?,73.0,154.0,65.0,7.0,151.0,44.0,?,143.0,?,?,160.0,76.0,5.0,11.0,185.0,189.0,?
?,46.0,73.0,125.0,57.0,6.0,151.0,45.0,19.0,147.0,?,334.0,188.0,82.0,9.0,11.0,?,184.0,2
116.0,?,110.0,?,67.0,12.0,?,?,?,165.0,231.0,?,222.0,67.0,16.0,28.0,?,?,?
89.0,?,77.0,?,?,10.0,156.0,44.0,?,160.0,171.0,351.0,177.0,78.0,?,17.0,183.0,191.0,3
89.0,48.0,85.0,?,?,8.0,169.0,39.0,?,153.0,188.0,427.0,?,?,?,5.0,195.0,201.0,?
83.0,41.0,?,155.0,65.0,7.0,144.0,?,19.0,141.0,?,?,147.0,71.0,4.0,12.0,188.0,195.0,2
?,43.0,?,136.0,55.0,11.0,154.0,44.0,19.0,150.0,174.0,350.0,?,73.0,6.0,?,185.0,196.0,3
96.0,47.0,103.0,215.0,69.0,?,?,?,23.0,147.0,?,?,200.0,73.0,6.0,6.0,187.0,?,0
?,37.0,57.0,132.0,?,6.0,135.0,50.0,18.0,?,151.0,265.0,?,?,16.0,16.0,180.0,?,?
98.0,38.0,66.0,?,?,7.0,130.0,51.0,?,138.0,160.0,251.0,123.0,?,?,?,191.0,194.0,?
89.0,45.0,81.0,?,?,43.0,?,44.0,20.0,160.0,200.0,347.0,177.0,90.0,?,17.0,?,?,3
?,42.0,76.0,159.0,65.0,5.0,155.0,42.0,19.0,?,?,?,157.0,76.0,6.0,?,?,193.0,2
93.0,36.0,?,139.0,?,?,132.0,50.0,18.0,?,158.0,260.0,121.0,67.0,3.0,?,193.0,?,3
109.0,55.0,102.0,169.0,51.0,?,241.0,27.0,26.0,165.0,265.0,?,247.0,84.0,10.0,11.0,?,183.0,2
90.0,38.0,75.0,164.0,64.0,?,151.0,43.0,?,?,?,345.0,?,66.0,?,0.0,195.0,?,?
98.0,?,86.0,?,?,5.0,192.0,?,?,161.0,212.0,570.0,221.0,75.0,?,6.0,194.0,195.0,?
82.0,37.0,?,126.0,54.0,7.0,132.0,52.0,18.0,?,148.0,?,142.0,72.0,17.0,7.0,183.0,?,1
91.0,40.0,98.0,?,?,9.0,177.0,38.0,?,?,194.0,?,165.0,66.0,9.0,35.0,195.0,205.0,?
98.0,?,77.0,171.0,61.0,6.0,172.0,?,21.0,139.0,?,457.0,141.0,?,?,17.0,199.0,?,2
?,53.0,98.0,?,60.0,10.0,?,31.0,24.0,169.0,?,681.0,218.0,73.0,8.0,?,?,197.0,1
93.0,?,78.0,?,59.0,7.0,151.0,44.0,19.0,?,182.0,?,?,68.0,?,2.0,193.0,?,0
94.0,37.0,?,193.0,72.0,?,?,41.0,19.0,133.0,184.0,?,127.0,?,0.0,14.0,200.0,204.0,?
?,36.0,68.0,149.0,?,8.0,133.0,50.0,18.0,134.0,153.0,265.0,119.0,62.0,?,?,201.0,?,?
85.0,?,70.0,130.0,58.0,?,151.0,45.0,19.0,146.0,171.0,?,187.0,79.0,2.0,?,181.0,?,2
86.0,45.0,73.0,152.0,?,6.0,149.0,44.0,?,?,170.0,?,?,71.0,?,?,?,?,2
106.0,48.0,107.0,202.0,61.0,10.0,207.0,32.0,24.0,153.0,227.0,635.0,200.0,70.0,?,?,?,203.0,1
107.0,52.0,?,186.0,57.0,?,?,?,24.0,?,217.0,?,?,66.0,?,5.0,189.0,?,0
109.0,?,100.0,197.0,59.0,10.0,192.0,34.0,22.0,161.0,?,553.0,195.0,64.0,14.0,?,196.0,202.0,?
109.0,48.0,107.0,215.0,62.0,?,?,32.0,23.0,158.0,222.0,624.0,?,?,9.0,32.0,?,?,0
?,50.0,?,?,61.0,10.0,181.0,?,?,158.0,?,492.0,?,69.0,?,19.0,191.0,199.0,1
?,45.0,83.0,?,56.0,?,157.0,?,20.0,155.0,?,?,?,75.0,?,21.0,184.0,?,3
?,41.0,70.0,155.0,64.0,7.0,?,?,19.0,138.0,172.0,328.0,152.0,72.0,5.0,?,?,?,?
96.0,52.0,104.0,?,67.0,9.0,?,?,23.0,163.0,217.0,?,226.0,?,12.0,20.0,192.0,201.0,0
90.0,42.0,63.0,?,55.0,7.0,152.0,?,19.0,?,173.0,336.0,?,?,0.0,15.0,180.0,?,?
93.0,?,62.0,117.0,49.0,?,131.0,52.0,?,?,160.0,?,156.0,78.0,?,6.0,184.0,?,?
91.0,41.0,66.0,131.0,56.0,9.0,126.0,53.0,18.0,144.0,159.0,237.0,?,?,?,10.0,191.0,?,?
?,45.0,105.0,208.0,?,?,187.0,36.0,22.0,?,202.0,?,?,?,?,?,198.0,211.0,1
?,37.0,51.0,?,?,5.0,120.0,56.0,?,?,?,213.0,147.0,82.0,7.0,4.0,181.0,?,3
?,51.0,92.0,?,60.0,6.0,?,?,?,162.0,247.0,731.0,209.0,80.0,7.0,7.0,188.0,186.0,2
?,54.0,100.0,?,69.0,?,221.0,30.0,?,170.0,232.0,718.0,202.0,73.0,?,?,?,?,1
?,?,?,194.0,56.0,?,260.0,?,28.0,?,?,982.0,261.0,85.0,11.0,21.0,182.0,183.0,2
87.0,43.0,?,127.0,?,8.0,149.0,46.0,?,?,169.0,?,171.0,?,6.0,3.0,?,?,2
98.0,51.0,96.0,203.0,66.0,?,188.0,35.0,22.0,157.0,207.0,?,?,?,?,1.0,191.0,199.0,1
94.0,?,?,?,60.0,7.0,170.0,?,21.0,131.0,188.0,?,144.0,66.0,?,28.0,195.0,?,1
82.0,44.0,?,123.0,54.0,7.0,151.0,45.0,19.0,?,166.0,?,185.0,81.0,3.0,?,179.0,182.0,2
106.0,?,?,201.0,61.0,10.0,181.0,?,?,158.0,?,494.0,?,?,19.0,15.0,202.0,?,0
89.0,44.0,?,136.0,?,6.0,149.0,45.0,19.0,144.0,?,?,168.0,68.0,10.0,14.0,188.0,?,0
93.0,43.0,88.0,?,66.0,9.0,?,?,19.0,?,?,?,143.0,65.0,2.0,17.0,?,206.0,?
89.0,?,80.0,?,59.0,?,?,41.0,20.0,131.0,186.0,?,137.0,68.0,5.0,?,192.0,?,?
98.0,?,78.0,160.0,63.0,?,?,?,18.0,148.0,160.0,300.0,?,63.0,19.0,2.0,?,207.0,3
104.0,52.0,?,?,59.0,?,188.0,35.0,22.0,?,?,530.0,205.0,?,11.0,8.0,?,200.0,?
99.0,57.0,109.0,220.0,66.0,?,221.0,30.0,25.0,176.0,234.0,725.0,236.0,70.0,10.0,25.0,188.0,200.0,0
86.0,42.0,65.0,?,54.0,7.0,150.0,45.0,?,140.0,?,327.0,172.0,85.0,2.0,?,180.0,?,2
107.0,57.0,102.0,184.0,55.0,7.0,?,?,?,171.0,243.0,822.0,229.0,77.0,7.0,11.0,187.0,187.0,2
109.0,54.0,103.0,205.0,?,11.0,222.0,30.0,25.0,175.0,?,?,?,71.0,6.0,14.0,187.0,200.0,?
89.0,44.0,?,125.0,54.0,?,156.0,44.0,20.0,151.0,163.0,?,176.0,76.0,12.0,?,?,193.0,?
?,51.0,88.0,188.0,62.0,?,203.0,?,23.0,158.0,222.0,625.0,219.0,?,8.0,26.0,191.0,190.0,2
?,45.0,91.0,161.0,63.0,10.0,151.0,?,19.0,148.0,?,?,171.0,65.0,?,20.0,197.0,205.0,?
?,41.0,73.0,158.0,64.0,?,151.0,?,19.0,138.0,?,?,152.0,73.0,?,8.0,190.0,?,2
89.0,40.0,72.0,155.0,63.0,7.0,146.0,45.0,19.0,135.0,175.0,321.0,145.0,?,4.0,10.0,192.0,196.0,2
?,40.0,?,146.0,62.0,6.0,140.0,?,18.0,135.0,158.0,290.0,162.0,72.0,3.0,21.0,?,190.0,0
83.0,37.0,54.0,131.0,61.0,4.0,?,50.0,18.0,?,?,271.0,141.0,85.0,3.0,?,?,183.0,1
?,54.0,?,190.0,?,10.0,222.0,30.0,25.0,?,?,728.0,203.0,71.0,13.0,6.0,189.0,198.0,0
?,55.0,101.0,219.0,68.0,10.0,224.0,?,25.0,178.0,228.0,?,213.0,?,11.0,20.0,?,196.0,0
101.0,54.0,?,188.0,?,7.0,?,?,26.0,164.0,?,833.0,?,81.0,6.0,14.0,185.0,?,?
117.0,?,110.0,228.0,65.0,?,?,31.0,?,163.0,228.0,668.0,220.0,66.0,21.0,25.0,194.0,?,?
88.0,44.0,77.0,167.0,59.0,6.0,151.0,44.0,?,145.0,175.0,343.0,177.0,64.0,?,?,202.0,208.0,0
95.0,44.0,?,?,62.0,10.0,145.0,46.0,19.0,148.0,163.0,?,166.0,64.0,10.0,6.0,199.0,206.0,3
89.0,40.0,69.0,147.0,58.0,6.0,132.0,50.0,18.0,137.0,155.0,260.0,151.0,61.0,16.0,6.0,203.0,209.0,0
97.0,46.0,?,210.0,66.0,8.0,192.0,?,22.0,?,208.0,546.0,169.0,66.0,1.0,32.0,?,200.0,0
88.0,38.0,58.0,137.0,60.0,?,148.0,46.0,19.0,?,163.0,319.0,157.0,?,12.0,?,?,183.0,?
?,46.0,?,148.0,61.0,9.0,147.0,45.0,19.0,152.0,168.0,?,199.0,?,13.0,11.0,189.0,200.0,3
81.0,?,?,146.0,64.0,6.0,151.0,44.0,19.0,147.0,?,?,?,?,5.0,0.0,183.0,188.0,?
98.0,50.0,90.0,192.0,63.0,9.0,177.0,37.0,21.0,155.0,?,472.0,?,65.0,10.0,1.0,193.0,201.0,1
93.0,42.0,88.0,?,62.0,?,?,?,21.0,?,208.0,504.0,168.0,70.0,?,12.0,?,197.0,?
91.0,?,76.0,171.0,?,7.0,150.0,44.0,?,?,170.0,340.0,179.0,?,12.0,1.0,?,201.0,?
109.0,?,109.0,?,59.0,10.0,207.0,32.0,?,?,225.0,?,?,70.0,13.0,?,191.0,?,1
87.0,45.0,?,?,?,?,?,?,?,144.0,181.0,366.0,174.0,?,?,?,?,?,0
?,49.0,96.0,206.0,?,?,186.0,35.0,22.0,156.0,?,519.0,176.0,?,?,5.0,197.0,?,?
108.0,?,?,?,55.0,12.0,216.0,31.0,24.0,171.0,?,687.0,214.0,?,10.0,?,?,201.0,1
?,?,105.0,195.0,?,10.0,198.0,34.0,23.0,150.0,213.0,?,195.0,?,?,38.0,?,?,1
?,47.0,81.0,176.0,59.0,7.0,168.0,39.0,20.0,152.0,?,?,185.0,?,4.0,4.0,191.0,198.0,?
?,?,?,?,58.0,10.0,?,44.0,?,151.0,175.0,349.0,?,74.0,13.0,7.0,186.0,?,3
?,45.0,?,153.0,59.0,7.0,154.0,44.0,?,145.0,?,350.0,172.0,75.0,15.0,14.0,?,?,0
?,54.0,105.0,?,?,?,202.0,33.0,23.0,164.0,?,608.0,235.0,68.0,12.0,3.0,190.0,200.0,?
90.0,47.0,85.0,?,60.0,10.0,155.0,?,?,155.0,179.0,355.0,?,75.0,1.0,5.0,185.0,196.0,?
82.0,37.0,59.0,134.0,63.0,7.0,135.0,51.0,18.0,128.0,151.0,?,143.0,82.0,11.0,?,179.0,185.0,?
84.0,45.0,68.0,148.0,64.0,?,?,46.0,19.0,?,168.0,317.0,?,75.0,?,?,183.0,187.0,?
89.0,?,?,?,?,8.0,?,?,20.0,149.0,?,388.0,197.0,?,?,15.0,?,193.0,0
96.0,41.0,77.0,177.0,64.0,5.0,?,36.0,21.0,134.0,?,?,148.0,74.0,?,4.0,?,?,?
97.0,?,72.0,?,?,5.0,161.0,40.0,20.0,?,178.0,399.0,186.0,70.0,7.0,?,196.0,203.0,2
97.0,47.0,87.0,164.0,64.0,9.0,156.0,43.0,20.0,?,?,359.0,182.0,68.0,1.0,13.0,192.0,202.0,3
96.0,47.0,77.0,?,72.0,6.0,167.0,?,20.0,150.0,188.0,429.0,?,69.0,6.0,16.0,199.0,?,2
87.0,?,53.0,?,58.0,?,118.0,57.0,?,125.0,138.0,205.0,138.0,?,9.0,?,180.0,183.0,3
109.0,52.0,?,?,58.0,?,?,29.0,?,158.0,?,776.0,217.0,82.0,0.0,?,187.0,186.0,?
104.0,51.0,?,193.0,?,?,?,31.0,24.0,163.0,232.0,694.0,?,?,15.0,22.0,190.0,201.0,1
87.0,37.0,?,132.0,57.0,6.0,128.0,52.0,18.0,129.0,?,243.0,132.0,71.0,?,14.0,186.0,?,1
?,36.0,54.0,117.0,?,7.0,125.0,?,?,?,?,229.0,?,?,1.0,5.0,180.0,184.0,?
105.0,?,98.0,?,64.0,11.0,217.0,?,24.0,173.0,?,696.0,?,72.0,2.0,?,188.0,199.0,?
80.0,39.0,60.0,122.0,?,6.0,?,49.0,18.0,131.0,151.0,281.0,142.0,80.0,?,5.0,?,186.0,0
106.0,54.0,100.0,?,?,4.0,250.0,27.0,?,162.0,280.0,923.0,262.0,88.0,5.0,?,182.0,?,2
81.0,46.0,71.0,141.0,61.0,?,153.0,44.0,19.0,?,177.0,347.0,?,80.0,1.0,?,182.0,187.0,2
100.0,51.0,109.0,224.0,67.0,9.0,217.0,?,24.0,162.0,?,?,?,?,6.0,18.0,189.0,?,?
88.0,44.0,?,145.0,?,8.0,142.0,48.0,19.0,143.0,159.0,296.0,?,68.0,7.0,18.0,188.0,?,?
94.0,49.0,?,?,64.0,10.0,157.0,43.0,20.0,158.0,179.0,?,203.0,75.0,4.0,0.0,183.0,194.0,3
?,43.0,89.0,195.0,63.0,8.0,186.0,35.0,?,144.0,210.0,521.0,166.0,68.0,?,13.0,191.0,199.0,1
90.0,47.0,85.0,145.0,?,9.0,152.0,44.0,?,155.0,?,345.0,184.0,?,4.0,?,?,197.0,?
94.0,47.0,85.0,333.0,138.0,?,155.0,43.0,?,155.0,320.0,354.0,187.0,135.0,12.0,9.0,?,196.0,?
?,57.0,107.0,207.0,63.0,11.0,227.0,30.0,25.0,180.0,234.0,?,205.0,72.0,6.0,?,186.0,198.0,?
86.0,42.0,65.0,?,50.0,?,?,45.0,19.0,141.0,169.0,332.0,?,?,4.0,16.0,179.0,183.0,2
91.0,?,70.0,160.0,66.0,25.0,?,47.0,18.0,139.0,162.0,296.0,130.0,67.0,4.0,11.0,192.0,202.0,3
93.0,44.0,?,166.0,65.0,10.0,153.0,44.0,?,156.0,170.0,348.0,143.0,66.0,?,?,194.0,203.0,3
86.0,?,75.0,165.0,68.0,?,?,43.0,19.0,146.0,?,356.0,?,74.0,7.0,3.0,188.0,194.0,2
90.0,49.0,83.0,187.0,63.0,7.0,?,37.0,21.0,154.0,205.0,?,222.0,?,1.0,2.0,189.0,195.0,1
97.0,?,76.0,169.0,?,8.0,?,41.0,20.0,131.0,189.0,391.0,136.0,?,0.0,?,188.0,192.0,0
108.0,57.0,106.0,?,?,?,256.0,26.0,28.0,170.0,?,966.0,?,87.0,11.0,2.0,182.0,181.0,2
89.0,41.0,75.0,162.0,66.0,?,153.0,?,19.0,136.0,?,352.0,?,?,2.0,?,188.0,195.0,2
?,?,70.0,?,?,6.0,?,39.0,20.0,136.0,189.0,413.0,129.0,71.0,3.0,17.0,200.0,?,2
87.0,?,64.0,150.0,64.0,10.0,?,50.0,18.0,141.0,?,265.0,159.0,67.0,?,0.0,193.0,201.0,?
107.0,53.0,?,213.0,64.0,12.0,206.0,32.0,23.0,163.0,216.0,627.0,202.0,65.0,?,22.0,194.0,?,1
85.0,37.0,80.0,?,59.0,8.0,?,44.0,19.0,126.0,?,?,136.0,69.0,6.0,21.0,191.0,197.0,?
101.0,52.0,?,162.0,53.0,?,212.0,?,24.0,163.0,226.0,?,204.0,74.0,?,11.0,186.0,194.0,?
?,39.0,77.0,160.0,62.0,?,?,?,18.0,?,161.0,?,?,62.0,15.0,?,?,208.0,?
103.0,48.0,101.0,?,62.0,12.0,200.0,?,?,?,215.0,595.0,164.0,66.0,8.0,?,192.0,202.0,0
88.0,40.0,?,173.0,68.0,?,?,44.0,19.0,137.0,174.0,?,?,69.0,?,20.0,196.0,?,?
80.0,?,64.0,130.0,?,?,134.0,51.0,?,?,152.0,259.0,135.0,76.0,1.0,23.0,179.0,188.0,0
91.0,38.0,75.0,136.0,53.0,6.0,144.0,47.0,19.0,131.0,165.0,?,149.0,69.0,1.0,?,186.0,191.0,1
86.0,45.0,71.0,155.0,?,?,146.0,45.0,19.0,144.0,167.0,322.0,176.0,72.0,5.0,?,189.0,?,2
?,38.0,?,?,60.0,9.0,170.0,39.0,21.0,134.0,?,?,138.0,68.0,1.0,28.0,?,199.0,1
89.0,45.0,77.0,188.0,?,?,161.0,41.0,20.0,?,190.0,390.0,174.0,66.0,4.0,?,194.0,?,1
?,?,?,116.0,56.0,4.0,120.0,57.0,17.0,124.0,135.0,209.0,?,84.0,1.0,12.0,177.0,184.0,0
?,43.0,71.0,?,?,7.0,?,?,19.0,?,170.0,330.0,176.0,81.0,6.0,15.0,180.0,184.0,2
88.0,36.0,78.0,?,?,?,140.0,48.0,18.0,123.0,161.0,287.0,129.0,66.0,4.0,35.0,194.0,202.0,0
?,45.0,82.0,133.0,56.0,11.0,159.0,43.0,20.0,156.0,?,?,?,76.0,10.0,21.0,183.0,193.0,?
101.0,?,108.0,184.0,54.0,?,216.0,31.0,24.0,172.0,220.0,685.0,187.0,68.0,4.0,24.0,190.0,?,?
?,44.0,70.0,?,?,6.0,141.0,?,18.0,143.0,?,299.0,173.0,?,9.0,?,193.0,199.0,?
96.0,?,74.0,?,70.0,6.0,149.0,43.0,?,?,178.0,341.0,127.0,69.0,0.0,17.0,?,205.0,2
87.0,43.0,70.0,?,72.0,7.0,152.0,?,19.0,145.0,177.0,341.0,171.0,76.0,6.0,12.0,?,187.0,2
93.0,34.0,72.0,144.0,?,6.0,133.0,50.0,18.0,123.0,158.0,263.0,125.0,63.0,5.0,20.0,?,206.0,1
96.0,39.0,58.0,117.0,?,6.0,133.0,?,?,139.0,154.0,255.0,?,86.0,6.0,0.0,181.0,182.0,3
98.0,48.0,101.0,195.0,61.0,?,207.0,31.0,23.0,152.0,?,650.0,193.0,?,5.0,7.0,?,196.0,0
